Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Nur wenige kehrten zurück,21012022_16:59,https://www.sueddeutsche.de/muenchen/landkreismuenchen/gruenwald-judenverfolgung-nationalsozialismus-susanne-meinl-1.5512818,Judenverfolgung in Grünwald,,"Von Claudia Wessel, Grünwald","Bis zur Machtergreifung der Nazis lebten in Grünwald viele Juden: Kaufleute, Wissenschaftler, Filmschaffende. Die Allermeisten mussten fliehen oder sie wurden deportiert und ermordet. Eine Historikerin bringt erstmals Licht in das dunkle Kapitel der Ortsgeschichte. 
                        
                            Von Claudia Wessel, Grünwald",23012022,Sueddeutsche,muenchen
Immerhin reden sie,21012022_16:58,https://www.sueddeutsche.de/politik/russland-nato-usa-genf-lawrow-blinken-ukraine-1.5512763,Ukraine-Konflikt,,"Von Silke Bigalke, Moskau, und Paul-Anton Krüger, Berlin","Eine Einigung in der Ukraine-Krise scheint in weiter Ferne zu sein, doch Washington und Moskau bleiben im Gespräch. Außenministerin Baerbock beteuert, der Westen sei auf alles vorbereitet.
                        
                            Von Silke Bigalke, Moskau, und Paul-Anton Krüger, Berlin",23012022,Sueddeutsche,politik
"Klima, Bildung, Corona-Demos",21012022_16:55,https://www.sueddeutsche.de/bayern/fraktionsklausuren-corona-demos-1.5512689,Fraktionsklausuren,,Von Johann Osel und Viktoria Spinrad,"Die Landtagsabgeordneten von Grünen, AfD und FDP versammeln sich - zum Teil virtuell - zum Jahresauftakt. Die Themen sind vielfältig und deuten bereits auf die Landtagswahl hin.
                        
                            Von Johann Osel und Viktoria Spinrad",23012022,Sueddeutsche,bayern
Trinkgeld: Barzahler geben mehr,21012022_16:51,https://www.sueddeutsche.de/wissen/trinkgeld-1.5510955,Psychologie,,Von Sebastian Herrmann,"Wenn Gäste mit Münzen und Scheinen bezahlen statt mit Karte, legen sie eher noch mal etwas drauf. Auch zwischen Männern und Frauen gibt es Unterschiede - und noch ein weiterer Faktor ist für die Höhe des Trinkgelds entscheidend.
                        
                            Von Sebastian Herrmann",23012022,Sueddeutsche,wissen
Wo rohe Kräfte sinnvoll walten,21012022_16:50,https://www.sueddeutsche.de/sport/kilde-kitzbuehel-streif-abfahrt-ski-alpin-1.5512725,Kilde-Sieg auf der Streif,,"Von Johannes Knuth, Kitzbühel","Kitzbühel bei Schnee und Wind, das erfordert einen Mann fürs Komplizierte: Der Norweger Aleksander Aamodt Kilde beweist bei seinem Premieren-Erfolg auf der Streif, dass er ""ein richtiger Wikinger"" ist.
                        
                            Von Johannes Knuth, Kitzbühel",23012022,Sueddeutsche,sport
Tests und Kontaktnachverfolgung: Giffey drängt auf Absprache,21012022_16:48,https://www.sueddeutsche.de/sport/fussball-berlin-tests-und-kontaktnachverfolgunggiffey-draengt-auf-absprache-dpa.urn-newsml-dpa-com-20090101-220121-99-802050,Fußball - Berlin,dpa,,,23012022,Sueddeutsche,sport
"""Ich trat aus meinem Körper heraus""",21012022_16:48,https://www.sueddeutsche.de/muenchen/ebersberg/soyen-missbrauch-annette-hendl-buch-1.5512252,Missbrauch,,"Von Michaela Pelz, Ebersberg","Mit 14 Jahren wird Annette Hendl zum ersten Mal vergewaltigt. Von da an erlebt sie immer wieder schweren sexuellen Missbrauch, von verschiedenen Tätern. Weswegen wird man zum Opfer? Und wie ist es ihr gelungen, sich aus der Rolle zu befreien?
                        
                            Von Michaela Pelz, Ebersberg",23012022,Sueddeutsche,muenchen
Auf Lastwagen aufgefahren: Autofahrerin schwer verletzt,21012022_16:43,https://www.sueddeutsche.de/panorama/unfaelle-brenk-auf-lastwagen-aufgefahren-autofahrerin-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220121-99-801776,Unfälle - Brenk,dpa,,,23012022,Sueddeutsche,panorama
Inzidenz steigt: Kinder und Jugendliche sehr betroffen,21012022_16:42,https://www.sueddeutsche.de/gesundheit/gesundheit-rostock-inzidenz-steigtkinder-und-jugendliche-sehr-betroffen-dpa.urn-newsml-dpa-com-20090101-220121-99-802179,Gesundheit - Rostock,dpa,,,23012022,Sueddeutsche,gesundheit
Gerichtlich gestoppten Wolfsabschuss: Almbauern enttäuscht,21012022_16:41,https://www.sueddeutsche.de/bayern/prozesse-holzkirchen-gerichtlich-gestoppten-wolfsabschuss-almbauern-enttaeuscht-dpa.urn-newsml-dpa-com-20090101-220121-99-802160,Prozesse - Holzkirchen,dpa,,,23012022,Sueddeutsche,bayern
"""Die Wohnzimmer der Menschen sind unsere wahren Museen""",21012022_16:40,https://sz-magazin.sueddeutsche.de/wohnen-und-design/design-patricia-urquiola-interview-91139,Design,,Interview von Thomas Bärnthaler,"Patricia Urquiola ist die wirkmächtigste ­Designerin unserer Zeit. Im Gespräch erklärt sie, was Möbelklassiker mit Shakespeare-Stücken ­gemeinsam haben und welche Lehren sie aus der Pandemie zieht.
                        
                            Interview von Thomas Bärnthaler",23012022,Sueddeutsche,wohnen-und-design
Skisprung-Coach lässt Nominierung bis Samstag offen,21012022_16:38,https://www.sueddeutsche.de/bayern/skispringen-titisee-neustadt-skisprung-coach-laesst-nominierung-bis-samstag-offen-dpa.urn-newsml-dpa-com-20090101-220121-99-801778,Skispringen - Titisee-Neustadt,dpa,,,23012022,Sueddeutsche,bayern
Mit 417 km/h über die Autobahn,21012022_16:38,https://www.sueddeutsche.de/panorama/autobahn-raser-tempolimit-bugatti-1.5512824,Temporausch,,Von Moritz Geier,"Ein Geschäftsmann brettert mit einer irren Geschwindigkeit über die A2 und stellt das Video ins Internet. Kann man einen so schnellen Wagen überhaupt kontrollieren?
                        
                            Von Moritz Geier",23012022,Sueddeutsche,panorama
Hausausgänge blockiert: Ermittlungsgruppe gebildet,21012022_16:37,https://www.sueddeutsche.de/panorama/braende-mosbach-hausausgaenge-blockiert-ermittlungsgruppe-gebildet-dpa.urn-newsml-dpa-com-20090101-220121-99-801235,Brände - Mosbach,dpa,,,23012022,Sueddeutsche,panorama
"Dschungel '22: Cordalis mit Corona, Glööckler im Glück",21012022_16:36,https://www.sueddeutsche.de/leben/leute-dschungel-22-cordalis-mit-corona-gloeoeckler-im-glueck-dpa.urn-newsml-dpa-com-20090101-220119-99-772286,Leute,dpa,,,23012022,Sueddeutsche,leben
Hoffenheim leiht US-Fußballtalent Che vom FC Dallas aus,21012022_16:35,https://www.sueddeutsche.de/sport/fussball-sinsheim-hoffenheim-leiht-us-fussballtalent-che-vom-fc-dallas-aus-dpa.urn-newsml-dpa-com-20090101-220121-99-801784,Fußball - Sinsheim,dpa,,,23012022,Sueddeutsche,sport
Ungeimpfte Studierende dürfen ab Montag getestet zur Uni,21012022_16:34,https://www.sueddeutsche.de/panorama/urteile-mannheim-ungeimpfte-studierende-duerfen-ab-montag-getestet-zur-uni-dpa.urn-newsml-dpa-com-20090101-220121-99-801783,Urteile - Mannheim,dpa,,,23012022,Sueddeutsche,panorama
Corona-Ausfälle im tschechischen Eishockeyteam,21012022_16:33,https://www.sueddeutsche.de/sport/eishockey-corona-ausfaelle-im-tschechischen-eishockeyteam-dpa.urn-newsml-dpa-com-20090101-220121-99-801789,Eishockey,dpa,,,23012022,Sueddeutsche,sport
Ein Katzenporträt in 3D,21012022_16:32,https://www.sueddeutsche.de/panorama/ein-katzenportraet-in-3d-1.5512863,,,,"Video
                    
                    
                        Eine japanische Künstlerin fertigt sehr realistische Katzenbilder aus Filz.",23012022,Sueddeutsche,panorama
Disqualifikation aufgehoben: 16 Punkte für Eggert/Benecken,21012022_16:31,https://www.sueddeutsche.de/sport/rodeln-disqualifikation-aufgehoben-16-punkte-fuer-eggertbenecken-dpa.urn-newsml-dpa-com-20090101-220121-99-801982,Rodeln,dpa,,,23012022,Sueddeutsche,sport
Junge von Transporter erfasst und schwer verletzt,21012022_16:30,https://www.sueddeutsche.de/wirtschaft/verkehr-waldbrunn-junge-von-transporter-erfasst-und-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220121-99-801981,Verkehr - Waldbrunn,dpa,,,23012022,Sueddeutsche,wirtschaft
Erste Initiative für Impfpflicht ab 18,21012022_16:29,https://www.sueddeutsche.de/gesundheit/gesundheit-erste-initiative-fuer-impfpflicht-ab-18-dpa.urn-newsml-dpa-com-20090101-220121-99-799324,Gesundheit,dpa,,,23012022,Sueddeutsche,gesundheit
Ägyptische Lehrerin erklärt Schülern Hieroglyphen,21012022_16:29,https://www.sueddeutsche.de/kultur/aegyptische-lehrerin-erklaert-schuelern-hieroglyphen-1.5512852,,,,"Video
                    
                    
                        So sollen die Kinder einen Zugang zu ihrem kulturellen Erbe bekommen.",23012022,Sueddeutsche,kultur
Krankes Personal: Flughafen Frankfurt erwartet Flugausfälle,21012022_16:28,https://www.sueddeutsche.de/gesundheit/gesundheit-frankfurt-am-main-krankes-personal-flughafen-frankfurt-erwartet-flugausfaelle-dpa.urn-newsml-dpa-com-20090101-220121-99-801775,Gesundheit - Frankfurt am Main,dpa,,,23012022,Sueddeutsche,gesundheit
Toter Bauer in Jauchegrube gefunden: Fremdeinwirkung möglich,21012022_16:26,https://www.sueddeutsche.de/bayern/notfaelle-bockhorn-toter-bauer-in-jauchegrube-gefunden-fremdeinwirkung-moeglich-dpa.urn-newsml-dpa-com-20090101-220121-99-801777,Notfälle - Bockhorn,dpa,,,23012022,Sueddeutsche,bayern
München überschreitet 1000er-Inzidenz - was das bedeutet,21012022_16:24,https://www.sueddeutsche.de/muenchen/muenchen-inzidenz-1000-intensivstationen-1.5512708,Coronavirus-Pandemie,,Von Ekaterina Kel,"Die Stadt verzeichnet Rekorde bei den Infektionszahlen - auf den Intensivstationen liegen aber immer weniger Covid-Patienten. Ein bisschen Hoffnung breitet sich aus.
                        
                            Von Ekaterina Kel",23012022,Sueddeutsche,muenchen
Hildebrand schon wieder beste deutsche Biathletin,21012022_16:23,https://www.sueddeutsche.de/sport/biathlon-hildebrand-schon-wieder-beste-deutsche-biathletin-dpa.urn-newsml-dpa-com-20090101-220121-99-800881,Biathlon,dpa,,,23012022,Sueddeutsche,sport
Corona-Fälle bei Iserlohn: Augsburger Panther spielfrei,21012022_16:22,https://www.sueddeutsche.de/bayern/eishockey-augsburg-corona-faelle-bei-iserlohn-augsburger-panther-spielfrei-dpa.urn-newsml-dpa-com-20090101-220121-99-801779,Eishockey - Augsburg,dpa,,,23012022,Sueddeutsche,bayern
Wanderfalke mit Vogelgrippe: Aufstallungspflicht,21012022_16:21,https://www.sueddeutsche.de/leben/tiere-braunschweig-wanderfalke-mit-vogelgrippe-aufstallungspflicht-dpa.urn-newsml-dpa-com-20090101-220121-99-801894,Tiere - Braunschweig,dpa,,,23012022,Sueddeutsche,leben
Hersteller ruft Camembert Bertrand zurück,21012022_16:19,https://www.sueddeutsche.de/wirtschaft/lebensmittel-hersteller-ruft-camembert-bertrand-zurueck-dpa.urn-newsml-dpa-com-20090101-220121-99-801737,Lebensmittel,dpa,,,23012022,Sueddeutsche,wirtschaft
17-Jähriger ohne Führerschein unterwegs: mit Baby,21012022_16:18,https://www.sueddeutsche.de/wirtschaft/verkehr-berlin-17-jaehriger-ohne-fuehrerschein-unterwegs-mit-baby-dpa.urn-newsml-dpa-com-20090101-220121-99-801876,Verkehr - Berlin,dpa,,,23012022,Sueddeutsche,wirtschaft
Entscheidung zu Berufungsantrag von Julian Assange erwartet,21012022_16:18,https://www.sueddeutsche.de/panorama/justiz-entscheidung-zu-berufungsantrag-von-julian-assange-erwartet-dpa.urn-newsml-dpa-com-20090101-220121-99-801692,Justiz,dpa,,,23012022,Sueddeutsche,panorama
Regionalbahn kollidiert bei Peine mit einem Mini-Bagger,21012022_16:17,https://www.sueddeutsche.de/wirtschaft/verkehr-peine-regionalbahn-kollidiert-bei-peine-mit-einem-mini-bagger-dpa.urn-newsml-dpa-com-20090101-220121-99-798956,Verkehr - Peine,dpa,,,23012022,Sueddeutsche,wirtschaft
Corona: Adele muss Show in Las Vegas absagen,21012022_16:17,https://www.sueddeutsche.de/panorama/corona-adele-muss-show-in-las-vegas-absagen-1.5512842,,,,"Video
                    
                    
                        Die Corona-Pandemie trifft weltweit nicht nur breite Bevölkerungsschichten, sondern auch die Promis. Jetzt ist auch Sängerin Adele betroffen. Sie musste die Show aller Shows absagen.",23012022,Sueddeutsche,panorama
Im Schlaf auf der Fahrt nach Schweden getötet,21012022_16:16,https://www.sueddeutsche.de/panorama/kriminalitaet-hoort-im-schlaf-auf-der-fahrt-nach-schweden-getoetet-dpa.urn-newsml-dpa-com-20090101-220121-99-795188,Kriminalität - Hoort,dpa,,,23012022,Sueddeutsche,panorama
Summa cum Staude,21012022_16:14,https://www.sueddeutsche.de/medien/dschungelcamp-ibes-dr-bob-1.5511773,Fernsehen,,Von Ulrike Nimz,"In diesem Jahr findet ""Ich bin ein Star - holt mich hier raus!"" erstmals in Südafrika statt, endlich wieder unter freiem Himmel. Natürlich mit dabei: Der größte, um nicht zu sagen, der einzige Star im ""Dschungelcamp"", Dr. Bob. Eine überfällige Würdigung.
                        
                            Von Ulrike Nimz",23012022,Sueddeutsche,medien
"""Als wären nackte Priester mit Pornoheften neben Kindern ein duldbarer Umstand""",21012022_16:13,https://www.sueddeutsche.de/muenchen/muenchen-katholische-kirche-kardinal-marx-missbrauch-1.5512744,Münchner Missbrauchsgutachten,,Von Andrea Schlaier,"Das neue Gutachten zu Missbrauchsfällen im Erzbistum München und Freising hat tiefes Entsetzen ausgelöst. Wie Betroffene, Experten und Beschäftigte der katholischen Kirche die Ergebnisse bewerten und welche Konsequenzen sie fordern.
                        
                            Von Andrea Schlaier",23012022,Sueddeutsche,muenchen
Warum Landwirte nicht zu beneiden sind,21012022_16:12,https://www.sueddeutsche.de/wissen/landwirtschaft-gruene-woche-umwelt-klimakolumne-1.5512830,Klimakolumne,,Von Michael Bauchmüller,"Schade, dass die Grüne Woche in diesem Jahr ausfällt. Dabei wäre es höchste Zeit, darüber zu reden, wie es weitergehen soll. Denn die Agrarwende muss kommen - aber dabei brauchen Bäuerinnen und Bauern Hilfe.
                        
                            Von Michael Bauchmüller",23012022,Sueddeutsche,wissen
"DFB-Arzt Meyer: Nervig, Falschmeldungen hinterherzulaufen",21012022_16:12,https://www.sueddeutsche.de/bayern/fussball-muenchen-dfb-arzt-meyer-nervig-falschmeldungen-hinterherzulaufen-dpa.urn-newsml-dpa-com-20090101-220121-99-801332,Fußball - München,dpa,,,23012022,Sueddeutsche,bayern
Aufbruch auf dem Land,21012022_16:12,https://www.sueddeutsche.de/wirtschaft/gruene-woche-agrarpolitik-reformen-1.5512813,Agrarpolitik,,"Von Michael Bauchmüller, Berlin","In normalen Jahren würde jetzt die Grüne Woche starten, das Festival der Landwirtschaft. Doch die Messe fällt wieder aus - in einem Jahr, in dem sich so viel Wandel ankündigt wie nie.
                        
                            Von Michael Bauchmüller, Berlin",23012022,Sueddeutsche,wirtschaft
Corona-Schock direkt vor Peking: Wellinger positiv getestet,21012022_16:10,https://www.sueddeutsche.de/sport/skispringen-corona-schock-direkt-vor-peking-wellinger-positiv-getestet-dpa.urn-newsml-dpa-com-20090101-220121-99-801294,Skispringen,dpa,,,23012022,Sueddeutsche,sport
US-Rockmusiker Meat Loaf gestorben,21012022_16:09,https://www.sueddeutsche.de/kultur/musik-us-rockmusiker-meat-loaf-gestorben-dpa.urn-newsml-dpa-com-20090101-220121-99-794821,Musik,dpa,,,23012022,Sueddeutsche,kultur
EU: Deutschland bekräftigt klares Nein zur Atomkraft,21012022_16:09,https://www.sueddeutsche.de/wissen/umwelt-eu-deutschland-bekraeftigt-klares-nein-zur-atomkraft-dpa.urn-newsml-dpa-com-20090101-220121-99-793408,Umwelt,dpa,,,23012022,Sueddeutsche,wissen
Neue Quarantäne-Regelung in ganz Sachsen ab 24. Januar,21012022_16:09,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-neue-quarantaene-regelung-in-ganz-sachsen-ab-24-januar-dpa.urn-newsml-dpa-com-20090101-220121-99-801802,Gesundheit - Dresden,dpa,,,23012022,Sueddeutsche,gesundheit
Höchststand bei neuen Corona-Fällen und Inzidenz im Land,21012022_16:08,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-hoechststand-bei-neuen-corona-faellen-und-inzidenz-im-land-dpa.urn-newsml-dpa-com-20090101-220121-99-795121,Gesundheit - Berlin,dpa,,,23012022,Sueddeutsche,gesundheit
17-Jähriger angeschossen: Zwei Verdächtige festgenommen,21012022_16:06,https://www.sueddeutsche.de/muenchen/muenchen-milbertshofen-polizei-festnahmen-schuss-1.5512304,Milbertshofen,,,Bei einem Überfall in Milbertshofen ist das Opfer am Oberkörper schwer verletzt worden. Nun wurden ein 16- und ein 18-Jähriger verhaftet.,23012022,Sueddeutsche,muenchen
RKI will Inzidenzen künftig schätzen,21012022_16:05,https://www.sueddeutsche.de/gesundheit/covid-19-corona-inzidenz-schaetzen-rki-1.5512705,Covid-19,,Von Christina Berndt und Sören Müller-Hansen,"Die Inzidenz galt bisher als das Maß aller Dinge. Doch weil die Fallzahlen bei Omikron immer weiter steigen, soll die Zahl der Infizierten künftig geschätzt werden. Hinter diesem Strategiewechsel des RKI stecken drei Überlegungen.
                        
                            Von Christina Berndt und Sören Müller-Hansen",23012022,Sueddeutsche,gesundheit
