Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Mehrere Tote nach starken Tornados,11122021_12:03,https://www.sueddeutsche.de/panorama/tornado-usa-kentucky-illinois-amazon-1.5485675,USA,,,"Schwere Unwetter richten in mehreren US-Bundesstaaten verheerende Schäden an, mindestens fünf Menschen sterben. Kentuckys Gouverneur befürchtet, dass die Zahl der Opfer auf mehr als 50 steigen könnte.",11122021,Sueddeutsche
Verschärfte Hotspot-Regelungen im Kreis Gotha in Kraft,11122021_11:58,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-verschaerfte-hotspot-regelungen-im-kreis-gotha-in-kraft-dpa.urn-newsml-dpa-com-20090101-211211-99-343150,Gesundheit - Erfurt,dpa,,,11122021,Sueddeutsche
Doppelsitzer Eggert/Benecken verpassen Weltcupsieg knapp,11122021_11:57,https://www.sueddeutsche.de/sport/rodeln-altenberg-doppelsitzer-eggertbenecken-verpassen-weltcupsieg-knapp-dpa.urn-newsml-dpa-com-20090101-211211-99-343136,Rodeln - Altenberg,dpa,,,11122021,Sueddeutsche
Doppelsitzer Eggert/Benecken verpassen Sieg wieder knapp,11122021_11:56,https://www.sueddeutsche.de/sport/rodeln-doppelsitzer-eggertbenecken-verpassen-sieg-wieder-knapp-dpa.urn-newsml-dpa-com-20090101-211211-99-343105,Rodeln,dpa,,,11122021,Sueddeutsche
"Mild, aber unfreundlich: Usseliges Wetter",11122021_11:54,https://www.sueddeutsche.de/panorama/wetter-essen-mild-aber-unfreundlich-usseliges-wetter-dpa.urn-newsml-dpa-com-20090101-211211-99-343112,Wetter - Essen,dpa,,,11122021,Sueddeutsche
Lauterbach: Expertengremium soll Dienstag zusammenkommen,11122021_11:54,https://www.sueddeutsche.de/gesundheit/gesundheit-lauterbach-expertengremium-soll-dienstag-zusammenkommen-dpa.urn-newsml-dpa-com-20090101-211211-99-342930,Gesundheit,dpa,,,11122021,Sueddeutsche
Fahrradfahrer in Lichtenberg zusammengeschlagen,11122021_11:50,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-fahrradfahrer-in-lichtenberg-zusammengeschlagen-dpa.urn-newsml-dpa-com-20090101-211211-99-343074,Kriminalität - Berlin,dpa,,,11122021,Sueddeutsche
CDU-Sozialflügel kritisiert Aufstellung der Fraktion scharf,11122021_11:50,https://www.sueddeutsche.de/politik/parteien-cdu-sozialfluegel-kritisiert-aufstellung-der-fraktion-scharf-dpa.urn-newsml-dpa-com-20090101-211211-99-343009,Parteien,dpa,,,11122021,Sueddeutsche
Falschfahrer bei Zusammenstoß auf A8 tödlich verletzt,11122021_11:43,https://www.sueddeutsche.de/wirtschaft/verkehr-hohenstadt-falschfahrer-bei-zusammenstoss-auf-a8-toedlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211211-99-342059,Verkehr - Hohenstadt,dpa,,,11122021,Sueddeutsche
Erster Corona-Fall bei Darts-WM - Für Fans gilt 3G-Regel,11122021_11:42,https://www.sueddeutsche.de/sport/darts-erster-corona-fall-bei-darts-wm-fuer-fans-gilt-3g-regel-dpa.urn-newsml-dpa-com-20090101-211211-99-342987,Darts,dpa,,,11122021,Sueddeutsche
Kanzler-Gekritzel,11122021_11:40,https://www.sueddeutsche.de/panorama/koalitionsvertrag-olaf-scholz-unterschrift-ampel-angela-merkel-1.5485165,Unterschriften,,Von Marcel Laskus,"Nimmt Olaf Scholz den Job etwa nicht ernst? Oder setzt er, im Gegenteil, die richtigen Prioritäten? Seit der Koalitionsvertrag vor laufenden Kameras signiert wurde, fragt sich das Land: Wie viel sagt eine Unterschrift über einen Kanzler aus? Ein Erklärungsversuch.
                        
                            Von Marcel Laskus",11122021,Sueddeutsche
Gemeldeten Corona-Infektionen gehen auf 2211 zurück,11122021_11:35,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-gemeldeten-corona-infektionen-gehen-auf-2211-zurueck-dpa.urn-newsml-dpa-com-20090101-211211-99-342948,Gesundheit - Potsdam,dpa,,,11122021,Sueddeutsche
Joe Biden scherzt im TV über seine Kochkünste,11122021_11:35,https://www.sueddeutsche.de/leben/leute-joe-biden-scherzt-im-tv-ueber-seine-kochkuenste-dpa.urn-newsml-dpa-com-20090101-211211-99-342911,Leute,dpa,,,11122021,Sueddeutsche
Schach: Fünfter WM-Sieg für Carlsen,11122021_11:35,https://www.sueddeutsche.de/sport/schach-fuenfter-wm-sieg-fuer-carlsen-1.5485673,,,,"Video
                    
                    
                        Ein Titel, den er bereits seit 2013 innehat.",11122021,Sueddeutsche
"""Es nervt"": Fürth-Coach Leitl verschärft den Ton",11122021_11:32,https://www.sueddeutsche.de/sport/fussball-es-nervt-fuerth-coach-leitl-verschaerft-den-ton-dpa.urn-newsml-dpa-com-20090101-211211-99-342889,Fußball,dpa,,,11122021,Sueddeutsche
Hessen verlängert wegen der Pandemie Steuererleichterungen,11122021_11:30,https://www.sueddeutsche.de/politik/steuern-wiesbaden-hessen-verlaengert-wegen-der-pandemie-steuererleichterungen-dpa.urn-newsml-dpa-com-20090101-211211-99-342928,Steuern - Wiesbaden,dpa,,,11122021,Sueddeutsche
Ex-Skispringer Weißflog kritisiert Corona-Regeln,11122021_11:30,https://www.sueddeutsche.de/leben/leute-oberwiesenthal-ex-skispringer-weissflog-kritisiert-corona-regeln-dpa.urn-newsml-dpa-com-20090101-211211-99-342898,Leute - Oberwiesenthal,dpa,,,11122021,Sueddeutsche
Grüne fordern Entschädigungen wegen Weihnachtsruhe,11122021_11:30,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-gruene-fordern-entschaedigungen-wegen-weihnachtsruhe-dpa.urn-newsml-dpa-com-20090101-211211-99-342885,Gesundheit - Hannover,dpa,,,11122021,Sueddeutsche
Eine Lobeshymne auf das Kaufhaus,11122021_11:27,https://www.sueddeutsche.de/wirtschaft/kaufhaus-galeria-zukunft-1.5484960,Shopping,,"Essay von Jan Diesteldorf, Frankfurt","Meinung
                    
                    
                        Unzählige Male haben Experten das Ende der Kaufhäuser verkündet. Nun versucht Galeria zum vielleicht letzten Mal den Neuanfang. Warum die Wunderwelt Warenhaus eine Zukunft verdient.
                        
                            Essay von Jan Diesteldorf, Frankfurt",11122021,Sueddeutsche
"Inzidenz im Freistaat geht auf 427,5 zurück",11122021_11:27,https://www.sueddeutsche.de/bayern/corona-bayern-aktuell-inzidenz-rki-impfpaesse-1.5481014,Coronavirus-Newsblog für Bayern,,Alle Entwicklungen im Überblick,"Es ist der fünfzehnte Rückgang in Folge. Die höchsten Werte finden sich in Freyung-Grafenau mit 916,3 und Passau mit 797,6. In Memmingen wurde ein ""Reichsbürger"" festgenommen, weil er Blanko-Impfpässe und gefälschte Stempel zu Hause hatte. 
                        
                            Alle Entwicklungen im Überblick",11122021,Sueddeutsche
19-Jähriger verletzt Polizist durch Bisse,11122021_11:24,https://www.sueddeutsche.de/panorama/kriminalitaet-krefeld-19-jaehriger-verletzt-polizist-durch-bisse-dpa.urn-newsml-dpa-com-20090101-211211-99-342860,Kriminalität - Krefeld,dpa,,,11122021,Sueddeutsche
Nouri übernimmt griechischen Zweitligisten AO Kavala,11122021_11:24,https://www.sueddeutsche.de/sport/fussball-nouri-uebernimmt-griechischen-zweitligisten-ao-kavala-dpa.urn-newsml-dpa-com-20090101-211211-99-342816,Fußball,dpa,,,11122021,Sueddeutsche
Leopoldina-Ärztin verteidigt Maskenpflicht an Schulen,11122021_11:23,https://www.sueddeutsche.de/gesundheit/krankheiten-halle-saale-leopoldina-aerztin-verteidigt-maskenpflicht-an-schulen-dpa.urn-newsml-dpa-com-20090101-211211-99-342844,Krankheiten - Halle (Saale),dpa,,,11122021,Sueddeutsche
Baerbock in Liverpool - G7-Außenminister beginnen Beratungen,11122021_11:22,https://www.sueddeutsche.de/politik/international-baerbock-in-liverpool-g7-aussenminister-beginnen-beratungen-dpa.urn-newsml-dpa-com-20090101-211211-99-340532,International,dpa,,,11122021,Sueddeutsche
Trotz Winterwetters keine Verspätungen am Flughafen BER ,11122021_11:21,https://www.sueddeutsche.de/wirtschaft/luftverkehr-schoenefeld-trotz-winterwetters-keine-verspaetungen-am-flughafen-ber-dpa.urn-newsml-dpa-com-20090101-211211-99-342817,Luftverkehr - Schönefeld,dpa,,,11122021,Sueddeutsche
Aufstellung für die Kanzlerpartei: SPD wählt Parteiführung,11122021_11:20,https://www.sueddeutsche.de/politik/parteien-aufstellung-fuer-die-kanzlerpartei-spd-waehlt-parteifuehrung-dpa.urn-newsml-dpa-com-20090101-211211-99-340821,Parteien,dpa,,,11122021,Sueddeutsche
