Titel,URL,Date_Info,News_page
Bundespräsident: Steinmeier fordert »überzeugende Begründung« für Corona-Impfpflicht,https://www.spiegel.de/politik/deutschland/coronakrise-frank-walter-steinmeier-fordert-ueberzeugende-begruendung-fuer-corona-impfpflicht-a-5cbaa5ad-4027-45a2-b698-cef6abcfa600,12012022_12:36 ,Spiegel
Sachsen: Diebe stehlen 60 Tonnen Granitpflaster aus Güterbahnhof,https://www.spiegel.de/panorama/justiz/sachsen-60-tonnen-granitpflaster-aus-gueterbahnhof-gestohlen-a-e42555e8-2fa4-4c19-a8f4-1dc2a1a43571,12012022_12:34 ,Spiegel
Pannenkraftwerk in Frankreich: Atomreaktor in Flamanville läuft noch später an,https://www.spiegel.de/wirtschaft/unternehmen/flamanville-atomreaktor-inbetriebnahme-verzoegert-sich-erneut-a-e5565145-0f6c-4b09-8764-167931e55530,12012022_12:18 ,Spiegel
Argentinien: Hitzewelle sorgt für Stromausfall – und Invasion brauner Käfer,https://www.spiegel.de/wissenschaft/natur/hitzewelle-in-argentinien-stromausfall-und-invasion-brauner-kaefer-a-5aea3a75-52ab-475f-9d86-1c6d2e59244e,12012022_12:15 ,Spiegel
Armenien und Aserbeidschan: Soldat bei Kämpfen im Grenzgebiet getötet,https://www.spiegel.de/ausland/armenien-weiterer-soldat-bei-kaempfen-im-grenzgebiet-zu-aserbaidschan-getoetet-a-b1f1bee7-afa8-4ed6-b8ff-68bf80a68020,12012022_12:15 ,Spiegel
Kampagne gegen Coronamaßnahmen: YouTube sperrt zeitweise #allesaufdentisch-Kanal,https://www.spiegel.de/netzwelt/allesaufdentisch-youtube-sperrt-kanal-zeitweise-a-13599591-9d01-4b51-8fc2-7555ad13f604,12012022_12:09 ,Spiegel
Mögliche Immobilienblase: Bafin fordert höheres Sicherheitspolster von den Banken,https://www.spiegel.de/wirtschaft/moegliche-immobilienblase-bafin-fordert-hoeheres-sicherheitspolster-von-den-banken-a-ed97ec72-a65d-4064-9013-03e96970a53e,12012022_12:04 ,Spiegel
Serbischer Tennisstar: Warum der Fall Djoković in Australien zum Politikum wurde,https://www.spiegel.de/ausland/novak-djokovic-warum-der-fall-in-australien-zum-politikum-wurde-a-6fbf866f-2f6f-47dd-a15b-ff4f359c6a5e,12012022_12:02 ,Spiegel
Neofaschistisches Begräbnis in Rom: Hakenkreuzfahne auf dem Sarg,https://www.spiegel.de/panorama/italien-neofaschistisches-begraebnis-in-rom-hakenkreuzfahne-auf-dem-sarg-a-a3e2b28e-2fd8-4d85-9d0e-a6be22364394,12012022_11:55 ,Spiegel
Schwere Unruhen: Kasachstans Behörden melden 1700 weitere Festnahmen in Almaty,https://www.spiegel.de/ausland/kasachstan-behoerden-melden-1700-weitere-festnahmen-in-metropole-almaty-a-239befc7-a50c-49d1-8c1b-c54202a67c55,12012022_11:44 ,Spiegel
Philadelphia: Hubschrauber mit Baby an Bord abgestürzt,https://www.spiegel.de/panorama/philadelphia-hubschrauber-mit-baby-an-bord-abgestuerzt-a-4f156333-100d-4196-b03a-729be9bb2b4a,12012022_11:28 ,Spiegel
Im Vergleich zu Delta: Omikron verursacht in den USA weniger als halb so viele Klinikeinweisungen,https://www.spiegel.de/wissenschaft/medizin/coronavirus-omikron-verursacht-in-den-usa-nur-halb-so-viele-klinikeinweisungen-a-3b96dc45-a82e-48dd-b8aa-a023d7282845,12012022_11:24 ,Spiegel
Japan: Zoo präsentiert seltene Panda-Zwillinge,https://www.spiegel.de/panorama/japan-zoo-praesentiert-seltene-panda-zwillinge-a-60f8f011-faff-48a4-83dd-c4f67c139963,12012022_11:20 ,Spiegel
Werbung für Kryptowährungen: Anleger fordern Schadensersatz von Kardashian und Mayweather,https://www.spiegel.de/wirtschaft/werbung-fuer-kryptowaehrungen-bringt-kim-kardashian-und-floyd-mayweather-stress-mit-anlegern-a-34ea7ea3-bae1-4f3e-99e1-51e08d57c34b,12012022_11:13 ,Spiegel
Kündigung des Strom- oder Gasvertrags: So können Sie sich gegen den Rauswurf beim Energieversorger wehren,https://www.spiegel.de/wirtschaft/service/kuendigung-des-strom-oder-gasvertrags-so-koennen-sie-sich-wehren-a-11b0d7d9-2b5c-49b8-99cb-8e95b4962a66,12012022_10:43 ,Spiegel
EU-Ratspräsident Charles Michel: Dieser Mann torpediert Ursula von der Leyen – wieso?,https://www.spiegel.de/politik/deutschland/eu-charles-michel-liefert-sich-einen-grotesken-machtkampf-mit-ursula-von-der-leyen-a-b988652c-6c51-4df8-8ae3-f2117a682892,12012022_10:32 ,Spiegel
Brazil's Favela Tech Boom: Young People from Poor Neighborhoods Set Out to Conquer the Digital World,https://www.spiegel.de/international/world/brazil-s-favela-tech-boom-young-people-from-poor-neighborhoods-set-out-to-conquer-digital-world-a-81a80497-0634-49e1-ad31-d1c8d5f83382,12012022_10:03 ,Spiegel
Änderung der Filibuster-Regel: Joe Bidens Verzweiflungstat,https://www.spiegel.de/ausland/usa-aenderung-der-filibuster-regel-joe-bidens-verzweiflungstat-a-1768b2d3-eddd-451f-9831-d655d606296c,12012022_10:03 ,Spiegel
Sprachkritik: »Pushback« ist das Unwort des Jahres,https://www.spiegel.de/kultur/pushback-ist-das-unwort-des-jahres-a-cb95eab1-b31e-47f4-b947-7146e3601a9d,12012022_09:44 ,Spiegel
BGH-Entscheidung zu Mieten im Lockdown: Einzelhändler haben keinen Anspruch auf halbe-halbe,https://www.spiegel.de/wirtschaft/einzelhaendler-haben-keinen-anspruch-auf-halbe-halbe-a-e305a314-3031-4cdb-a972-81f843b76299,12012022_09:44 ,Spiegel
»Wer stiehlt mir die Show?« bei ProSieben: Ein Betzenberg-Altar für den stets Bemützten,https://www.spiegel.de/kultur/tv/wer-stiehlt-mir-die-show-pro-7-mark-forster-und-der-1-fc-kaiserslautern-a-bfc00807-57d6-46ff-9978-cd4a217367f0,12012022_08:53 ,Spiegel
