Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Erneut Höchststand bei Corona-Inzidenz in Hamburg,18112021_11:19,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-erneut-hoechststand-bei-corona-inzidenz-in-hamburg-dpa.urn-newsml-dpa-com-20090101-211118-99-47437,Gesundheit - Hamburg,dpa,,,18112021,Sueddeutsche,gesundheit
Vermieter dürfen Kabel-TV abrechnen - bis zur Änderung,18112021_11:16,https://www.sueddeutsche.de/panorama/prozesse-vermieter-duerfen-kabel-tv-abrechnen-bis-zur-aenderung-dpa.urn-newsml-dpa-com-20090101-211118-99-45962,Prozesse,dpa,,,18112021,Sueddeutsche,panorama
Computer-Betrüger soll über 400.000 Euro ergaunert haben,18112021_11:16,https://www.sueddeutsche.de/bayern/kriminalitaet-passau-computer-betrueger-soll-ueber-400000-euro-ergaunert-haben-dpa.urn-newsml-dpa-com-20090101-211118-99-47409,Kriminalität - Passau,dpa,,,18112021,Sueddeutsche,bayern
Salzburg und Oberösterreich kündigen Lockdown an,18112021_11:15,https://www.sueddeutsche.de/gesundheit/gesundheit-salzburg-und-oberoesterreich-kuendigen-lockdown-an-dpa.urn-newsml-dpa-com-20090101-211118-99-45964,Gesundheit,dpa,,,18112021,Sueddeutsche,gesundheit
Österreich: Salzburg und Oberösterreich kündigen Lockdown an,18112021_11:15,https://www.sueddeutsche.de/bayern/gesundheit-salzburg-oesterreich-salzburg-und-oberoesterreich-kuendigen-lockdown-an-dpa.urn-newsml-dpa-com-20090101-211118-99-46029,Gesundheit - Salzburg,dpa,,,18112021,Sueddeutsche,bayern
Staatsanwaltschaft: Ermittlungen zu fünf Milliarden Euro,18112021_11:14,https://www.sueddeutsche.de/politik/innere-sicherheit-wiesbaden-staatsanwaltschaft-ermittlungen-zu-fuenf-milliarden-euro-dpa.urn-newsml-dpa-com-20090101-211118-99-47404,Innere Sicherheit - Wiesbaden,dpa,,,18112021,Sueddeutsche,politik
Bilder des Tages,18112021_11:12,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211118-99-40983,Fotografie,dpa,,,18112021,Sueddeutsche,kultur
Laumann sieht Fortschritte bei Angebot für Booster-Impfungen,18112021_11:11,https://www.sueddeutsche.de/gesundheit/gesundheit-muenster-laumann-sieht-fortschritte-bei-angebot-fuer-booster-impfungen-dpa.urn-newsml-dpa-com-20090101-211118-99-47301,Gesundheit - Münster,dpa,,,18112021,Sueddeutsche,gesundheit
19-Jähriger bei Raubüberfall in Wohnung verletzt,18112021_11:10,https://www.sueddeutsche.de/panorama/kriminalitaet-fritzlar-19-jaehriger-bei-raubueberfall-in-wohnung-verletzt-dpa.urn-newsml-dpa-com-20090101-211118-99-47345,Kriminalität - Fritzlar,dpa,,,18112021,Sueddeutsche,panorama
Dax am Mittag nahezu unverändert,18112021_11:10,https://www.sueddeutsche.de/wirtschaft/boersen-dax-am-mittag-nahezu-unveraendert-dpa.urn-newsml-dpa-com-20090101-211117-99-30276,Börsen,dpa,,,18112021,Sueddeutsche,wirtschaft
Einsatz von Hoffenheims Kramaric gegen Leipzig fraglich,18112021_11:09,https://www.sueddeutsche.de/sport/fussball-einsatz-von-hoffenheims-kramaric-gegen-leipzig-fraglich-dpa.urn-newsml-dpa-com-20090101-211118-99-47308,Fußball,dpa,,,18112021,Sueddeutsche,sport
Mercedes-Benz baut Elektromotor in Berlin,18112021_11:09,https://www.sueddeutsche.de/wirtschaft/auto-berlin-mercedes-benz-baut-elektromotor-in-berlin-dpa.urn-newsml-dpa-com-20090101-211118-99-47199,Auto - Berlin,dpa,,,18112021,Sueddeutsche,wirtschaft
"Dunkel und trocken: Zimt, Nelken und Vanille richtig lagern",18112021_11:09,https://www.sueddeutsche.de/wirtschaft/ernaehrung-dunkel-und-trocken-zimt-nelken-und-vanille-richtig-lagern-dpa.urn-newsml-dpa-com-20090101-211117-99-36912,Ernährung,dpa,,,18112021,Sueddeutsche,wirtschaft
CDU-Vize Strobl: Ampel vergeudet Zeit im Kampf gegen Corona,18112021_11:08,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-cdu-vize-strobl-ampel-vergeudet-zeit-im-kampf-gegen-corona-dpa.urn-newsml-dpa-com-20090101-211118-99-42761,Gesundheit - Stuttgart,dpa,,,18112021,Sueddeutsche,gesundheit
82-Jährige erstickt: Angeklagter Ehemann bestreitet Tat,18112021_11:08,https://www.sueddeutsche.de/panorama/prozesse-leipzig-82-jaehrige-erstickt-angeklagter-ehemann-bestreitet-tat-dpa.urn-newsml-dpa-com-20090101-211117-99-37822,Prozesse - Leipzig,dpa,,,18112021,Sueddeutsche,panorama
