Titel,URL,Date_Info,News_page
+++ Livestream +++: Bundestag debattiert über Corona-Impfpflicht,https://www.spiegel.de/politik/bundestag-debattiert-ueber-corona-impfpflicht-a-4fdd2db7-bb6b-4bd1-b618-b21a1ac1b824,07122021_11:55 ,Spiegel
Internationale Juwelen-Diebesbande: Mutmaßliches »Pink Panther«-Mitglied in Barcelona gefasst,https://www.spiegel.de/panorama/justiz/pink-panther-mutmassliches-mitglied-in-barcelona-gefasst-a-6a3e611f-5cb9-4fdc-8f37-6bfbf908a3d9,07122021_11:55 ,Spiegel
In eigener Sache: Speichern Sie Artikel in Ihrer persönlichen Merkliste,https://www.spiegel.de/backstage/merkliste-so-speichern-sie-artikel-und-finden-sie-wieder-a-d45543c7-3b70-412d-b56b-f17865e8f2b8,07122021_11:45 ,Spiegel
Lotto: 80-Jähriger gewinnt eine Million Euro – mit drei Richtigen,https://www.spiegel.de/panorama/lotto-bayern-80-jaehriger-gewinnt-eine-million-euro-mit-drei-richtigen-a-95552786-13af-44ea-9bf9-c26210fbca08,07122021_11:38 ,Spiegel
Grenze zur Ukraine: Scholz sieht russische Truppenbewegungen mit Sorge,https://www.spiegel.de/politik/deutschland/an-ukrainischer-grenze-olaf-scholz-spd-sieht-russische-truppenbewegungen-mit-sorge-a-a5b740cc-f3c3-4a07-8814-3c194b675d64,07122021_11:30 ,Spiegel
Pferd des umstrittenen Trainers Baffert: Erfolgshengst Medina Spirit bricht nach Training zusammen und stirbt,https://www.spiegel.de/sport/pferdesport-erfolgshengst-medina-spirit-bricht-nach-training-zusammen-und-stirbt-a-3cf170c9-9358-4444-9986-5ab822b6eee0,07122021_11:28 ,Spiegel
Explosion in Frankreich: Mindestens eine Person stirbt bei Hauseinsturz,https://www.spiegel.de/panorama/frankreich-explosion-in-wohnhaus-in-sanary-sur-mer-mindestens-eine-person-stirbt-a-293477a8-b702-4eca-a3fa-f1111e0c74bb,07122021_11:27 ,Spiegel
Studie: Pendlerinnen und Pendler stehen im Schnitt 40 Stunden pro Jahr im Stau,https://www.spiegel.de/auto/pendlerinnen-und-pendler-stehen-im-schnitt-40-stunden-pro-jahr-im-stau-a-df4452dd-8c66-48f7-a140-0046aa637ba7,07122021_11:12 ,Spiegel
US-Autorenverband: »Das Leben der Anderen« unter besten Drehbüchern des Jahrhunderts – bisher,https://www.spiegel.de/kultur/florian-henckel-von-donnersmarck-das-leben-der-anderen-unter-besten-drehbuechern-a-bea4d379-16ae-4191-9885-a332d5ce42e4,07122021_10:59 ,Spiegel
80 Jahre nach Angriff auf Pearl Harbor: Hundert japanische Politiker pilgern zu Kriegsschrein – China protestiert,https://www.spiegel.de/ausland/hundert-japanische-politiker-pilgern-zu-kriegsschrein-china-protestiert-a-bd096897-75bb-4b9a-af25-52e626757579,07122021_10:58 ,Spiegel
"Trikotaktion eines norwegischen Fußballklubs: Wer diesen QR-Code scannt, erfährt über Menschenrechtsverletzungen in Katar",https://www.spiegel.de/sport/fussball/tromsoe-il-kritisiert-katar-mit-trikotaktion-wer-diesen-qr-code-scannt-erfaehrt-ueber-menschenrechtsverletzungen-in-katar-a-ad120b8e-731e-4a4b-bc8f-0a5af89ae615,07122021_10:39 ,Spiegel
+++Livestream+++: Das hat die Ampel mit Deutschland vor,https://www.spiegel.de/politik/spd-fdp-die-gruenen-das-hat-die-ampel-mit-deutschland-vor-a-4888ceb0-ccc0-4dbb-9dea-bfc49a15bcac,07122021_10:28 ,Spiegel
An Nicaraguas Küste: Tausende Meeresschildkröten legen ihre Eier unter Schutz des Militärs,https://www.spiegel.de/panorama/nicaragua-tausende-meeresschildkroeten-legen-ihre-eier-unter-schutz-des-militaers-a-4dfae499-23cb-455c-8745-afe1aa025d81,07122021_10:14 ,Spiegel
Neue Optionen für Messenger: So verschwinden Ihre WhatsApp-Chats nach 24 Stunden von selbst,https://www.spiegel.de/netzwelt/apps/whatsapp-so-loeschen-sich-ihre-chat-nach-24-stunden-von-selbst-a-29f45f15-629d-412f-8f71-9706ba5bef07,07122021_10:03 ,Spiegel
Diplomatischer Boykott der Olympischen Spiele: China wirft USA »ideologische Vorurteile« vor,https://www.spiegel.de/ausland/olympia-boykott-china-wirft-usa-ideologische-vorurteile-vor-a-c81e1aac-3285-4e18-a89d-50d4f57b95e7,07122021_09:48 ,Spiegel
Neue Datenbank geplant: Wie die EU den Kampf gegen Kindesmissbrauch im Netz verschärfen will,https://www.spiegel.de/netzwelt/netzpolitik/wie-die-eu-den-kampf-gegen-kindesmissbrauch-im-netz-verschaerfen-will-a-f9c1f3d3-da95-4a56-b0ea-3e469e1c2751,07122021_09:35 ,Spiegel
Chinesischer Immobilienkonzern: Evergrande-Gläubiger warten offenbar noch immer auf ihr Geld,https://www.spiegel.de/wirtschaft/unternehmen/evergrande-konzern-verpasst-offenbar-frist-fuer-zinszahlung-a-09096f67-3b77-44fb-9154-1b376bfc8db4,07122021_09:32 ,Spiegel
"Regierungsprogramm: Ampelbündnis steht – SPD, Grüne und FDP unterzeichnen Koalitionsvertrag",https://www.spiegel.de/politik/deutschland/ampelbuendnis-steht-spd-gruene-und-fdp-unterzeichnen-koalitionsvertrag-a-194395b5-fae6-498f-a3b8-68fb325d6750,07122021_09:18 ,Spiegel
Genozid in Myanmar: Geflüchtete Rohingya verklagen Facebook auf 150 Milliarden Dollar Schadensersatz,https://www.spiegel.de/netzwelt/web/facebook-gefluechtete-rohingya-verklagen-konzern-auf-150-milliarden-dollar-schadensersatz-a-278061d4-da76-4912-bf60-0e18c1c51f56,07122021_09:10 ,Spiegel
Koalitionsvertrag unterschrieben: Ampelspitzen besiegeln ihr Bündnis,https://www.spiegel.de/politik/ampelspitzen-unterzeichnen-koalitionsvertrag-video-livestream-a-ec5f599b-2ca8-4811-b791-23967fb68905,07122021_08:54 ,Spiegel
