Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Pannentag für deutsche Skispringer in Bischofshofen,08012022_17:17,https://www.sueddeutsche.de/sport/skispringen-pannentag-fuer-deutsche-skispringer-in-bischofshofen-dpa.urn-newsml-dpa-com-20090101-220108-99-637770,Skispringen,dpa,,,10012022,Sueddeutsche,sport
Rijhnen zufrieden - Sprinter verpassen EM-Medaille knapp,08012022_17:12,https://www.sueddeutsche.de/sport/eisschnelllauf-rijhnen-zufrieden-sprinter-verpassen-em-medaille-knapp-dpa.urn-newsml-dpa-com-20090101-220108-99-635943,Eisschnelllauf,dpa,,,10012022,Sueddeutsche,sport
Hunderte bei Aktionstag für Tagebaudorf Lützerath,08012022_17:08,https://www.sueddeutsche.de/wissen/klima-hunderte-bei-aktionstag-fuer-tagebaudorf-luetzerath-dpa.urn-newsml-dpa-com-20090101-220108-99-637862,Klima,dpa,,,10012022,Sueddeutsche,wissen
CDU will sich besonders um Kinder und junge Leute kümmern,08012022_17:08,https://www.sueddeutsche.de/politik/parteien-duesseldorf-cdu-will-sich-besonders-um-kinder-und-junge-leute-kuemmern-dpa.urn-newsml-dpa-com-20090101-220108-99-637874,Parteien - Düsseldorf,dpa,,,10012022,Sueddeutsche,politik
Leichte Symptome: Erster Corona-Fall bei Viktoria Berlin,08012022_17:06,https://www.sueddeutsche.de/sport/fussball-berlin-leichte-symptome-erster-corona-fall-bei-viktoria-berlin-dpa.urn-newsml-dpa-com-20090101-220108-99-637858,Fußball - Berlin,dpa,,,10012022,Sueddeutsche,sport
Maskierte Täter überfallen Getränkemarkt in Peine,08012022_17:04,https://www.sueddeutsche.de/panorama/kriminalitaet-peine-maskierte-taeter-ueberfallen-getraenkemarkt-in-peine-dpa.urn-newsml-dpa-com-20090101-220108-99-637844,Kriminalität - Peine,dpa,,,10012022,Sueddeutsche,panorama
"""Den Stecker gezogen"": Leipzig nutzt Mainzer Blackouts",08012022_17:03,https://www.sueddeutsche.de/sport/fussball-den-stecker-gezogen-leipzig-nutzt-mainzer-blackouts-dpa.urn-newsml-dpa-com-20090101-220108-99-637435,Fußball,dpa,,,10012022,Sueddeutsche,sport
"""Den Stecker gezogen"": Leipzig nutzt Mainzer Blackouts",08012022_17:03,https://www.sueddeutsche.de/sport/fussball-leipzig-den-stecker-gezogen-leipzig-nutzt-mainzer-blackouts-dpa.urn-newsml-dpa-com-20090101-220107-99-628823,Fußball - Leipzig,dpa,,,10012022,Sueddeutsche,sport
Hunderte beteiligen sich am Aktionstag für Lützerath,08012022_17:02,https://www.sueddeutsche.de/wissen/klima-erkelenz-hunderte-beteiligen-sich-am-aktionstag-fuer-luetzerath-dpa.urn-newsml-dpa-com-20090101-220107-99-628804,Klima - Erkelenz,dpa,,,10012022,Sueddeutsche,wissen
Von Wackeleien und Wiedergeburten,08012022_17:00,https://www.sueddeutsche.de/wirtschaft/euro-rueckschau-20-jahre-1.5502969,20 Jahre Euro,,Von Alexander Hagelüken,"Saunaabende, Schuldenbetrug und ein Italiener mit Pickelhaube: Wie der Euro von Krise zu Krise stolperte, aber heute stärker wirkt als je zuvor.
                        
                            Von Alexander Hagelüken",10012022,Sueddeutsche,wirtschaft
