Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Autobahn nach Kollision gesperrt,27022022_17:56,https://www.sueddeutsche.de/muenchen/muenchen-unfall-a9-feuerwehr-1.5537865,A 9 bei Freimann,,,,28022022,Sueddeutsche
Eisstockbahn in der Fußgängerzone,27022022_17:56,https://www.sueddeutsche.de/muenchen/muenchen-eisstockschiessen-stockbahn-1.5537759,Altstadt,,Von Julian Raff,"Nachdem Hackerhaus-Wirt Lorenz Stiftl die geplante Anlage verkleinert hat, kann sich der Bezirksausschuss einen Pilotversuch im kommenden Winter vorstellen.
                        
                            Von Julian Raff",28022022,Sueddeutsche
Gegen gesichtslose Wohnsilos,27022022_17:56,https://www.sueddeutsche.de/muenchen/ludwigsfeld-ausbau-nachverdichtung-oedp-muenchen-liste-1.5537576,Siedlung Ludwigsfeld,,,,28022022,Sueddeutsche
Eine Lieferung der zentralen Schneevergabestelle inklusive,27022022_17:56,https://www.sueddeutsche.de/muenchen/muenchen-snowboard-quiksilver-kurzfilme-1.5537671,Snowboard-Filmabend,,Von Thomas Becker,"In einem Glockenbach-Hinterhof versammelt sich die internationale Snowboarder-Gemeinde zum Filmabend. Der chillige Ostwind kann ihnen natürlich nichts anhaben.
                        
                            Von Thomas Becker",28022022,Sueddeutsche
Falsche Polizisten: zwei Festnahmen,27022022_17:56,https://www.sueddeutsche.de/muenchen/muenchen-trickbetrug-callcenterbetrug-falsche-polizisten-1.5537878,Trickbetrug,,,,28022022,Sueddeutsche
Die neue Direktorin,27022022_17:56,https://www.sueddeutsche.de/muenchen/kinder-jugendliche-psychiatrie-heckscher-klinikum-corona-buehren-freisleder-1.5537666,Kinderpsychiatrie,,"Von Julia Schriever, München","25 Jahre lang prägte Franz Joseph Freisleder das Heckscher-Klinikum. Jetzt übernimmt Katharina Bühren.
                        
                            Von Julia Schriever, München",28022022,Sueddeutsche
Erlangen mit Schadensbegrenzung gegen Kiel,27022022_17:56,https://www.sueddeutsche.de/sport/handball-erlangen-mit-schadensbegrenzung-gegen-kiel-1.5537979,Handball,,,,28022022,Sueddeutsche
"""Ein glücklicher Mann""",27022022_17:56,https://www.sueddeutsche.de/sport/premier-league-ein-gluecklicher-mann-1.5537993,Premier League,,,Christian Eriksen macht für einen neuen Klub Brentford sein erstes Spiel seit seinem Herzstillstand bei der EM 2021.,28022022,Sueddeutsche
Knackpunkt gegen den Druck,27022022_17:56,https://www.sueddeutsche.de/sport/tsv-1860-muenchen-knackpunkt-gegen-den-druck-1.5537614,TSV 1860 München,,Von Gerhard Fischer,"Nach einer Woche der Schuldzuweisungen und Rechtfertigungen gewinnen die Löwen beim FSV Zwickau - Trainer Köllner beweist seine momentan eigensinnige Sicht auf die Gesamtsituation.
                        
                            Von Gerhard Fischer",28022022,Sueddeutsche
Schwabhausen schwächelt,27022022_17:56,https://www.sueddeutsche.de/sport/tischtennis-schwabhausen-schwaechelt-1.5537983,Tischtennis,,,,28022022,Sueddeutsche
