Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Therapie statt Taten,14022022_14:04,https://www.sueddeutsche.de/bayern/regensburg-praevention-paedophilie-1.5527910,Missbrauchs-Prävention,,"Von Sonja Hößl, Regensburg","Um sexuelle Übergriffe auf Kinder zu verhindern, gab es in Regensburg neun Jahre lang ein ambulantes Behandlungsangebot für Pädophile. Nach zwei Jahren Zwangspause nimmt das Projekt nun einen neuen Anlauf. 
                        
                            Von Sonja Hößl, Regensburg",14022022,Sueddeutsche
Unter Vorbehalt: Kamila Walijewa darf im Einzel starten,14022022_14:04,https://www.sueddeutsche.de/sport/olympia-unter-vorbehalt-kamila-walijewa-darf-im-einzel-starten-dpa.urn-newsml-dpa-com-20090101-220213-99-112577,Olympia,dpa,,,14022022,Sueddeutsche
In eiskaltem Bodensee: Extremschwimmer Bieber bricht Rekord,14022022_14:04,https://www.sueddeutsche.de/panorama/in-eiskaltem-bodensee-extremschwimmer-bieber-bricht-rekord-1.5528501,,,,"Video
                    
                    
                        Extremschwimmer Paul Bieber hat am Sonntag im Bodensee den deutschen Rekord für die meisten Eismeilen gebrochen - bei Wassertemperaturen um die vier Grad Celsius.",14022022,Sueddeutsche
Werder Bremens Trainer Werner begrüßt neuen Baumann-Vertrag,14022022_14:03,https://www.sueddeutsche.de/sport/fussball-werder-bremens-trainer-werner-begruesst-neuen-baumann-vertrag-dpa.urn-newsml-dpa-com-20090101-220214-99-123211,Fußball,dpa,,,14022022,Sueddeutsche
Behörde: Vorbereitungen für Elbinsel-Sarnierung noch 2022,14022022_14:03,https://www.sueddeutsche.de/wissen/geschichte-hamburg-behoerde-vorbereitungen-fuer-elbinsel-sarnierung-noch-2022-dpa.urn-newsml-dpa-com-20090101-220214-99-123243,Geschichte - Hamburg,dpa,,,14022022,Sueddeutsche
"Handel sieht nach Ende von 2G ""keinen Grund zum Aufatmen""",14022022_14:02,https://www.sueddeutsche.de/wirtschaft/handel-frankfurt-am-main-handel-sieht-nach-ende-von-2g-keinen-grund-zum-aufatmen-dpa.urn-newsml-dpa-com-20090101-220214-99-123208,Handel - Frankfurt am Main,dpa,,,14022022,Sueddeutsche
Vattenfall-Kunden: Längere Wartezeiten am Dienstag erwartet,14022022_14:02,https://www.sueddeutsche.de/karriere/tarife-berlin-vattenfall-kunden-laengere-wartezeiten-am-dienstag-erwartet-dpa.urn-newsml-dpa-com-20090101-220214-99-123191,Tarife - Berlin,dpa,,,14022022,Sueddeutsche
"Wie man es schafft, Plastikmüll zu vermeiden",14022022_14:01,https://www.sueddeutsche.de/muenchen/ebersberg/ebersberg-bettina-friedrichs-muellvermeidung-plastikmuell-1.5527711,Einkaufen,,"Interview von Merle Hubert, Ebersberg","Fast 40 Kilogramm Plastikverpackungsmüll jährlich fallen in Deutschland pro Kopf an. Dabei wäre es gar nicht so schwer, den eigenen Anteil zu reduzieren. Tipps von einer Expertin.
                        
                            Interview von Merle Hubert, Ebersberg",14022022,Sueddeutsche
Aktienmarkt dämmt Verluste nach Putins Signalen ein,14022022_14:01,https://www.sueddeutsche.de/wirtschaft/boersen-aktienmarkt-daemmt-verluste-nach-putins-signalen-ein-dpa.urn-newsml-dpa-com-20090101-220214-99-117705,Börsen,dpa,,,14022022,Sueddeutsche
Nach Förderstopp fordern Unternehmen Schadenersatz,14022022_14:00,https://www.sueddeutsche.de/wirtschaft/immobilien-nach-foerderstopp-fordern-unternehmen-schadenersatz-dpa.urn-newsml-dpa-com-20090101-220214-99-117296,Immobilien,dpa,,,14022022,Sueddeutsche
IG Metall fährt in Tarifrunde auf Sicht,14022022_13:57,https://www.sueddeutsche.de/karriere/gewerkschaften-stuttgart-ig-metall-faehrt-in-tarifrunde-auf-sicht-dpa.urn-newsml-dpa-com-20090101-220214-99-123111,Gewerkschaften - Stuttgart,dpa,,,14022022,Sueddeutsche
Am Mittwoch beginnt der Krieg,14022022_13:56,https://www.sueddeutsche.de/kultur/ingo-schulze-ukraine-russland-1.5528487,Ukraine-Konflikt,,Gastbeitrag von Ingo Schulze,"Und in Berlin blühen die Krokusse. Von einem Wochenende voller rast- und ratloser Gedanken an Russland und die Ukraine.
                        
                            Gastbeitrag von Ingo Schulze",14022022,Sueddeutsche
Russland will mit Nato weiter verhandeln,14022022_13:54,https://www.sueddeutsche.de/politik/konflikte-russland-will-mit-nato-weiter-verhandeln-dpa.urn-newsml-dpa-com-20090101-220214-99-123033,Konflikte,dpa,,,14022022,Sueddeutsche
Habeck hält aktuelle Gasversorgung für inakzeptabel,14022022_13:53,https://www.sueddeutsche.de/politik/regierung-schwerin-habeck-haelt-aktuelle-gasversorgung-fuer-inakzeptabel-dpa.urn-newsml-dpa-com-20090101-220214-99-120397,Regierung - Schwerin,dpa,,,14022022,Sueddeutsche
Pelé zur Tumor-Behandlung wieder im Krankenhaus,14022022_13:53,https://www.sueddeutsche.de/sport/fussball-pel-zur-tumor-behandlung-wieder-im-krankenhaus-dpa.urn-newsml-dpa-com-20090101-220214-99-123112,Fußball,dpa,,,14022022,Sueddeutsche
Hamburgs Rechnungshof unzufrieden mit Senat und Verwaltung,14022022_13:52,https://www.sueddeutsche.de/politik/buergerschaft-hamburg-hamburgs-rechnungshof-unzufrieden-mit-senat-und-verwaltung-dpa.urn-newsml-dpa-com-20090101-220214-99-119864,Bürgerschaft - Hamburg,dpa,,,14022022,Sueddeutsche
Türmchen sucht Bewohner,14022022_13:50,https://www.sueddeutsche.de/muenchen/starnberg/muehltal-starnberg-immobilien-wuermtal-zweckverband-verkauf-kapeller-1.5528443,Mühltal,,Von Michael Berzl und Gerhard Summer,"Der Würmtal-Zweckverband verkauft ein altes Haus, das einst dem Königshaus der Wittelsbacher gehörte. Es ist nicht die einzige interessante Immobilie, die der Wasserversorger derzeit in seinem Portfolio hat. 
                        
                            Von Michael Berzl und Gerhard Summer",14022022,Sueddeutsche
Belenki bleibt Turn-Bundestrainer - Wiersma übernimmt Frauen,14022022_13:45,https://www.sueddeutsche.de/sport/turnen-belenki-bleibt-turn-bundestrainer-wiersma-uebernimmt-frauen-dpa.urn-newsml-dpa-com-20090101-220214-99-122857,Turnen,dpa,,,14022022,Sueddeutsche
Saarbrückens Zellner mit eingeklemmtem Nerv im Rücken,14022022_13:44,https://www.sueddeutsche.de/sport/fussball-saarbruecken-saarbrueckens-zellner-mit-eingeklemmtem-nerv-im-ruecken-dpa.urn-newsml-dpa-com-20090101-220214-99-122916,Fußball - Saarbrücken,dpa,,,14022022,Sueddeutsche
Hessischer Haushalt 2021 bleibt ohne neue Schulden,14022022_13:42,https://www.sueddeutsche.de/wirtschaft/finanzen-wiesbaden-hessischer-haushalt-2021-bleibt-ohne-neue-schulden-dpa.urn-newsml-dpa-com-20090101-220214-99-118138,Finanzen - Wiesbaden,dpa,,,14022022,Sueddeutsche
"""Drei Türme mit 60 Metern sind zunächst besser als einer mit 180 Metern""",14022022_13:42,https://www.sueddeutsche.de/muenchen/muenchen-hochhaeuser-nachhaltigkeit-thomas-auer-1.5528433,Bau von Hochhäusern,,Interview von Sebastian Krass,"Ist es nachhaltiger, Hochhäuser zu bauen, weil sie Fläche sparen? Nein, sagt Thomas Auer, Professor für klimagerechtes Bauen. Ein Gespräch über das umstrittene Projekt an der Münchner Paketposthalle - und Ideen, wie das Bauen nach oben grüner wird. 
                        
                            Interview von Sebastian Krass",14022022,Sueddeutsche
DHU vertreibt mehr als neun Milliarden Kügelchen,14022022_13:40,https://www.sueddeutsche.de/wirtschaft/pharma-karlsruhe-dhu-vertreibt-mehr-als-neun-milliarden-kuegelchen-dpa.urn-newsml-dpa-com-20090101-220214-99-122828,Pharma - Karlsruhe,dpa,,,14022022,Sueddeutsche
Das sind die Regeln für Urlaub in Europa,14022022_13:40,https://www.sueddeutsche.de/reise/urlaub-reise-europa-corona-auswaertiges-amt-einreise-1.5303333,Reisen und Corona,,"Von Daniela Gorgs (Daten), Benedict Witzenberger (Daten), Eva Dignös, Irene Helmes und Birgit Kruse","Welche Tests muss man an der Grenze vorlegen, wen erwartet nach der Einreise die Quarantäne? Der Überblick über die Regeln in den Urlaubsländern in einer Karte.
                        
                            Von Daniela Gorgs (Daten), Benedict Witzenberger (Daten), Eva Dignös, Irene Helmes und Birgit Kruse",14022022,Sueddeutsche
