Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Lastwagen rammt Militärkonvoi auf Autobahn-Standstreifen,20122021_14:47,https://www.sueddeutsche.de/bayern/parsberg-lastwagen-militaer-unfall-polizei-1.5491969,Oberpfalz,,,"Dabei werden mehrere Angehörige der US-Streitkräfte verletzt, wie ein Polizeisprecher mitteilt. Die Polizei gehe von einem Unfall aus, nicht von einem Anschlag.",20122021,Sueddeutsche,bayern
Ziemiak: Große Sorge wegen Corona,20122021_14:44,https://www.sueddeutsche.de/politik/ziemiak-grosse-sorge-wegen-corona-1.5492192,,,,"Video
                    
                    
                        Der CDU-Generalsekretär lobt NRW-MP Hendrik Wüst für das Impftempo in diesem Bundesland.",20122021,Sueddeutsche,politik
Unausweichlich,20122021_14:44,https://www.sueddeutsche.de/kultur/kolumne-nichts-neues-johanna-adorjan-geschichte-des-todes-1.5492021,"Kolumne ""Nichts Neues""",,Von Johanna Adorján,"Früher oder später ist es zu spät. Darum lesen wir heute Philippe Ariès' ""Geschichte des Todes"".
                        
                            Von Johanna Adorján",20122021,Sueddeutsche,kultur
EMA macht Weg frei für Impfstoff von Novavax,20122021_14:41,https://www.sueddeutsche.de/politik/corona-weltweit-impfung-novavax-impfstoff-1.5491810,Corona weltweit,,Aktuelle Meldungen weltweit,"Die Europäische Arzneimittelagentur spricht sich für das Vakzin des US-Herstellers aus. Das Präparat unterscheidet sich von den bislang zugelassenen Vektor- oder mRNA-Impfstoffen. Österreich verschärft die Einreiseregeln.
                        
                            Aktuelle Meldungen weltweit",20122021,Sueddeutsche,politik
Weitere Flächen für Offshore-Windenergie vorgeschlagen,20122021_14:37,https://www.sueddeutsche.de/wirtschaft/energie-weitere-flaechen-fuer-offshore-windenergie-vorgeschlagen-dpa.urn-newsml-dpa-com-20090101-211220-99-452875,Energie,dpa,,,20122021,Sueddeutsche,wirtschaft
Hartmann: Rote Linie bei Corona-Protest überschritten,20122021_14:37,https://www.sueddeutsche.de/politik/demonstrationen-dresden-hartmann-rote-linie-bei-corona-protest-ueberschritten-dpa.urn-newsml-dpa-com-20090101-211220-99-453494,Demonstrationen - Dresden,dpa,,,20122021,Sueddeutsche,politik
Nach Abbruch: Neue Rassismus-Debatte im Fußball,20122021_14:36,https://www.sueddeutsche.de/sport/fussball-nach-abbruch-neue-rassismus-debatte-im-fussball-dpa.urn-newsml-dpa-com-20090101-211219-99-446277,Fußball,dpa,,,20122021,Sueddeutsche,sport
Derzeit 68 Omikron-Fälle im Freistaat bestätigt,20122021_14:35,https://www.sueddeutsche.de/bayern/corona-bayern-aktuell-68-omikron-faelle-1.5481014,Coronavirus-Newsblog für Bayern,,Alle Entwicklungen im Überblick,"Zudem gebe es 123 weitere Verdachtsfälle, teilte Markus Söder mit. Impfzentren will Bayerns Ministerpräsident auch über die Weihnachtsfeiertage offen halten.
                        
                            Alle Entwicklungen im Überblick",20122021,Sueddeutsche,bayern
Hamburg präsentiert neue Schnellladestationen für E-Autos,20122021_14:33,https://www.sueddeutsche.de/wirtschaft/elektro-hamburg-hamburg-praesentiert-neue-schnellladestationen-fuer-e-autos-dpa.urn-newsml-dpa-com-20090101-211220-99-454603,Elektro - Hamburg,dpa,,,20122021,Sueddeutsche,wirtschaft
Was man über den Impfstoff von Novavax wissen muss,20122021_14:28,https://www.sueddeutsche.de/gesundheit/novavax-ema-corona-impfung-zulassung-impfstoff-1.5492019,Corona-Impfung,,Von Julia Hippert und Berit Uhlmann,"Es gibt große Hoffnungen in das Vakzin, auch weil mit der Zulassung ein Argument von Impfskeptikern hinfällig werden könnte. Die wichtigsten Fragen und Antworten.
                        
                            Von Julia Hippert und Berit Uhlmann",20122021,Sueddeutsche,gesundheit
