Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Das kann sich der Zoo nicht leisten,23012022_10:26,https://www.sueddeutsche.de/muenchen/muenchen-tierpark-hellabrunn-tickets-einlass-kritik-1.5513205,Tierpark Hellabrunn,,Kommentar von Philipp Crone,"Meinung
                    
                    
                        Der Eingangsbereich und der Ticket-Service des Münchner Tierparks sind aus der Zeit gefallen. Damit ärgert er seine Besucher schon vor dem Eintritt. 
                        
                            Kommentar von Philipp Crone",23012022,Sueddeutsche,muenchen
Schiedsrichter-Fehler rettet Braunschweiger Sieg,23012022_10:26,https://www.sueddeutsche.de/sport/fussball-braunschweig-schiedsrichter-fehler-rettet-braunschweiger-sieg-dpa.urn-newsml-dpa-com-20090101-220123-99-817642,Fußball - Braunschweig,dpa,,,23012022,Sueddeutsche,sport
Was andere Zoos besser machen als der Tierpark Hellabrunn,23012022_10:26,https://www.sueddeutsche.de/muenchen/muenchen-tierpark-hellabrunn-wartezeiten-jahreskarte-1.5513185,Ärger um Jahreskarten,,Von Philipp Crone,"Der Einlass in den Tierpark Hellabrunn ist altmodisch und umständlich, das führt zu langen Schlangen und Wartezeiten. Dabei könnte sich München einiges von anderen Städten abschauen. 
                        
                            Von Philipp Crone",23012022,Sueddeutsche,muenchen
Regierung in Burkina Faso weist Berichte über Putsch zurück,23012022_10:25,https://www.sueddeutsche.de/politik/militaerputsch-burkina-faso-1.5513199,Westafrika,,,In einigen Militärstützpunkten in dem westafrikanischen Land wurden Schüsse abgegeben. Dennoch soll die Armee nicht die Macht übernommen haben.,23012022,Sueddeutsche,politik
Toter Mann am Wendelstein gefunden,23012022_10:24,https://www.sueddeutsche.de/bayern/unfaelle-bayrischzell-toter-mann-am-wendelstein-gefunden-dpa.urn-newsml-dpa-com-20090101-220123-99-817601,Unfälle - Bayrischzell,dpa,,,23012022,Sueddeutsche,bayern
"FC Ingolstadt: ""Wir werden uns aufrichten""",23012022_10:23,https://www.sueddeutsche.de/bayern/fussball-ingolstadt-fc-ingolstadt-wir-werden-uns-aufrichten-dpa.urn-newsml-dpa-com-20090101-220122-99-810098,Fußball - Ingolstadt,dpa,,,23012022,Sueddeutsche,bayern
Noch kommen Kliniken mit Omikron zurecht,23012022_10:23,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-noch-kommen-kliniken-mit-omikron-zurecht-dpa.urn-newsml-dpa-com-20090101-220123-99-817620,Gesundheit - Hamburg,dpa,,,23012022,Sueddeutsche,gesundheit
Inzidenz in Bayern weiter gestiegen,23012022_10:21,https://www.sueddeutsche.de/bayern/gesundheit-berlin-inzidenz-in-bayern-weiter-gestiegen-dpa.urn-newsml-dpa-com-20090101-220123-99-817603,Gesundheit - Berlin,dpa,,,23012022,Sueddeutsche,bayern
Easyjet-Maschine landet in Friedrichshafen nach Luftnotfall,23012022_10:19,https://www.sueddeutsche.de/panorama/notfaelle-friedrichshafen-easyjet-maschine-landet-in-friedrichshafen-nach-luftnotfall-dpa.urn-newsml-dpa-com-20090101-220123-99-816028,Notfälle - Friedrichshafen,dpa,,,23012022,Sueddeutsche,panorama
Tanzen und feiern mit Corona? Was der Festivalsommer bietet,23012022_10:19,https://www.sueddeutsche.de/kultur/musik-scheessel-tanzen-und-feiern-mit-corona-was-der-festivalsommer-bietet-dpa.urn-newsml-dpa-com-20090101-220122-99-806862,Musik - Scheeßel,dpa,,,23012022,Sueddeutsche,kultur
