Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Prozessauftakt um Juwelendiebstahl in Dresden,28012022_15:18,https://www.sueddeutsche.de/panorama/prozesse-prozessauftakt-um-juwelendiebstahl-in-dresden-dpa.urn-newsml-dpa-com-20090101-220128-99-880070,Prozesse,dpa,,,29012022,Sueddeutsche
Wo sind die Juwelen?,28012022_15:17,https://www.sueddeutsche.de/panorama/gruenes-gewoelbe-gericht-prozess-dresden-berlin-1.5517016,Prozess in Dresden,,"Von Verena Mayer, Berlin, und Antonie Rietzschel, Dresden","Sechs Mitglieder eines berüchtigten Berliner Clans stehen in Dresden vor Gericht. Sie sollen vor zwei Jahren wertvolle Juwelen aus dem Grünen Gewölbe gestohlen haben. Zum Prozessauftakt überlassen sie das Wort ihren 14 Anwälten. 
                        
                            Von Verena Mayer, Berlin, und Antonie Rietzschel, Dresden",29012022,Sueddeutsche
ICE-Schnellbremsung: Entlaufener Hund und Besitzer im Gleis,28012022_15:17,https://www.sueddeutsche.de/wirtschaft/verkehr-neumuenster-ice-schnellbremsung-entlaufener-hund-und-besitzer-im-gleis-dpa.urn-newsml-dpa-com-20090101-220128-99-889913,Verkehr - Neumünster,dpa,,,29012022,Sueddeutsche
"Museumschefin: Juwelen ""eigentlich unverkäuflich""",28012022_15:15,https://www.sueddeutsche.de/panorama/prozesse-dresden-museumschefin-juwelen-eigentlich-unverkaeuflich-dpa.urn-newsml-dpa-com-20090101-220128-99-883475,Prozesse - Dresden,dpa,,,29012022,Sueddeutsche
Stadt will unangemeldete Corona-Proteste weiter verbieten,28012022_15:12,https://www.sueddeutsche.de/politik/demonstrationen-karlsruhe-stadt-will-unangemeldete-corona-proteste-weiter-verbieten-dpa.urn-newsml-dpa-com-20090101-220128-99-889981,Demonstrationen - Karlsruhe,dpa,,,29012022,Sueddeutsche
"Bundeswehr nimmt Fregatte ""Rheinland-Pfalz"" ab",28012022_15:11,https://www.sueddeutsche.de/politik/verteidigung-hamburg-bundeswehr-nimmt-fregatte-rheinland-pfalz-ab-dpa.urn-newsml-dpa-com-20090101-220128-99-889916,Verteidigung - Hamburg,dpa,,,29012022,Sueddeutsche
Mutmaßlicher Fälscher in U-Haft: Falsche Banknoten gefunden,28012022_15:09,https://www.sueddeutsche.de/panorama/kriminalitaet-stuttgart-mutmasslicher-faelscher-in-u-haft-falsche-banknoten-gefunden-dpa.urn-newsml-dpa-com-20090101-220128-99-889943,Kriminalität - Stuttgart,dpa,,,29012022,Sueddeutsche
Auto wird auf Bahnübergang von Triebwagen getroffen,28012022_15:08,https://www.sueddeutsche.de/panorama/unfaelle-osnabrueck-auto-wird-auf-bahnuebergang-von-triebwagen-getroffen-dpa.urn-newsml-dpa-com-20090101-220128-99-889603,Unfälle - Osnabrück,dpa,,,29012022,Sueddeutsche
Die AfD und der Point of no return,28012022_15:05,https://www.sueddeutsche.de/politik/afd-meuthen-austritt-1.5517487,Rückzug von Jörg Meuthen,,Von Jens Schneider,"Keiner war so lange Vorsitzender der AfD wie der zuletzt sehr isolierte Jörg Meuthen, und keiner hat - wenn auch erst spät - so ausdauernd versucht, die extremen Kräfte einzudämmen. Sein Rückzug ist ein düsteres Zeugnis.
                        
                            Von Jens Schneider",29012022,Sueddeutsche
Volkswagen beruft Ex-Richter Haarmann zum Chefjustiziar,28012022_15:05,https://www.sueddeutsche.de/wirtschaft/auto-wolfsburg-volkswagen-beruft-ex-richter-haarmann-zum-chefjustiziar-dpa.urn-newsml-dpa-com-20090101-220128-99-889917,Auto - Wolfsburg,dpa,,,29012022,Sueddeutsche
"Mischling vorn, Bolonka Zwetna im Osten stark",28012022_15:05,https://www.sueddeutsche.de/leben/tiere-mischling-vorn-bolonka-zwetna-im-osten-stark-dpa.urn-newsml-dpa-com-20090101-220128-99-889696,Tiere,dpa,,,29012022,Sueddeutsche
Hoffenheim besiegt Elversberg in einem Testspiel 4:3,28012022_15:04,https://www.sueddeutsche.de/sport/fussball-sinsheim-hoffenheim-besiegt-elversberg-in-einem-testspiel-43-dpa.urn-newsml-dpa-com-20090101-220128-99-889908,Fußball - Sinsheim,dpa,,,29012022,Sueddeutsche
Vergiftete Greifvögel: Polizei warnt Spaziergänger,28012022_15:03,https://www.sueddeutsche.de/bayern/tiere-thalmassing-vergiftete-greifvoegel-polizei-warnt-spaziergaenger-dpa.urn-newsml-dpa-com-20090101-220128-99-889895,Tiere - Thalmassing,dpa,,,29012022,Sueddeutsche
Landgericht verhandelt Lastwagen-Attacke im Februar neu,28012022_15:03,https://www.sueddeutsche.de/panorama/prozesse-limburg-an-der-lahn-landgericht-verhandelt-lastwagen-attacke-im-februar-neu-dpa.urn-newsml-dpa-com-20090101-220128-99-889855,Prozesse - Limburg an der Lahn,dpa,,,29012022,Sueddeutsche
"Verfassungsschutz: ""Freie Sachsen"" als Verdachtsfall",28012022_15:02,https://www.sueddeutsche.de/politik/extremismus-dresden-verfassungsschutz-freie-sachsen-als-verdachtsfall-dpa.urn-newsml-dpa-com-20090101-220128-99-889727,Extremismus - Dresden,dpa,,,29012022,Sueddeutsche
"""Entweder alle oder keiner""",28012022_15:01,https://www.sueddeutsche.de/muenchen/freising/impfpflicht-corona-regeln-in-bayern-pflegeberufe-krankenhaus-seniorenheime-1.5517540,Impfpflicht  für Pflegeberufe,,"Von Charline Schreiber, Freising","Vom 15. März an gilt die einrichtungsbezogene Impfpflicht. Darauf reagieren die Beschäftigten in Pflegeberufen und Hilfsorganisationen mit Unmut. Sie sind der Überzeugung, dass die Corona-Infektionsrate im Privaten höher ist als in Kliniken oder Heimen.
                        
                            Von Charline Schreiber, Freising",29012022,Sueddeutsche
WG-Gespräche der Superlative,28012022_15:01,https://www.sueddeutsche.de/kultur/favoriten-der-woche-ruinen-closer-to-truth-1.5517149,Favoriten der Woche,,,"Tanzen in Ruinen und kauzige Musik aus Berlin, eine Menge Holz und ein Comic mit Zukunftsträumen, eine Wissenschafts-Serie: Fünf Empfehlungen der SZ-Redaktion.",29012022,Sueddeutsche
Verdi kündigt erneut Warnstreiks bei der Postbank an,28012022_15:01,https://www.sueddeutsche.de/karriere/tarife-stuttgart-verdi-kuendigt-erneut-warnstreiks-bei-der-postbank-an-dpa.urn-newsml-dpa-com-20090101-220128-99-889839,Tarife - Stuttgart,dpa,,,29012022,Sueddeutsche
Gestohlene Autokennzeichen: Polizei durchsucht Wohnungen,28012022_15:00,https://www.sueddeutsche.de/panorama/kriminalitaet-singen-hohentwiel-gestohlene-autokennzeichen-polizei-durchsucht-wohnungen-dpa.urn-newsml-dpa-com-20090101-220128-99-889825,Kriminalität - Singen (Hohentwiel),dpa,,,29012022,Sueddeutsche
