Titel,URL,Date_Info,News_page,Kategorie,author
"Die Woche: Auf der Corona-Intensivstation, Omikron-Variante und Merkels Coronabilanz",https://www.spiegel.de/politik/deutschland/wochenrueckblick-besuch-in-der-intensivstation-merkels-corona-bilanz-die-omikron-mutante-a-00f4a78d-bc7a-4e11-8b9e-e832512d4a86,04122021_06:00 ,Spiegel,politik,
Afghanistan: Frankreich holt 330 Menschen aus Kabul,https://www.spiegel.de/ausland/afghanistan-frankreich-fliegt-rund-330-menschen-aus-kabul-aus-a-cf5a496b-fad2-4d70-a0b2-d413e2096c1d,04122021_00:06 ,Spiegel,ausland,
Leipziger Niederlage bei Union Berlin: »Wir haben eine katastrophale Leistung abgeliefert«,https://www.spiegel.de/sport/fussball/bundesliga-union-berlin-gewinnt-nicht-unverdient-mit-2-1-gegen-rb-leipzig-a-9efeadfd-2986-4b72-ab84-bf6e22631f32,03122021_23:29,Spiegel,sport,
Panama: Polizei findet zehn Millionen Dollar Drogengeld,https://www.spiegel.de/panorama/justiz/panama-polizei-findet-zehn-millionen-dollar-drogengeld-a-19d5f5b8-f13d-4361-a36e-1c858fb6c566,03122021_22:55,Spiegel,panorama,
Schach-WM in Dubai: Carlsen siegt in der längsten Partie der WM-Geschichte,https://www.spiegel.de/sport/schach-wm-2021-in-dubai-magnus-carlsen-holt-ersten-sieg-a-c5c168ea-177b-43ac-9602-98a8e75088f8,03122021_22:24,Spiegel,sport,
Coronapandemie: Neuinfektionen in Südafrika schnellen hoch,https://www.spiegel.de/wissenschaft/medizin/suedafrika-wegen-omikron-wird-schwelle-von-drei-millionen-coronainfektionen-ueberschritten-a-0f32f484-738f-419f-8081-4926c5035c54,03122021_22:07,Spiegel,wissenschaft,
2. Fußball-Bundesliga: Werner und Werder jubeln – 4:0-Premierensieg gegen Aue,https://www.spiegel.de/sport/fussball/2-fussball-bundesliga-werder-gewinnt-gegen-aue-mit-4-0-a-846c0606-194f-4e80-ab3f-ada45cec8570,03122021_21:45,Spiegel,sport,
Nach Aussagen von Baerbock: China warnt vor Konfrontationskurs,https://www.spiegel.de/ausland/china-warnt-vor-konfrontationskurs-a-1bfdf4aa-7666-4894-8882-64a286031196,03122021_21:25,Spiegel,ausland,
Fans enttäuscht: Wie VW seinen Traumbus ID.Buzz abspeckt,https://www.spiegel.de/auto/vw-id-buzz-erlkoenig-gesichtet-wie-volkswagen-seinen-traumbus-abspeckt-a-f971188e-def9-4013-977d-c4524bdf92df,03122021_21:16,Spiegel,auto,
Abkehr von der Klientelpolitik: Die FDP muss diesmal weiter denken als bis zur nächsten Apotheke,https://www.spiegel.de/politik/deutschland/die-fdp-muss-diesmal-weiter-denken-als-bis-zur-naechsten-apotheke-a-06ce0514-72e2-4982-88d7-ee5959363c9a,03122021_21:02,Spiegel,politik,
US-Bundesstaat Michigan: Eltern von 15-jährigem Schulschützen werden mit angeklagt,https://www.spiegel.de/panorama/justiz/usa-eltern-von-15-jaehrigem-nach-toedlicher-attacke-an-schule-in-michigan-angeklagt-a-6ac69c63-e744-4d4e-bad4-ef53a2fc3e64,03122021_21:01,Spiegel,panorama,
"2G plus, Tanzverbote, Testpflicht in Kitas: So setzt Ihr Bundesland die Coronaregeln um",https://www.spiegel.de/politik/deutschland/corona-wann-und-wie-die-bundeslaender-die-neuen-corona-regeln-umsetzen-a-ea1441bf-cc74-4e88-be33-bcec5ce6b270,03122021_20:05,Spiegel,politik,
Niedrige Inzidenz trotz mäßiger Impfquote: Schwedens Coronarätsel,https://www.spiegel.de/ausland/niedrige-inzidenz-trotz-maessiger-impfquote-schwedens-corona-raetsel-a-01f56bf7-1d5d-4b57-b860-1a5aa620f4c9,03122021_19:57,Spiegel,ausland,Von Dietmar Pieper
Rassistischer Anschlag: Angehörige fordern Aufklärung in Hanau-Untersuchungsausschuss,https://www.spiegel.de/panorama/anschlag-in-hanau-angehoerige-fordern-aufklaerung-in-untersuchungsausschuss-a-ca39130c-e9ab-41e2-875d-6c53cfbd26b2,03122021_19:46,Spiegel,panorama,
Acht Milliarden – Der Auslands-Podcast: Wie verklagt man die Helferin eines bösen Geistes?,https://www.spiegel.de/ausland/ghislaine-maxwell-und-jeffrey-epstein-wie-verklagt-man-die-helferin-eines-boesen-geistes-a-54c1a9fa-6542-4714-80e8-dac774cadc05,03122021_19:34,Spiegel,ausland,Ein Podcast von Olaf Heuser
Neues Amazon-Format »Celebrity Hunted«: »Doktor Wladimir Klitschko besitzt alle erdenklichen Führerscheine«,https://www.spiegel.de/kultur/tv/celebrity-hunted-bei-amazon-prime-doktor-wladimir-klitschko-besitzt-alle-erdenklichen-fuehrerscheine-a-4a9370e6-859d-4ac3-9e73-3fe17fe6a8f8,03122021_19:32,Spiegel,kultur,Von Anja Rützel
Chinesischer Immobilienkonzern: Regierung bestellt Evergrande-Gründer ein,https://www.spiegel.de/wirtschaft/unternehmen/evergrande-regierung-bestellt-gruender-von-taumelnden-immobilienkonzern-ein-a-6f9ce449-1924-4dd1-ab7a-8b1922c209c4,03122021_19:17,Spiegel,wirtschaft,
Neuer SPD-Generalsekretär Kühnert: Plötzlich Antreiber statt Quertreiber,https://www.spiegel.de/politik/deutschland/kevin-kuehnert-der-kuenftige-spd-generalsekretaer-muss-sich-neu-erfinden-a-73902dfe-fddb-41e7-9a72-9cc1eb504356,03122021_18:38,Spiegel,politik,Von Christian Teevs
Pandemie-Effekte: Champagner-Hersteller vermelden Rekordjahr,https://www.spiegel.de/wirtschaft/unternehmen/corona-krise-verschafft-champagner-hersteller-rekordjahr-a-d04663e3-c6b9-4c36-8cd2-4428ba60a03b,03122021_18:30,Spiegel,wirtschaft,
Wintersaison in Ischgl eröffnet: Geht’s auch ohne Après-Ski?,https://www.spiegel.de/wirtschaft/ischgl-zu-corona-zeiten-geht-s-auch-ohne-apres-ski-a-43201b81-98f9-41d2-9ee7-fe50f53db215,03122021_18:21,Spiegel,wirtschaft,
Umbaupläne des Konzerns: 14.000 Beschäftigte beteiligen sich an Warnstreiks bei Airbus,https://www.spiegel.de/wirtschaft/unternehmen/airbus-14-000-beschaeftigte-beteiligen-sich-an-warnstreiks-a-a1a6736b-d416-4fcb-b5f4-693326209925,03122021_18:16,Spiegel,wirtschaft,
"Ernsting’s-Family-Chef über 2G-Beschlüsse: »Dagegen werden wir klagen, bis zum letzten Euro«",https://www.spiegel.de/wirtschaft/unternehmen/ernsting-s-family-chef-timm-homann-ueber-2g-dagegen-werden-wir-klagen-bis-zum-letzten-euro-a-fbb3553e-bd4e-40a8-9f57-9e761c2c2527,03122021_18:00,Spiegel,wirtschaft,Von Alexander Preker
"IS-Mordprozess: Völkermord, überall",https://www.spiegel.de/panorama/justiz/is-mordprozess-in-frankfurt-voelkermord-ueberall-a-8c0a2818-716c-4198-a975-e6fd519946fb,03122021_17:56,Spiegel,panorama,
Jenseits von Atomausstieg und Ehe für alle: Merkels schwarzes Erbe,https://www.spiegel.de/wirtschaft/soziales/angela-merkel-und-ihr-konservatives-erbe-jenseits-von-atomausstieg-und-ehe-fuer-alle-kolumne-a-3cf2dfcc-568c-4d4e-8b8f-f231fd1666bc,03122021_17:55,Spiegel,wirtschaft,
"A Virologist Discusses the New Variant: ""In the Coming Weeks, We’ll Know How Well Vaccines Protect Against Omicron""",https://www.spiegel.de/international/world/omicron-in-the-coming-weeks-we-ll-know-more-about-how-well-vaccines-protect-against-omicron-a-41847ec2-081f-4d1f-84a9-05a04c7da89c,03122021_17:54,Spiegel,international,Interview Conducted By Irene Berres
»Wellenbrecher« ist Wort des Jahres: Labergeschichtlich eine Spitzenwahl!,https://www.spiegel.de/kultur/wort-des-jahres-wellenbrecher-labergeschichtlich-eine-spitzenwahl-a-b130159f-dded-40f8-9594-412195c831e9,03122021_17:50,Spiegel,kultur,
Die Lage am Abend: Werden Sie zum Wellenbrecher!,https://www.spiegel.de/politik/deutschland/news-wie-gefaehrlich-ist-omikron-wellenbrecher-ist-wort-des-jahres-donald-trump-planet-gj-367b-a-d8e93315-ba66-49d4-9b29-17f1969ef6cc,03122021_17:48,Spiegel,politik,
Deutsch-polnischer »Polizeiruf«: Ist der Immobilienhai die KZ-Dogge von heute?,https://www.spiegel.de/kultur/tv/polizeiruf-110-hermann-ist-der-immobilienhai-die-kz-dogge-von-heute-a-28d37dac-8412-4822-a4a0-d37f3ce739bb,03122021_17:42,Spiegel,kultur,Von Christian Buß
Spitzenpersonal: Zu wenige Ostdeutsche in Regierung – Linke kritisiert Ampel,https://www.spiegel.de/politik/deutschland/die-linke-kritisiert-ampel-zu-wenige-ostdeutsche-in-der-regierung-a-a59d8c20-1402-4457-9099-da94cd9c98d8,03122021_17:39,Spiegel,politik,
"Researchers on the Omicron Variant: ""We Are Playing with Fire""",https://www.spiegel.de/international/world/researchers-on-the-omicron-variant-we-are-playing-with-fire-a-e6f3075a-3d8f-4e1b-8f51-d43b5d21ab2f,03122021_17:28,Spiegel,international,"By Rafaela von Bredow, Marco Evers, Fritz Schaap und Veronika Hackenbroch"
Illegale Pushbacks: Kroatischer Präsident Milanović beleidigt Kontrolleure als »Schädlinge«,https://www.spiegel.de/ausland/kroatien-zoran-milanovic-wettert-nach-pushback-vorwuerfen-gegen-eu-a-55a6dd9e-eda5-441b-8ce1-c4a838d60e7d,03122021_17:21,Spiegel,ausland,
Nach drittem Wahlgang: Florian Hager wird neuer Intendant des Hessischen Rundfunks,https://www.spiegel.de/kultur/tv/hr-florian-hager-wird-neuer-intendant-des-hessischen-rundfunks-a-2d6a4233-7b3b-4066-944b-cf5315624e9e,03122021_16:47,Spiegel,kultur,
KI-Kunst: Diese App verschmilzt Taylor Swift mit einem Weihnachtsbaum,https://www.spiegel.de/netzwelt/wombo-dream-hier-verschmilzt-taylor-swift-mit-einem-weihnachtsbaum-a-0e4a56b1-7f4a-41b4-9de7-0abea1b60d12,03122021_16:44,Spiegel,netzwelt,Von Jörg Breithut
Umkehr der Migration: Warum so viele Haitianer aus Chile wegwollen,https://www.spiegel.de/ausland/chile-und-rassismus-warum-so-viele-haitianer-das-land-verlassen-a-fc54335e-c7b3-46f3-8b65-a9d72b2c0e72,03122021_16:35,Spiegel,ausland,"Aus Santiago, Chile berichten Sophia Boddenberg und Pablo Rojas Madariaga (Fotos)"
Mangel an Arbeitskräften: US-Wirtschaft schafft deutlich weniger Stellen als erwartet,https://www.spiegel.de/wirtschaft/soziales/usa-wirtschaft-schafft-deutlich-weniger-arbeitsplaetze-als-erwartet-a-5b21274b-f323-42bf-bb76-c8e303ce4117,03122021_16:31,Spiegel,wirtschaft,
Stimmen zum Tod des Weltmeisters von 1954: »Der Mensch Horst Eckel war in jeder Hinsicht ein Vorbild für mich«,https://www.spiegel.de/sport/fussball/horst-eckel-stimmen-zum-tod-des-weltmeisters-von-1954-in-jeder-hinsicht-ein-vorbild-fuer-mich-a-f3ebfee7-eb6d-4e51-924b-0d34d73c6149,03122021_16:21,Spiegel,sport,
Vor Parteitag: SPD-Vorstand nominiert Kühnert einstimmig als neuen Generalsekretär,https://www.spiegel.de/politik/deutschland/spd-vorstand-nominiert-kevin-kuehnert-einstimmig-als-neuen-generalsekretaer-a-4b225315-67e7-49a6-962f-3e0b9f1d9f3f,03122021_16:02,Spiegel,politik,
Vorläufige Studie: Risiko erneuter Ansteckung ist bei Omikron-Variante deutlich erhöht,https://www.spiegel.de/wissenschaft/medizin/coronavirus-risiko-erneuter-ansteckung-bei-omikron-variante-laut-vorlaeufiger-studie-erhoeht-a-aea45449-cc61-46a6-b291-eb2005952603,03122021_15:55,Spiegel,wissenschaft,Von Marthe Ruddat
Innenministerkonferenz: Polizei soll sich auf Kampf gegen Corona-Regelbrecher konzentrieren,https://www.spiegel.de/politik/deutschland/corona-polizei-soll-sich-auf-kampf-gegen-corona-suender-konzentrieren-a-95021eb6-0923-4959-8fee-48f84d8385dd,03122021_15:38,Spiegel,politik,
"Lösung für das Methan-Problem?: Männer, die mit Blitzen auf Kuhmist schießen",https://www.spiegel.de/wissenschaft/technik/klima-killer-landwirtschaft-maenner-die-mit-blitzen-auf-kuhmist-schiessen-a-f03131f2-a77c-4db2-86d7-8ec69b1ba7af,03122021_15:31,Spiegel,wissenschaft,Ein Video von Benjamin Eckert
"Fußballquiz: Chomeini, Hussein, al-Gaddafi – wessen Sohn spielte in der Serie A?",https://www.spiegel.de/sport/fussball/fussball-quiz-chomeini-hussein-al-gaddafi-wessen-sohn-spielte-in-der-serie-a-a-cbbabac8-f69b-4e99-82b2-1d92e674f0f2,03122021_15:27,Spiegel,sport,Von Marco Fuchs
Zum Tod von Horst Eckel: Der letzte Weltmeister von Bern,https://www.spiegel.de/sport/fussball/nachruf-auf-horst-eckel-der-letzte-weltmeister-der-54er-elf-a-2ac92451-15db-4e90-a94b-666d90f7545c,03122021_15:23,Spiegel,sport,Ein Nachruf von Benjamin Knaack
Früherer Corona-Hotspot: Ischgl startet Skisaison im Lockdown,https://www.spiegel.de/panorama/ischgl-ex-coronavirus-hotspot-startet-skisaison-im-lockdown-a-c8f7f088-14be-4c18-aaad-64e8c3ed3165,03122021_15:17,Spiegel,panorama,
Sarah Engels über Geburt ihrer Tochter: »Voller Glück und Stolz«,https://www.spiegel.de/panorama/leute/sarah-engels-ueber-geburt-ihrer-tochter-voller-glueck-und-stolz-a-1734c4e2-229b-42c0-ad31-1bd4b288991b,03122021_15:11,Spiegel,panorama,
Mit Begleitperson unterwegs: 6- bis 14-Jährige dürfen kostenlos Bahn fahren – auch ohne die Eltern,https://www.spiegel.de/auto/deutsche-bahn-6-14-jaehrige-duerfen-kostenlos-fahren-auch-ohne-die-eltern-a-596fdbfa-e91e-4add-aed1-074bd37032a6,03122021_15:03,Spiegel,auto,Von Gerald Traufetter
Zum Tod von Klaus Rainer Röhl: Wanderer zwischen den Polen,https://www.spiegel.de/kultur/klaus-rainer-roehl-zu-seinem-tod-wanderer-zwischen-den-polen-a-587a27c5-aab0-464c-9efd-9ae7ddcd2ef3,03122021_14:53,Spiegel,kultur,
Um Klausur zu verhindern: 16-Jähriger droht mit Bombe an Berufsschule in Hamm,https://www.spiegel.de/panorama/justiz/hamm-16-jaehriger-droht-mit-bombe-an-berufsschule-a-657718eb-1506-4aa1-b744-ce425a95af4a,03122021_14:47,Spiegel,panorama,
Regierungswechsel: Twitterkonto von Steffen Seibert wird archiviert,https://www.spiegel.de/netzwelt/web/steffen-seibert-twitter-konto-des-regierungssprechers-wird-archiviert-a-a8a2a07d-0a56-4dd4-95c8-b00647f79a5f,03122021_14:34,Spiegel,netzwelt,
Coronapandemie: So schnell geht es mit den Impfungen voran,https://www.spiegel.de/panorama/corona-impfquoten-und-erstimpfungen-in-den-bundeslaendern-a-19e5a422-bb09-470b-966b-9154c8fe0d2d,03122021_14:33,Spiegel,panorama,Von Patrick Stotz
Mangelnde Würdigung im Koalitionsvertrag: Heimatministerium – CDU-Politikerin Scharrenbach kritisiert Ampel,https://www.spiegel.de/politik/deutschland/cdu-politikerin-scharrenbach-ueber-ampel-plaene-blosses-wort-an-der-tuerklingel-eines-ministeriums-a-54af6b39-95b7-4eb2-980b-999d00cf2c66,03122021_14:23,Spiegel,politik,Von Lukas Eberle
Coronavirus – die Woche: Es gibt auch gute Nachrichten!,https://www.spiegel.de/wissenschaft/coronavirus-die-omikron-variante-die-massnahmen-der-ampel-koalition-unser-corona-wochenueberblick-a-a5271986-a4c0-47d7-97b4-ddc7cc7fdf8f,03122021_14:20,Spiegel,wissenschaft,
Politik und Bundeswehr im Visier: Verfassungsschutz warnt vor Hackerangriffen aus China,https://www.spiegel.de/netzwelt/netzpolitik/verfassungsschutz-warnt-vor-hackerangriffen-aus-china-a-c69fa52f-bce6-4611-8e25-85f740e856eb,03122021_14:13,Spiegel,netzwelt,
Bundesliga-Vorschau: »Das Niveau der Liga ist miserabel«,https://www.spiegel.de/sport/fussball/vorschau-auf-den-14-spieltag-das-niveau-der-bundesliga-ist-miserabel-a-a7770285-ea64-4f16-918e-9382b22fa232,03122021_14:13,Spiegel,sport,Mit Jan Göbel
"Deo versprüht, Zigarette angezündet: 18-Jährige verursacht massive Explosion in Wohnung",https://www.spiegel.de/panorama/bayern-18-jaehrige-versprueht-deo-zuendet-zigarette-an-und-loest-explosion-aus-a-72406072-b328-4085-bd10-921b23c2c6b8,03122021_14:05,Spiegel,panorama,
»Surprise! Die Bruce Darnell Show«: Peinliche Überraschungen in Endlosschleife,https://www.spiegel.de/kultur/tv/surprise-die-bruce-darnell-show-peinliche-ueberraschungen-in-endlosschleife-a-890c2dfc-db75-4e04-984b-a07a5252f654,03122021_13:48,Spiegel,kultur,Von Anja Rützel
Einsatz in München: Polizisten schießen bei Zwangsräumung,https://www.spiegel.de/panorama/justiz/muenchen-polizisten-schiessen-bei-zwangsraeumung-a-629e97d7-8823-4664-91b1-b5f365d3d0c4,03122021_13:46,Spiegel,panorama,
Vor Afrikas Südostküste: Dürre in Madagaskar nicht direkt auf Klimawandel zurückzuführen,https://www.spiegel.de/wissenschaft/duerre-in-madagaskar-nicht-direkt-auf-klimawandel-zurueckzufuehren-a-28901ffa-4254-4b8b-86ed-768cd2e5dfc3,03122021_13:45,Spiegel,wissenschaft,
Votum im Bundestag: Geschäftsführende Regierung rechnet mit Impfpflicht-Abstimmung zum Jahresanfang,https://www.spiegel.de/politik/deutschland/corona-geschaeftsfuehrende-regierung-rechnet-mit-impfpflicht-abstimmung-zum-jahresanfang-a-0fa4b4e8-23a3-437a-828e-938acff80837,03122021_13:32,Spiegel,politik,
Letzter Weltmeister von 1954: Horst Eckel ist tot,https://www.spiegel.de/sport/fussball/letzter-fussball-weltmeister-von-1954-horst-eckel-ist-tot-a-67813e51-d68d-4106-a839-defb4da99c13,03122021_13:27,Spiegel,sport,
Unternehmer und Parteienspender: Milliardär August von Finck ist tot,https://www.spiegel.de/wirtschaft/unternehmen/august-von-finck-junior-milliardaer-und-parteienspender-ist-tot-a-76a75abc-8464-4a81-b4df-2fce43deb752,03122021_13:24,Spiegel,wirtschaft,
Urteil nach Hasskommentar: Luisa Neubauer erzielt Erfolg gegen rechten Autor,https://www.spiegel.de/netzwelt/netzpolitik/luisa-neubauer-erzielt-erfolg-gegen-rechten-autor-akif-pirincci-nach-hate-speech-a-666a592a-0b16-4288-ac06-9dcea34ee0cd,03122021_13:17,Spiegel,netzwelt,Von Max Hoppenstedt
Botschaft in Berlin: Mutmaßlicher Spion – Großbritannien beantragt Auslieferung,https://www.spiegel.de/politik/deutschland/botschaft-in-berlin-mutmasslicher-spion-britische-behoerden-beantragen-auslieferung-a-32f4dae4-bcc3-4081-b516-db38998509dd,03122021_13:02,Spiegel,politik,
Wie grün ist die Kernenergie?: Macron will das Atomkraft-Comeback – und die Ampel muss zuschauen,https://www.spiegel.de/wirtschaft/kernkraft-comeback-in-frankreich-eine-energie-spaltet-europa-a-5a8c2fe6-34c2-4be3-9e68-8e05919775f9,03122021_13:00,Spiegel,wirtschaft,Von Michael Sauga und Markus Becker
"Erst Pizzabote, jetzt IT-Berater: Afghanischer Ex-Minister heuert bei sächsischem Maskenhersteller an",https://www.spiegel.de/panorama/leute/leipzig-ex-minister-aus-afghanistan-wird-it-berater-in-sachsen-a-0142d942-a381-4c61-b858-e15de4e4c6a3,03122021_13:00,Spiegel,panorama,"Von Peter Maxwill, Leipzig"
