Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Welche Corona-Regeln jetzt in Bayern gelten,28012022_07:42,https://www.sueddeutsche.de/bayern/bayern-corona-regeln-aktuell-1.4878824,Corona-Krise im Freistaat,,Von Max Ferstl und Kassian Stroh,"Wieder Zuschauer im Stadion, mehr Besucher in Kino und Theater, kein Test fürs Jugendzentrum: Ein Überblick über die gelockerten Corona-Maßnahmen im Freistaat.
                        
                            Von Max Ferstl und Kassian Stroh",28012022,Sueddeutsche
Innenminister von Bund und Ländern blicken auf Corona-Demos,28012022_07:41,https://www.sueddeutsche.de/politik/bundeslaender-innenminister-von-bund-und-laendern-blicken-auf-corona-demos-dpa.urn-newsml-dpa-com-20090101-220128-99-880072,Bundesländer,dpa,,,28012022,Sueddeutsche
Bundestagswahl: Beteiligung bei Erstwählern bei 68 Prozent,28012022_07:39,https://www.sueddeutsche.de/politik/wahlen-duesseldorf-bundestagswahl-beteiligung-bei-erstwaehlern-bei-68-prozent-dpa.urn-newsml-dpa-com-20090101-220128-99-882710,Wahlen - Düsseldorf,dpa,,,28012022,Sueddeutsche
Das verseuchte Original,28012022_07:39,https://www.sueddeutsche.de/muenchen/muenchen-kz-gedenkstaette-dachau-tor-replikat-1.5515809,KZ-Gedenkstätte Dachau,,"Von Joshua Beer, Dachau","Gestohlen, wiederaufgetaucht und ausgestellt. Die Geschichte des berüchtigten KZ-Tores in Dachau fasziniert die britische Künstlerin Rachel Mars. Jetzt schmiedet sie eine Replik der Replik. Warum?
                        
                            Von Joshua Beer, Dachau",28012022,Sueddeutsche
Corona-Inzidenz in NRW steigt über 1000er-Marke,28012022_07:39,https://www.sueddeutsche.de/gesundheit/gesundheit-bochum-corona-inzidenz-in-nrw-steigt-ueber-1000er-marke-dpa.urn-newsml-dpa-com-20090101-220128-99-882184,Gesundheit - Bochum,dpa,,,28012022,Sueddeutsche
Ukraine-Krise: Macron will mit Putin Deeskalation ausloten,28012022_07:38,https://www.sueddeutsche.de/politik/diplomatie-ukraine-krise-macron-will-mit-putin-deeskalation-ausloten-dpa.urn-newsml-dpa-com-20090101-220128-99-880756,Diplomatie,dpa,,,28012022,Sueddeutsche
Drei Verletzte bei Unfall mit Linienbus,28012022_07:38,https://www.sueddeutsche.de/wirtschaft/verkehr-wardenburg-drei-verletzte-bei-unfall-mit-linienbus-dpa.urn-newsml-dpa-com-20090101-220128-99-882708,Verkehr - Wardenburg,dpa,,,28012022,Sueddeutsche
Stürmisch und trocken in Mecklenburg Vorpommern,28012022_07:37,https://www.sueddeutsche.de/panorama/wetter-schwerin-stuermisch-und-trocken-in-mecklenburg-vorpommern-dpa.urn-newsml-dpa-com-20090101-220128-99-882706,Wetter - Schwerin,dpa,,,28012022,Sueddeutsche
"Mildes, aber stürmisches Wochenende in Hessen erwartet",28012022_07:36,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-mildes-aber-stuermisches-wochenende-in-hessen-erwartet-dpa.urn-newsml-dpa-com-20090101-220128-99-882705,Wetter - Offenbach am Main,dpa,,,28012022,Sueddeutsche
USA stehen dicht vor WM-Teilnahme,28012022_07:35,https://www.sueddeutsche.de/sport/fussball-usa-stehen-dicht-vor-wm-teilnahme-dpa.urn-newsml-dpa-com-20090101-220128-99-882745,Fußball,dpa,,,28012022,Sueddeutsche
