Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Niedrige Preise führen zu größeren Tierbeständen,11122021_08:17,https://www.sueddeutsche.de/wirtschaft/agrar-hannover-niedrige-preise-fuehren-zu-groesseren-tierbestaenden-dpa.urn-newsml-dpa-com-20090101-211211-99-341419,Agrar - Hannover,dpa,,,11122021,Sueddeutsche,wirtschaft
Brennender Lkw sorgt für Vollsperrung der A1 Richtung Bremen,11122021_08:15,https://www.sueddeutsche.de/wirtschaft/verkehr-bremen-brennender-lkw-sorgt-fuer-vollsperrung-der-a1-richtung-bremen-dpa.urn-newsml-dpa-com-20090101-211211-99-341420,Verkehr - Bremen,dpa,,,11122021,Sueddeutsche,wirtschaft
Drei Jugendliche bei Unfall verletzt,11122021_08:13,https://www.sueddeutsche.de/panorama/unfaelle-hardegsen-drei-jugendliche-bei-unfall-verletzt-dpa.urn-newsml-dpa-com-20090101-211211-99-341422,Unfälle - Hardegsen,dpa,,,11122021,Sueddeutsche,panorama
Her mit dem Plastikkreislauf,11122021_08:13,https://www.sueddeutsche.de/wissen/plastik-kunststoff-produktion-umweltvertraeglich-verschmutzung-1.5485200,Klima,,Kommentar von Marlene Weiß,"Meinung
                    
                    
                        Weil die Kunststoffproduktion massenhaft CO₂ ausstößt, empfehlen Forscher, mehr Ökostrom dafür zu nutzen. Dabei gäbe es eine bessere Lösung.
                        
                            Kommentar von Marlene Weiß",11122021,Sueddeutsche,wissen
"Forschung: in 30 Jahren weniger Fleisch, mehr Insekten",11122021_08:13,https://www.sueddeutsche.de/wirtschaft/ernaehrung-neubrandenburg-forschung-in-30-jahren-weniger-fleisch-mehr-insekten-dpa.urn-newsml-dpa-com-20090101-211211-99-341500,Ernährung - Neubrandenburg,dpa,,,11122021,Sueddeutsche,wirtschaft
Schäfer zu Katar: DFB und München könnten viel bewegen,11122021_08:11,https://www.sueddeutsche.de/sport/fussball-schaefer-zu-katar-dfb-und-muenchen-koennten-viel-bewegen-dpa.urn-newsml-dpa-com-20090101-211211-99-341508,Fußball,dpa,,,11122021,Sueddeutsche,sport
Windenergie: Neue Regierungen sorgt für Aufbruchsstimmung,11122021_08:09,https://www.sueddeutsche.de/wirtschaft/energie-rostock-windenergie-neue-regierungen-sorgt-fuer-aufbruchsstimmung-dpa.urn-newsml-dpa-com-20090101-211211-99-341501,Energie - Rostock,dpa,,,11122021,Sueddeutsche,wirtschaft
CDU will mehr Medizin-Studienplätze: Ministerin skeptisch,11122021_08:05,https://www.sueddeutsche.de/bildung/hochschulen-schwerin-cdu-will-mehr-medizin-studienplaetze-ministerin-skeptisch-dpa.urn-newsml-dpa-com-20090101-211211-99-341502,Hochschulen - Schwerin,dpa,,,11122021,Sueddeutsche,bildung
Drese: 120.000 Impfungen in Corona-Impfaktionswoche in MV,11122021_08:04,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-drese120000-impfungen-in-corona-impfaktionswoche-in-mv-dpa.urn-newsml-dpa-com-20090101-211211-99-341503,Gesundheit - Schwerin,dpa,,,11122021,Sueddeutsche,gesundheit
Nachrichten des Tages - die Übersicht für Eilige,11122021_08:03,https://www.sueddeutsche.de/politik/news-corona-inzidenz-spd-parteitag-nachtragshaushalt-lindner-1.5485662,SZ am Morgen,,Von Julia Bergmann,"Was wichtig ist und wird. 
                        
                            Von Julia Bergmann",11122021,Sueddeutsche,politik
Schwerins Volleyballerinnen siegen gegen Wiesbaden,11122021_08:00,https://www.sueddeutsche.de/sport/volleyball-schwerin-schwerins-volleyballerinnen-siegen-gegen-wiesbaden-dpa.urn-newsml-dpa-com-20090101-211210-99-339036,Volleyball - Schwerin,dpa,,,11122021,Sueddeutsche,sport
Vorerst letzter Shopping-Tag für Nicht-Geimpfte,11122021_07:58,https://www.sueddeutsche.de/wirtschaft/handel-hannover-vorerst-letzter-shopping-tag-fuer-nicht-geimpfte-dpa.urn-newsml-dpa-com-20090101-211210-99-337690,Handel - Hannover,dpa,,,11122021,Sueddeutsche,wirtschaft
OVG Lüneburg setzt 2G-plus-Regel zum Teil außer Vollzug,11122021_07:56,https://www.sueddeutsche.de/panorama/justiz-lueneburg-ovg-lueneburg-setzt-2g-plus-regel-zum-teil-ausser-vollzug-dpa.urn-newsml-dpa-com-20090101-211210-99-332724,Justiz - Lüneburg,dpa,,,11122021,Sueddeutsche,panorama
Pandemie belastet ÖPNV: Begleitetes Fahren ab 16 Jahren?,11122021_07:55,https://www.sueddeutsche.de/politik/innenpolitik-bremen-pandemie-belastet-oepnv-begleitetes-fahren-ab-16-jahren-dpa.urn-newsml-dpa-com-20090101-211210-99-335123,Innenpolitik - Bremen,dpa,,,11122021,Sueddeutsche,politik
Corona-Demo in Bremerhaven: Festnahmen und ein Verletzter,11122021_07:55,https://www.sueddeutsche.de/politik/demonstrationen-bremerhaven-corona-demo-in-bremerhaven-festnahmen-und-ein-verletzter-dpa.urn-newsml-dpa-com-20090101-211211-99-341393,Demonstrationen - Bremerhaven,dpa,,,11122021,Sueddeutsche,politik
Motorradfahrer schwer verletzt nach Zusammenstoß mit Auto,11122021_07:54,https://www.sueddeutsche.de/panorama/unfaelle-spremberg-motorradfahrer-schwer-verletzt-nach-zusammenstoss-mit-auto-dpa.urn-newsml-dpa-com-20090101-211211-99-341388,Unfälle - Spremberg,dpa,,,11122021,Sueddeutsche,panorama
Schneefall vor allem im Süden von Baden-Württemberg,11122021_07:52,https://www.sueddeutsche.de/panorama/wetter-stuttgart-schneefall-vor-allem-im-sueden-von-baden-wuerttemberg-dpa.urn-newsml-dpa-com-20090101-211211-99-341383,Wetter - Stuttgart,dpa,,,11122021,Sueddeutsche,panorama
Forschung: In 30 Jahren andere Lebensmittel-Grundstoffe,11122021_07:50,https://www.sueddeutsche.de/wirtschaft/ernaehrung-neubrandenburg-forschung-in-30-jahren-andere-lebensmittel-grundstoffe-dpa.urn-newsml-dpa-com-20090101-211211-99-341379,Ernährung - Neubrandenburg,dpa,,,11122021,Sueddeutsche,wirtschaft
Windenergie: Regierungspläne sorgen für Aufbruchsstimmung,11122021_07:50,https://www.sueddeutsche.de/wirtschaft/energie-rostock-windenergie-regierungsplaene-sorgen-fuer-aufbruchsstimmung-dpa.urn-newsml-dpa-com-20090101-211211-99-341371,Energie - Rostock,dpa,,,11122021,Sueddeutsche,wirtschaft
Comeback der Nachtzüge - Lernen aus der Vergangenheit,11122021_07:49,https://www.sueddeutsche.de/leben/reisen-comeback-der-nachtzuege-lernen-aus-der-vergangenheit-dpa.urn-newsml-dpa-com-20090101-211211-99-341315,Reisen,dpa,,,11122021,Sueddeutsche,leben
CDU will mehr Medizin-Studienplätze: Ministerin skeptisch,11122021_07:48,https://www.sueddeutsche.de/bildung/hochschulen-schwerin-cdu-will-mehr-medizin-studienplaetze-ministerin-skeptisch-dpa.urn-newsml-dpa-com-20090101-211211-99-341366,Hochschulen - Schwerin,dpa,,,11122021,Sueddeutsche,bildung
Drese: 120.000 Impfungen in Corona-Impfaktionswoche in MV,11122021_07:48,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-drese-120000-impfungen-in-corona-impfaktionswoche-in-mv-dpa.urn-newsml-dpa-com-20090101-211211-99-341359,Gesundheit - Schwerin,dpa,,,11122021,Sueddeutsche,gesundheit
Interesse an Öko-Landbau in Hessen gestiegen,11122021_07:46,https://www.sueddeutsche.de/wissen/umwelt-wiesbaden-interesse-an-oeko-landbau-in-hessen-gestiegen-dpa.urn-newsml-dpa-com-20090101-211211-99-341350,Umwelt - Wiesbaden,dpa,,,11122021,Sueddeutsche,wissen
"Digitale Exil-Universität soll ""Zeichen der Hoffnung"" sein",11122021_07:45,https://www.sueddeutsche.de/bildung/hochschulen-frankfurt-am-main-digitale-exil-universitaet-soll-zeichen-der-hoffnung-sein-dpa.urn-newsml-dpa-com-20090101-211211-99-341352,Hochschulen - Frankfurt am Main,dpa,,,11122021,Sueddeutsche,bildung
Regen wirkte sich positiv auf Weihnachtsbäume aus,11122021_07:43,https://www.sueddeutsche.de/kultur/brauchtum-kassel-regen-wirkte-sich-positiv-auf-weihnachtsbaeume-aus-dpa.urn-newsml-dpa-com-20090101-211211-99-341342,Brauchtum - Kassel,dpa,,,11122021,Sueddeutsche,kultur
Vier jugendliche Migranten in Lastwagen entdeckt,11122021_07:42,https://www.sueddeutsche.de/panorama/kriminalitaet-diemelstadt-vier-jugendliche-migranten-in-lastwagen-entdeckt-dpa.urn-newsml-dpa-com-20090101-211211-99-341340,Kriminalität - Diemelstadt,dpa,,,11122021,Sueddeutsche,panorama
Weihnachtsurlaub in Schleswig-Holstein: kaum Stornierungen,11122021_07:41,https://www.sueddeutsche.de/leben/tourismus-kiel-weihnachtsurlaub-in-schleswig-holstein-kaum-stornierungen-dpa.urn-newsml-dpa-com-20090101-211211-99-341337,Tourismus - Kiel,dpa,,,11122021,Sueddeutsche,leben
"Friede, Freude, Eggs Benedict",11122021_07:41,https://sz-magazin.sueddeutsche.de/essen-und-trinken/eier-rezepte-eggs-benedict-shakshuka-90966,Frühstücks-Rezepte,,Vpn Gabriela Herpell,"Die Deutschen lieben ihr pflaumweich gekochtes Vier-Minuten-Ei. Nur: Wer ein bisschen über den Eierbecherrand hinaus sieht, nach England oder Israel zum Beispiel, entdeckt grandiose Alternativen. Fünf Rezepte, die jeden Morgen besser machen.
                        
                            Vpn Gabriela Herpell",11122021,Sueddeutsche,essen-und-trinken
Heinold: Land früher als erwartet ohne weitere Schulden,11122021_07:41,https://www.sueddeutsche.de/wirtschaft/haushalt-kiel-heinold-land-frueher-als-erwartet-ohne-weitere-schulden-dpa.urn-newsml-dpa-com-20090101-211211-99-341319,Haushalt - Kiel,dpa,,,11122021,Sueddeutsche,wirtschaft
