Titel,URL,Date_Info,News_page
Premier Johnson unter Druck: Tory-Abgeordneter beklagt sich über Erpressung durch britische Regierung,https://www.spiegel.de/ausland/boris-johnson-tory-abgeordneter-william-wragg-wirft-der-britischen-regierung-erpressung-vor-a-26a4a1ce-a46f-4fe9-b3fd-7e1c082fe8d6,20012022_12:56 ,Spiegel
Werk in Grünheide: IG Metall kritisiert Termin für Betriebsratswahl bei Tesla,https://www.spiegel.de/wirtschaft/unternehmen/tesla-beschaeftigte-in-gruenheide-waehlen-ende-februar-betriebsrat-a-271270ae-fe07-4d55-8864-b51170f1f635,20012022_12:53 ,Spiegel
Allergiegefahr: Hersteller ruft Senftuben wegen falschen Inhalts zurück,https://www.spiegel.de/wirtschaft/service/allergiegefahr-hersteller-ruft-senftuben-wegen-falschen-inhalts-zurueck-a-a63303fa-1837-4686-b20f-c1e38bc47213,20012022_12:41 ,Spiegel
Tina Turner und Erwin Bach kaufen Haus am Zürichsee: Ein millionenteures »Wochenendrefugium«,https://www.spiegel.de/panorama/leute/tina-turner-und-erwin-bach-kaufen-anwesen-am-zuerichsee-a-7a9c4a35-3ccc-4c54-910e-f23c8d83bbf7,20012022_12:37 ,Spiegel
Kleintransporter auf A7: Zoll stellt in Baden-Württemberg mehr als 400.000 Potenzpillen sicher,https://www.spiegel.de/panorama/justiz/a7-in-baden-wuerttemberg-zoll-stellt-in-baden-wuerttemberg-mehr-als-400-000-potenzpillen-sicher-a-e8f17099-2d9e-4481-b65e-dd8a7616e8ac,20012022_12:35 ,Spiegel
Gewinner der Coronakrise: Wohnmobilhersteller melden Rekordverkäufe,https://www.spiegel.de/wirtschaft/corona-folge-wohnmobil-hersteller-melden-erneut-rekordverkaeufe-a-4ddf6edf-dab2-4ec0-8fe8-eea1fac0cd62,20012022_12:33 ,Spiegel
Russischer Truppenaufmarsch: Moskau wirft Biden »destabilisierende« Äußerungen vor,https://www.spiegel.de/ausland/ukraine-russland-wirft-joe-biden-destabilisierende-aeusserungen-vor-a-080451c4-01ca-4aba-82cf-a6add4645954,20012022_12:30 ,Spiegel
Studie zu Muttermilch: Mütter können trotz Coronainfektion bedenkenlos stillen,https://www.spiegel.de/wissenschaft/medizin/coronavirus-muetter-mit-covid-19-koennen-bedenkenlos-stillen-a-041663ae-51ae-4cd9-8d74-e6dfabd3f55a,20012022_12:26 ,Spiegel
Trotz zwölf Coronafällen: Deutschlands Handballer müssen gegen Spanien spielen,https://www.spiegel.de/sport/handball/handball-em-deutschland-muss-gegen-spanien-spielen-trotz-zwoelf-coronaausfaellen-a-b61a1e5c-3bf3-4ca6-aef2-fa2dac0c9313,20012022_12:26 ,Spiegel
Die Viertelfinalisten im DFB-Pokal: Die unwahrscheinlichen acht,https://www.spiegel.de/sport/fussball/dfb-pokal-fc-st-pauli-hannover-96-und-karlsruher-sc-im-viertelfinale-die-unwahrscheinlichen-acht-a-48ef7c11-2652-4b4a-8b95-124aa31b80fa,20012022_12:21 ,Spiegel
Missbrauch im Erzbistum München-Freising: Kanzlei berichtet von Hunderten Opfern – und belastet Papst Benedikt XVI.,https://www.spiegel.de/panorama/gesellschaft/missbrauch-im-erzbistum-muenchen-kanzlei-berichtet-von-hunderten-opfern-und-belastet-papst-benedikt-xvi-a-9f866edd-fc59-46cb-b3c1-480f18a47062,20012022_12:08 ,Spiegel
