Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Corona-Neuinfektionen binnen eines Tages in NRW auf Rekord,17112021_06:59,https://www.sueddeutsche.de/gesundheit/gesundheit-duesseldorf-corona-neuinfektionen-binnen-eines-tages-in-nrw-auf-rekord-dpa.urn-newsml-dpa-com-20090101-211117-99-29463,Gesundheit - Düsseldorf,dpa,,,17112021,Sueddeutsche,gesundheit
Nach dem Klimathon kommt der Alltag,17112021_06:56,https://www.sueddeutsche.de/muenchen/landkreismuenchen/klimaschutz-klimathon-umweltschutz-hoehenkirchen-siegertsbrunn-unterschleissheim-1.5465737,Energiewende,,"Von Anna Lea Jakobs, Landkreis","662 Menschen aus dem Landkreis haben sich an dem Wettbewerb beteiligt und etwa 28 Tonnen CO₂ eingespart. Nun geht es darum, die neuen Verhaltensweisen beizubehalten.
                        
                            Von Anna Lea Jakobs, Landkreis",17112021,Sueddeutsche,muenchen
Warriors gewinnen Topspiel Nets: Curry erneut überragend,17112021_06:52,https://www.sueddeutsche.de/sport/basketball-warriors-gewinnen-topspiel-nets-curry-erneut-ueberragend-dpa.urn-newsml-dpa-com-20090101-211117-99-29313,Basketball,dpa,,,17112021,Sueddeutsche,sport
Zwei Draisaitl-Tore zu wenig für Oilers gegen Jets,17112021_06:49,https://www.sueddeutsche.de/sport/eishockey-zwei-draisaitl-tore-zu-wenig-fuer-oilers-gegen-jets-dpa.urn-newsml-dpa-com-20090101-211117-99-29312,Eishockey,dpa,,,17112021,Sueddeutsche,sport
Corona-Inzidenz steigt in Berlin ungebrochen,17112021_06:48,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-corona-inzidenz-steigt-in-berlin-ungebrochen-dpa.urn-newsml-dpa-com-20090101-211117-99-29399,Gesundheit - Berlin,dpa,,,17112021,Sueddeutsche,gesundheit
642 Corona-Neuinfektionen im Saarland,17112021_06:46,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-642-corona-neuinfektionen-im-saarland-dpa.urn-newsml-dpa-com-20090101-211117-99-29387,Gesundheit - Berlin,dpa,,,17112021,Sueddeutsche,gesundheit
Todesopfer bei Überflutungen in Kanada,17112021_06:45,https://www.sueddeutsche.de/panorama/todesopfer-bei-ueberflutungen-in-kanada-1.5466072,,,,"Video
                    
                    
                        Behörden forderten Tausende Menschen zum Verlassen ihrer Wohnungen auf. Allein in der Stadt Merrit sollten 8000 Menschen ihre Häuser räumen.",17112021,Sueddeutsche,panorama
Inzidenz sinkt deutlich,17112021_06:45,https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-corona-news-inzidenz-weihnachtsmaerkte-impfstoff-1.4850845,Newsblog zum Coronavirus im Landkreis München,,Von SZ-Autoren,"Die Inzidenz sinkt am Mittwoch auf 369,5. Das ist ein deutlicher Rückgang nach 408,4 am Vortag. Weitere Kommunen sagen ihre Christkindlmärkte ab.
                        
                            Von SZ-Autoren",17112021,Sueddeutsche,muenchen
Gebäudebrand in Breitenbach am Herzberg führt zu Großeinsatz,17112021_06:43,https://www.sueddeutsche.de/panorama/braende-breitenbach-am-herzberg-gebaeudebrand-in-breitenbach-am-herzberg-fuehrt-zu-grosseinsatz-dpa.urn-newsml-dpa-com-20090101-211117-99-28600,Brände - Breitenbach am Herzberg,dpa,,,17112021,Sueddeutsche,panorama
Pferd verursacht Sperrung auf der A3,17112021_06:43,https://www.sueddeutsche.de/wirtschaft/verkehr-wiesbaden-pferd-verursacht-sperrung-auf-der-a3-dpa.urn-newsml-dpa-com-20090101-211117-99-29365,Verkehr - Wiesbaden,dpa,,,17112021,Sueddeutsche,wirtschaft
Sarah Engels hat Kinderzimmer schon komplett eingerichtet,17112021_06:39,https://www.sueddeutsche.de/leben/leute-koeln-sarah-engels-hat-kinderzimmer-schon-komplett-eingerichtet-dpa.urn-newsml-dpa-com-20090101-211117-99-29357,Leute - Köln,dpa,,,17112021,Sueddeutsche,leben
Niederlande zittern sich zur WM,17112021_06:39,https://www.sueddeutsche.de/sport/fussball-wm-qualifikation-niederlande-tuerkei-1.5466069,WM-Qualifikation,,,Dank später Tore gewinnt das Team von Louis van Gaal gegen Norwegen - die Türkei schnappt sich den Platz in den Playoffs.,17112021,Sueddeutsche,sport
Argentinien löst trotz 0:0 gegen Brasilien WM-Ticket,17112021_06:38,https://www.sueddeutsche.de/sport/fussball-argentinien-loest-trotz-00-gegen-brasilien-wm-ticket-dpa.urn-newsml-dpa-com-20090101-211117-99-27625,Fußball,dpa,,,17112021,Sueddeutsche,sport
"Ex-Stürmer Kießling: Bayern-Dominanz ""grausam für die Liga""",17112021_06:38,https://www.sueddeutsche.de/bayern/fussball-leverkusen-ex-stuermer-kiessling-bayern-dominanz-grausam-fuer-die-liga-dpa.urn-newsml-dpa-com-20090101-211117-99-29341,Fußball - Leverkusen,dpa,,,17112021,Sueddeutsche,bayern
Elbwanderweg bei Teufelsbrück ab Donnerstag wieder begehbar,17112021_06:36,https://www.sueddeutsche.de/politik/kommunen-hamburg-elbwanderweg-bei-teufelsbrueck-ab-donnerstag-wieder-begehbar-dpa.urn-newsml-dpa-com-20090101-211117-99-29335,Kommunen - Hamburg,dpa,,,17112021,Sueddeutsche,politik
Pläne der Ampel zur Corona-Bekämpfung nehmen Gestalt an,17112021_06:35,https://www.sueddeutsche.de/panorama/plaene-der-ampel-zur-corona-bekaempfung-nehmen-gestalt-an-1.5466067,,,,"Video
                    
                    
                        Kurz vor der nächsten Ministerpräsidentenkonferenz werden die Ampel-Pläne zur Corona-Bekämpfung konkreter. Doch reicht das aus angesichts hoher Infektionszahlen und schleppendem Impftempo?",17112021,Sueddeutsche,panorama
Muguruza und Kontaveit im Endspiel bei den WTA Finals,17112021_06:31,https://www.sueddeutsche.de/sport/tennis-muguruza-und-kontaveit-im-endspiel-bei-den-wta-finals-dpa.urn-newsml-dpa-com-20090101-211116-99-26241,Tennis,dpa,,,17112021,Sueddeutsche,sport
Schlaglichter zum Losail International Circuit,17112021_06:29,https://www.sueddeutsche.de/sport/motorsport-schlaglichter-zum-losail-international-circuit-dpa.urn-newsml-dpa-com-20090101-211116-99-23888,Motorsport,dpa,,,17112021,Sueddeutsche,sport
