Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Neuseeland will rauchfrei werden,09122021_15:51,https://www.sueddeutsche.de/panorama/neuseeland-rauchen-tabakverbot-zigaretten-1.5484317,Tabakverbot,,Von Felix Haselsteiner,"Ziel des Landes ist es, eine komplett rauchfreie Generation zu erziehen. Allerdings gibt es noch einige ungelöste Probleme. 
                        
                            Von Felix Haselsteiner",09122021,Sueddeutsche,panorama
Ruhe vor dem Sturm zwischen Verstappen und Hamilton,09122021_15:51,https://www.sueddeutsche.de/sport/motorsport-ruhe-vor-dem-sturm-zwischen-verstappen-und-hamilton-dpa.urn-newsml-dpa-com-20090101-211209-99-317197,Motorsport,dpa,,,09122021,Sueddeutsche,sport
Intensivmediziner zu Kimmich: Höchstleistung nicht möglich,09122021_15:51,https://www.sueddeutsche.de/bayern/fussball-koeln-intensivmediziner-zu-kimmich-hoechstleistung-nicht-moeglich-dpa.urn-newsml-dpa-com-20090101-211209-99-320012,Fußball - Köln,dpa,,,09122021,Sueddeutsche,bayern
"Kirchenschließungen kein Tabu: ""Kulturwandel""",09122021_15:50,https://www.sueddeutsche.de/bayern/kirche-muenchen-kirchenschliessungen-kein-tabu-kulturwandel-dpa.urn-newsml-dpa-com-20090101-211209-99-315319,Kirche - München,dpa,,,09122021,Sueddeutsche,bayern
Der 144. Corona-Tote,09122021_15:49,https://www.sueddeutsche.de/muenchen/wolfratshausen/landkreis-bad-toelz-wolfratshausen-corona-news-1.5085758,Corona-Newsblog für den Landkreis Bad Tölz-Wolfratshausen,,Von SZ-Autoren,"Wieder stirbt ein Mensch in Zusammenhang mit der Infektion. Die Fallzahlen sinken derweil weiter leicht. 
                        
                            Von SZ-Autoren",09122021,Sueddeutsche,muenchen
Unternehmer im Norden wenig begeistert von Ampelregierung,09122021_15:49,https://www.sueddeutsche.de/politik/regierung-hamburg-unternehmer-im-norden-wenig-begeistert-von-ampelregierung-dpa.urn-newsml-dpa-com-20090101-211209-99-319260,Regierung - Hamburg,dpa,,,09122021,Sueddeutsche,politik
Abgang der Beleidigten,09122021_15:49,https://www.sueddeutsche.de/bayern/bayern-afd-telegram-chat-landtag-kommentar-1.5484084,AfD in Bayern,,"Kommentar von Johann Osel, München","Die Umsturz- und Bürgerkriegsfantasien, die AfD-Politiker in einen Chat schrieben, werden zum Problem für die Partei am rechten Rand. Der Landtag ist entsetzt, der Verfassungsschutz prüft. Verliert die AfD nun auch Mitglieder und Wähler?
                        
                            Kommentar von Johann Osel, München",09122021,Sueddeutsche,bayern
Freiburg muss weiter ohne U21-Nationalspieler Keitel,09122021_15:47,https://www.sueddeutsche.de/sport/fussball-freiburg-im-breisgau-freiburg-muss-weiter-ohne-u21-nationalspieler-keitel-dpa.urn-newsml-dpa-com-20090101-211209-99-319921,Fußball - Freiburg im Breisgau,dpa,,,09122021,Sueddeutsche,sport
Endrunde um deutschen Basketball-Pokal in Berlin,09122021_15:46,https://www.sueddeutsche.de/sport/basketball-endrunde-um-deutschen-basketball-pokal-in-berlin-dpa.urn-newsml-dpa-com-20090101-211209-99-319909,Basketball,dpa,,,09122021,Sueddeutsche,sport
Volkswagen erwartet mittelfristig deutlich mehr Profit,09122021_15:45,https://www.sueddeutsche.de/wirtschaft/auto-wolfsburg-volkswagen-erwartet-mittelfristig-deutlich-mehr-profit-dpa.urn-newsml-dpa-com-20090101-211209-99-319248,Auto - Wolfsburg,dpa,,,09122021,Sueddeutsche,wirtschaft
Ministerium: 15 Modellregionen erproben Mobilitätspass,09122021_15:45,https://www.sueddeutsche.de/wirtschaft/verkehr-stuttgart-ministerium-15-modellregionen-erproben-mobilitaetspass-dpa.urn-newsml-dpa-com-20090101-211209-99-319922,Verkehr - Stuttgart,dpa,,,09122021,Sueddeutsche,wirtschaft
Von der Opferrolle,09122021_15:44,https://www.sueddeutsche.de/medien/reichelt-interview-gilbert-zeit-1.5484173,Julian Reichelt,,Von Cornelius Pollmer,"Der geschasste Bild-Chef Julian Reichelt gibt der Wochenzeitung ""Die Zeit"" ein bemerkenswertes Interview. Was und wer offenbart sich hier?
                        
                            Von Cornelius Pollmer",09122021,Sueddeutsche,medien
"NGO-Bündnis fordert Ende der Auto-""Klüngelei""",09122021_15:44,https://www.sueddeutsche.de/wirtschaft/autoindustrie-lobbyismus-ngo-bundesregierung-1.5484277,Lobbypolitik,,"Von Markus Balser, Berlin","Exklusiv
                    
                    
                        Lobbycontrol und weitere Nichtregierungsorganisationen wollen einen radikalen Neustart der Beziehungen zwischen Politik und Autoindustrie. Helfen sollen gesetzliche Transparenzregeln - und neue Beteiligungsformate.
                        
                            Von Markus Balser, Berlin",09122021,Sueddeutsche,wirtschaft
Stiko empfiehlt Covid-Impfung für Fünf- bis Elfjährige mit Vorerkrankungen,09122021_15:44,https://www.sueddeutsche.de/politik/corona-aktuell-deutschland-stiko-kinder-impfung-1.5481008,Coronavirus in Deutschland,,Nachrichten aus Deutschland,"Aber auch gesunde Kinder sollen bei individuellem Wunsch geimpft werden können. Corona hat zu Anstieg der Sterbefälle in Deutschland geführt. Die Sieben-Tage-Inzidenz sinkt erneut leicht.
                        
                            Nachrichten aus Deutschland",09122021,Sueddeutsche,politik
"5,6 Prozent mehr Todesfälle in Rheinland-Pfalz",09122021_15:43,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-56-prozent-mehr-todesfaelle-in-rheinland-pfalz-dpa.urn-newsml-dpa-com-20090101-211209-99-319881,Gesundheit - Wiesbaden,dpa,,,09122021,Sueddeutsche,gesundheit
Stiko will Kinder-Impfung bei Vorerkrankung empfehlen,09122021_15:42,https://www.sueddeutsche.de/gesundheit/krankheiten-stiko-will-kinder-impfung-bei-vorerkrankung-empfehlen-dpa.urn-newsml-dpa-com-20090101-211209-99-319429,Krankheiten,dpa,,,09122021,Sueddeutsche,gesundheit
Belastungssteuerung: Skispringerin Vogt nicht in Klingenthal,09122021_15:42,https://www.sueddeutsche.de/sport/skispringen-belastungssteuerungskispringerin-vogt-nicht-in-klingenthal-dpa.urn-newsml-dpa-com-20090101-211209-99-318295,Skispringen,dpa,,,09122021,Sueddeutsche,sport
Mercedes-Benz: Automatisiertes Fahren in Luxuslimousine,09122021_15:42,https://www.sueddeutsche.de/wirtschaft/auto-mercedes-benz-automatisiertes-fahren-in-luxuslimousine-dpa.urn-newsml-dpa-com-20090101-211209-99-317017,Auto,dpa,,,09122021,Sueddeutsche,wirtschaft
Bilder des Tages,09122021_15:42,https://www.sueddeutsche.de/leben/momentaufnahmen-im-dezember-1.5477574,Momentaufnahmen im Dezember,,,"Bilder
                    
                    
                        Schönes, Erschreckendes, Absurdes und ganz Alltägliches: Momentaufnahmen aus allen Ecken der Welt, laufend aktualisiert.",09122021,Sueddeutsche,leben
"8,6 Prozent mehr Todesfälle in Hessen",09122021_15:41,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-86-prozent-mehr-todesfaelle-in-hessen-dpa.urn-newsml-dpa-com-20090101-211209-99-319841,Gesundheit - Wiesbaden,dpa,,,09122021,Sueddeutsche,gesundheit
Mutmaßlicher Drogenhändler-Ring zerschlagen,09122021_15:41,https://www.sueddeutsche.de/panorama/kriminalitaet-wiesbaden-mutmasslicher-drogenhaendler-ring-zerschlagen-dpa.urn-newsml-dpa-com-20090101-211209-99-319842,Kriminalität - Wiesbaden,dpa,,,09122021,Sueddeutsche,panorama
Tedesco braucht bei RB schnellen Erfolg,09122021_15:40,https://www.sueddeutsche.de/sport/fussball-tedesco-braucht-bei-rb-schnellen-erfolg-dpa.urn-newsml-dpa-com-20090101-211209-99-315462,Fußball,dpa,,,09122021,Sueddeutsche,sport
Inzidenz in Sachsen-Anhalt bewegt sich Richtung 1000,09122021_15:39,https://www.sueddeutsche.de/gesundheit/gesundheit-magdeburg-inzidenz-in-sachsen-anhalt-bewegt-sich-richtung-1000-dpa.urn-newsml-dpa-com-20090101-211209-99-319273,Gesundheit - Magdeburg,dpa,,,09122021,Sueddeutsche,gesundheit
MPK: Regierungschefs der Bundesländer beginnen Beratungen,09122021_15:38,https://www.sueddeutsche.de/politik/bundeslaender-mpk-regierungschefs-der-bundeslaender-beginnen-beratungen-dpa.urn-newsml-dpa-com-20090101-211209-99-319701,Bundesländer,dpa,,,09122021,Sueddeutsche,politik
Senior soll in Briefen an Politikern mit Mord gedroht haben,09122021_15:38,https://www.sueddeutsche.de/bayern/kriminalitaet-straubing-senior-soll-in-briefen-an-politikern-mit-mord-gedroht-haben-dpa.urn-newsml-dpa-com-20090101-211209-99-319787,Kriminalität - Straubing,dpa,,,09122021,Sueddeutsche,bayern
