Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Sind Italiener besser angezogen als Deutsche, Antonio Citterio?",20012022_16:00,https://sz-magazin.sueddeutsche.de/91131,Sagen Sie jetzt nichts,,Von Mattia Balsamini,"Der Star-Architekt und Designer im Interview ohne Worte über seine Reaktion auf Schönheit, das designtechnisch perfekte Körperteil und die Frage, ob er Angela Merkel gerne das Haus einrichten würde.
                        
                            Von Mattia Balsamini",21012022,Sueddeutsche,91131
»Es war wie ein sehr schlechter Geschmack im Mund«,20012022_16:00,https://sz-magazin.sueddeutsche.de/91137,Fernsehen,,Von Gabriela Herpell,"Reinhard Heydrich verantwortete und organisierte die Vernichtung der europäischen Juden. Wie spielt man so jemanden auf der Leinwand? Und wie wird man die Rolle wieder los? Vier Heydrich-Darsteller im Gespräch.
                        
                            Von Gabriela Herpell",21012022,Sueddeutsche,91137
Das geht runter wie Öl,20012022_16:00,https://sz-magazin.sueddeutsche.de/91133,Das Kochquartett,,Von Maria Luisa Scolastra,"Durch das »Olio nuovo« – das erste Olivenöl der Saison – wird eine einfache Wintergemüsesuppe unserer Kochkolumnistin zur Gourmet-Mahlzeit.
                        
                            Von Maria Luisa Scolastra",21012022,Sueddeutsche,91133
"Eine Lüge, die nur Gutes will",20012022_16:00,https://sz-magazin.sueddeutsche.de/91130,Gute Frage,,Von Johanna Adorján,"Seine Freunde können sich die teuren Konzertkarten nicht immer leisten, also bezahlt unser Leser und behauptet, er habe die Karten über den Geschäftspartner umsonst bekommen. Ist das ethisch vertretbar?
                        
                            Von Johanna Adorján",21012022,Sueddeutsche,91130
Und wenn es wirklich mehrere Welten gibt?,20012022_16:00,https://sz-magazin.sueddeutsche.de/91138,Das Beste aus aller Welt,,Von Axel Hacke,"Demokraten und Republikaner, Olympioniken und Nicht-Olympioniken: Die Gesellschaft ist tief gespalten. Gar nicht schlecht, findet unser Kolumnist – und wünscht sich ein ganz spezielles Paralleluniversum.
                        
                            Von Axel Hacke",21012022,Sueddeutsche,91138
Im Pool mit Ortlerblick,20012022_16:00,https://sz-magazin.sueddeutsche.de/91141,Gewinnen,,Von ,"Wer hat dieser Tage nicht ein wenig Wellness nötig? Wir verlosen zwei Übernachtungen im Südtiroler Hotel »Das Gerstl« – Verwöhnpension inklusive.
                        
                            Von",21012022,Sueddeutsche,91141
Baum stürzt auf Haus: Bewohner kommen mit Schreck davon,20012022_15:59,https://www.sueddeutsche.de/panorama/notfaelle-norderstedt-baum-stuerzt-auf-haus-bewohner-kommen-mit-schreck-davon-dpa.urn-newsml-dpa-com-20090101-220120-99-787471,Notfälle - Norderstedt,dpa,,,21012022,Sueddeutsche,panorama
Schlachter müssen warten,20012022_15:56,https://www.sueddeutsche.de/wirtschaft/fleischindustrie-schlachter-schweinefleisch-quarantaene-1.5511916,Corona-Pandemie,,"Von Benedikt Müller-Arnold, Düsseldorf","Die NRW-Fleischindustrie meldet viele Infizierte, manche Betriebe fahren herunter. Das Land signalisiert: Wenn sich die Lage zuspitzt, könnten Kontaktpersonen künftig trotz Quarantäne arbeiten.
                        
                            Von Benedikt Müller-Arnold, Düsseldorf",21012022,Sueddeutsche,wirtschaft
"Kardinal Marx nach Gutachten ""erschüttert und beschämt""",20012022_15:56,https://www.sueddeutsche.de/bayern/kirche-muenchen-kardinal-marx-nach-gutachten-erschuettert-und-beschaemt-dpa.urn-newsml-dpa-com-20090101-220120-99-787425,Kirche - München,dpa,,,21012022,Sueddeutsche,bayern
Party-Affäre: Kann sich Boris Johnson noch an der Macht halten?,20012022_15:55,https://www.sueddeutsche.de/politik/podcast-nachrichten-party-affaere-kann-sich-boris-johnson-noch-an-der-macht-halten-1.5511852,"SZ-Podcast ""Auf den Punkt""",,Von Michael Neudecker und Lars Langenau,"Feiern mitten im Lockdown stürzen die Regierung von Boris Johnson in eine Krise. Der Premier kämpft um sein politisches Überleben.
                        
                            Von Michael Neudecker und Lars Langenau",21012022,Sueddeutsche,politik
