Titel,URL,Date_Info,News_page,Kategorie,author
Spannungen mit der Nato: Russland hält erneut Militärmanöver ab,https://www.spiegel.de/ausland/russland-haelt-erneut-militaermanoever-ab-a-ff354d88-bb5e-4ba2-8d72-6aca83a0832f,14012022_11:14 ,Spiegel,ausland,
Nach Warnung aus Litauen: BSI findet keine Sicherheitslücken in Xiaomi-Smartphones,https://www.spiegel.de/netzwelt/gadgets/xiaomi-smartphones-bsi-findet-keine-sicherheitsluecken-oder-zensurfunktionen-a-4b9805b4-8c3c-4266-a5f9-8596d0e70987,14012022_11:05 ,Spiegel,netzwelt,
"Coaching »Mit Ängsten umgehen«: Woche sechs: Sorge hier, Zuversicht dort",https://www.spiegel.de/psychologie/coaching-mit-aengsten-umgehen-woche-sechs-sorge-hier-zuversicht-dort-a-059cc81a-ea36-47f1-96fc-208146f8ebe2,14012022_10:57 ,Spiegel,psychologie,Von Anne Otto
"Ältestenrat gegen Linkenspitze Hennig-Wellsow: »Susanne ist unfähig, eine sozialistische Partei zu führen«",https://www.spiegel.de/politik/deutschland/die-linke-christa-luft-und-hans-modrow-beschweren-sich-ueber-parteifuehrung-a-bd116754-9948-4bd7-afe7-c64466ef9dd6,14012022_10:50 ,Spiegel,politik,Von Timo Lehmann
Mehr als 50 Grad Celsius: Australien ächzt unter Hitzeglocke,https://www.spiegel.de/wissenschaft/australien-aechzt-unter-hitzeglocke-a-1d59baec-0ea1-401c-87d8-f143f36e3bc9,14012022_10:47 ,Spiegel,wissenschaft,
Forderung der Bildungsgewerkschaft GEW: Lehrer sollen aus Quarantäne heraus unterrichten,https://www.spiegel.de/panorama/bildung/schule-waehrend-corona-gew-will-dass-lehrer-auch-aus-quarantaene-heraus-unterrichten-a-921158a6-2112-413f-b60f-4082ffbc043c,14012022_10:29 ,Spiegel,panorama,
Australien entzieht Tennisstar das Visum: Wie es jetzt im Fall Djoković weitergeht,https://www.spiegel.de/sport/tennis/australian-open-wie-geht-es-fuer-novak-djokovic-weiter-a-331bd40d-1b1a-4c9f-a6b7-c6b8d6e59b5a,14012022_10:18 ,Spiegel,sport,
"Neue dominante Variante in Deutschland: Delta ist am Ende, die Omikron-Wand ist da",https://www.spiegel.de/wissenschaft/corona-delta-ist-am-ende-die-omikron-wand-ist-da-a-21953acc-1bb6-4bcf-8643-cb80351fa106,14012022_10:13 ,Spiegel,wissenschaft,Von Julia Merlot
Britney Spears streitet mit Schwester: »Ihr wurde alles in den Schoß gelegt!«,https://www.spiegel.de/panorama/britney-spears-streitet-mit-schwester-alles-wurde-ihr-in-den-schoss-gelegt-a-263dfd99-3f1a-482e-a42b-e6dd1f296156,14012022_10:08 ,Spiegel,panorama,
"Nur leichte Erholung: Deutsche Wirtschaft wächst 2021 um 2,7 Prozent",https://www.spiegel.de/wirtschaft/service/deutsche-wirtschaft-bruttoinlandsprodukt-legt-2021-um-2-7-prozent-zu-a-4ce4866e-7999-4560-9afa-33e14dac9377,14012022_10:04 ,Spiegel,wirtschaft,
Bundestagsrede Christian Lindners: Bund machte 2021 fast 25 Milliarden Euro weniger Schulden als geplant,https://www.spiegel.de/politik/deutschland/christian-lindner-bund-machte-im-vergangenen-jahr-fast-25-milliarden-euro-weniger-schulden-als-geplant-a-ddb6a1b8-2bd7-4f9b-ac9e-5a9458e50ce2,14012022_09:56 ,Spiegel,politik,
RTL tauscht Kandidatin aus: Dschungelcamp-Teilnehmerin Christin Okpara reiste mit gefälschtem Impfpass,https://www.spiegel.de/panorama/leute/dschungelcamp-teilnehmerin-christin-okpara-faelschte-ihren-impfpass-a-00453a3e-f26f-4c2a-b648-9fe48cc93421,14012022_09:50 ,Spiegel,panorama,
Meldungen aus Südkorea und Japan: Nordkorea testet erneut Waffen,https://www.spiegel.de/ausland/nordkorea-testet-erneut-waffen-a-203e5204-9f39-439f-92a7-881c79e0a03a,14012022_09:44 ,Spiegel,ausland,
Coronafolgen: Jeder vierte Job in der Gastronomie ist weg,https://www.spiegel.de/wirtschaft/coronavirus-jeder-vierte-job-in-der-gastronomie-ist-weg-a-bd039df7-6ade-4ae8-bada-07c5ffff03ac,14012022_09:42 ,Spiegel,wirtschaft,
Die »Oath Keepers« und der Kapitol-Sturm: Trumps härteste Krieger,https://www.spiegel.de/ausland/ermittlungen-gegen-oath-keepers-donald-trumps-haerteste-krieger-a-7e1b0672-a014-454f-9b83-56a5c1ab3e32,14012022_09:37 ,Spiegel,ausland,"Von Roland Nelles, Washington"
Sitzung: Bundestag debattiert über Pläne von Finanzminister Lindner,https://www.spiegel.de/politik/deutschland/christian-lindner-bundestag-debattiert-ueber-plaene-des-finanzministers-livestream-a-068b16fe-5bdb-4ade-80c4-35c31623e0cb,14012022_08:58 ,Spiegel,politik,
»Rechnet mit dem Schlimmsten«: Ukraine meldet Hackerangriff auf Regierungsseiten,https://www.spiegel.de/netzwelt/web/ukraine-meldet-hackerangriff-auf-regierungsseiten-a-694c8eca-c4a9-4955-af5e-8aa77c1ff668,14012022_08:55 ,Spiegel,netzwelt,
Demo von Coronaleugnern in Dresden: Medizinstudenten stellen sich schützend vor ihre Klinik – Polizei zeigt sie an,https://www.spiegel.de/gesundheit/polizei-unterbindet-coronaprotest-vor-dresdener-klinikum-a-f1bffcb1-8780-4d22-ad60-0ee9827df48c,14012022_08:48 ,Spiegel,gesundheit,
