Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Von Bahn mitgeschleift: Kind außer Lebensgefahr,12012022_11:22,https://www.sueddeutsche.de/panorama/unfaelle-woerth-am-rhein-von-bahn-mitgeschleift-kind-ausser-lebensgefahr-dpa.urn-newsml-dpa-com-20090101-220112-99-680094,Unfälle - Wörth am Rhein,dpa,,,13012022,Sueddeutsche,panorama
Seemannsclub: 2021 ein Drittel mehr Bordbesuche,12012022_11:21,https://www.sueddeutsche.de/wirtschaft/schifffahrt-hamburg-seemannsclub-2021-ein-drittel-mehr-bordbesuche-dpa.urn-newsml-dpa-com-20090101-220112-99-679668,Schifffahrt - Hamburg,dpa,,,13012022,Sueddeutsche,wirtschaft
"Volleys und Netzhoppers: Abbruch ""vernünftige Entscheidung""",12012022_11:21,https://www.sueddeutsche.de/sport/volleyball-berlin-volleys-und-netzhoppers-abbruch-vernuenftige-entscheidung-dpa.urn-newsml-dpa-com-20090101-220112-99-680047,Volleyball - Berlin,dpa,,,13012022,Sueddeutsche,sport
Materialmangel belastet Handwerk,12012022_11:21,https://www.sueddeutsche.de/service/handwerk-wiesbaden-materialmangel-belastet-handwerk-dpa.urn-newsml-dpa-com-20090101-220112-99-678900,Handwerk - Wiesbaden,dpa,,,13012022,Sueddeutsche,service
Polizei nimmt Tankstellenräuber fest,12012022_11:20,https://www.sueddeutsche.de/panorama/kriminalitaet-rotenburg-an-der-fulda-polizei-nimmt-tankstellenraeuber-fest-dpa.urn-newsml-dpa-com-20090101-220112-99-680063,Kriminalität - Rotenburg an der Fulda,dpa,,,13012022,Sueddeutsche,panorama
Norddeutsche Länder und Bahn gründen Bündnis,12012022_11:19,https://www.sueddeutsche.de/wirtschaft/bahn-berlin-norddeutsche-laender-und-bahn-gruenden-buendnis-dpa.urn-newsml-dpa-com-20090101-220112-99-680037,Bahn - Berlin,dpa,,,13012022,Sueddeutsche,wirtschaft
OVG verhandelt über Zugang zu tödlichem Betäubungsmittel,12012022_11:18,https://www.sueddeutsche.de/panorama/justiz-muenster-ovg-verhandelt-ueber-zugang-zu-toedlichem-betaeubungsmittel-dpa.urn-newsml-dpa-com-20090101-220112-99-679993,Justiz - Münster,dpa,,,13012022,Sueddeutsche,panorama
Diebe plündern wieder Firmenfahrzeuge im Osten des Landes,12012022_11:17,https://www.sueddeutsche.de/panorama/kriminalitaet-greifswald-diebe-pluendern-wieder-firmenfahrzeuge-im-osten-des-landes-dpa.urn-newsml-dpa-com-20090101-220112-99-677227,Kriminalität - Greifswald,dpa,,,13012022,Sueddeutsche,panorama
"Müritz-Nationalpark ""beobachtet"" Rotbuche: Führungen",12012022_11:17,https://www.sueddeutsche.de/wissen/natur-hohenzieritz-mueritz-nationalpark-beobachtet-rotbuche-fuehrungen-dpa.urn-newsml-dpa-com-20090101-220112-99-679751,Natur - Hohenzieritz,dpa,,,13012022,Sueddeutsche,wissen
Chipmangel drückt VW-Verkäufe 2021 - E-Modelle im Plus,12012022_11:16,https://www.sueddeutsche.de/wirtschaft/auto-chipmangel-drueckt-vw-verkaeufe-2021-e-modelle-im-plus-dpa.urn-newsml-dpa-com-20090101-220112-99-679859,Auto,dpa,,,13012022,Sueddeutsche,wirtschaft
Knapp 200 Anträge auf SED-Opferrente im vergangenen Jahr,12012022_11:16,https://www.sueddeutsche.de/wissen/geschichte-schwerin-knapp-200-antraege-auf-sed-opferrente-im-vergangenen-jahr-dpa.urn-newsml-dpa-com-20090101-220112-99-679967,Geschichte - Schwerin,dpa,,,13012022,Sueddeutsche,wissen
Nächstes Spiel von Alba Berlin nach Corona-Fällen verschoben,12012022_11:15,https://www.sueddeutsche.de/sport/basketball-naechstes-spiel-von-alba-berlin-nach-corona-faellen-verschoben-dpa.urn-newsml-dpa-com-20090101-220112-99-679819,Basketball,dpa,,,13012022,Sueddeutsche,sport
Neuer & Co. nach Corona-Ausfall wieder im Teamtraining,12012022_11:13,https://www.sueddeutsche.de/bayern/fussball-muenchen-neuer-co-nach-corona-ausfall-wieder-im-teamtraining-dpa.urn-newsml-dpa-com-20090101-220112-99-679956,Fußball - München,dpa,,,13012022,Sueddeutsche,bayern
Panda-Zwillinge: Tokio feiert seltenen Nachwuchs,12012022_11:12,https://www.sueddeutsche.de/panorama/panda-zwillinge-tokio-feiert-seltenen-nachwuchs-1.5505834,,,,"Video
                    
                    
                        Bereits im vergangenen Juni kamen die Geschwister zur Welt. Zwillingsgeburten sind selten bei Pandas. Umso größer war nun der Andrang im Ueno Zoo.",13012022,Sueddeutsche,panorama
Fast 15.000 Haushalte im Norden für Mikrozensus ausgewählt,12012022_11:11,https://www.sueddeutsche.de/leben/bevoelkerung-kiel-fast-15000-haushalte-im-norden-fuer-mikrozensus-ausgewaehlt-dpa.urn-newsml-dpa-com-20090101-220112-99-679930,Bevölkerung - Kiel,dpa,,,13012022,Sueddeutsche,leben
