Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Ich bin ein absoluter Oktoberfesthasser""",27122021_11:14,https://www.sueddeutsche.de/muenchen/muenchen-szenenbild-herforth-oktoberfest-1900-1.5494118,SZ-Serie: Backstage-Helden,,Von Nadja Tausche,"Trotzdem hat Benedikt Herforth für das Szenenbild der Serie ""Oktoberfest 1900"" eine Auszeichnung bekommen. Der Münchner erzählt, worauf es bei der Filmkulisse ankommt - und wie man die Arbeit zunichte machen kann.
                        
                            Von Nadja Tausche",28122021,Sueddeutsche,muenchen
Glatteis-Unfälle in Oberpfalz: A93 mehrere Stunden gesperrt,27122021_11:13,https://www.sueddeutsche.de/bayern/unfaelle-weiden-in-der-oberpfalz-glatteis-unfaelle-in-oberpfalz-a93-mehrere-stunden-gesperrt-dpa.urn-newsml-dpa-com-20090101-211227-99-512903,Unfälle - Weiden in der Oberpfalz,dpa,,,28122021,Sueddeutsche,bayern
Rosé ist Schaumweintrend des Jahres 2021,27122021_11:12,https://www.sueddeutsche.de/service/jahreswechsel-ros-ist-schaumweintrend-des-jahres-2021-dpa.urn-newsml-dpa-com-20090101-211227-99-514592,Jahreswechsel,dpa,,,28122021,Sueddeutsche,service
Drei Tote bei Unfall: vermutlich Glätte und schnelles Fahren,27122021_11:12,https://www.sueddeutsche.de/panorama/unfaelle-frohburg-drei-tote-bei-unfall-vermutlich-glaette-und-schnelles-fahren-dpa.urn-newsml-dpa-com-20090101-211227-99-514696,Unfälle - Frohburg,dpa,,,28122021,Sueddeutsche,panorama
Autounfall von Münchner Familie: Säugling in Lebensgefahr,27122021_11:11,https://www.sueddeutsche.de/panorama/unfaelle-knuellwald-autounfall-von-muenchner-familie-saeugling-in-lebensgefahr-dpa.urn-newsml-dpa-com-20090101-211227-99-514457,Unfälle - Knüllwald,dpa,,,28122021,Sueddeutsche,panorama
28 Lkw-Planen aufgeschlitzt,27122021_11:10,https://www.sueddeutsche.de/panorama/kriminalitaet-melle-28-lkw-planen-aufgeschlitzt-dpa.urn-newsml-dpa-com-20090101-211227-99-514702,Kriminalität - Melle,dpa,,,28122021,Sueddeutsche,panorama
Kretschmann und Kubicki streiten wegen Impfpflicht,27122021_11:10,https://www.sueddeutsche.de/service/jahreswechsel-kretschmann-und-kubicki-streiten-wegen-impfpflicht-dpa.urn-newsml-dpa-com-20090101-211227-99-511772,Jahreswechsel,dpa,,,28122021,Sueddeutsche,service
Kretschmann und Kubicki streiten wegen der Impfpflicht,27122021_11:10,https://www.sueddeutsche.de/service/jahreswechsel-stuttgart-kretschmann-und-kubicki-streiten-wegen-der-impfpflicht-dpa.urn-newsml-dpa-com-20090101-211227-99-512007,Jahreswechsel - Stuttgart,dpa,,,28122021,Sueddeutsche,service
Parteiloser Kandidat fordert OB Witt heraus,27122021_11:08,https://www.sueddeutsche.de/politik/wahlen-neubrandenburg-parteiloser-kandidat-fordert-ob-witt-heraus-dpa.urn-newsml-dpa-com-20090101-211227-99-514339,Wahlen - Neubrandenburg,dpa,,,28122021,Sueddeutsche,politik
Bericht: Eindringling mit Morddrohung gegen Queen,27122021_11:08,https://www.sueddeutsche.de/panorama/kriminalitaet-bericht-eindringling-mit-morddrohung-gegen-queen-dpa.urn-newsml-dpa-com-20090101-211227-99-513287,Kriminalität,dpa,,,28122021,Sueddeutsche,panorama
30 Jahre Öffnung der Stasi-Akten,27122021_11:08,https://www.sueddeutsche.de/politik/geheimdienste-berlin-30-jahre-oeffnung-der-stasi-akten-dpa.urn-newsml-dpa-com-20090101-211227-99-512016,Geheimdienste - Berlin,dpa,,,28122021,Sueddeutsche,politik
OB Würzner: Ohne Corona-Impfpflicht verlängert sich Leid,27122021_11:07,https://www.sueddeutsche.de/politik/kommunen-heidelberg-ob-wuerzner-ohne-corona-impfpflicht-verlaengert-sich-leid-dpa.urn-newsml-dpa-com-20090101-211227-99-514497,Kommunen - Heidelberg,dpa,,,28122021,Sueddeutsche,politik
Polizei setzt in Baden-Württemberg kaum Taser ein,27122021_11:05,https://www.sueddeutsche.de/panorama/kriminalitaet-stuttgart-polizei-setzt-in-baden-wuerttemberg-kaum-taser-ein-dpa.urn-newsml-dpa-com-20090101-211227-99-512021,Kriminalität - Stuttgart,dpa,,,28122021,Sueddeutsche,panorama
Stasi-Akten: Bundesarchiv lobt Erfolgsgeschichte,27122021_11:03,https://www.sueddeutsche.de/politik/geheimdienste-stasi-akten-bundesarchiv-lobt-erfolgsgeschichte-dpa.urn-newsml-dpa-com-20090101-211227-99-511773,Geheimdienste,dpa,,,28122021,Sueddeutsche,politik
Wo ist das Auto hin?,27122021_10:59,https://www.sueddeutsche.de/panorama/schneefall-in-japan-wo-ist-das-auto-hin-1.5496217,Schneefall in Japan:,,,"Video
                    
                    
                        Bereits am Weihnachtswochenende hatte dichtes Schneetreiben viele Straßen unpassierbar gemacht und mehr als einhundert Inlandsflüge am Boden gehalten. Auch am Dienstag soll es weiter schneien.",28122021,Sueddeutsche,panorama
Ohne Illusionen,27122021_10:57,https://www.sueddeutsche.de/kultur/buecher-des-monats-dezember-gurnah-hooks-stresau-lamby-1.5496090,Bücher des Monats,,Von SZ-Autoren,"Abdulrazak Gurnah über das koloniale Tansania, Hermann Stresau über das Hitler-Regime und Stephan Lamby über den Pannen-Wahlkampf: Das sind die Bücher des Monats.
                        
                            Von SZ-Autoren",28122021,Sueddeutsche,kultur
