Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Kinder zeigen Bilder im Impfzentrum,18022022_21:01,https://www.sueddeutsche.de/muenchen/freising/landkreis-freising-kinder-zeigen-bilder-im-impfzentrum-1.5532018,Landkreis Freising,,,,20022022,Sueddeutsche
Auto prallt gegen Feuerwehrhaus,18022022_21:01,https://www.sueddeutsche.de/muenchen/freising/unfall-in-au-auto-prallt-gegen-feuerwehrhaus-1.5532016,Unfall in Au,,,,20022022,Sueddeutsche
"Bilder, die bewegen und beleben",18022022_21:01,https://www.sueddeutsche.de/muenchen/freising/kunst-im-gefaengnis-bilder-die-bewegen-und-beleben-1.5532330,Kunst im Gefängnis,,,Gabriele Abs und Tanja Schmidt Osterkamp stellen im Alten Gefängnis aus und wollen vor allem Freude und Zuversicht verbreiten,20022022,Sueddeutsche
Kinderängste in der Pandemie,18022022_21:01,https://www.sueddeutsche.de/muenchen/freising/lankreis-freising-kinderaengste-in-der-pandemie-1.5532007,Lankreis Freising,,,"Kinderschutzstelle ""Koki"" bietet Eltern und Fachkräften Hilfe an",20022022,Sueddeutsche
Impfquote erreicht 70 Prozent,18022022_21:01,https://www.sueddeutsche.de/muenchen/erding/corona-im-landkreis-erding-impfquote-erreicht-70-prozent-1.5531852,Corona im Landkreis Erding,,,,20022022,Sueddeutsche
Kritische Lokalhistoriker,18022022_21:01,https://www.sueddeutsche.de/muenchen/erding/historische-aufarbeitung-kritische-lokalhistoriker-1.5531858,Historische Aufarbeitung,,"Von Florian Tempel, Dorfen","Die Geschichtswerkstatt Dorfen hat sich als gemeinnütziger Verein und mit breiterer Basis neu aufgestellt. Etwa zehn Aktive arbeiten nun an der Erforschung insbesondere der örtlichen NS-Geschichte - und es gibt einen eigenen Raum für Treffen und Veranstaltungen
                        
                            Von Florian Tempel, Dorfen",20022022,Sueddeutsche
Kleintransporterfahrer schwer verletzt,18022022_21:01,https://www.sueddeutsche.de/muenchen/erding/verkehrsunfall-kleintransporterfahrer-schwer-verletzt-1.5531862,Verkehrsunfall,,,,20022022,Sueddeutsche
"Anzeige wegen ""übler Nachrede""",18022022_21:01,https://www.sueddeutsche.de/muenchen/erding/politik-im-landkreis-anzeige-wegen-uebler-nachrede-1.5531856,Politik im Landkreis,,"Von Florian Tempel, Erding","Der AfD-Ableger Erdinger Patrioten will sich nicht als ""rechtsradikal"" bezeichnen lassen
                        
                            Von Florian Tempel, Erding",20022022,Sueddeutsche
Ein Brief an Xi Jinping,18022022_21:01,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterschleissheim-jugendarbeit-eishockey-china-1.5532309,Unterschleißheim,,,Menschenrechte und Olympia: Die Hockeynerds Lohhof haben ein paar Fragen an den chinesischen Staatschef.,20022022,Sueddeutsche
Anspruchsvoller Spaß in der Jakobuskirche,18022022_21:01,https://www.sueddeutsche.de/muenchen/landkreismuenchen/pullach-konzert-jakobuskirche-1.5532300,Konzert,,,,20022022,Sueddeutsche
Zum Schichtl mit dem Virus,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/taufkirchen-kreis-und-quer-oktoberfest-starkbierfest-testlauf-1.5532030,Kreis und Quer,,"Kolumne von Michael Morosow, Landkreis München","Als Testlauf für das Oktoberfest ziehen die Taufkirchner ihr Starkbierfest durch. Mal abwarten, wie ansteckend das ist.
                        
                            Kolumne von Michael Morosow, Landkreis München",20022022,Sueddeutsche
Suche nach sonnigen Plätzchen,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterschleissheim-photovoltaik-sonnenstrom-stadtwerke-1.5532314,Energiewende,,"Von Bernhard Lohr, Unterschleißheim","Die Stadtwerke Unterschleißheim planen eine Solarstrom-Offensive auf kommunalen Dächern. Doch nun gilt es abzuwägen zwischen Rentabilität und Klimaschutz.
                        
                            Von Bernhard Lohr, Unterschleißheim",20022022,Sueddeutsche
Arbeiten für Schwimm- und Sporthalle schreiten voran,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/graefelfing-schwimmhalle-bauarbeiten-1.5532295,Gräfelfing,,,,20022022,Sueddeutsche
Zoologe spricht über Impfungen,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/onlinevortrag-impfung-vhs-taufkirchen-1.5532298,Volkshochschule,,,,20022022,Sueddeutsche
Lyrische Hommage an den Konjunktiv,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/garching-musikkabarett-michael-vogtmann-1.5532313,Musikkabarett,,,,20022022,Sueddeutsche
Englische Literatur im Haarer Klinikum,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/englischer-buecherflohmarkt-haar-ilembula-wohltaetigkeit-1.5532325,Flohmarkt,,,,20022022,Sueddeutsche
Ein Plan für die schönste Ecke Taufkirchens,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/taufkirchen-senioreneinrichtung-planungen-buergerbeteiligung-1.5532280,Senioreneinrichtung,,,Bauprojekt östlich der Münchner Straße soll mit einer umfassenden Bürgerbeteiligung begleitet werden.,20022022,Sueddeutsche
Bloß keine Schwellenangst,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/pullach-konzertreihe-tresor-vinum-1.5532269,Musikerlebnis,,"Von Udo Watter, Pullach","Die Idee vom exklusiven Weinklub im historischen Gewölbe ""Tresor Vinum"" in Pullach ist gescheitert. Mit den ""Gastmahl""-Konzerten wollen Michael und Astrid Hofmarksrichter die einzigartige Location mit musikalischem Anspruch verbinden.
                        
                            Von Udo Watter, Pullach",20022022,Sueddeutsche
Tödlicher Unfall weiter ungeklärt,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/brunnthal-unfall-tanklaster-1.5532311,Brunnthal,,,,20022022,Sueddeutsche
"""Ich war wie gelähmt. Wie schockgefroren""",18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/katholische-kirche-michael-gmelch-missbrauchsskandal-1.5532275,Missbrauchsskandal,,"Von Angela Boschert, Neubiberg","Michael Gmelch, Psychologe und Priester, setzt sich in einem provozierenden Buch mit der katholischen Kirche auseinander und richtet sich gegen jede Bagatellisierung von sexuellem Missbrauch. Über einen, der aufrüttelt - und selbst eines der Opfer ist.
                        
                            Von Angela Boschert, Neubiberg",20022022,Sueddeutsche
Claudia Köhler leitet Haushaltsberatungen,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterhachig-claudia-koehler-haushaltsberatungen-landtag-1.5532264,Landtag,,,,20022022,Sueddeutsche
Kostenlos aufs Lastenrad steigen,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/e-lastenraeder-haar-ausleihe-1.5532324,E-Bike-Verleih,,,,20022022,Sueddeutsche
Termine für den zweiten Booster,18022022_21:00,https://www.sueddeutsche.de/muenchen/landkreismuenchen/corona-impfungen-auffrischungen-1.5532262,Corona-Impfungen,,,,20022022,Sueddeutsche
Rücktritt in Riem,18022022_21:00,https://www.sueddeutsche.de/sport/galopprennbahn-ruecktritt-in-riem-1.5532361,Galopprennbahn,,,Präsident von Boetticher hört auf.,20022022,Sueddeutsche
Plötzlich Tabellenletzter,18022022_21:00,https://www.sueddeutsche.de/sport/tuerkguecue-muenchen-ploetzlich-tabellenletzter-1.5532359,Türkgücü München,,Von Christoph Leischwitz,"DFB zieht Türkgücü München elf Punkte ab.
                        
                            Von Christoph Leischwitz",20022022,Sueddeutsche
"Aha, der Biber",18022022_20:56,https://www.sueddeutsche.de/muenchen/erding/zwischen-naturschutz-und-landwirtschaft-aha-der-biber-1.5531854,Zwischen Naturschutz und Landwirtschaft,,"Von Regina Bluhme, Erding","Rudolf Erlacher ist ehrenamtlicher Biberberater. Er wird gerufen, wenn der Nager Schaden angerichtet hat. Aktuell hat er zwei Kollegen, aber es sollen mehr werden. Das Landratsamt sucht weitere Interessenten
                        
                            Von Regina Bluhme, Erding",20022022,Sueddeutsche
Nato erhöht wegen Russland-Krise Einsatzbereitschaft der Streitkräfte,18022022_20:27,https://www.sueddeutsche.de/politik/konflikte-nato-erhoeht-wegen-russland-krise-einsatzbereitschaft-der-streitkraefte-dpa.urn-newsml-dpa-com-20090101-220218-99-197423,Konflikte,dpa,,,20022022,Sueddeutsche
"""Heute wird der Traum wahr""",18022022_20:25,https://www.sueddeutsche.de/panorama/promi-news-sofia-jirau-model-down-syndrom-victorias-secret-tom-holland-1.5532050,Leute,,,"Sofía Jirau ist das erste Victoria's-Secret-Model mit Down-Syndrom, Tom Holland hat undercover in einer Bar gearbeitet, und Alexander Herrmann geht bei Rot über die Straße.",20022022,Sueddeutsche
Bericht: FC Bayern an Gravenberch-Verpflichtung interessiert,18022022_20:18,https://www.sueddeutsche.de/bayern/fussball-muenchen-bericht-fc-bayern-an-gravenberch-verpflichtung-interessiert-dpa.urn-newsml-dpa-com-20090101-220218-99-197335,Fußball - München,dpa,,,20022022,Sueddeutsche
Franziska Giffey mit Coronavirus infiziert,18022022_20:16,https://www.sueddeutsche.de/politik/senat-berlin-franziska-giffey-mit-coronavirus-infiziert-dpa.urn-newsml-dpa-com-20090101-220218-99-196212,Senat - Berlin,dpa,,,20022022,Sueddeutsche
DWD warnt: Stürmisches Wochenende in Thüringen erwartet,18022022_20:15,https://www.sueddeutsche.de/panorama/wetter-erfurt-dwd-warnt-stuermisches-wochenende-in-thueringen-erwartet-dpa.urn-newsml-dpa-com-20090101-220218-99-194423,Wetter - Erfurt,dpa,,,20022022,Sueddeutsche
Daferner sorgt für Punkt: 1:1 gegen Heidenheim,18022022_20:14,https://www.sueddeutsche.de/sport/fussball-dresden-daferner-sorgt-fuer-punkt-11-gegen-heidenheim-dpa.urn-newsml-dpa-com-20090101-220218-99-196946,Fußball - Dresden,dpa,,,20022022,Sueddeutsche
Bericht: FC Bayern möchte Gravenberch verpflichten,18022022_20:02,https://www.sueddeutsche.de/sport/fussball-bericht-fc-bayern-moechte-gravenberch-verpflichten-dpa.urn-newsml-dpa-com-20090101-220218-99-197046,Fußball,dpa,,,20022022,Sueddeutsche
Woelkis Rückkehr ist nicht erwünscht,18022022_19:56,https://www.sueddeutsche.de/politik/koeln-kardinal-woelki-missbrauch-1.5532132,Missbrauch in der katholischen Kirche,,Von Annette Zoch,"Kölns Erzbischof Kardinal Rainer Maria Woelki will nach seiner Auszeit Anfang März ins Amt zurückkehren. Nur: Alle wichtigen Gremien des Bistums sind dagegen. Was wird aus ihm?
                        
                            Von Annette Zoch",20022022,Sueddeutsche
"""An Aktien führt kein Weg mehr vorbei""",18022022_19:56,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-sparkasse-vr-bank-negativzinsen-sparen-1.5531682,Geldanlage,,"Von Erich C. Setzwein, Fürstenfeldbruck","Immer mehr Banken verlangen Verwahrentgelt für die Einlagen ihrer Kunden und Verbraucherschützer raten deshalb, sich nach Alternativen umzusehen. Und jetzt? Beispiele aus dem Münchner Umland.
                        
                            Von Erich C. Setzwein, Fürstenfeldbruck",20022022,Sueddeutsche
Ex-Lazard-Banker verurteilt,18022022_19:52,https://www.sueddeutsche.de/wirtschaft/insiderhandel-ex-lazard-banker-verurteilt-1.5532346,Insiderhandel,,,,20022022,Sueddeutsche
Diese Saunen in Bayern sind einen Besuch wert,18022022_19:41,https://www.sueddeutsche.de/bayern/bayern-therme-sauna-wellness-tipps-1.1217763,Bäder und Thermen,,,"Bilder
                    
                    
                        Vom Wellness-Tempel in Erding über das Montemare am Tegernsee bis zur Europa Therme in Bad Füssing: Unsere Empfehlungen für Bayern.",20022022,Sueddeutsche
Bilder des Tages,18022022_19:41,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-220217-99-181330,Fotografie,dpa,,,20022022,Sueddeutsche
"""Es geht nicht nur um die Masse, sondern auch um die Regelmäßigkeit""",18022022_19:35,https://www.sueddeutsche.de/muenchen/landkreismuenchen/haar-bei-muenchen-drogenberatung-sucht-caritas-1.5528342,Sucht,,"Interview von Bernhard Lohr, Haar","Alkoholismus wird immer noch bagatellisiert, sagt Drogenberater Andreas Ammer von der Caritas. Ein Gespräch über Suchterkrankungen in der Pandemie - und den Grund, warum Cannabis nicht so harmlos ist, wie viele denken. 
                        
                            Interview von Bernhard Lohr, Haar",20022022,Sueddeutsche
