Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Förderanträge für Energiesparhäuser werden doch bearbeitet,01022022_13:35,https://www.sueddeutsche.de/wirtschaft/energiesparhaeuser-foerderung-kfw-1.5519537,Hausbau,,,"Wer seinen Antrag vor dem Stopp am 24. Januar eingereicht hat, kann nun doch noch mit einem Bauzuschuss rechnen.",01022022,Sueddeutsche,wirtschaft
"""Mit sechs Jahren begann es""",01022022_13:34,https://www.sueddeutsche.de/projekte/artikel/muenchen/missbrauch-in-der-katholischen-kirche-faelle-die-im-gutachten-fehlen-e880727/,Missbrauch in der katholischen Kirche,,Von Korbinian Eisenberger (Text) und Katja Schnitzler (digitale Umsetzung),"Franz Mayer berichtet, dass er in vier katholischen Heimen von Nonnen, Pfarrern, Mitarbeitern und Schülern sexuell missbraucht worden sei. 15 Jahre lang. Wie er das überlebt hat? Er weiß es nicht.
                        
                            Von Korbinian Eisenberger (Text) und Katja Schnitzler (digitale Umsetzung)",01022022,Sueddeutsche,projekte
Tote Polizisten: Verdächtige kommen vor Haftrichter,01022022_13:33,https://www.sueddeutsche.de/panorama/rheinland-pfalz-kusel-polizisten-verdaechtige-1.5519407,Rheinland-Pfalz,,Von Kassian Stroh,"Kollegen trauern, der Kanzler zeigt sich bestürzt, nach möglichen Mittätern wird weiter gefahndet. Einen Tag nach der Tat im Landkreis Kusel sind noch viele Fragen offen, am Nachmittag wollen die Ermittler über ihre Erkenntnisse informieren.
                        
                            Von Kassian Stroh",01022022,Sueddeutsche,panorama
Pflegerat für pragmatische Umsetzung von Impfpflicht,01022022_13:33,https://www.sueddeutsche.de/gesundheit/gesundheit-pflegerat-fuer-pragmatische-umsetzung-von-impfpflicht-dpa.urn-newsml-dpa-com-20090101-220201-99-923311,Gesundheit,dpa,,,01022022,Sueddeutsche,gesundheit
WM in Fukuoka nun auch offiziell um ein Jahr verschoben,01022022_13:32,https://www.sueddeutsche.de/sport/schwimmen-wm-in-fukuoka-nun-auch-offiziell-um-ein-jahr-verschoben-dpa.urn-newsml-dpa-com-20090101-220201-99-927208,Schwimmen,dpa,,,01022022,Sueddeutsche,sport
"Arbeitsmarkt: Weniger Arbeitslosengeld, mehr Hartz IV",01022022_13:31,https://www.sueddeutsche.de/karriere/arbeitsmarkt-arbeitsmarkt-weniger-arbeitslosengeld-mehr-hartz-iv-dpa.urn-newsml-dpa-com-20090101-220201-99-927406,Arbeitsmarkt,dpa,,,01022022,Sueddeutsche,karriere
Motorrad: Auch wartungsfreie Batterie regelmäßig checken,01022022_13:27,https://www.sueddeutsche.de/wirtschaft/verkehr-motorrad-auch-wartungsfreie-batterie-regelmaessig-checken-dpa.urn-newsml-dpa-com-20090101-220201-99-930637,Verkehr,dpa,,,01022022,Sueddeutsche,wirtschaft
Unions-Mittelstand fordert Ende der 2G-Regel im Einzelhandel,01022022_13:27,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-unions-mittelstand-fordert-ende-der-2g-regel-im-einzelhandel-dpa.urn-newsml-dpa-com-20090101-220201-99-930673,Gesundheit - Berlin,dpa,,,01022022,Sueddeutsche,gesundheit
Energiesparhäuser: Anträge auf Förderung werden bearbeitet,01022022_13:26,https://www.sueddeutsche.de/wirtschaft/banken-energiesparhaeuser-antraege-auf-foerderung-werden-bearbeitet-dpa.urn-newsml-dpa-com-20090101-220201-99-927124,Banken,dpa,,,01022022,Sueddeutsche,wirtschaft
Wer wird der nächste James Bond?,01022022_13:26,https://www.sueddeutsche.de/kultur/film-wer-wird-der-naechste-james-bond-dpa.urn-newsml-dpa-com-20090101-220201-99-928576,Film,dpa,,,01022022,Sueddeutsche,kultur
