Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Mann bedroht Mitarbeiter von Landesverwaltungsamt,12012022_13:47,https://www.sueddeutsche.de/panorama/kriminalitaet-weimar-mann-bedroht-mitarbeiter-von-landesverwaltungsamt-dpa.urn-newsml-dpa-com-20090101-220112-99-682358,Kriminalität - Weimar,dpa,,,13012022,Sueddeutsche,panorama
Deutschland-Tourismus unter Niveau von 2020,12012022_13:47,https://www.sueddeutsche.de/leben/tourismus-deutschland-tourismus-unter-niveau-von-2020-dpa.urn-newsml-dpa-com-20090101-220112-99-677481,Tourismus,dpa,,,13012022,Sueddeutsche,leben
Kritik der Opposition: Untersteller berät Energieversorger,12012022_13:45,https://www.sueddeutsche.de/politik/landtag-mannheim-kritik-der-opposition-untersteller-beraet-energieversorger-dpa.urn-newsml-dpa-com-20090101-220112-99-678942,Landtag - Mannheim,dpa,,,13012022,Sueddeutsche,politik
Der Gipfel des Ärgers,12012022_13:45,https://www.sueddeutsche.de/bayern/mittenwald-karwendelbahn-gericht-1.5505508,Mittenwald,,"Von Matthias Köpf, Mittenwald","Vergleich mit NS-Propagandaminister Joseph Goebbels und Hausverbot für Baukontrolleure: Die Karwendelbahn AG und ihr Mehrheitseigentümer Wolfgang Reich beschäftigen immer wieder Gerichte und Behörden. 
                        
                            Von Matthias Köpf, Mittenwald",13012022,Sueddeutsche,bayern
FDP tritt auf Ausgabenbremse: Sonst keine Zustimmung zu Etat,12012022_13:44,https://www.sueddeutsche.de/wirtschaft/haushalt-erfurt-fdp-tritt-auf-ausgabenbremse-sonst-keine-zustimmung-zu-etat-dpa.urn-newsml-dpa-com-20090101-220112-99-680323,Haushalt - Erfurt,dpa,,,13012022,Sueddeutsche,wirtschaft
Verfolgungsjagd endet auf A 96,12012022_13:44,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/germering-verfolgungsjagd-endet-auf-a-96-1.5505997,Germering,,,Polizei stoppt 18-Jährigen ohne Führerschein,13012022,Sueddeutsche,muenchen
Wohnen im Tiefstparterre,12012022_13:44,https://www.sueddeutsche.de/bayern/bayern-wohnen-immobilien-1.5505043,Mitten in Bayern,,Glosse von Maximilian Gerl,"Mit dem Schaffen bezahlbaren Wohnraums tut sich nicht nur der Freistaat weiter schwer. Um den Anstieg der Mieten zu begrenzen, bleibt daher eigentlich nur eine Richtung.
                        
                            Glosse von Maximilian Gerl",13012022,Sueddeutsche,bayern
"Linke betont Bedeutung des Bündnisses ""Zukunft Schiene Nord""",12012022_13:43,https://www.sueddeutsche.de/wirtschaft/bahn-schwerin-linke-betont-bedeutung-des-buendnisses-zukunft-schiene-nord-dpa.urn-newsml-dpa-com-20090101-220112-99-682301,Bahn - Schwerin,dpa,,,13012022,Sueddeutsche,wirtschaft
Organspende auch im zweiten Corona-Jahr stabil,12012022_13:43,https://www.sueddeutsche.de/gesundheit/gesundheit-organspende-auch-im-zweiten-corona-jahr-stabil-dpa.urn-newsml-dpa-com-20090101-220112-99-679373,Gesundheit,dpa,,,13012022,Sueddeutsche,gesundheit
US-Inflation steigt auf höchsten Wert seit 1982,12012022_13:42,https://www.sueddeutsche.de/wirtschaft/usa-inflation-powell-federal-reserve-leitzinsen-1.5505838,Preise,,"Von Claus Hulverscheidt, Berlin","Die US-Inflationsrate klettert im Dezember erstmals seit 40 Jahren auf sieben Prozent. Notenbankchef Powell deutet an, dass die Leitzinsen sehr viel rascher steigen könnten als bisher geplant.
                        
                            Von Claus Hulverscheidt, Berlin",13012022,Sueddeutsche,wirtschaft
Kranwagen prallt in Köln gegen Autobahnbrücke und Bus,12012022_13:41,https://www.sueddeutsche.de/panorama/unfaelle-koeln-kranwagen-prallt-in-koeln-gegen-autobahnbruecke-und-bus-dpa.urn-newsml-dpa-com-20090101-220112-99-681677,Unfälle - Köln,dpa,,,13012022,Sueddeutsche,panorama
Organisationen gegen Einschränkungen von Freizeitangeboten,12012022_13:39,https://www.sueddeutsche.de/bayern/soziales-muenchen-organisationen-gegen-einschraenkungen-von-freizeitangeboten-dpa.urn-newsml-dpa-com-20090101-220112-99-682294,Soziales - München,dpa,,,13012022,Sueddeutsche,bayern
Morddrohungen gegen Kretschmer: Ermittlungen dauern an,12012022_13:39,https://www.sueddeutsche.de/politik/extremismus-dresden-morddrohungen-gegen-kretschmer-ermittlungen-dauern-an-dpa.urn-newsml-dpa-com-20090101-220112-99-682262,Extremismus - Dresden,dpa,,,13012022,Sueddeutsche,politik
Land will Kindern mit App sicheres Surfen im Netz beibringen,12012022_13:39,https://www.sueddeutsche.de/bayern/internet-muenchen-land-will-kindern-mit-app-sicheres-surfen-im-netz-beibringen-dpa.urn-newsml-dpa-com-20090101-220112-99-682273,Internet - München,dpa,,,13012022,Sueddeutsche,bayern
Biathlet Kühn in Ruhpolding positiv auf Coronavirus getestet,12012022_13:37,https://www.sueddeutsche.de/bayern/biathlon-ruhpolding-biathlet-kuehn-in-ruhpolding-positiv-auf-coronavirus-getestet-dpa.urn-newsml-dpa-com-20090101-220112-99-680258,Biathlon - Ruhpolding,dpa,,,13012022,Sueddeutsche,bayern
"Scholz: ""Ich halte die Impfpflicht für notwendig""",12012022_13:37,https://www.sueddeutsche.de/politik/scholz-bundestag-regierungsbefragung-impfpflicht-liveticker-1.5505628,Bundestag,,"Liveblog von Julia Hippert, Nico Fried, Jens Schneider und Markus C. Schulte von Drach","Der Kanzler hinterlässt bei der Regierungsbefragung im Bundestag einen aufgeräumten Eindruck und lässt sich auch durch provokantere Fragen nicht aus der Ruhe bringen. Manche Fragen beantwortet er nur oberflächlich, das Format hilft ihm dabei.
                        
                            Liveblog von Julia Hippert, Nico Fried, Jens Schneider und Markus C. Schulte von Drach",13012022,Sueddeutsche,politik
Sei ein Frosch,12012022_13:35,https://www.sueddeutsche.de/kultur/oscars-film-kermit-tom-holland-1.5505984,Academy Awards,,Von Susan Vahabzadeh,"Die Oscars sollen im März stattfinden, erstmals seit 2018 wieder mit einem Moderator. Nur: welchem?
                        
                            Von Susan Vahabzadeh",13012022,Sueddeutsche,kultur
