Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Darf ich vor Arbeitsbeginn kündigen?,28012022_17:52,https://www.sueddeutsche.de/karriere/jobcoach-arbeit-kuendigung-1.5515284,Jobcoach,,Von Ina Reinsch,"Ein Vertrag soll so früh wie möglich unterschrieben werden, ein anderes Jobangebot könnte bald kommen. Kann der Bewerber die erste Stelle annehmen und eventuell später wieder kündigen? 
                        
                            Von Ina Reinsch",30012022,Sueddeutsche
Russisches Erdöl und -gas für Bayern sehr wichtig,28012022_17:52,https://www.sueddeutsche.de/bayern/ukraine-sanktionen-russland-erdoel-erdgas-1.5517310,Wirtschaft,,,,30012022,Sueddeutsche
Junge Wölfin im Nationalpark,28012022_17:52,https://www.sueddeutsche.de/bayern/bayern-wolf-artenvielfalt-nationalpark-bayerischer-wald-1.5517483,Artenschutz,,,,30012022,Sueddeutsche
Hubert Aiwanger und das Hendl-Gleichnis,28012022_17:52,https://www.sueddeutsche.de/bayern/hubert-aiwanger-corona-versicherungen-gastronomie-hendl-1.5517386,Corona-Hilfe,,Von Johann Osel,"Der Freie-Wähler-Chef verkündet stolz, dass er recht hatte in Sachen Gastronomen und Versicherung. Die Grünen sind mehr als irritiert darüber.
                        
                            Von Johann Osel",30012022,Sueddeutsche
Knödelkrieg und Suppenschlacht,28012022_17:52,https://www.sueddeutsche.de/bayern/aichach-knoedel-kartoffelbrei-aggression-glosse-1.5517424,Justizvollzugsanstalt Aichach,,Glosse von Hans Kratzer,"Meinung
                    
                    
                        Zwei Frauen bewerfen sich in der JVA Aichach mit Kartoffelbrei. Ihr Streit setzt eine lange Tradition von Kampfhandlungen fort, bei denen statt Waffen Lebensmittel zum Einsatz kamen. Nicht immer endet ein solches Drama glimpflich. 
                        
                            Glosse von Hans Kratzer",30012022,Sueddeutsche
Führt Omikron die Präsenzpflicht ad absurdum?,28012022_17:52,https://www.sueddeutsche.de/bayern/bayern-schulen-omikron-praesenzpflicht-1.5517620,Bildung in der Pandemie,,Von Viktoria Spinrad,"Wegen der ansteckenden Virusvariante sind immer mehr bayerische Schüler in Quarantäne -  zuletzt waren es 84 000. Ein ""Dilemma"", heißt es, und: ""So, wie es gerade ist, kann es nicht bleiben"". 
                        
                            Von Viktoria Spinrad",30012022,Sueddeutsche
Schwarzer Albtraum,28012022_17:52,https://www.sueddeutsche.de/muenchen/muenchen-hoffmanns-erzaehlungen-premiere-gaertnerplatztheater-stefano-poda-kritik-1.5517481,Kritik,,"Von Klaus Kalchschmid, München","Stefano Poda inszeniert ""Hoffmanns Erzählungen"" am Gärtnerplatztheater als düstere Vision.
                        
                            Von Klaus Kalchschmid, München",30012022,Sueddeutsche
Archiv der vergessenen Schicksale,28012022_17:52,https://www.sueddeutsche.de/muenchen/bayerische-staatsgemaeldesammlungen-ns-zeit-raubkunst-provenienzforschung-judentum-stiftung-preussischer-kulturbesitz-1.5517387,Provenienzforschung,,"Von Evelyn Vogel, München","Stiftung Preußischer Kulturbesitz und Bayerische Staatsgemäldesammlungen starten gemeinsames Projekt zur Erinnerung an jüdische Schicksale.
                        
                            Von Evelyn Vogel, München",30012022,Sueddeutsche
"Steile Karriere, tragischer Absturz",28012022_17:52,https://www.sueddeutsche.de/muenchen/paul-abraham-operette-nationalsozialismus-barrie-kosky-klaus-waller-biografie-1.5517168,Biografie,,"Von Barbara Hordych, München","Sein Leben war ebenso schillernd wie dramatisch: Der ungarisch-jüdische Operettenkomponist Paul Abraham wurde von den Nationalsozialisten ins Exil getrieben und landete in der Nervenheilanstalt. Klaus Wallers Biografie über ihn zählt zu den zehn besten Independent-Büchern Bayerns. 
                        
                            Von Barbara Hordych, München",30012022,Sueddeutsche
Abtauchen in Seelenwelten,28012022_17:52,https://www.sueddeutsche.de/muenchen/kritik-vilde-frang-konzert-prinzregententheater-muenchener-kammerorchester-1.5517506,Kritik,,"Von Klaus P. Richter, München","Vilde Frang und das Münchener Kammerorchester begeistern im Prinzregententheater.
                        
                            Von Klaus P. Richter, München",30012022,Sueddeutsche
