Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Orkan nähert sich Deutschland,28012022_14:12,https://www.sueddeutsche.de/panorama/wetter-sturm-orkan-nordsee-1.5517444,Wetter,,,Am Wochenende soll der Sturm mit mehr als 120 Kilometern pro Stunde auf die deutschen Küsten treffen. Das ungemütliche Wetter hält sich voraussichtlich bis zum Wochenanfang.,29012022,Sueddeutsche
Mann klaut Bankbriefe: Mehr als 100.000 Euro abgehoben,28012022_14:12,https://www.sueddeutsche.de/panorama/kriminalitaet-hamburg-mann-klaut-bankbriefe-mehr-als-100000-euro-abgehoben-dpa.urn-newsml-dpa-com-20090101-220128-99-888974,Kriminalität - Hamburg,dpa,,,29012022,Sueddeutsche
Boardinghaus statt Bauruine,28012022_14:10,https://www.sueddeutsche.de/muenchen/muenchen-schwanthalerhoehe-doenerhaus-boardinghaus-neubau-1.5517175,Schwanthalerhöhe,,Von Ulrike Steinbacher,"Anstelle des verfallenen ""Dönerhauses"" an der Schwanthalerstraße entstehen 30 möblierte Apartments. Die Nachbarn hatten sich unter dem Projekt etwas anderes vorgestellt.
                        
                            Von Ulrike Steinbacher",29012022,Sueddeutsche
Höbinger verlässt Turbine Potsdam: Wechsel in die Schweiz,28012022_14:09,https://www.sueddeutsche.de/sport/fussball-potsdam-hoebinger-verlaesst-turbine-potsdam-wechsel-in-die-schweiz-dpa.urn-newsml-dpa-com-20090101-220128-99-889044,Fußball - Potsdam,dpa,,,29012022,Sueddeutsche
Radfahrer stirbt auf Bahnübergang im westlichen Münsterland,28012022_14:08,https://www.sueddeutsche.de/panorama/unfaelle-heek-radfahrer-stirbt-auf-bahnuebergang-im-westlichen-muensterland-dpa.urn-newsml-dpa-com-20090101-220128-99-889106,Unfälle - Heek,dpa,,,29012022,Sueddeutsche
Gewerkschaft macht mit Kundgebung Druck bei Lieferando,28012022_14:07,https://www.sueddeutsche.de/karriere/arbeit-berlin-gewerkschaft-macht-mit-kundgebung-druck-bei-lieferando-dpa.urn-newsml-dpa-com-20090101-220128-99-881264,Arbeit - Berlin,dpa,,,29012022,Sueddeutsche
Deutsche Wirtschaft bricht Ende 2021 stärker ein als erwartet,28012022_14:06,https://www.sueddeutsche.de/wirtschaft/deutschland-wirtschaftswachstum-konjunktur-corona-1.5517104,Konjunktur,,Von Alexander Hagelüken,"Die Deutschen gehen wegen der Infektionszahlen weniger ins Restaurant und einkaufen. Dieses Jahr erwarten Ökonomen aber einen Aufschwung.
                        
                            Von Alexander Hagelüken",29012022,Sueddeutsche
Mordversuch-Prozess: Frau berichtet von eifersüchtigem Mann,28012022_14:06,https://www.sueddeutsche.de/panorama/prozesse-hamburg-mordversuch-prozess-frau-berichtet-von-eifersuechtigem-mann-dpa.urn-newsml-dpa-com-20090101-220127-99-876931,Prozesse - Hamburg,dpa,,,29012022,Sueddeutsche
Ärzte-Hotline 116117 wegen Krankheitsausfällen überlastet,28012022_14:05,https://www.sueddeutsche.de/gesundheit/gesundheit-frankfurt-am-main-aerzte-hotline-116117-wegen-krankheitsausfaellen-ueberlastet-dpa.urn-newsml-dpa-com-20090101-220128-99-889065,Gesundheit - Frankfurt am Main,dpa,,,29012022,Sueddeutsche
"Anwohnerparken statt ""Blaue Zone""",28012022_14:03,https://www.sueddeutsche.de/muenchen/muenchen-innenstadt-parken-tal-1.5517190,Altstadt,,Von Julian Raff,"Eine Bürgerinitiative fordert, die Kurzzeitstellplätze zwischen Tal und Maximilianstraße für Besucher abzuschaffen. Ob es so kommen wird, soll nun ein ""Workshop"" mit der Stadt klären.
                        
                            Von Julian Raff",29012022,Sueddeutsche
Flughäfen Stuttgart und Karlsruhe: Optimistischer Ausblick,28012022_14:01,https://www.sueddeutsche.de/wirtschaft/luftverkehr-rheinmuenster-flughaefen-stuttgart-und-karlsruhe-optimistischer-ausblick-dpa.urn-newsml-dpa-com-20090101-220128-99-886452,Luftverkehr - Rheinmünster,dpa,,,29012022,Sueddeutsche
Etwas mehr Verfahren vor Verwaltungsgericht in Berlin,28012022_14:00,https://www.sueddeutsche.de/panorama/justiz-berlin-etwas-mehr-verfahren-vor-verwaltungsgericht-in-berlin-dpa.urn-newsml-dpa-com-20090101-220128-99-888768,Justiz - Berlin,dpa,,,29012022,Sueddeutsche
Oldenburg liefert neue Ausweisdokumente per Fahrradkurier,28012022_13:59,https://www.sueddeutsche.de/politik/behoerden-oldenburg-oldenburg-liefert-neue-ausweisdokumente-per-fahrradkurier-dpa.urn-newsml-dpa-com-20090101-220128-99-888638,Behörden - Oldenburg,dpa,,,29012022,Sueddeutsche
Angeklagter in Prozess um versuchten Mord schweigt,28012022_13:59,https://www.sueddeutsche.de/panorama/kriminalitaet-ulm-angeklagter-in-prozess-um-versuchten-mord-schweigt-dpa.urn-newsml-dpa-com-20090101-220127-99-876925,Kriminalität - Ulm,dpa,,,29012022,Sueddeutsche
"Der ""Erfindergarden"" bleibt ein Sommerprojekt",28012022_13:59,https://www.sueddeutsche.de/muenchen/muenchen-erfindergarden-container-andreas-kopp-1.5517272,Kreativwerkstatt in der Isarvorstadt,,Von Julian Raff,"Die bunte Tram auf dem Bahnwärter-Thiel-Gelände bekommt keine ganzjahrestaugliche Container-Ergänzung. Die Behörden halten die nahe Lastwagen-Waschanlage für zu gefährlich. Damit will sich der Bezirksausschuss nicht abfinden.
                        
                            Von Julian Raff",29012022,Sueddeutsche
SPD führt in Meinungsumfrage zur Saarland-Wahl,28012022_13:55,https://www.sueddeutsche.de/politik/wahlen-saarbruecken-spd-fuehrt-in-meinungsumfrage-zur-saarland-wahl-dpa.urn-newsml-dpa-com-20090101-220128-99-888838,Wahlen - Saarbrücken,dpa,,,29012022,Sueddeutsche
Handball-Luchse verpflichten Buxtehuder Talent Hinrichs,28012022_13:54,https://www.sueddeutsche.de/sport/handball-buchholz-in-der-nordheide-handball-luchse-verpflichten-buxtehuder-talent-hinrichs-dpa.urn-newsml-dpa-com-20090101-220128-99-888746,Handball - Buchholz in der Nordheide,dpa,,,29012022,Sueddeutsche
Ohne Eskau: Deutschland mit 18 Sportlern zu den Paralympics,28012022_13:54,https://www.sueddeutsche.de/leben/behindertensport-ohne-eskau-deutschland-mit-18-sportlern-zu-den-paralympics-dpa.urn-newsml-dpa-com-20090101-220128-99-888741,Behindertensport,dpa,,,29012022,Sueddeutsche
