Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Zum zweiten Mal nachgerückt,25022022_20:38,https://www.sueddeutsche.de/muenchen/starnberg/poecking-nachrueckerin-csu-gemeinderat-1.5536778,Pöcking,,,Karin Wania-Michels zieht abermals auf Umwegen in den Gemeinderat ein,26022022,Sueddeutsche,muenchen
Online-Infoabend am Klinikum,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/freisinger-krankenhaus-online-infoabend-am-klinikum-1.5536826,Freisinger Krankenhaus,,,,26022022,Sueddeutsche,muenchen
Next Horizon im Südosten von Freising,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/erding-freising-next-horizon-im-suedosten-von-freising-1.5536816,Erding/Freising,,"Von Regina Bluhme, Erding/Freising","Immobiliendienstleister CBRE vermarktet in Erding neue Büro- und Gewerbeflächen
                        
                            Von Regina Bluhme, Erding/Freising",26022022,Sueddeutsche,muenchen
Mahnwache für die Ukraine,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/auf-dem-freisinger-marienplatz-mahnwache-fuer-die-ukraine-1.5536828,Auf dem Freisinger Marienplatz,,,,26022022,Sueddeutsche,muenchen
Uferlos-Konzertnacht wird verschoben,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/freisinger-lindenkeller-uferlos-konzertnacht-wird-verschoben-1.5536832,Freisinger Lindenkeller,,,,26022022,Sueddeutsche,muenchen
Ignorant und ambitionslos,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/freisinger-protestieren-ignorant-und-ambitionslos-1.5536806,Freisinger protestieren,,"Von Birgit Goormann-Prugger, Freising","Bund Naturschutz und Initiativen kritisieren Lärmaktionsplan
                        
                            Von Birgit Goormann-Prugger, Freising",26022022,Sueddeutsche,muenchen
Ein exzellenter Kunstvermittler,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/peter-steiner-freisinger-domberg-dioezesanmuseum-kunsthistoriker-1.5536818,Peter Steiner feiert 80. Geburtstag,,"Von Bernd Feiler, Freising","Peter Steiner hat das Freisinger Diözesanmuseum  zu einem beachteten Ausstellungsort gemacht 
                        
                            Von Bernd Feiler, Freising",26022022,Sueddeutsche,muenchen
Suppe und Starkbier für alle,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/kirchbergers-woche-suppe-und-starkbier-fuer-alle-1.5536808,Kirchbergers Woche,,Kolumne von Johann Kirchberger,"Fastensuppe gibt es am kommenden Mittwoch für einen guten Zweck auf dem Freisinger Markt zu schlürfen
                        
                            Kolumne von Johann Kirchberger",26022022,Sueddeutsche,muenchen
Einspruch gegen Windrad-Urteil,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/nandlstadt-einspruch-gegen-windrad-urteil-1.5536810,Nandlstadt,,,,26022022,Sueddeutsche,muenchen
Alte Moosburg Card läuft bald aus,25022022_20:38,https://www.sueddeutsche.de/muenchen/freising/moosburg-alte-moosburg-card-laeuft-bald-aus-1.5536836,Moosburg,,,,26022022,Sueddeutsche,muenchen
