Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Der norwegische Staatsfonds sendet ein starkes Signal zur richtigen Zeit,01032022_20:41,https://www.sueddeutsche.de/wirtschaft/divestment-russland-pensionsfonds-1.5539105,Finanzmarkt,,Kommentar von Hannah Wilhelm,"Meinung
                    
                    
                        Der staatliche Pensionsfonds hat angekündigt, alle russischen Wertpapiere zu verkaufen. Andere wie der Finanzdienstleister MSCI wollen es ihm gleichtun. Richtig so.
                        
                            Kommentar von Hannah Wilhelm",02032022,Sueddeutsche,wirtschaft
Das Fundament steht,01032022_20:40,https://www.sueddeutsche.de/muenchen/ebersberg/landkreis-ebersberg-stadt-ebersberg-kindergarten-st-sebastian-1.5539077,Innenstadtentwicklung,,"Von Wieland Bögel, Ebersberg","Der Ebersberger Finanzausschuss gibt Mittel für die neue Tiefgarage in der Innenstadt frei. Damit könnten sich auch andere Vorhaben im Zentrum einfacher umsetzen lassen.
                        
                            Von Wieland Bögel, Ebersberg",02032022,Sueddeutsche,muenchen
Informationen zur Photovoltaik,01032022_20:40,https://www.sueddeutsche.de/muenchen/ebersberg/photovoltaik-energieagentur-ebersberg-1.5539277,Fachgespräch,,,,02032022,Sueddeutsche,muenchen
"Großes Lob, kleiner Optimierungsbedarf",01032022_20:40,https://www.sueddeutsche.de/muenchen/ebersberg/forstinning-kommentar-kifferbankerl-kiffen-drogen-1.5539150,"Projekt ""Kifferbankerl""",,"Kommentar von Johanna Feckl, Forstinning","Meinung
                    
                    
                        Die Gemeinde Forstinning hat ein Vorbildprojekt geschaffen, das von größtem Engagement für Jugendliche zeugt. Dennoch sollte an zwei Stellschrauben noch ein wenig nachgebessert werden.
                        
                            Kommentar von Johanna Feckl, Forstinning",02032022,Sueddeutsche,muenchen
"Ein Pilotprojekt namens ""Kifferbankerl""",01032022_20:40,https://www.sueddeutsche.de/muenchen/ebersberg/forstinning-kifferbankerl-cannabis-aufklaerung-jugendliche-1.5539082,Drogenkonsum bei Jugendlichen,,"Von Johanna Feckl, Forstinning/Ebersberg","Wie schafft man es, Jugendliche über die Risiken von Cannabiskonsum aufzuklären, ohne sie zu verschrecken? Die Gemeinde Forstinning setzt auf leuchtendgelbe Aufkleber mit QR-Codes. Was es damit auf sich hat.
                        
                            Von Johanna Feckl, Forstinning/Ebersberg",02032022,Sueddeutsche,muenchen
Psychotische Schübe nach Drogenkonsum,01032022_20:40,https://www.sueddeutsche.de/muenchen/ebersberg/polizei-markt-schwaben-drogen-1.5539234,Einsatz in Markt Schwaben,,,,02032022,Sueddeutsche,muenchen
Vielfältiger Begegnungs- und Bildungsort,01032022_20:40,https://www.sueddeutsche.de/muenchen/ebersberg/kbw-ebersberg-jubilaeum-1.5539055,Ebersberg,,,Das Katholische Kreisbildungswerk wurde vor 50 Jahren gegründet. Das wird in diesem Jahr groß gefeiert.,02032022,Sueddeutsche,muenchen
Auf der Suche nach Archanas Schlüssel,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/dachau-samstagskinder-raetsel-1.5538946,Dachau,,"Von Isabell Gielisch, Dachau","Die Betreiberinnen des Cafés ""Samstagskinder"" laden zu einer Rätselrallye durch die Dachauer Altstadt ein.
                        
                            Von Isabell Gielisch, Dachau",02032022,Sueddeutsche,muenchen
Alkoholisierter Autofahrer bei Unfall verletzt,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/roehrmoos-unfall-1.5539008,Röhrmoos,,,"56-Jähriger kommt bei Röhrmoos mit 1,4 Promille von der Fahrbahn ab.",02032022,Sueddeutsche,muenchen
Ein bisschen Spaß muss sein,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/dachau-ein-bisschen-spass-muss-sein-1.5539368,Dachau,,"Von Sophia Anne Roth, Dachau","Die Faschingsbälle fallen heuer wieder aus, aber zumindest an der Münchner Straße in Dachau bekommt man eine kleine Kostprobe.
                        
                            Von Sophia Anne Roth, Dachau",02032022,Sueddeutsche,muenchen
Warum Karlsfeld keine Sicherheitswacht braucht,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/karlsfeld-sicherheitswacht-kommentar-1.5539325,Sicherheitswacht in Karlslfeld,,"Kommentar von Thomas Radlmaier, Karlsfeld","Meinung
                    
                    
                        Nicht nur die objektive Kriminalitätsstatistik spricht gegen die Sicherheitswacht. Auch das Argument, mit der Sicherheitswacht das subjektive Sicherheitsgefühl stärken zu wollen, ist fadenscheinig.
                        
                            Kommentar von Thomas Radlmaier, Karlsfeld",02032022,Sueddeutsche,muenchen
Karlsfeld bekommt eine Sicherheitswacht,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/sicherheitswacht-karlsfeld-gemeinderat-1.5539049,Votum im Gemeinderat,,"Von Anna Schwarz, Karlsfeld","Die Ehrenamtlichen in Uniform sollen die Polizei bei ihrer Arbeit vor Ort ergänzen. Dafür hat sich der Gemeinderat mehrheitlich entschieden. Doch einige Fraktionen äußern Bedenken.
                        
                            Von Anna Schwarz, Karlsfeld",02032022,Sueddeutsche,muenchen
Trauer um Yehuda Beilis,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/yehuda-beilis-holocaustueberlebender-dachau-1.5539359,Nachruf,,"Von Miriam Dahlinger, Dachau","Der Holocaust-Überlebende ist am Dienstag im Alter von 95 Jahren in Israel gestorben.
                        
                            Von Miriam Dahlinger, Dachau",02032022,Sueddeutsche,muenchen
"Stadt nimmt an ""Wattbewerb"" teil",01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/dachau-klimaschutz-wattbewerb-1.5538916,Dachau,,,Der Photovoltaik-Anteil pro Einwohner soll in Dachau in den nächsten Jahren verdoppelt werden.,02032022,Sueddeutsche,muenchen
Völlig losgelöst,01032022_20:40,https://www.sueddeutsche.de/muenchen/dachau/dachau-circus-krullemuck-kinder-1.5539333,"""Circus Krullemuck"" in Dachau",,"Von Katja Gerland, Dachau","Jonglieren, Einradfahren, Zaubern. Im ""Circus Krullemuck"" des Echo e.V. lernen Kinder Kunststücke, die sie einmal im Jahr vor Publikum aufführen. Für viele ist es ein willkommenes Kontrastprogramm zum Stress in der Schule.
                        
                            Von Katja Gerland, Dachau",02032022,Sueddeutsche,muenchen
