Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Nachts im Kloster,17122021_10:40,https://www.sueddeutsche.de/medien/tatort-muenchen-wunder-gibt-es-immer-wieder-1.5490160,Tatort München,,Von Claudia Tieschky,"Idyllischer Sommer im Inntal mit handfestem Traumgruseln: Im Münchner ""Tatort"" ermittelt das Team unter Nonnen.
                        
                            Von Claudia Tieschky",17122021,Sueddeutsche,medien
Corona-Lage: In Niedersachsen gilt weiterhin Warnstufe 2,17122021_10:38,https://www.sueddeutsche.de/wirtschaft/energie-bremerhaven-corona-lage-in-niedersachsen-gilt-weiterhin-warnstufe-2-dpa.urn-newsml-dpa-com-20090101-211216-99-411816,Energie - Bremerhaven,dpa,,,17122021,Sueddeutsche,wirtschaft
Anschlag auf Energie-Manager: Verdächtiger festgenommen,17122021_10:37,https://www.sueddeutsche.de/panorama/kriminalitaet-anschlag-auf-energie-manager-verdaechtiger-festgenommen-dpa.urn-newsml-dpa-com-20090101-211217-99-420230,Kriminalität,dpa,,,17122021,Sueddeutsche,panorama
Nach Anschlägen: Linke-Abgeordnete mahnt zu Deeskalation,17122021_10:36,https://www.sueddeutsche.de/panorama/kriminalitaet-leipzig-nach-anschlaegen-linke-abgeordnete-mahnt-zu-deeskalation-dpa.urn-newsml-dpa-com-20090101-211217-99-420336,Kriminalität - Leipzig,dpa,,,17122021,Sueddeutsche,panorama
Zusätzlicher Weltcup in Deutschland: Titisee springt ein,17122021_10:36,https://www.sueddeutsche.de/sport/skispringen-zusaetzlicherweltcup-indeutschlandtitisee-springt-ein-dpa.urn-newsml-dpa-com-20090101-211217-99-420288,Skispringen,dpa,,,17122021,Sueddeutsche,sport
Mein Klon und ich,17122021_10:35,https://www.sueddeutsche.de/kultur/schwanengesang-apple-film-1.5490165,"""Schwanengesang"" bei Apple TV+",,Von Annett Scheffel,"Im Sci-Fi-Film ""Schwanengesang"" lässt ein todkranker Mann eine digitale Kopie von sich anfertigen, die sich um seine Familie kümmern soll. Kann das gutgehen?
                        
                            Von Annett Scheffel",17122021,Sueddeutsche,kultur
Freiwilligenagentur bietet neue Plattform für Engagierte,17122021_10:35,https://www.sueddeutsche.de/leben/soziales-freiwilligenagentur-bietet-neue-plattform-fuer-engagierte-dpa.urn-newsml-dpa-com-20090101-211217-99-419783,Soziales,dpa,,,17122021,Sueddeutsche,leben
Zusätzlicher Skisprung-Weltcup: Titisee springt ein,17122021_10:34,https://www.sueddeutsche.de/sport/skispringen-titisee-neustadt-zusaetzlicher-skisprung-weltcup-titisee-springt-ein-dpa.urn-newsml-dpa-com-20090101-211217-99-420278,Skispringen - Titisee-Neustadt,dpa,,,17122021,Sueddeutsche,sport
Landtag: Keine zusätzlichen Medizin-Studienplätze in MV,17122021_10:34,https://www.sueddeutsche.de/politik/regierung-schwerin-landtag-keine-zusaetzlichen-medizin-studienplaetze-in-mv-dpa.urn-newsml-dpa-com-20090101-211217-99-418174,Regierung - Schwerin,dpa,,,17122021,Sueddeutsche,politik
Heidenheim will mit 30 Punkten in die Winterpause,17122021_10:32,https://www.sueddeutsche.de/sport/fussball-heidenheim-an-der-brenz-heidenheim-will-mit-30-punkten-in-die-winterpause-dpa.urn-newsml-dpa-com-20090101-211217-99-420279,Fußball - Heidenheim an der Brenz,dpa,,,17122021,Sueddeutsche,sport
TSG Hoffenheim bindet Stürmer Bebou bis Sommer 2026,17122021_10:31,https://www.sueddeutsche.de/sport/fussball-zuzenhausen-tsg-hoffenheim-bindet-stuermer-bebou-bis-sommer-2026-dpa.urn-newsml-dpa-com-20090101-211217-99-420238,Fußball - Zuzenhausen,dpa,,,17122021,Sueddeutsche,sport
TSG Hoffenheim bindet Stürmer Bebou bis Sommer 2026,17122021_10:30,https://www.sueddeutsche.de/sport/fussball-tsg-hoffenheim-bindet-stuermer-bebou-bis-sommer-2026-dpa.urn-newsml-dpa-com-20090101-211217-99-420198,Fußball,dpa,,,17122021,Sueddeutsche,sport
Luxusuhren im Terminal für Privatflugzeuge beschlagnahmt,17122021_10:29,https://www.sueddeutsche.de/panorama/kriminalitaet-frankfurt-am-main-luxusuhren-im-terminal-fuer-privatflugzeuge-beschlagnahmt-dpa.urn-newsml-dpa-com-20090101-211217-99-420225,Kriminalität - Frankfurt am Main,dpa,,,17122021,Sueddeutsche,panorama
"EU-Beitrittsverhandlungen: Türkei spricht von ""Blindheit""",17122021_10:29,https://www.sueddeutsche.de/politik/diplomatie-eu-beitrittsverhandlungentuerkei-spricht-von-blindheit-dpa.urn-newsml-dpa-com-20090101-211217-99-420101,Diplomatie,dpa,,,17122021,Sueddeutsche,politik
Vier Kinder bei Hausbrand in London ums Leben gekommen,17122021_10:29,https://www.sueddeutsche.de/panorama/braende-vier-kinder-bei-hausbrand-in-london-ums-leben-gekommen-dpa.urn-newsml-dpa-com-20090101-211217-99-415692,Brände,dpa,,,17122021,Sueddeutsche,panorama
Gerichtsurteil: Boarding-Time heißt Boarding-Time,17122021_10:28,https://www.sueddeutsche.de/bayern/prozesse-muenchen-gerichtsurteil-boarding-time-heisst-boarding-time-dpa.urn-newsml-dpa-com-20090101-211217-99-420164,Prozesse - München,dpa,,,17122021,Sueddeutsche,bayern
Bundesrat gedenkt verfolgten und ermordeten Sinti und Roma,17122021_10:26,https://www.sueddeutsche.de/politik/bundesrat-berlin-bundesrat-gedenkt-verfolgten-und-ermordeten-sinti-und-roma-dpa.urn-newsml-dpa-com-20090101-211217-99-420111,Bundesrat - Berlin,dpa,,,17122021,Sueddeutsche,politik
Neugeborene Eisbärzwillinge im Zoo Gelsenkirchen gestorben,17122021_10:26,https://www.sueddeutsche.de/leben/tiere-gelsenkirchen-neugeborene-eisbaerzwillinge-im-zoo-gelsenkirchen-gestorben-dpa.urn-newsml-dpa-com-20090101-211217-99-420104,Tiere - Gelsenkirchen,dpa,,,17122021,Sueddeutsche,leben
