Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Das Ende der Illusionen,23022022_16:04,https://www.sueddeutsche.de/meinung/russlandpolitik-deutschland-ukraine-1.5535309,Ukraine,,Kommentar von Daniel Brössler,"Meinung
                    
                    
                        Lange dachte man in Deutschland, Russland könne ein guter Nachbar sein. Nun löst sich diese Politik in nichts auf. Die Stunde der Wahrheit, was Wladimir Putin betrifft, ist gekommen.
                        
                            Kommentar von Daniel Brössler",23022022,Sueddeutsche,meinung
"Eisbären-Coach Aubin lobt Blitzstart: ""Waren sofort voll da""",23022022_16:04,https://www.sueddeutsche.de/sport/eishockey-koeln-eisbaeren-coach-aubin-lobt-blitzstart-waren-sofort-voll-da-dpa.urn-newsml-dpa-com-20090101-220223-99-248693,Eishockey - Köln,dpa,,,23022022,Sueddeutsche,sport
"Aue reagiert: Dotchev ""bis auf Weiteres"" neuer Cheftrainer",23022022_16:03,https://www.sueddeutsche.de/sport/fussball-aue-reagiert-dotchev-bis-auf-weiteres-neuer-cheftrainer-dpa.urn-newsml-dpa-com-20090101-220223-99-255529,Fußball,dpa,,,23022022,Sueddeutsche,sport
Gerade Stürmer Nummer eins,23022022_16:03,https://www.sueddeutsche.de/sport/havertz-lille-champions-league-chelsea-lukaku-1.5535377,Kai Havertz,,"Von Sven Haist, London","Beim 2:0 gegen Lille zeigt Kai Havertz eine seiner besten Leistungen für den FC Chelsea. Der deutsche Nationalspieler profitiert von den Problemen des Torjägers Romelu Lukaku - und hat in der Sturmmitte nun sogar die besseren Karten.
                        
                            Von Sven Haist, London",23022022,Sueddeutsche,sport
Gefälschte Impfausweise angeboten: Auf frischer Tat ertappt,23022022_16:02,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-gefaelschte-impfausweise-angeboten-auf-frischer-tat-ertappt-dpa.urn-newsml-dpa-com-20090101-220223-99-255527,Kriminalität - Berlin,dpa,,,23022022,Sueddeutsche,panorama
"Untersuchungsausschuss ""Flut"" vernimmt zwei Minister",23022022_16:02,https://www.sueddeutsche.de/politik/landtag-duesseldorf-untersuchungsausschuss-flut-vernimmt-zwei-minister-dpa.urn-newsml-dpa-com-20090101-220223-99-252608,Landtag - Düsseldorf,dpa,,,23022022,Sueddeutsche,politik
Du bist nicht allein,23022022_16:01,https://www.sueddeutsche.de/kultur/andreas-bernhard-fussball-siebziger-erinnerungen-1.5535368,"Andreas Bernards Buch ""Wir gingen raus und spielten Fußball""",,Von Holger Gertz,"Andreas Bernards feine, spielerisch leichte Erinnerungen an eine Kindheit im Fußballdeutschland der Siebziger.
                        
                            Von Holger Gertz",23022022,Sueddeutsche,kultur
Eisbären-Angreifer Pföderl hofft auf Verbleib von Söderholm,23022022_16:01,https://www.sueddeutsche.de/sport/eishockey-berlin-eisbaeren-angreifer-pfoederl-hofft-auf-verbleib-von-soederholm-dpa.urn-newsml-dpa-com-20090101-220223-99-255528,Eishockey - Berlin,dpa,,,23022022,Sueddeutsche,sport
Tarifrunde für Ruppiner Kliniken ergebnislos: Warnstreiks,23022022_16:00,https://www.sueddeutsche.de/karriere/tarife-neuruppin-tarifrunde-fuer-ruppiner-kliniken-ergebnislos-warnstreiks-dpa.urn-newsml-dpa-com-20090101-220223-99-255552,Tarife - Neuruppin,dpa,,,23022022,Sueddeutsche,karriere
Mönch muss nach Freispruch erneut vor Gericht,23022022_16:00,https://www.sueddeutsche.de/bayern/bamberg-kirchenasyl-moench-gericht-muensterschwarzach-fluechtling-1.5534846,Prozess in Bamberg,,"Von Angelika Resenhoeft /dpa, Bamberg","Der Benediktiner Abraham Sauer aus dem Kloster Münsterschwarzach hatte einem abgelehnten Flüchtling Kirchenasyl gewährt. Im vergangenen Jahr wurde er freigesprochen, jetzt beschäftigt sich die nächste Instanz mit dem Thema. Wieso?
                        
                            Von Angelika Resenhoeft /dpa, Bamberg",23022022,Sueddeutsche,bayern
