Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Riege der Spitzenweingüter hat jetzt 200 Mitglieder,19122021_08:31,https://www.sueddeutsche.de/wirtschaft/agrar-appenheim-riege-der-spitzenweingueter-hat-jetzt-200-mitglieder-dpa.urn-newsml-dpa-com-20090101-211219-99-439069,Agrar - Appenheim,dpa,,,19122021,Sueddeutsche
Kleine Corona-Proteste: Polizei löst sie auf,19122021_08:31,https://www.sueddeutsche.de/politik/demonstrationen-alfeld-leine-kleine-corona-proteste-polizei-loest-sie-auf-dpa.urn-newsml-dpa-com-20090101-211219-99-439108,Demonstrationen - Alfeld (Leine),dpa,,,19122021,Sueddeutsche
Keine Jamaika-Einigung bei Grunderwerbsteuer,19122021_08:30,https://www.sueddeutsche.de/service/jahreswechsel-kiel-keine-jamaika-einigung-bei-grunderwerbsteuer-dpa.urn-newsml-dpa-com-20090101-211219-99-439088,Jahreswechsel - Kiel,dpa,,,19122021,Sueddeutsche
Ausgebüxtes Hausschwein hält Polizisten zum Narren,19122021_08:28,https://www.sueddeutsche.de/wirtschaft/verkehr-bobenthal-ausgebuextes-hausschwein-haelt-polizisten-zum-narren-dpa.urn-newsml-dpa-com-20090101-211219-99-439071,Verkehr - Bobenthal,dpa,,,19122021,Sueddeutsche
"Mindestens 99 Tote nach Taifun ""Rai""",19122021_08:28,https://www.sueddeutsche.de/panorama/taifun-rai-philippinen-1.5491131,Philippinen,,,"Tote und Vermisste, demolierte Häuser, fünf Millionen Menschen ohne Strom: Ein Tropensturm verwüstet die Philippinen. Nun droht ein Mangel an Lebensmitteln.",19122021,Sueddeutsche
600 Menschen demonstrieren gegen Corona-Maßnahmen,19122021_08:28,https://www.sueddeutsche.de/politik/demonstrationen-flensburg-600-menschen-demonstrieren-gegen-corona-massnahmen-dpa.urn-newsml-dpa-com-20090101-211219-99-439286,Demonstrationen - Flensburg,dpa,,,19122021,Sueddeutsche
Verschenkte Punkte: Saarbrücken ist frustriert,19122021_08:26,https://www.sueddeutsche.de/sport/fussball-saarbruecken-verschenktepunktesaarbruecken-ist-frustriert-dpa.urn-newsml-dpa-com-20090101-211219-99-439507,Fußball - Saarbrücken,dpa,,,19122021,Sueddeutsche
Rose: Zu selten bedingungsloser Fußball auf Top-Niveau,19122021_08:25,https://www.sueddeutsche.de/sport/fussball-berlin-rose-zu-selten-bedingungsloser-fussball-auf-top-niveau-dpa.urn-newsml-dpa-com-20090101-211219-99-439098,Fußball - Berlin,dpa,,,19122021,Sueddeutsche
"Wintertransfers? Krösche mit Kader ""sehr zufrieden""",19122021_08:20,https://www.sueddeutsche.de/sport/fussball-frankfurt-am-main-wintertransferskroesche-mit-kader-sehr-zufrieden-dpa.urn-newsml-dpa-com-20090101-211219-99-439051,Fußball - Frankfurt am Main,dpa,,,19122021,Sueddeutsche
Corona-Update: Omikron breitet sich in Europa aus,19122021_08:19,https://www.sueddeutsche.de/panorama/corona-update-omikron-breitet-sich-in-europa-aus-1.5491129,,,,"Video
                    
                    
                        Die bundesweite Sieben-Tage-Inzidenz ist im Vergleich zum Vortag erneut gesunken. Das Robert Koch-Institut (RKI) gab den Wert am Sonntagmorgen mit 315,4 an. In Großbritannien hingegen spitzt sich die Corona-Lage wegen Omikron wieder zu.",19122021,Sueddeutsche
