Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Mehr Geld für Start-ups in Nordrhein-Westfalen,13012022_07:08,https://www.sueddeutsche.de/wirtschaft/finanzen-leinfelden-echterdingen-mehr-geld-fuer-start-ups-in-nordrhein-westfalen-dpa.urn-newsml-dpa-com-20090101-220113-99-690556,Finanzen - Leinfelden-Echterdingen,dpa,,,13012022,Sueddeutsche,wirtschaft
"Studie: Start-ups bekommen mehr Geld, aber Abstand groß",13012022_07:07,https://www.sueddeutsche.de/wirtschaft/finanzen-leinfelden-echterdingen-studie-start-ups-bekommen-mehr-geld-aber-abstand-gross-dpa.urn-newsml-dpa-com-20090101-220113-99-690553,Finanzen - Leinfelden-Echterdingen,dpa,,,13012022,Sueddeutsche,wirtschaft
Start-ups erhalten nach Corona-Dämpfer deutlich mehr Geld,13012022_07:06,https://www.sueddeutsche.de/wirtschaft/finanzen-leinfelden-echterdingen-start-ups-erhalten-nach-corona-daempfer-deutlich-mehr-geld-dpa.urn-newsml-dpa-com-20090101-220113-99-690552,Finanzen - Leinfelden-Echterdingen,dpa,,,13012022,Sueddeutsche,wirtschaft
Start-ups erleben Finanzierungsboom: Berlin und Bayern vorn,13012022_07:05,https://www.sueddeutsche.de/bayern/finanzen-leinfelden-echterdingen-start-ups-erleben-finanzierungsboom-berlin-und-bayern-vorn-dpa.urn-newsml-dpa-com-20090101-220113-99-690532,Finanzen - Leinfelden-Echterdingen,dpa,,,13012022,Sueddeutsche,bayern
Innenministerin appelliert: Angemeldete Demos aufsuchen,13012022_07:04,https://www.sueddeutsche.de/politik/demonstrationen-innenministerin-appelliert-angemeldete-demos-aufsuchen-dpa.urn-newsml-dpa-com-20090101-220113-99-690439,Demonstrationen,dpa,,,13012022,Sueddeutsche,politik
Mit 44 Bester seiner Klasse: Tom Brady in Topform,13012022_07:01,https://www.sueddeutsche.de/sport/american-football-mit-44-bester-seiner-klasse-tom-brady-in-topform-dpa.urn-newsml-dpa-com-20090101-220113-99-690463,American Football,dpa,,,13012022,Sueddeutsche,sport
Tannenbaum in Flammen: Eine Verletzte,13012022_06:57,https://www.sueddeutsche.de/panorama/braende-cottbus-tannenbaum-in-flammen-eine-verletzte-dpa.urn-newsml-dpa-com-20090101-220113-99-690467,Brände - Cottbus,dpa,,,13012022,Sueddeutsche,panorama
Fußgängerin von Auto erfasst: Fahrerflucht,13012022_06:56,https://www.sueddeutsche.de/panorama/unfaelle-bad-ems-fussgaengerin-von-auto-erfasst-fahrerflucht-dpa.urn-newsml-dpa-com-20090101-220113-99-690449,Unfälle - Bad Ems,dpa,,,13012022,Sueddeutsche,panorama
Investor plant Tagesklinik mit Hotel,13012022_06:56,https://www.sueddeutsche.de/muenchen/landkreismuenchen/garching-tagesklinik-hotel-business-campus-1.5506394,Garching,,"Von Irmengard Gnau, Garching","Der Bauausschuss der Stadt muss über den Antrag für einen Neubau auf dem Business Campus entscheiden.
                        
                            Von Irmengard Gnau, Garching",13012022,Sueddeutsche,muenchen
Scheidende SPD-Fraktionschefin: Bis Herbst im Amt bleiben,13012022_06:55,https://www.sueddeutsche.de/politik/landtag-hannover-scheidende-spd-fraktionschefin-bis-herbst-im-amt-bleiben-dpa.urn-newsml-dpa-com-20090101-220113-99-690420,Landtag - Hannover,dpa,,,13012022,Sueddeutsche,politik
