Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Birgit Specht neue LKA-Direktorin in Sachsen-Anhalt,30122021_09:21,https://www.sueddeutsche.de/panorama/polizei-magdeburg-birgit-specht-neue-lka-direktorin-in-sachsen-anhalt-dpa.urn-newsml-dpa-com-20090101-211230-99-541920,Polizei - Magdeburg,dpa,,,30122021,Sueddeutsche,panorama
Drei Maskierte überfallen Spätkauf in Berlin-Kreuzberg,30122021_09:20,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-drei-maskierte-ueberfallen-spaetkauf-in-berlin-kreuzberg-dpa.urn-newsml-dpa-com-20090101-211230-99-541909,Kriminalität - Berlin,dpa,,,30122021,Sueddeutsche,panorama
Nach Mbabu: Auch Wolfsburger Lukebakio positiv getestet,30122021_09:19,https://www.sueddeutsche.de/sport/fussball-wolfsburg-nach-mbabu-auch-wolfsburger-lukebakio-positiv-getestet-dpa.urn-newsml-dpa-com-20090101-211230-99-541892,Fußball - Wolfsburg,dpa,,,30122021,Sueddeutsche,sport
Trotz Verbot: Tausende demonstrieren in München gegen Corona-Beschränkungen,30122021_09:19,https://www.sueddeutsche.de/panorama/trotz-verbot-tausende-demonstrieren-in-muenchen-gegen-corona-beschraenkungen-1.5498593,,,,"Video
                    
                    
                        Es habe Festnahmen und Platzverweise gegeben, berichtete die Polizei.",30122021,Sueddeutsche,panorama
Förderpolitik soll Umbau der Wirtschaft ermöglichen,30122021_09:18,https://www.sueddeutsche.de/service/jahreswechsel-schwerin-foerderpolitik-soll-umbau-der-wirtschaft-ermoeglichen-dpa.urn-newsml-dpa-com-20090101-211230-99-541859,Jahreswechsel - Schwerin,dpa,,,30122021,Sueddeutsche,service
Deutscher Städtetag will E-Tretroller-Obergrenze,30122021_09:14,https://www.sueddeutsche.de/panorama/deutscher-staedtetag-will-e-tretroller-obergrenze-1.5498586,,,,"Video
                    
                    
                        Sie verschandeln das Stadtbild, liegen auf Gehwegen rum und nerven einfach nur. Das meinen die Gegner der E-Tretroller. Jetzt fordert der Deutsche Städtetag eine Obergrenze für Elektrotretroller.",30122021,Sueddeutsche,panorama
Nur eine Phase,30122021_09:07,https://www.sueddeutsche.de/panorama/corona-pandemie-phasen-1.5497913,Corona,,Text: Veronika Wulf und Martin Zips,"Vom Maskennähen über den super Sommer bis zum Impffrust. Von ""eigentlich ganz chillig"" über ""bald ist es vorbei"" bis ""ich kann nicht mehr"". Zwei Jahre Pandemie in 13 Gemütszuständen.
                        
                            Text: Veronika Wulf und Martin Zips",30122021,Sueddeutsche,panorama
Der hustende Petrov,30122021_09:03,https://www.sueddeutsche.de/leben/covid-paris-corona-inzidenz-frankreich-1.5497716,La Boum,,"Von Nadia Pantel, Paris","Unsere Kolumnistin schaut sich den Covid-Inzidenzwert in Paris an und fühlt sich von ihrem Handy dauerhaft provoziert.
                        
                            Von Nadia Pantel, Paris",30122021,Sueddeutsche,leben
"Alles schubidu, und du?",30122021_09:00,https://www.sueddeutsche.de/leben/corona-resilienz-freundschaft-1.5497015,Coronapandemie,,Von Tanja Rest,"Auch in echt schwierigen Zeiten kann man richtig gute Laune haben. Zugeben sollte man das aber nicht, hat unsere Autorin im vergangenen Jahr erfahren. Und fragt sich: Warum eigentlich?
                        
                            Von Tanja Rest",30122021,Sueddeutsche,leben
Corona-Hilfe: Unternehmen bekommen mehr Zeit für Rückzahlung,30122021_08:59,https://www.sueddeutsche.de/politik/wirtschaftspolitik-schwerin-corona-hilfe-unternehmen-bekommen-mehr-zeit-fuer-rueckzahlung-dpa.urn-newsml-dpa-com-20090101-211230-99-541654,Wirtschaftspolitik - Schwerin,dpa,,,30122021,Sueddeutsche,politik
Alsmann hat auf dem Flohmarkt mit Plattensammeln begonnen,30122021_08:59,https://www.sueddeutsche.de/wirtschaft/medien-alsmann-hat-auf-dem-flohmarkt-mit-plattensammeln-begonnen-dpa.urn-newsml-dpa-com-20090101-211230-99-541600,Medien,dpa,,,30122021,Sueddeutsche,wirtschaft
