Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Das Biest nebenan,13012022_17:53,https://www.sueddeutsche.de/kultur/herbert-achternbusch-friedrich-ani-gedicht-zum-tode-1.5507272,Friedrich Ani für Herbert Achternbusch,,Ein Gedicht von Friedrich Ani,"Zum Tode von Herbert Achternbusch
                        
                            Ein Gedicht von Friedrich Ani",14012022,Sueddeutsche
Viele wollen aussteigen,13012022_17:53,https://www.sueddeutsche.de/politik/altenpflege-viele-wollen-aussteigen-1.5506886,Altenpflege,,,,14012022,Sueddeutsche
Ärger im Flut-Ausschuss,13012022_17:53,https://www.sueddeutsche.de/politik/nordrhein-westfalen-aerger-im-flut-ausschuss-1.5506888,Nordrhein-Westfalen,,,,14012022,Sueddeutsche
Klagen gegen das Ausländerzentralregister,13012022_17:53,https://www.sueddeutsche.de/politik/fluechtlinge-datenschutz-klagen-1.5506883,Datenschutz,,"Von Jan Bielicki, München","In der Datenbank sind Angaben zu 19 Millionen Menschen gespeichert - darunter auch sensible Informationen. Aktivisten wollen deshalb vor das Bundesverfassungsgericht ziehen.
                        
                            Von Jan Bielicki, München",14012022,Sueddeutsche
Ex-Offizial als Zeuge,13012022_17:53,https://www.sueddeutsche.de/politik/missbrauch-in-der-kirche-ex-offizial-als-zeuge-1.5506884,Missbrauch in der Kirche,,,,14012022,Sueddeutsche
Visum,13012022_17:53,https://www.sueddeutsche.de/meinung/visum-djokovic-souveraenitaet-stempel-1.5506647,Aktuelles Lexikon,,Von Johanna Pfund,"Sieht dekorativ aus. Ist aber viel mehr. Der Fall Djokovic zeigt's.
                        
                            Von Johanna Pfund",14012022,Sueddeutsche
Partner Biden. Partner Scholz?,13012022_17:53,https://www.sueddeutsche.de/meinung/biden-scholz-nordstream-2-sanktionsgesetz-1.5507009,Nord Stream 2,,Von Hubert Wetzel,"Was der Entwurf des US-Präsidenten für ein Pipeline-Gesetz in Wahrheit bedeutet.
                        
                            Von Hubert Wetzel",14012022,Sueddeutsche
Eine erfräuliche Geschichte,13012022_17:53,https://www.sueddeutsche.de/meinung/frauenrechte-fraeulein-1.5506890,Frauenrechte,,Kommentar von Meredith Haaf,"Meinung
                    
                    
                        Seit 50 Jahren ist die Anrede Fräulein aus der Amtssprache gestrichen, ohne aber aus dem Alltag zu verschwinden. Ein gutes Zeichen.
                        
                            Kommentar von Meredith Haaf",14012022,Sueddeutsche
"Sie zuerst, bitte",13012022_17:53,https://www.sueddeutsche.de/meinung/impfpflicht-scholz-buschmann-bundestag-gruppenantraege-1.5506648,Ampel-Koalition,,Kommentar von Nico Fried,"Meinung
                    
                    
                        Zur Impfpflicht legt das Regierungsbündnis keinen eigenen Vorschlag vor, sondern überlässt dies den Abgeordneten. Aus Achtung vor deren Gewissen? Von wegen.
                        
                            Kommentar von Nico Fried",14012022,Sueddeutsche
Die mit dem Stier kämpft,13012022_17:53,https://www.sueddeutsche.de/meinung/stierkampf-clara-sofie-kreutter-torera-spanien-portugal-tierschutz-1.5506819,Brauchtum,,Von Karin Janker,"Meinung
                    
                    
                        Clara Sofie Kreutter wollte nur für ein Semester nach Portugal und fand ihre Leidenschaft: den Stierkampf. Jetzt ist sie die erste deutsche Torera. In Spanien wird sie mit Lob bedacht, in Deutschland mit einer Anzeige wegen Tierquälerei.
                        
                            Von Karin Janker",14012022,Sueddeutsche
Regierung stellt sich auf Mangel an PCR-Tests ein,13012022_17:53,https://www.sueddeutsche.de/politik/corona-politik-regierung-stellt-sich-auf-mangel-an-pcr-tests-ein-1.5507163,Corona-Politik,,"Von Daniel Brössler und Mike Szymanski, Berlin","Der Leiter des Corona-Krisenstabes kündigt eine Priorisierung an. Die Stiko empfiehlt Booster-Impfungen für Jugendliche.
                        
                            Von Daniel Brössler und Mike Szymanski, Berlin",14012022,Sueddeutsche
Das Streiflicht,13012022_17:53,https://www.sueddeutsche.de/politik/glosse-das-streiflicht-1.5507106,Glosse,,,,14012022,Sueddeutsche
Historischer Schuldspruch,13012022_17:53,https://www.sueddeutsche.de/politik/syrien-folter-koblenz-1.5507186,Menschenrechtsverletzungen in Syrien,,Von Moritz Baumstieger und Lena Kampf,"Im weltweit ersten Prozess zu Verbrechen des syrischen Regimes verurteilt ein deutsches Gericht einen hochrangigen Geheimdienstler. Er sei für die Folter von mindestens 4000 Menschen mitverantwortlich.
                        
                            Von Moritz Baumstieger und Lena Kampf",14012022,Sueddeutsche
"""Frauenhass und Sexismus werden bei uns still toleriert""",13012022_17:53,https://www.sueddeutsche.de/politik/italien-praesidentenwahl-frauen-in-der-politik-laura-boldrini-beppe-grillo-matteo-salvini-1.5506719,Präsidentenwahl in Italien,,"Von Oliver Meiler, Rom","Vulgäre Beschimpfungen, sexistische Angriffe, Morddrohungen: Die Politikerin Laura Boldrini hat zuletzt so viel Dreck abbekommen, wie kaum eine Frau in Italien. Warum das Land noch nie eine Präsidentin hatte und es wohl auch diesmal so bleibt.
                        
                            Von Oliver Meiler, Rom",14012022,Sueddeutsche
Hat Bayern wirklich ein Problem mit Windrädern?,13012022_17:49,https://www.sueddeutsche.de/bayern/windraeder-10-h-regel-soeder-habeck-1.5507065,Energiewende,,"Von Deniz Aykanat, Regensburg, und Andreas Glas","In den vergangenen Jahren wurden in Bayern kaum Windräder aufgestellt. Markus Söder argumentiert, es gebe da ein ""Akzeptanzproblem"". Es gibt aber immer mehr Gemeinden, da wird das anders gesehen.
                        
                            Von Deniz Aykanat, Regensburg, und Andreas Glas",14012022,Sueddeutsche
Zuhause in Geschichten,13012022_17:48,https://www.sueddeutsche.de/kultur/kinderbuch-familie-griechischen-mythologie-1.5506270,Griechische Mythologie für Kinder,,Von Fritz Göttler,"Im Eulenflug durch die griechische Mythologie: Eine wunderschön illustrierte Reise in die Antike von Marchella Ward und Sander Berg.
                        
                            Von Fritz Göttler",14012022,Sueddeutsche
Leipziger Theater nehmen Spielbetrieb wieder auf,13012022_17:45,https://www.sueddeutsche.de/kultur/kultur-leipzig-leipziger-theater-nehmen-spielbetrieb-wieder-auf-dpa.urn-newsml-dpa-com-20090101-220113-99-695090,Kultur - Leipzig,dpa,,,14012022,Sueddeutsche
