Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Tagesklinik neben Business Campus kann kommen,14012022_20:21,https://www.sueddeutsche.de/muenchen/landkreismuenchen/garching-business-campus-tagesklinik-hotel-1.5507774,Garching,,,,15012022,Sueddeutsche,muenchen
Eine offene Wunde,14012022_20:21,https://www.sueddeutsche.de/muenchen/landkreismuenchen/ottobrunn-unterfoehring-graefelfing-massaker-von-cervarolo-division-hermann-goering-gedenktag-1.5507810,Kriegsverbrechen,,"Von Lukas Koperek, Gräfelfing","In Italien verurteilt, doch in Deutschland wurde nicht einmal ermittelt: Der Fall eines Unterföhringers zeigt, wie sehr es 75 Jahre nach dem Massaker an Zivilisten in dem Apeninen-Dorf Cervarolo noch schmerzt, dass viele Beteiligte ohne Strafe davongekommen sind.
                        
                            Von Lukas Koperek, Gräfelfing",15012022,Sueddeutsche,muenchen
Sommerferien im Winter,14012022_20:21,https://www.sueddeutsche.de/muenchen/landkreismuenchen/kreis-und-quer-oktoberfest-aiwanger-1.5507835,Kreis und quer,,Von Lars Brunckhorst,"Die Idee von Wirtschaftsminister Hubert Aiwanger, das Oktoberfest auf Juli zu verlegen, muss weitergedacht werden.
                        
                            Von Lars Brunckhorst",15012022,Sueddeutsche,muenchen
Der Trauer Raum geben,14012022_20:21,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterfoehring-trauergruppe-1.5507776,Unterföhring,,,,15012022,Sueddeutsche,muenchen
Unterföhring lehnt neues Einheimischenmodell ab,14012022_20:21,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterfoehring-einheimischenmodell-wohnraum-1.5507772,Wohnraum,,"Von Irmengard Gnau, Unterföhring","Von Irmengard Gnau, Unterföhring",15012022,Sueddeutsche,muenchen
Rathäuser schränken Zugang ein,14012022_20:21,https://www.sueddeutsche.de/muenchen/landkreismuenchen/kirchheim-neuried-omikron-coronavirus-rathaus-1.5507985,Kirchheim/Neuried,,,Die sich ausbreitende Omikron-Variante zwingt Gemeinden zum Handeln.,15012022,Sueddeutsche,muenchen
Erstes Drittliga-Spiel 2022: Duisburg gewinnt Kellerduell,14012022_20:10,https://www.sueddeutsche.de/sport/fussball-hannover-erstes-drittliga-spiel-2022-duisburg-gewinnt-kellerduell-dpa.urn-newsml-dpa-com-20090101-220114-99-715162,Fußball - Hannover,dpa,,,15012022,Sueddeutsche,sport
"Mann wegen ""Heil Hitler""-Rufen festgenommen",14012022_20:06,https://www.sueddeutsche.de/panorama/kriminalitaet-bremen-mann-wegen-heil-hitler-rufen-festgenommen-dpa.urn-newsml-dpa-com-20090101-220114-99-715130,Kriminalität - Bremen,dpa,,,15012022,Sueddeutsche,panorama
Dänin Svava vom VfL Wolfsburg zu Real Madrid,14012022_20:02,https://www.sueddeutsche.de/sport/fussball-wolfsburg-daenin-svava-vom-vfl-wolfsburg-zu-real-madrid-dpa.urn-newsml-dpa-com-20090101-220114-99-715109,Fußball - Wolfsburg,dpa,,,15012022,Sueddeutsche,sport
Dynamo Dresden gegen Hamburger SV: erneut ein Unentschieden,14012022_19:59,https://www.sueddeutsche.de/sport/fussball-dresden-dynamo-dresden-gegen-hamburger-sv-erneut-ein-unentschieden-dpa.urn-newsml-dpa-com-20090101-220114-99-714885,Fußball - Dresden,dpa,,,15012022,Sueddeutsche,sport
Erstes Drittliga-Spiel 2022: Havelse verliert Kellerduell,14012022_19:56,https://www.sueddeutsche.de/sport/fussball-hannover-erstes-drittliga-spiel-2022-havelse-verliert-kellerduell-dpa.urn-newsml-dpa-com-20090101-220114-99-715071,Fußball - Hannover,dpa,,,15012022,Sueddeutsche,sport
"Söder für ""breiteren Ansatz"" in der Corona-Politik",14012022_19:47,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-soeder-fuer-breiteren-ansatz-in-der-corona-politik-dpa.urn-newsml-dpa-com-20090101-220114-99-715006,Gesundheit - München,dpa,,,15012022,Sueddeutsche,bayern
Hamburger SV nur mit Remis - Sieg für Hannover,14012022_19:46,https://www.sueddeutsche.de/sport/fussball-hamburger-sv-nur-mit-remis-sieg-fuer-hannover-dpa.urn-newsml-dpa-com-20090101-220114-99-714971,Fußball,dpa,,,15012022,Sueddeutsche,sport
Sven Lehmann: Erster Queer-Beauftragter der Regierung,14012022_19:45,https://www.sueddeutsche.de/politik/sven-lehmann-erster-queer-beauftragter-der-regierung-1.5508084,,,,"Video
                    
                    
                        Laut Sven Lehmann, ist es durchaus noch ein langer Weg, bis das ganze Land in seiner bunten Vielfalt vertreten sein wird. Aber wir sind auf einem guten Weg.",15012022,Sueddeutsche,politik
Brücke auf A6 bei Heilbronn verschoben,14012022_19:45,https://www.sueddeutsche.de/wirtschaft/verkehr-weinsberg-bruecke-auf-a6-bei-heilbronn-verschoben-dpa.urn-newsml-dpa-com-20090101-220114-99-715000,Verkehr - Weinsberg,dpa,,,15012022,Sueddeutsche,wirtschaft
Dresdner Volleyballerinnen gewinnen Ostderby gegen Schwerin,14012022_19:43,https://www.sueddeutsche.de/sport/volleyball-dresden-dresdner-volleyballerinnen-gewinnen-ostderby-gegen-schwerin-dpa.urn-newsml-dpa-com-20090101-220114-99-714989,Volleyball - Dresden,dpa,,,15012022,Sueddeutsche,sport
"""Unglaublich wichtig"": Handballer starten mit Sieg in die EM",14012022_19:39,https://www.sueddeutsche.de/sport/handball-unglaublich-wichtig-handballer-starten-mit-sieg-in-die-em-dpa.urn-newsml-dpa-com-20090101-220114-99-714570,Handball,dpa,,,15012022,Sueddeutsche,sport
Hannover gewinnt Duell der Tabellennachbarn bei Rostock,14012022_19:37,https://www.sueddeutsche.de/sport/fussball-hannover-gewinnt-duell-der-tabellennachbarn-bei-rostock-dpa.urn-newsml-dpa-com-20090101-220114-99-714926,Fußball,dpa,,,15012022,Sueddeutsche,sport
Hamburger SV nur mit Remis bei Dynamo Dresden,14012022_19:33,https://www.sueddeutsche.de/sport/fussball-hamburger-sv-nur-mit-remis-bei-dynamo-dresden-dpa.urn-newsml-dpa-com-20090101-220114-99-714909,Fußball,dpa,,,15012022,Sueddeutsche,sport
Corona-Inzidenz sinkt: Krankenhäuser voller,14012022_19:19,https://www.sueddeutsche.de/gesundheit/gesundheit-kiel-corona-inzidenz-sinkt-krankenhaeuser-voller-dpa.urn-newsml-dpa-com-20090101-220114-99-714696,Gesundheit - Kiel,dpa,,,15012022,Sueddeutsche,gesundheit
Corona: Eintracht-Spieler Kostic und Trapp fallen aus,14012022_19:15,https://www.sueddeutsche.de/sport/fussball-frankfurt-am-main-corona-eintracht-spieler-kostic-und-trapp-fallen-aus-dpa.urn-newsml-dpa-com-20090101-220114-99-714820,Fußball - Frankfurt am Main,dpa,,,15012022,Sueddeutsche,sport
