Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Obduktionsergebnis zum Fall Glinde: Vater gab Schüsse ab,28122021_13:22,https://www.sueddeutsche.de/panorama/kriminalitaet-obduktionsergebnis-zum-fall-glinde-vater-gab-schuesse-ab-dpa.urn-newsml-dpa-com-20090101-211228-99-520329,Kriminalität,dpa,,,28122021,Sueddeutsche,panorama
Bundespolizei holt spielende Kinder von den Bahngleisen,28122021_13:21,https://www.sueddeutsche.de/panorama/notfaelle-dessau-rosslau-bundespolizei-holt-spielende-kinder-von-den-bahngleisen-dpa.urn-newsml-dpa-com-20090101-211228-99-524406,Notfälle - Dessau-Roßlau,dpa,,,28122021,Sueddeutsche,panorama
Kunden um halbe Million Euro betrogen: Haftstrafe,28122021_13:21,https://www.sueddeutsche.de/panorama/urteile-kassel-kunden-um-halbe-million-euro-betrogen-haftstrafe-dpa.urn-newsml-dpa-com-20090101-211228-99-524073,Urteile - Kassel,dpa,,,28122021,Sueddeutsche,panorama
Lübcke-Mord: Prozess gegen mutmaßlichen Waffenverkäufer,28122021_13:20,https://www.sueddeutsche.de/panorama/prozesse-paderborn-luebcke-mord-prozess-gegen-mutmasslichen-waffenverkaeufer-dpa.urn-newsml-dpa-com-20090101-211228-99-523826,Prozesse - Paderborn,dpa,,,28122021,Sueddeutsche,panorama
Land gibt Geld für Kontrolle von 3G in Bussen und Bahnen,28122021_13:20,https://www.sueddeutsche.de/wirtschaft/verkehr-stuttgart-land-gibt-geld-fuer-kontrolle-von-3g-in-bussen-und-bahnen-dpa.urn-newsml-dpa-com-20090101-211228-99-524384,Verkehr - Stuttgart,dpa,,,28122021,Sueddeutsche,wirtschaft
Landesgesundheitsamt: Anteil der Omikron-Fälle gestiegen,28122021_13:19,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-landesgesundheitsamt-anteil-der-omikron-faelle-gestiegen-dpa.urn-newsml-dpa-com-20090101-211228-99-524348,Gesundheit - Hannover,dpa,,,28122021,Sueddeutsche,gesundheit
Heidelberg hat jüngste Bevölkerung in Deutschland,28122021_13:18,https://www.sueddeutsche.de/service/statistik-heidelberg-heidelberg-hat-juengste-bevoelkerung-in-deutschland-dpa.urn-newsml-dpa-com-20090101-211228-99-524385,Statistik - Heidelberg,dpa,,,28122021,Sueddeutsche,service
Skifahren war gestern,28122021_13:18,https://www.sueddeutsche.de/bayern/bayern-alpen-skifahren-skitouren-1.5496287,Winter-Tourismus,,Von Ben Bergleiter,"Statt nur die Piste runter zu brettern, gehen immer mehr Menschen auf Skitouren. Gerade für Anfänger ist das allerdings nicht ganz ungefährlich. Wie man sich vor Lawinen schützt und worauf man noch achten sollte.
                        
                            Von Ben Bergleiter",28122021,Sueddeutsche,bayern
Corona schwächt Barça: Auch Jordi Alba positiv getestet,28122021_13:18,https://www.sueddeutsche.de/sport/fussball-corona-schwaecht-bara-auch-jordi-alba-positiv-getestet-dpa.urn-newsml-dpa-com-20090101-211228-99-524290,Fußball,dpa,,,28122021,Sueddeutsche,sport
Ölkatastrophe vor Mauritius: 20 Monate Haft für Kapitän,28122021_12:18,https://www.sueddeutsche.de/panorama/prozesse-oelkatastrophe-vor-mauritius-20-monate-haft-fuer-kapitaen-dpa.urn-newsml-dpa-com-20090101-211228-99-521782,Prozesse,dpa,,,28122021,Sueddeutsche,panorama
