Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Keine Spuren, nichts""",18022022_17:52,https://www.sueddeutsche.de/politik/irak-verschwundene-menschenrechte-1.5531582,Entführungen im Irak,,"Von Thore Schröder, Bagdad","Täglich verschwinden im Irak Aktivisten und Demonstranten. Aktuell werden zwischen 250 000 und einer Million Menschen vermisst. Zurück bleiben Angehörige - mit einer Mischung aus Wut, Trauer und Hoffnung.
                        
                            Von Thore Schröder, Bagdad",19022022,Sueddeutsche,politik
Bafög soll um fünf Prozent steigen,18022022_17:52,https://www.sueddeutsche.de/politik/bildungsfoerderung-bafoeg-soll-um-fuenf-prozent-steigen-1.5531982,Bildungsförderung,,,,19022022,Sueddeutsche,politik
Warnung vor weiteren Covid-Wellen,18022022_17:52,https://www.sueddeutsche.de/politik/pandemie-warnung-vor-weiteren-covid-wellen-1.5531987,Pandemie,,,,19022022,Sueddeutsche,politik
Reden über heiße Luft,18022022_17:52,https://www.sueddeutsche.de/politik/klimapolitik-umweltschutz-1.5531970,Klimapolitik,,"Von Michael Bauchmüller, Berlin","Berater der Bundesregierung verlangen größere Anstrengungen für den Klimaschutz - und mehr Dialog mit den Bürgerinnen und Bürgern. Andernfalls drohe Ablehnung.
                        
                            Von Michael Bauchmüller, Berlin",19022022,Sueddeutsche,politik
Forschung und Leere,18022022_17:52,https://www.sueddeutsche.de/meinung/meinung-hochschulen-pandemie-1.5531946,Studium,,Kommentar von Nicolas Freund,"Meinung
                    
                    
                        Deutschland hat seine Studierenden während der Pandemie weitgehend alleine gelassen. Wenn das keine gravierenden Folgen haben soll, brauchen sie jetzt endlich eine Perspektive.
                        
                            Kommentar von Nicolas Freund",19022022,Sueddeutsche,meinung
Tessa Ganserer,18022022_17:52,https://www.sueddeutsche.de/meinung/profil-ganserer-gruene-1.5532233,Profil,,Von Constanze von Bullion,"Grüne Bundestagsabgeordnete unter Genderdruck.
                        
                            Von Constanze von Bullion",19022022,Sueddeutsche,meinung
Wie regelt man den selbstbestimmten Tod?,18022022_17:52,https://www.sueddeutsche.de/meinung/sterben-bundestag-selbstbestimmter-tod-sterbehilfe-gesetz-1.5530772,Sterbehilfegesetz,,Kolumne von Heribert Prantl,"Meinung
                    
                    
                        Zwei Jahre nach dem spektakulären Urteil des Bundesverfassungsgerichts versucht der Bundestag diese Fragen zu beantworten - mit einem Sterbehilfegesetz.
                        
                            Kolumne von Heribert Prantl",19022022,Sueddeutsche,meinung
Noten,18022022_17:52,https://www.sueddeutsche.de/meinung/aktuelles-lexikon-noten-1.5531921,Aktuelles Lexikon,,Von Barbara Vorsamer,"Eine Bewertungsnumerik, die ungerecht, aber bei vielen anhaltend beliebt ist.
                        
                            Von Barbara Vorsamer",19022022,Sueddeutsche,meinung
Als wir träumten,18022022_17:52,https://www.sueddeutsche.de/politik/olympia-olympische-winterspiele-2022-peking-tibet-tibet-konflikt-politik-tibet-1.5532194,Olympische Spiele in China,,"Von Holger Gertz, Berlin / Genf","An den Sommerspielen in Peking 2008 wollte ein Team aus Tibet teilnehmen, das IOC erlaubte es nicht. Jetzt sehen die Athleten von damals die Winterspiele in Peking 2022 an sich vorüberziehen. Wie geht es ihnen damit?
                        
                            Von Holger Gertz, Berlin / Genf",19022022,Sueddeutsche,politik
"Werte, welche Werte?",18022022_17:52,https://www.sueddeutsche.de/meinung/migration-flucht-eu-rumaenien-pushback-1.5531663,Migration,,Kommentar von Markus Balser,"Meinung
                    
                    
                        Erneut gibt es Berichte über Gewalt gegen Flüchtende an Europas Außengrenzen. Die EU löst in immer weniger Mitgliedstaaten ein zentrales Versprechen ein: die Würde des Menschen zu achten. Und Deutschland schaut lieber nicht so genau hin.
                        
                            Kommentar von Markus Balser",19022022,Sueddeutsche,meinung
