Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Die CSU und die Affäre des Jahres,30122021_17:43,https://www.sueddeutsche.de/bayern/maskenaffaere-csu-nuesslein-sauter-soeder-millionen-tandler-1.5498583,Masken und Millionen,,"Von Andreas Glas, München","Mit Ermittlungen gegen den CSU-Bundestagsabgeordneten Georg Nüßlein ging's los. Es folgte der Name Alfred Sauter, ebenfalls CSU. Und später Andrea Tandler, Tochter eines CSU-Granden.
                        
                            Von Andreas Glas, München",01012022,Sueddeutsche,bayern
Lesen und lesen lassen,30122021_17:43,https://www.sueddeutsche.de/muenchen/digital-buchclubs-1.5498742,Buchclubs im Netz,,Von Michelle Rigohrt,"Es gab sie schon vor der Pandemie. Doch seit es schwierig ist, sich persönlich zu treffen, gedeihen digitale Buchclubs unter Lesebegeisterten besonders gut. Eine Auswahl.
                        
                            Von Michelle Rigohrt",01012022,Sueddeutsche,muenchen
Ein bisschen Zauber,30122021_17:43,https://www.sueddeutsche.de/muenchen/muenchen-neujahrskonzerte-1.5498933,Neujahrskonzerte,,Von Paul Schäufele,"Viele Konzerte sind in der Neujahrswoche abgesagt, ausverkauft oder verschoben. Doch für ein paar gibt es noch Karten.
                        
                            Von Paul Schäufele",01012022,Sueddeutsche,muenchen
Mehr Licht,30122021_17:43,https://www.sueddeutsche.de/muenchen/neues-museum-nuernberg-keith-sonnier-lightsome-1.5498915,Kunst,,Von Sabine Reithmaier,"Das Neue Museum Nürnberg verlängert die Ausstellung ""Lightsome"" von Keith Sonnier, die erste Retrospektive nach dem Tod des Künstlers.
                        
                            Von Sabine Reithmaier",01012022,Sueddeutsche,muenchen
Das Gedächtnis und seine Grenzen,30122021_17:43,https://www.sueddeutsche.de/muenchen/muenchen-typisch-deutsch-silvester-kolumne-1.5498859,Kolumne: Typisch deutsch,,Von Lillian Ikulumet,"Schriftliche Planung? Unsere Autorin hatte ihre Termine jahrzehntelang im Kopf. In München praktizierte sie dieses Konzept einige Zeit mit mäßigem Erfolg. Nun hat sie das System geändert.
                        
                            Von Lillian Ikulumet",01012022,Sueddeutsche,muenchen
Münchnerin verkauft Särge als Möbel,30122021_17:43,https://www.sueddeutsche.de/muenchen/muenchen-bestattung-sarg-moebel-1.5498857,Leute des Tages,,,"""Alle meine Produkte sind schon zu Lebzeiten zu verwenden"", sagt Lydia Gastroph. Ihre Schwester inspirierte die Bestatterin und Begräbniskünstlerin zu ihrem Konzept.",01012022,Sueddeutsche,muenchen
Polizei fasst mutmaßlichen Vergewaltiger,30122021_17:43,https://www.sueddeutsche.de/muenchen/muenchen-laim-vergewaltigung-festnahme-1.5499038,Treffer bei DNA-Abfrage,,,Der Mann soll durch eine offene Terrassentür in das Haus einer 70-Jährigen gelangt sein und sie sexuell missbraucht haben.,01012022,Sueddeutsche,muenchen
"Tanzen, was das Zeug hält",30122021_17:43,https://www.sueddeutsche.de/muenchen/erinnerungskultur-muenchen-ns-zeit-schule-1.5498860,Erinnerungskultur,,Von Martina Scherf,"In dem Langzeitprojekt ""Always remember. Never forget"" erobern Münchner Jugendliche sich erinnernd ihre Stadt. Tanzpädagoge Alexander Wenzlik und sein Team haben es zusammen mit dem NS-Dokuzentrum ins Leben gerufen. Jetzt wurden sie dafür in Dubai mit dem Intercultural Innovation Award ausgezeichnet. 
                        
                            Von Martina Scherf",01012022,Sueddeutsche,muenchen
Nymphenburg bekommt ein Seniorenzentrum,30122021_17:43,https://www.sueddeutsche.de/muenchen/nymphenburg-asz-alten-und-service-zentrum-bezirksausschuss-1.5498614,Stadtrat muss noch entscheiden,,Von Ellen Draxel,"Die Stadt will die Planungen, die angesichts der klammen Kassen auf Eis lagen, nun doch wieder mit Hochdruck aufnehmen. Weitere Anlaufstellen sind unter anderem im Hasenbergl und in Bogenhausen vorgesehen.
                        
                            Von Ellen Draxel",01012022,Sueddeutsche,muenchen
"Ein Rad, das Sehnsüchte weckt",30122021_17:43,https://www.sueddeutsche.de/auto/rennrad-test-titici-climbing-bike-fahrrad-1.5481250,Rennrad im Test: Titici Vento,,Von Sebastian Herrmann,"Unter den italienischen Rennradherstellern ist Titici eher unbekannt. Schade, denn die Marke stellt sündhaft schöne Modelle her. Ein paar Nachteile gibt es allerdings.
                        
                            Von Sebastian Herrmann",01012022,Sueddeutsche,auto
