Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Ob es Krieg gibt, weiß nur Putin",20022022_11:31,https://www.sueddeutsche.de/meinung/ukraine-russland-krieg-putin-1.5532757,Ukraine,,Kommentar von Paul-Anton Krüger,"Meinung
                    
                    
                        Militärische Auseinandersetzungen sind wieder zum Mittel der Politik geworden, auch in Europa. Deutschland muss seine Haltung ändern. 
                        
                            Kommentar von Paul-Anton Krüger",20022022,Sueddeutsche,meinung
18-Jähriger sticht auf 16-Jährigen ein,20022022_11:30,https://www.sueddeutsche.de/panorama/kriminalitaet-kamen-18-jaehriger-sticht-auf-16-jaehrigen-ein-dpa.urn-newsml-dpa-com-20090101-220220-99-214785,Kriminalität - Kamen,dpa,,,20022022,Sueddeutsche,panorama
Mann soll pflegebedürftigen Bruder und sich erschossen haben,20022022_11:29,https://www.sueddeutsche.de/panorama/kriminalitaet-isernhagen-mann-soll-pflegebeduerftigen-bruder-und-sich-erschossen-haben-dpa.urn-newsml-dpa-com-20090101-220219-99-204096,Kriminalität - Isernhagen,dpa,,,20022022,Sueddeutsche,panorama
Obdachloser lebensgefährlich am Kopf verletzt,20022022_11:27,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-obdachloser-lebensgefaehrlich-am-kopf-verletzt-dpa.urn-newsml-dpa-com-20090101-220220-99-214770,Kriminalität - Hannover,dpa,,,20022022,Sueddeutsche,panorama
Mann lebensgefährlich mit Messer verletzt,20022022_11:26,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-mann-lebensgefaehrlich-mit-messer-verletzt-dpa.urn-newsml-dpa-com-20090101-220220-99-214753,Kriminalität - Berlin,dpa,,,20022022,Sueddeutsche,panorama
"Hamburgs Corona-Inzidenz auf 1111,8 gestiegen: 9 Tote",20022022_11:25,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-hamburgs-corona-inzidenz-auf-11118-gestiegen-9-tote-dpa.urn-newsml-dpa-com-20090101-220220-99-214735,Gesundheit - Hamburg,dpa,,,20022022,Sueddeutsche,gesundheit
Metaphern im Weltraum,20022022_11:24,https://www.sueddeutsche.de/politik/serien-politik-netflix-staat-und-gesellschaft-fiction-realitaet-klimawandel-1.5529883,Wie die Welt erzählt wird,,Von Nicolas Freund,"Serien der Generation ""House of Cards"" sollten Macht, Politik oder Terror mit Mitteln des Fernsehens erklären - und wurden von der Wirklichkeit überholt. Vor ihr scheint die Fiktion nun zurückzuschaudern.
                        
                            Von Nicolas Freund",20022022,Sueddeutsche,politik
Todesfall an Potsdamer Platz: Polizei nimmt zwei Männer fest,20022022_11:23,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-todesfall-an-potsdamer-platz-polizei-nimmt-zwei-maenner-fest-dpa.urn-newsml-dpa-com-20090101-220220-99-214707,Kriminalität - Berlin,dpa,,,20022022,Sueddeutsche,panorama
Meisterschaft offen: Man City verliert Kracher gegen Spurs,20022022_11:22,https://www.sueddeutsche.de/sport/fussball-meisterschaft-offen-man-city-verliert-kracher-gegen-spurs-dpa.urn-newsml-dpa-com-20090101-220220-99-213794,Fußball,dpa,,,20022022,Sueddeutsche,sport
Weniger Corona-Neuinfektionen in Brandenburg,20022022_11:22,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-weniger-corona-neuinfektionen-in-brandenburg-dpa.urn-newsml-dpa-com-20090101-220220-99-214708,Gesundheit - Potsdam,dpa,,,20022022,Sueddeutsche,gesundheit
Fünf Verletzte bei Brand in Puchheimer Autowerkstatt,20022022_11:21,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/puchheim-feuer-autowerkstatt-verletzte-1.5532564,Dicke Rauchwolken weithin zu sehen,,,Feuerwehren können das Übergreifen der Flammen auf ein Wohngebäude verhindern.,20022022,Sueddeutsche,muenchen
Viktoria ohne Muzzicato in den Endspurt,20022022_11:21,https://www.sueddeutsche.de/sport/fussball-berlin-viktoria-ohne-muzzicato-in-den-endspurt-dpa.urn-newsml-dpa-com-20090101-220220-99-213476,Fußball - Berlin,dpa,,,20022022,Sueddeutsche,sport
Vier Autos brennen in Niesky komplett aus,20022022_11:20,https://www.sueddeutsche.de/panorama/braende-niesky-vier-autos-brennen-in-niesky-komplett-aus-dpa.urn-newsml-dpa-com-20090101-220220-99-214698,Brände - Niesky,dpa,,,20022022,Sueddeutsche,panorama
Motocross-Fahrer bei Sturz im Wald lebensgefährlich verletzt,20022022_11:19,https://www.sueddeutsche.de/panorama/unfaelle-uersfeld-motocross-fahrer-bei-sturz-im-wald-lebensgefaehrlich-verletzt-dpa.urn-newsml-dpa-com-20090101-220220-99-214692,Unfälle - Uersfeld,dpa,,,20022022,Sueddeutsche,panorama
