Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Grüne wählen online neue Doppelspitze,04122021_01:35,https://www.sueddeutsche.de/politik/parteien-stuttgart-gruene-waehlen-online-neue-doppelspitze-dpa.urn-newsml-dpa-com-20090101-211203-99-247654,Parteien - Stuttgart,dpa,,,04122021,Sueddeutsche,politik
Holstein Kiel will auch in Nürnberg punkten,04122021_01:28,https://www.sueddeutsche.de/sport/fussball-kiel-holstein-kiel-will-auch-in-nuernberg-punkten-dpa.urn-newsml-dpa-com-20090101-211203-99-247994,Fußball - Kiel,dpa,,,04122021,Sueddeutsche,sport
Grüne bestimmen bei Online-Parteitag neuen Landesvorstand,04122021_01:26,https://www.sueddeutsche.de/politik/parteien-bremen-gruene-bestimmen-bei-online-parteitag-neuen-landesvorstand-dpa.urn-newsml-dpa-com-20090101-211203-99-247995,Parteien - Bremen,dpa,,,04122021,Sueddeutsche,politik
NRW-Linke wählt auf Parteitag Teil des Vorstands neu,04122021_00:16,https://www.sueddeutsche.de/politik/parteien-duesseldorf-nrw-linke-waehlt-auf-parteitag-teil-des-vorstands-neu-dpa.urn-newsml-dpa-com-20090101-211203-99-247818,Parteien - Düsseldorf,dpa,,,04122021,Sueddeutsche,politik
Skivergnügen in Winterberg eingeschränkt möglich,04122021_00:05,https://www.sueddeutsche.de/leben/freizeit-winterberg-skivergnuegen-in-winterberg-eingeschraenkt-moeglich-dpa.urn-newsml-dpa-com-20090101-211203-99-247819,Freizeit - Winterberg,dpa,,,04122021,Sueddeutsche,leben
Kalenderblatt 2021: 4. Dezember,03122021_22:55,https://www.sueddeutsche.de/wissen/geschichte-kalenderblatt-2021-4-dezember-dpa.urn-newsml-dpa-com-20090101-211122-99-91331,Geschichte,dpa,,,04122021,Sueddeutsche,wissen
"RB-Geschäftsführer: ""Gilt es knallhart zu analysieren""",03122021_22:20,https://www.sueddeutsche.de/sport/fussball-rb-geschaeftsfuehrer-gilt-es-knallhart-zu-analysieren-dpa.urn-newsml-dpa-com-20090101-211203-99-250283,Fußball,dpa,,,04122021,Sueddeutsche,sport
Dritte Niederlage in Serie: RB Leipzig unterliegt bei Union,03122021_21:57,https://www.sueddeutsche.de/sport/fussball-dritte-niederlage-in-serie-rb-leipzig-unterliegt-bei-union-dpa.urn-newsml-dpa-com-20090101-211203-99-250003,Fußball,dpa,,,04122021,Sueddeutsche,sport
Erneut mehrere Corona-Politik-Proteste in Sachsen,03122021_21:53,https://www.sueddeutsche.de/politik/demonstrationen-freiberg-erneut-mehrere-corona-politik-proteste-in-sachsen-dpa.urn-newsml-dpa-com-20090101-211203-99-249526,Demonstrationen - Freiberg,dpa,,,04122021,Sueddeutsche,politik
Negativ-Hattrick für RB Leipzig: Niederlage bei Union,03122021_21:52,https://www.sueddeutsche.de/sport/fussball-negativ-hattrick-fuer-rb-leipzig-niederlage-bei-union-dpa.urn-newsml-dpa-com-20090101-211203-99-249986,Fußball,dpa,,,04122021,Sueddeutsche,sport
RB schlittert tiefer in Krise,03122021_21:49,https://www.sueddeutsche.de/sport/rb-leipzig-union-berlin-spielbericht-1.5480089,Bundesliga,,,"Die Leipziger zeigen den technisch feineren Fußball, Union Berlin hält mit Lauffreude und Einsatzwillen dagegen. Am Ende steht es 1:2. Die Champions-League rückt für die Sachsen immer weiter in die Ferne.",04122021,Sueddeutsche,sport
Amateurfußball in Baden-Württemberg vorzeitig in Winterpause,03122021_21:45,https://www.sueddeutsche.de/sport/fussball-karlsruhe-amateurfussball-in-baden-wuerttemberg-vorzeitig-in-winterpause-dpa.urn-newsml-dpa-com-20090101-211203-99-250136,Fußball - Karlsruhe,dpa,,,04122021,Sueddeutsche,sport
Ice Tigers verlieren bei dezimierten Kölner Haien,03122021_21:44,https://www.sueddeutsche.de/sport/eishockey-ice-tigers-verlieren-bei-dezimierten-koelner-haien-dpa.urn-newsml-dpa-com-20090101-211203-99-249931,Eishockey,dpa,,,04122021,Sueddeutsche,sport
Ski-Hoffnung Weidle patzt beim Saisoneinstand in Lake Louise,03122021_21:38,https://www.sueddeutsche.de/sport/ski-alpin-ski-hoffnung-weidle-patzt-beim-saisoneinstand-in-lake-louise-dpa.urn-newsml-dpa-com-20090101-211203-99-250094,Ski alpin,dpa,,,04122021,Sueddeutsche,sport
Inzidenz sinkt leicht,03122021_21:37,https://www.sueddeutsche.de/bayern/corona-bayern-aktuell-handel-2g-oktoberfest-wiesn-1.5475581,Coronavirus-Newsblog für Bayern,,Alle Entwicklungen im Überblick,"Der Wert liegt am Samstag bei 543,7. Auch die Zahl der Intensivpatienten, die wegen einer Corona-Erkrankung behandelt werden, ist leicht zurückgegangen. In München denkt der Oberbürgermeister über ein Oktoberfest mit Einlassbändchen nach.
                        
                            Alle Entwicklungen im Überblick",04122021,Sueddeutsche,bayern
Lastwagenfahrer unter Drogen vergisst Tanken: Verkehrschaos,03122021_21:36,https://www.sueddeutsche.de/wirtschaft/verkehr-mendig-lastwagenfahrer-unter-drogen-vergisst-tanken-verkehrschaos-dpa.urn-newsml-dpa-com-20090101-211203-99-250088,Verkehr - Mendig,dpa,,,04122021,Sueddeutsche,wirtschaft
Djokovic verpasst mit Serbien Davis-Cup-Finale,03122021_21:33,https://www.sueddeutsche.de/sport/tennis-djokovic-verpasst-mit-serbien-davis-cup-finale-dpa.urn-newsml-dpa-com-20090101-211203-99-250044,Tennis,dpa,,,04122021,Sueddeutsche,sport
Carlsen gewinnt längste Schach-Partie der WM-Geschichte,03122021_21:14,https://www.sueddeutsche.de/sport/schach-carlsen-gewinnt-laengste-schach-partie-der-wm-geschichte-dpa.urn-newsml-dpa-com-20090101-211203-99-249867,Schach,dpa,,,04122021,Sueddeutsche,sport
Münchens OB: Oktoberfest mit Einlassbändchen,03122021_21:11,https://www.sueddeutsche.de/kultur/feste-muenchens-ob-oktoberfest-mit-einlassbaendchen-dpa.urn-newsml-dpa-com-20090101-211203-99-249870,Feste,dpa,,,04122021,Sueddeutsche,kultur
SSC Schwerin unterliegt trotz guter Leistung in Stuttgart,03122021_21:07,https://www.sueddeutsche.de/sport/volleyball-stuttgart-ssc-schwerin-unterliegt-trotz-guter-leistung-in-stuttgart-dpa.urn-newsml-dpa-com-20090101-211203-99-249876,Volleyball - Stuttgart,dpa,,,04122021,Sueddeutsche,sport
Alba Berlin schlägt überraschend Armani Mailand,03122021_21:04,https://www.sueddeutsche.de/sport/basketball-alba-berlin-schlaegt-ueberraschend-armani-mailand-dpa.urn-newsml-dpa-com-20090101-211203-99-249843,Basketball,dpa,,,04122021,Sueddeutsche,sport
Münchens OB: Oktoberfest mit Einlassbändchen,03122021_21:03,https://www.sueddeutsche.de/bayern/feste-muenchen-muenchens-ob-oktoberfest-mit-einlassbaendchen-dpa.urn-newsml-dpa-com-20090101-211203-99-249844,Feste - München,dpa,,,04122021,Sueddeutsche,bayern
Alba Berlin schlägt überraschend Armani Mailand,03122021_20:55,https://www.sueddeutsche.de/sport/basketball-berlin-alba-berlin-schlaegt-ueberraschend-armani-mailand-dpa.urn-newsml-dpa-com-20090101-211203-99-249783,Basketball - Berlin,dpa,,,04122021,Sueddeutsche,sport
Innenministerium prüft Ausrufung des Katastrophenfalls,03122021_20:45,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-innenministerium-prueft-ausrufung-des-katastrophenfalls-dpa.urn-newsml-dpa-com-20090101-211203-99-247438,Gesundheit - Erfurt,dpa,,,04122021,Sueddeutsche,gesundheit
24-Jähriger prallt mit Wagen gegen Baum und stirbt,03122021_20:44,https://www.sueddeutsche.de/wirtschaft/verkehr-uetze-24-jaehriger-prallt-mit-wagen-gegen-baum-und-stirbt-dpa.urn-newsml-dpa-com-20090101-211203-99-249720,Verkehr - Uetze,dpa,,,04122021,Sueddeutsche,wirtschaft
Carlsen gewinnt Rekord-Partie gegen Nepomnjaschtschi,03122021_20:41,https://www.sueddeutsche.de/sport/schach-wm-carlsen-1.5480087,Schach-WM,,,Der norwegische Schach-Weltmeister kommt der Titelverteidigung einen großen Schritt näher. Die Entscheidung gegen seinen russischen Herausforderer fällt nach knapp acht Stunden.,04122021,Sueddeutsche,sport
Es war einmal in Neapel,03122021_20:28,https://www.sueddeutsche.de/kultur/the-hand-of-god-film-netflix-1.5478480,"""The Hand of God"" im Kino und auf Netflix",,Von Tobias Kniebe,"Der Oscarpreisträger Paolo Sorrentino erzählt in ""The Hand of God"" vom wilden, bunten Italien seiner Kindheit und Jugend.
                        
                            Von Tobias Kniebe",04122021,Sueddeutsche,kultur
"""Die Grenfell-Community hat Besseres verdient""",03122021_20:28,https://www.sueddeutsche.de/wirtschaft/sponsoring-mercedes-formel-1-grenfell-tower-1.5479899,Neuer Mercedes-Sponsor,,"Von Alexander Mühlauer, London","Eine Firma, die mit dem tödlichen Feuer im Londoner Grenfell Tower in Verbindung steht, sponsert nun das Mercedes-Rennauto von Lewis Hamilton. Überlebende der Brandkatastrophe sind empört.
                        
                            Von Alexander Mühlauer, London",04122021,Sueddeutsche,wirtschaft
Plätzchen und Panettone,03122021_20:25,https://www.sueddeutsche.de/muenchen/ebersberg/bunter-advent-stefania-scarabello-ebersberg-1.5479686,Bunter Advent,,"Von Michaela   Pelz, Ebersberg","In Stefania Scarabellos bilingualer Familie harmonieren zwei Kulturen.
                        
                            Von Michaela   Pelz, Ebersberg",04122021,Sueddeutsche,muenchen
Lkw-Tank leergepumpt,03122021_20:25,https://www.sueddeutsche.de/muenchen/ebersberg/forstinning-diebstahl-polizei-lkw-diesel-1.5479940,Forstinning,,,,04122021,Sueddeutsche,muenchen
Nikolaus am Bauernmarkt,03122021_20:25,https://www.sueddeutsche.de/muenchen/ebersberg/vaterstetten-nikolaus-bauernmarkt-1.5479963,Vaterstetten,,,,04122021,Sueddeutsche,muenchen
Marc Block legt sein Mandat nieder,03122021_20:25,https://www.sueddeutsche.de/muenchen/ebersberg/ebersberg-stadt-ebersberg-stadtrat-marc-block-michael-schulte-langforth-1.5479747,Wechsel im Ebersberger Stadtrat,,"Von Wieland Bögel, Ebersberg","Der Grünen-Politiker begründet den Rücktritt mit der hohen Arbeitsbelastung als Mediziner in der Pandemie.
                        
                            Von Wieland Bögel, Ebersberg",04122021,Sueddeutsche,muenchen
