Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Zehn Bundeswehrsoldaten helfen im Harzklinikum aus,09022022_10:20,https://www.sueddeutsche.de/gesundheit/krankenhaeuser-quedlinburg-zehn-bundeswehrsoldaten-helfen-im-harzklinikum-aus-dpa.urn-newsml-dpa-com-20090101-220209-99-44198,Krankenhäuser - Quedlinburg,dpa,,,10022022,Sueddeutsche,gesundheit
Leipziger Buchmesse auch für 2022 abgesagt,09022022_10:18,https://www.sueddeutsche.de/kultur/literatur-leipziger-buchmesse-auch-fuer-2022-abgesagt-dpa.urn-newsml-dpa-com-20090101-220209-99-44171,Literatur,dpa,,,10022022,Sueddeutsche,kultur
"Chinas ""Schneeprinzessin"" überlastet Internet-Server",09022022_10:18,https://www.sueddeutsche.de/panorama/chinas-schneeprinzessin-ueberlastet-internet-server-1.5524975,,,,"Video
                    
                    
                        Eileen Gu ist mit ihrem Olympiasieg in China zum neuen Sportliebling geworden. Auch Staatsmedien loben die aus den USA stammende Ski-Freestylerin. Das Internet ist dem Ansturm der Nutzer zeitweise nicht mehr gewachsen.",10022022,Sueddeutsche,panorama
Entwicklung der Corona-Lage: Bricht die Welle?,09022022_10:17,https://www.sueddeutsche.de/gesundheit/krankheiten-entwicklung-der-corona-lagebricht-die-welle-dpa.urn-newsml-dpa-com-20090101-220209-99-43894,Krankheiten,dpa,,,10022022,Sueddeutsche,gesundheit
Diagnostikkonzern Qiagen erwartet Rückschlag in diesem Jahr,09022022_10:16,https://www.sueddeutsche.de/gesundheit/medizin-hilden-diagnostikkonzern-qiagen-erwartet-rueckschlag-in-diesem-jahr-dpa.urn-newsml-dpa-com-20090101-220209-99-40326,Medizin - Hilden,dpa,,,10022022,Sueddeutsche,gesundheit
Maersk beendet 2021 mit dänischem Rekordgewinn,09022022_10:16,https://www.sueddeutsche.de/wirtschaft/schifffahrt-maersk-beendet-2021-mit-daenischem-rekordgewinn-dpa.urn-newsml-dpa-com-20090101-220209-99-44038,Schifffahrt,dpa,,,10022022,Sueddeutsche,wirtschaft
Bayern-Jungstar Musiala positiv auf Corona getestet,09022022_10:16,https://www.sueddeutsche.de/sport/fussball-bayern-jungstar-musiala-positiv-auf-corona-getestet-dpa.urn-newsml-dpa-com-20090101-220209-99-44053,Fußball,dpa,,,10022022,Sueddeutsche,sport
Europa steht der Ukraine zur Seite,09022022_10:15,https://www.sueddeutsche.de/politik/ukraine-russland-konflikt-europa-verteidigung-umfrage-1.5524398,Konflikt mit Russland,,,"Exklusiv
                    
                    
                        Wenn Russlands Truppenaufmarsch die Europäer verunsichern sollte, geht Putins Plan nicht auf. Die Mehrheit ist sich einig, wer im Falle eines Angriffs die Ukraine verteidigen soll.",10022022,Sueddeutsche,politik
Bayern-Jungstar Musiala positiv auf Corona getestet,09022022_10:12,https://www.sueddeutsche.de/bayern/fussball-muenchen-bayern-jungstar-musiala-positiv-auf-corona-getestet-dpa.urn-newsml-dpa-com-20090101-220209-99-44033,Fußball - München,dpa,,,10022022,Sueddeutsche,bayern
"""So unfassbar knapp""",09022022_10:11,https://www.sueddeutsche.de/sport/olympia-2022-slalom-lena-duerr-1.5524851,Lena Dürr bei Olympia,,,"Lena Dürr führt nach dem ersten Slalom-Durchgang, verpasst dann aber dramatisch eine Medaille: Nur 0,07 Sekunden fehlen ihr zu Bronze.",10022022,Sueddeutsche,sport
Zahl der Corona-Impfungen in Brandenburg stark rückläufig,09022022_10:07,https://www.sueddeutsche.de/politik/landtag-potsdam-zahl-der-corona-impfungen-in-brandenburg-stark-ruecklaeufig-dpa.urn-newsml-dpa-com-20090101-220209-99-43974,Landtag - Potsdam,dpa,,,10022022,Sueddeutsche,politik
Maersk beendet 2021 mit dänischem Rekordgewinn,09022022_10:05,https://www.sueddeutsche.de/wirtschaft/schifffahrt-hamburg-maersk-beendet-2021-mit-daenischem-rekordgewinn-dpa.urn-newsml-dpa-com-20090101-220209-99-43906,Schifffahrt - Hamburg,dpa,,,10022022,Sueddeutsche,wirtschaft
Lastwagen fährt auf Stauende auf der A7: Fahrer tot,09022022_10:02,https://www.sueddeutsche.de/panorama/unfaelle-hamburg-lastwagen-faehrt-auf-stauende-auf-der-a7-fahrer-tot-dpa.urn-newsml-dpa-com-20090101-220208-99-33649,Unfälle - Hamburg,dpa,,,10022022,Sueddeutsche,panorama
Museumsbestände werden nach NS-Raubgut durchsucht,09022022_10:02,https://www.sueddeutsche.de/kultur/museen-kassel-museumsbestaende-werden-nach-ns-raubgut-durchsucht-dpa.urn-newsml-dpa-com-20090101-220209-99-43871,Museen - Kassel,dpa,,,10022022,Sueddeutsche,kultur
Impfstreit: Stoch fordert Machtwort von Kretschmann,09022022_10:00,https://www.sueddeutsche.de/politik/parteien-stuttgart-impfstreit-stoch-fordert-machtwort-von-kretschmann-dpa.urn-newsml-dpa-com-20090101-220209-99-43799,Parteien - Stuttgart,dpa,,,10022022,Sueddeutsche,politik
Elfjährige vergewaltigt: Mutmaßlicher Täter in U-Haft,09022022_10:00,https://www.sueddeutsche.de/panorama/kriminalitaet-neustrelitz-elfjaehrige-vergewaltigt-mutmasslicher-taeter-in-u-haft-dpa.urn-newsml-dpa-com-20090101-220209-99-43801,Kriminalität - Neustrelitz,dpa,,,10022022,Sueddeutsche,panorama
Nashorn-Wilderei in Südafrika legt wieder zu,09022022_09:58,https://www.sueddeutsche.de/panorama/nashorn-wilderei-in-suedafrika-legt-wieder-zu-1.5524944,,,,"Video
                    
                    
                        In Südafrika nimmt die Nashorn-Wilderei Experten zufolge vor allem in privaten Naturparks wieder deutlich zu. Während die Zahl gewilderter Tiere im Vergleich zum Vor-Corona-Jahr 2019 insgesamt 24 Prozent niedriger gewesen ist, hat es in privaten Gehegen eine Zunahme gegeben.",10022022,Sueddeutsche,panorama
Fahrkartenautomat in Freital gesprengt: 15.000 Euro Schaden,09022022_09:56,https://www.sueddeutsche.de/panorama/kriminalitaet-freital-fahrkartenautomat-in-freital-gesprengt-15000-euro-schaden-dpa.urn-newsml-dpa-com-20090101-220209-99-43772,Kriminalität - Freital,dpa,,,10022022,Sueddeutsche,panorama
Mann findet Vogelspinne in seiner Wohnung,09022022_09:55,https://www.sueddeutsche.de/leben/buntes-bopfingen-mann-findet-vogelspinne-in-seiner-wohnung-dpa.urn-newsml-dpa-com-20090101-220209-99-43718,Buntes - Bopfingen,dpa,,,10022022,Sueddeutsche,leben
Autor Michel Ruge will mit Auto bis nach Südafrika fahren,09022022_09:54,https://www.sueddeutsche.de/leben/leute-hamburg-autor-michel-ruge-will-mit-auto-bis-nach-suedafrika-fahren-dpa.urn-newsml-dpa-com-20090101-220209-99-43684,Leute - Hamburg,dpa,,,10022022,Sueddeutsche,leben
