Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"Ein Kuss, der zu schnell war für die Zensur",09022022_19:01,https://www.sueddeutsche.de/politik/olympische-spiele-singapur-kuss-1.5525429,Gleichberechtigung,,"Von David Pfeifer, Bangkok","Bei der Eröffnung der Olympischen Winterspiele gerieten zwei Männer ins Bild, die filmreif miteinander knutschen. Da die Übertragung von schwulen Zärtlichkeiten im Fernsehen in Singapur jedoch verboten ist, geht dieser Kuss jetzt viral.
                        
                            Von David Pfeifer, Bangkok",10022022,Sueddeutsche
OLG lehnt Entschädigung für Friseurin wegen Lockdowns ab,09022022_19:01,https://www.sueddeutsche.de/panorama/prozesse-stuttgart-olg-lehnt-entschaedigung-fuer-friseurin-wegen-lockdowns-ab-dpa.urn-newsml-dpa-com-20090101-220209-99-52043,Prozesse - Stuttgart,dpa,,,10022022,Sueddeutsche
Ministerium stoppt Pläne für Pflegeprämie an Uniklinikum,09022022_18:59,https://www.sueddeutsche.de/gesundheit/gesundheit-rostock-ministerium-stoppt-plaene-fuer-pflegepraemie-an-uniklinikum-dpa.urn-newsml-dpa-com-20090101-220209-99-52094,Gesundheit - Rostock,dpa,,,10022022,Sueddeutsche
Minister hält geringere Mehrwertsteuer auf Strom für denkbar,09022022_18:59,https://www.sueddeutsche.de/politik/regierung-schwerin-minister-haelt-geringere-mehrwertsteuer-auf-strom-fuer-denkbar-dpa.urn-newsml-dpa-com-20090101-220209-99-52088,Regierung - Schwerin,dpa,,,10022022,Sueddeutsche
Althusmann: Umsetzungsregeln bei berufsbezogener Impfpflicht,09022022_18:57,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-althusmann-umsetzungsregeln-bei-berufsbezogener-impfpflicht-dpa.urn-newsml-dpa-com-20090101-220209-99-52060,Gesundheit - Hannover,dpa,,,10022022,Sueddeutsche
Zouma nach Tierquälerei mit Geldstrafe belegt,09022022_18:55,https://www.sueddeutsche.de/sport/zouma-katzen-video-strafe-1.5525690,Internationaler Fußball,,,"Nachdem ein Video des Verteidigers öffentlich wurde, in dem er seine Katzen misshandelt, bestraft ihn sein Klub West Ham United. Eine britische Tierschutzorganisation hat die Tiere in Obhut genommen.",10022022,Sueddeutsche
"Inzidenz in Schleswig-Holstein bei 826,7",09022022_18:55,https://www.sueddeutsche.de/gesundheit/gesundheit-kiel-inzidenz-in-schleswig-holstein-bei-8267-dpa.urn-newsml-dpa-com-20090101-220209-99-52045,Gesundheit - Kiel,dpa,,,10022022,Sueddeutsche
BR Volleys siegen in der Königsklasse 3:0 in Novi Sad,09022022_18:53,https://www.sueddeutsche.de/sport/volleyball-sutjeska-2-ztr-promise-lokal-100-sutjeska-2-ztr-promise-lokal-100-sutjeska-2-ztr-promise-lokal-100-2-spens-sutjeska-2-spens-sutjeska-2-sutjeska-2-21101-novi-sad-serbien-21000-serbien-21000-serbien-21000-serbien-21000-serbien-21000-serbien-br-volleys-siegen-in-der-koenigsklasse-30-in-novi-sad-dpa.urn-newsml-dpa-com-20090101-220209-99-52035,"Volleyball - Sutjeska 2, ztr Promise lokal 100, Sutjeska 2, ztr Promise lokal 100, Sutjeska 2, ztr Promise lokal 100, 2, SPENS, Sutjeska 2, SPENS, Sutjeska 2, Sutjeska 2, 21101 Novi Sad, Serbien 21000, Serbien 21000, Serbien 21000, Serbien 21000, Serbien 21000, Serbien",dpa,,,10022022,Sueddeutsche
Zwei Männer bei Arbeitsunfall schwer verletzt,09022022_18:53,https://www.sueddeutsche.de/panorama/unfaelle-babenhausen-zwei-maenner-bei-arbeitsunfall-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220209-99-52010,Unfälle - Babenhausen,dpa,,,10022022,Sueddeutsche
92 Tote nach Tropensturm in Madagaskar,09022022_18:51,https://www.sueddeutsche.de/panorama/wetter-92-tote-nach-tropensturm-in-madagaskar-dpa.urn-newsml-dpa-com-20090101-220209-99-49708,Wetter,dpa,,,10022022,Sueddeutsche
