Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Solidarität mit der Ukraine,25022022_20:38,https://www.sueddeutsche.de/muenchen/erding/demonstration-solidaritaet-mit-der-ukraine-1.5536850,Demonstration,,,,25022022,Sueddeutsche,muenchen
Gemeinde versteigert Fahrräder,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/strasslach-dingharting-fundraeder-versteigerung-1.5537090,Straßlach-Dingharting,,,,25022022,Sueddeutsche,muenchen
Investitionen auf hohem Niveau,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/infrastruktur-investitionen-auf-hohem-niveau-1.5537104,Infrastruktur,,"Von Irmengard Gnau, Ismaning","Die Gemeinde Ismaning plant eine dritte Grundschule, eine neue Seniorenwohnanlage und einen zusätzlichen Rathausbau.
                        
                            Von Irmengard Gnau, Ismaning",25022022,Sueddeutsche,muenchen
Von Donnerstag an gibt es Novavax,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/coronavirus-landkreis-muenchen-novavax-1.5537196,Coronavirus,,,,25022022,Sueddeutsche,muenchen
"""Mit Bauch und Arsch""",25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/bobfahren-gruenwald-johannes-lochner-olympische-winterspiele-1.5537200,Olympische Spiele,,"Von Stefan Galler, Grünwald","Johannes Lochner, zweifacher Silbermedaillengewinner im Bobfahren, plaudert im Grünwalder Freizeitpark über seine Erfahrungen von Peking, die Rivalität mit Francesco Friedrich und seine weitere Lebensplanung.
                        
                            Von Stefan Galler, Grünwald",25022022,Sueddeutsche,muenchen
Streamen bei der Bücherei,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/graefelfing-buecherei-filme-streamen-1.5537209,Gräfelfing,,,,25022022,Sueddeutsche,muenchen
Mehr Licht für die Starken,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/neubiberg-cramer-klett-wald-forst-1.5537162,Neubiberg,,,,25022022,Sueddeutsche,muenchen
Der Bachelor am Krankenbett,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/isar-amper-klinikum-hochschule-muenchen-pflegenotstand-1.5536999,Pflegenotstand,,"Von Bernhard Lohr, Haar","Das Isar-Amper-Klinikum in Haar will den Pflegeberuf aufwerten und setzt verstärkt auf akademisch ausgebildetes Personal. Welchen Vorteil verspricht man sich davon für Pflegekräfte und Patienten - und hat das Erfolg?
                        
                            Von Bernhard Lohr, Haar",25022022,Sueddeutsche,muenchen
Sinistre Tollität,25022022_20:38,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterhaching-unterschleissheim-gruenwald-1.5537041,Kreis und quer,,Kolumne von Udo Watter,"Der Kriegsbeginn in der Ukraine verleiht dem unsinnigen Donnerstag eine tragische Note.
                        
                            Kolumne von Udo Watter",25022022,Sueddeutsche,muenchen
Spendenaufruf für Partnerstädte,25022022_20:37,https://www.sueddeutsche.de/muenchen/landkreismuenchen/pullach-ukraine-krieg-spendenaufruf-1.5537087,Pullach,,,,25022022,Sueddeutsche,muenchen
