Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Aus für Tunnel durch den Englischen Garten,08032022_08:02,https://www.sueddeutsche.de/muenchen/englischer-garten-tunnel-mittlerer-ring-isarring-1.5543640,Verkehr in München,,Von Andreas Schubert,"Weil knapp 900 Bäume gefällt werden müssten, entscheidet sich die grün-rote Rathausmehrheit gegen den Bau des Projekts. Die Wiedervereinigung der Nord- und Südhälfte des Parks ist damit vom Tisch. Eine ""fatale Fehlentscheidung"", findet die CSU.
                        
                            Von Andreas Schubert",08032022,Sueddeutsche
Handball-Luchse verpflichten Levke Kretschmann vom MTV Heide,08032022_08:02,https://www.sueddeutsche.de/sport/handball-buchholz-in-der-nordheide-handball-luchse-verpflichten-levke-kretschmann-vommtv-heide-dpa.urn-newsml-dpa-com-20090101-220308-99-433034,Handball - Buchholz in der Nordheide,dpa,,,08032022,Sueddeutsche
Biden will offenbar Import-Stopp für russisches Öl verkünden,08032022_08:02,https://www.sueddeutsche.de/politik/konflikte-biden-will-offenbar-import-stopp-fuer-russisches-oel-verkuenden-dpa.urn-newsml-dpa-com-20090101-220307-99-425279,Konflikte,dpa,,,08032022,Sueddeutsche
Künftig Ukraine-Krisenstab in Niedersachsen,08032022_08:02,https://www.sueddeutsche.de/politik/konflikte-hannover-kuenftig-ukraine-krisenstab-in-niedersachsen-dpa.urn-newsml-dpa-com-20090101-220308-99-434246,Konflikte - Hannover,dpa,,,08032022,Sueddeutsche
Losse-Müller gegen Importstopp für Energie aus Russland,08032022_08:01,https://www.sueddeutsche.de/politik/konflikte-kiel-losse-mueller-gegen-importstopp-fuer-energie-aus-russland-dpa.urn-newsml-dpa-com-20090101-220308-99-436854,Konflikte - Kiel,dpa,,,08032022,Sueddeutsche
Dreifachmord-Prozess: Zahnarzt gesteht - in Brief aus U-Haft,08032022_08:01,https://www.sueddeutsche.de/panorama/prozesse-dreifachmord-prozess-zahnarzt-gesteht-in-brief-aus-u-haft-dpa.urn-newsml-dpa-com-20090101-220308-99-436765,Prozesse,dpa,,,08032022,Sueddeutsche
Polizei löst unerlaubtes Pokerturnier auf: Elf Verdächtige,08032022_08:01,https://www.sueddeutsche.de/bayern/kriminalitaet-bad-kissingen-polizei-loest-unerlaubtes-pokerturnier-auf-elf-verdaechtige-dpa.urn-newsml-dpa-com-20090101-220308-99-436841,Kriminalität - Bad Kissingen,dpa,,,08032022,Sueddeutsche
VW verhängt Bestellstopp für Hybridautos,08032022_08:00,https://www.sueddeutsche.de/wirtschaft/vw-audi-plugin-bestellstopp-foederung-umweltpraemie-1.5543582,Autoindustrie,,Von Christina Kunkel,"Auch bei Audi gibt es vorerst keine Plugin-Modelle mehr. Das liegt an fehlenden Teilen - und daran, dass Kunden sonst unter Umständen Tausende Euro Förderung durch die Lappen gehen. 
                        
                            Von Christina Kunkel",08032022,Sueddeutsche
Positiver Test bei Heyer: Einsatz gegen Aue fraglich,08032022_08:00,https://www.sueddeutsche.de/sport/fussball-hamburg-positiver-test-bei-heyer-einsatz-gegen-aue-fraglich-dpa.urn-newsml-dpa-com-20090101-220308-99-436825,Fußball - Hamburg,dpa,,,08032022,Sueddeutsche
Was deutsche Ermittler in Putins Krieg ausrichten können,08032022_07:59,https://www.sueddeutsche.de/politik/ukraine-russische-kriegsverbrechen-generalbundesanwalt-1.5543675,Ukraine,,Von Lena Kampf,"Wegen konkreter Anhaltspunkte für russische Kriegsverbrechen hat die deutsche Justiz ein Verfahren eingeleitet. Im Falle von Syrien hat dieses Vorgehen zu Anklagen und Urteilen gegen einzelne Täter geführt.
                        
                            Von Lena Kampf",08032022,Sueddeutsche
Streit um Tarife: Verbraucherzentrale unterliegt vor OLG,08032022_07:58,https://www.sueddeutsche.de/wirtschaft/energie-koeln-streit-um-tarife-verbraucherzentrale-unterliegt-vor-olg-dpa.urn-newsml-dpa-com-20090101-220308-99-436801,Energie - Köln,dpa,,,08032022,Sueddeutsche
Maier und Adams gegen Registrierung an der Grenze,08032022_07:57,https://www.sueddeutsche.de/politik/fluechtlinge-erfurt-maier-und-adams-gegen-registrierung-an-der-grenze-dpa.urn-newsml-dpa-com-20090101-220308-99-435078,Flüchtlinge - Erfurt,dpa,,,08032022,Sueddeutsche
Paris-Nizza: Laporte stürzt in Massensprint,08032022_07:55,https://www.sueddeutsche.de/sport/radsport-paris-nizza-laporte-stuerzt-in-massensprint-dpa.urn-newsml-dpa-com-20090101-220308-99-436720,Radsport,dpa,,,08032022,Sueddeutsche
Ssangyong bietet den Korando auch mit Akkuantrieb an,08032022_07:55,https://www.sueddeutsche.de/wirtschaft/verkehr-ssangyong-bietet-den-korando-auch-mit-akkuantrieb-an-dpa.urn-newsml-dpa-com-20090101-220308-99-436705,Verkehr,dpa,,,08032022,Sueddeutsche
Ex-Freundin mit Messer attackiert: Verdächtiger in U-Haft,08032022_07:54,https://www.sueddeutsche.de/bayern/kriminalitaet-nuernberg-ex-freundin-mit-messer-attackiert-verdaechtiger-in-u-haft-dpa.urn-newsml-dpa-com-20090101-220308-99-436691,Kriminalität - Nürnberg,dpa,,,08032022,Sueddeutsche
Rund 3000 Erzieherinnen und Erzieher im Warnstreik,08032022_07:53,https://www.sueddeutsche.de/karriere/tarife-hannover-rund-3000-erzieherinnen-und-erzieher-im-warnstreik-dpa.urn-newsml-dpa-com-20090101-220307-99-423676,Tarife - Hannover,dpa,,,08032022,Sueddeutsche
Warum sich Biden zum Öl-Embargo durchgerungen hat,08032022_07:52,https://www.sueddeutsche.de/politik/usa-oel-russland-importstopp-1.5543673,Konflikt mit Russland,,"Von Hubert Wetzel, Washington","Der US-Präsident ist vom Importstopp für russisches Öl nicht sonderlich begeistert, verkündet ihn nun aber trotzdem. Für ihn stellt sich die Frage, wie sich die Folgen für die Benzinpreise daheim dämpfen lassen.
                        
                            Von Hubert Wetzel, Washington",08032022,Sueddeutsche
Kleinkind aus Klinik entführt: Ermittlungen gegen Vater,08032022_07:50,https://www.sueddeutsche.de/panorama/notfaelle-kleinkind-aus-klinik-entfuehrt-ermittlungen-gegen-vater-dpa.urn-newsml-dpa-com-20090101-220308-99-431448,Notfälle,dpa,,,08032022,Sueddeutsche
