Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Bischöfe machen zu Weihnachten Hoffnung in der Krise,25122021_13:45,https://www.sueddeutsche.de/panorama/kirche-hannover-bischoefe-machen-zu-weihnachten-hoffnung-in-der-krise-dpa.urn-newsml-dpa-com-20090101-211224-99-498085,Kirche - Hannover,dpa,,,25122021,Sueddeutsche,panorama
Bilder des Tages,25122021_13:45,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211225-99-500580,Fotografie,dpa,,,25122021,Sueddeutsche,kultur
Zwei Verletzte bei schwerem Verkehrsunfall auf A24,25122021_13:40,https://www.sueddeutsche.de/panorama/unfaelle-zwei-verletzte-bei-schwerem-verkehrsunfall-auf-a24-dpa.urn-newsml-dpa-com-20090101-211225-99-502920,Unfälle,dpa,,,25122021,Sueddeutsche,panorama
"Zoff um Karneval und Kritik an Lauterbach: ""Talkshow-Modus""",25122021_13:39,https://www.sueddeutsche.de/gesundheit/gesundheit-koeln-zoff-um-karneval-und-kritik-an-lauterbach-talkshow-modus-dpa.urn-newsml-dpa-com-20090101-211225-99-501673,Gesundheit - Köln,dpa,,,25122021,Sueddeutsche,gesundheit
Kirche bietet nach Weihnachtsgottesdienst Impfungen an,25122021_13:37,https://www.sueddeutsche.de/panorama/kirche-lauffen-am-neckar-kirche-bietet-nach-weihnachtsgottesdienst-impfungen-an-dpa.urn-newsml-dpa-com-20090101-211225-99-501239,Kirche - Lauffen am Neckar,dpa,,,25122021,Sueddeutsche,panorama
Hohe Kosten für Essen und Heizen: mehr Zulauf für Tafeln,25122021_13:36,https://www.sueddeutsche.de/panorama/hohe-kosten-fuer-essen-und-heizen-mehr-zulauf-fuer-tafeln-1.5495464,,,,"Video
                    
                    
                        Milchprodukte, Eier, Brot und auch das Heizen wurden zuletzt immer teurer. Die Corona-Krise belastet außerdem viele Menschen finanziell. Das wird auch in Deutschlands Tafeln deutlich.",25122021,Sueddeutsche,panorama
"Köln: Karnevalisten kritisieren Lauterbach: ""Talkshow-Modus""",25122021_13:34,https://www.sueddeutsche.de/gesundheit/gesundheit-koeln-karnevalisten-kritisieren-lauterbach-talkshow-modus-dpa.urn-newsml-dpa-com-20090101-211225-99-502085,Gesundheit,dpa,,,25122021,Sueddeutsche,gesundheit
Teuerstes Weltraum-Teleskop startet erfolgreich ins All,25122021_13:33,https://www.sueddeutsche.de/wissen/raumfahrt-teuerstes-weltraum-teleskop-startet-erfolgreich-ins-all-dpa.urn-newsml-dpa-com-20090101-211225-99-502840,Raumfahrt,dpa,,,25122021,Sueddeutsche,wissen
Verletzter bei Brand in Stuttgarter Wohnheim,25122021_13:30,https://www.sueddeutsche.de/panorama/braende-stuttgart-verletzter-bei-brand-in-stuttgarter-wohnheim-dpa.urn-newsml-dpa-com-20090101-211225-99-502868,Brände - Stuttgart,dpa,,,25122021,Sueddeutsche,panorama
Frau fährt mit Familie im Auto gegen Zapfsäule,25122021_13:29,https://www.sueddeutsche.de/bayern/unfaelle-berg-frau-faehrt-mit-familie-im-auto-gegen-zapfsaeule-dpa.urn-newsml-dpa-com-20090101-211225-99-502864,Unfälle - Berg,dpa,,,25122021,Sueddeutsche,bayern
"""Es gibt eine wachsende Tendenz, sich zu verschließen""",25122021_13:29,https://www.sueddeutsche.de/politik/papst-franziskus-urbi-et-orbi-weihnachten-1.5495461,Weihnachtsbotschaft des Papstes,,,"Papst Franziskus warnt in seiner Weihnachtsbotschaft davor, die Augen zu verschließen vor den vielen weltweiten Konflikten - auch als Folge der Pandemie.",25122021,Sueddeutsche,politik
Vater und Kinder sterben bei Autounfall im Landkreis Leipzig,25122021_13:27,https://www.sueddeutsche.de/panorama/unfaelle-frohburg-vater-und-kinder-sterben-bei-autounfall-im-landkreis-leipzig-dpa.urn-newsml-dpa-com-20090101-211225-99-502849,Unfälle - Frohburg,dpa,,,25122021,Sueddeutsche,panorama
Schnee und Glätte führt zu Unfällen: Meist nur Blechschäden,25122021_13:23,https://www.sueddeutsche.de/panorama/wetter-fulda-schnee-und-glaette-fuehrt-zu-unfaellen-meist-nur-blechschaeden-dpa.urn-newsml-dpa-com-20090101-211225-99-502828,Wetter - Fulda,dpa,,,25122021,Sueddeutsche,panorama
519 Impfungen beim DRK an Heiligabend,25122021_13:22,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-519-impfungen-beim-drk-an-heiligabend-dpa.urn-newsml-dpa-com-20090101-211225-99-502821,Gesundheit - Dresden,dpa,,,25122021,Sueddeutsche,gesundheit
Bischof Wilmer: Weihnachtsbotschaft gibt Halt,25122021_13:20,https://www.sueddeutsche.de/panorama/kirche-hannover-bischof-wilmer-weihnachtsbotschaft-gibt-halt-dpa.urn-newsml-dpa-com-20090101-211225-99-502182,Kirche - Hannover,dpa,,,25122021,Sueddeutsche,panorama
Currenta räumt Panne ein: Undichte Abwasserklappe,25122021_13:20,https://www.sueddeutsche.de/panorama/notfaelle-leverkusen-currenta-raeumt-panne-ein-undichte-abwasserklappe-dpa.urn-newsml-dpa-com-20090101-211225-99-502524,Notfälle - Leverkusen,dpa,,,25122021,Sueddeutsche,panorama
"Sieben-Tage-Inzidenz sinkt auf 348,3: 749 neue Fälle",25122021_13:19,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-sieben-tage-inzidenz-sinkt-auf-3483-749-neue-faelle-dpa.urn-newsml-dpa-com-20090101-211225-99-502734,Gesundheit - Hamburg,dpa,,,25122021,Sueddeutsche,gesundheit
Kinder verlieren sich bei Zugfahrt: Wieder vereint,25122021_13:18,https://www.sueddeutsche.de/panorama/polizei-wasbek-kinder-verlieren-sich-bei-zugfahrt-wieder-vereint-dpa.urn-newsml-dpa-com-20090101-211225-99-502285,Polizei - Wasbek,dpa,,,25122021,Sueddeutsche,panorama
Tödlicher Unfall auf der B9: Mann von Auto erfasst,25122021_13:17,https://www.sueddeutsche.de/panorama/unfaelle-frankenthal-toedlicher-unfall-auf-der-b9-mann-von-auto-erfasst-dpa.urn-newsml-dpa-com-20090101-211225-99-502574,Unfälle - Frankenthal,dpa,,,25122021,Sueddeutsche,panorama
Regen und steigende Temperaturen vorhergesagt: Glättegefahr,25122021_13:16,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-regen-und-steigende-temperaturen-vorhergesagt-glaettegefahr-dpa.urn-newsml-dpa-com-20090101-211225-99-502637,Wetter - Offenbach am Main,dpa,,,25122021,Sueddeutsche,panorama
"Der Mann, der uns vor unseren Handys retten will",25122021_13:16,https://sz-magazin.sueddeutsche.de/technik/dries-depoorter-kunst-91038,Internet,,Von Marc Baumann,"Gekaperte Überwachungskameras, zweckentfremdete Tinderfotos und vorgeführte Politiker: Dries Depoorter schafft mit Tricks von Programmierern und Hackern digitale Kunst, die humorvoll zeigt, wie verloren wir alle im Netz sind.
                        
                            Von Marc Baumann",25122021,Sueddeutsche,technik
Unfall nahe Höchst: Vollsperrung der B45 aufgehoben,25122021_13:15,https://www.sueddeutsche.de/wirtschaft/verkehr-hoechst-im-odenwald-unfall-nahe-hoechst-vollsperrung-der-b45-aufgehoben-dpa.urn-newsml-dpa-com-20090101-211225-99-501209,Verkehr - Höchst im Odenwald,dpa,,,25122021,Sueddeutsche,wirtschaft
Temperaturen steigen in Hessen: Es kann nochmal glatt werden,25122021_13:14,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-temperaturen-steigen-in-hessen-es-kann-nochmal-glatt-werden-dpa.urn-newsml-dpa-com-20090101-211225-99-502639,Wetter - Offenbach am Main,dpa,,,25122021,Sueddeutsche,panorama
Wetterdienst: Es droht länger anhaltender Glatteisregen,25122021_13:13,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-wetterdienst-es-droht-laenger-anhaltender-glatteisregen-dpa.urn-newsml-dpa-com-20090101-211225-99-502534,Wetter - Offenbach am Main,dpa,,,25122021,Sueddeutsche,panorama
An Heiligabend mehr als 700 Impfungen gegen Covid-19,25122021_13:12,https://www.sueddeutsche.de/gesundheit/gesundheit-halle-saale-an-heiligabend-mehr-als-700-impfungen-gegen-covid-19-dpa.urn-newsml-dpa-com-20090101-211225-99-502765,Gesundheit - Halle (Saale),dpa,,,25122021,Sueddeutsche,gesundheit
Mann stirbt an Kohlenmonoxid-Vergiftung,25122021_13:11,https://www.sueddeutsche.de/panorama/notfaelle-berlin-mann-stirbt-an-kohlenmonoxid-vergiftung-dpa.urn-newsml-dpa-com-20090101-211225-99-502577,Notfälle - Berlin,dpa,,,25122021,Sueddeutsche,panorama
Auto bleibt im Gleisbett stecken und wird von Zug touchiert,25122021_13:09,https://www.sueddeutsche.de/panorama/unfaelle-froendenbergruhr-auto-bleibt-im-gleisbett-stecken-und-wird-von-zug-touchiert-dpa.urn-newsml-dpa-com-20090101-211225-99-502183,Unfälle - Fröndenberg/Ruhr,dpa,,,25122021,Sueddeutsche,panorama
Corona-Inzidenz in NRW sinkt unter 200: Unvollständiges Bild,25122021_13:08,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-corona-inzidenz-in-nrw-sinkt-unter-200-unvollstaendiges-bild-dpa.urn-newsml-dpa-com-20090101-211225-99-501884,Gesundheit - Berlin,dpa,,,25122021,Sueddeutsche,gesundheit
Maskierte Räuber überfallen Frau an Heiligabend zuhause,25122021_13:08,https://www.sueddeutsche.de/panorama/kriminalitaet-gelsenkirchen-maskierte-raeuber-ueberfallen-frau-an-heiligabend-zuhause-dpa.urn-newsml-dpa-com-20090101-211225-99-502056,Kriminalität - Gelsenkirchen,dpa,,,25122021,Sueddeutsche,panorama
Betrunkener Mann verursacht Unfall und greift Polizistin an,25122021_13:07,https://www.sueddeutsche.de/bayern/verkehr-memmingen-betrunkener-mann-verursacht-unfall-und-greift-polizistin-an-dpa.urn-newsml-dpa-com-20090101-211225-99-502576,Verkehr - Memmingen,dpa,,,25122021,Sueddeutsche,bayern
Mann randaliert bei Weihnachtstreffen mit den Großeltern,25122021_13:06,https://www.sueddeutsche.de/bayern/kriminalitaet-passau-mann-randaliert-bei-weihnachtstreffen-mit-den-grosseltern-dpa.urn-newsml-dpa-com-20090101-211225-99-502462,Kriminalität - Passau,dpa,,,25122021,Sueddeutsche,bayern
Nach Streit in der Zelle übernachtet,25122021_13:05,https://www.sueddeutsche.de/bayern/notfaelle-altusried-nach-streit-in-der-zelle-uebernachtet-dpa.urn-newsml-dpa-com-20090101-211225-99-502359,Notfälle - Altusried,dpa,,,25122021,Sueddeutsche,bayern
Bischöfe: Weihnachten als Fest der Hoffnung,25122021_13:04,https://www.sueddeutsche.de/bayern/kirche-muenchen-bischoefe-weihnachten-als-fest-der-hoffnung-dpa.urn-newsml-dpa-com-20090101-211224-99-498234,Kirche - München,dpa,,,25122021,Sueddeutsche,bayern
