Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"""Es gibt hier viel Dreck""",09022022_17:50,https://www.sueddeutsche.de/politik/benedikt-xvi-es-gibt-hier-viel-dreck-1.5525646,Benedikt XVI.,,Von SZ,"Während die Erklärung von Benedikt XVI. zum Missbrauchsskandal überwiegend kritisch aufgenommen wird, wehrt sich sein Privatsekretär Georg Gänswein gegen eine Kampagne, die nur ein Ziel habe: Werk und Person des ehemaligen Papstes zu zerstören.
                        
                            Von SZ",10022022,Sueddeutsche
Scholz übt sich als Ost-Beauftragter,09022022_17:50,https://www.sueddeutsche.de/politik/scholz-ukraine-russland-1.5525185,Ukraine-Krise,,"Von Daniel Brössler, Berlin","Bevor der Kanzler zu Putin nach Moskau reist, gibt es viel Gesprächsbedarf bei den osteuropäischen Nachbarn. Vor allem weil nicht klar ist, worüber Scholz mit Russland eigentlich verhandeln kann.
                        
                            Von Daniel Brössler, Berlin",10022022,Sueddeutsche
Warum Bayern die Impfpflicht umsetzen muss,09022022_17:50,https://www.sueddeutsche.de/politik/impfpflicht-markus-soeder-bayern-1.5525550,Pflegeheime,,"Von Wolfgang Janisch, Karlsruhe","Ministerpräsident Söder will ungeimpften Pflegekräften die Weiterarbeit ermöglichen - obwohl der Bund ein Tätigkeitsverbot beschlossen hat. Aber darf der Freistaat das Gesetz überhaupt so auslegen, wie er will? 
                        
                            Von Wolfgang Janisch, Karlsruhe",10022022,Sueddeutsche
Gewerkschaft für 3-G-Regel,09022022_17:50,https://www.sueddeutsche.de/politik/dgb-gewerkschaft-impfpflicht-hoffmann-1.5525544,Impfpflicht-Debatte,,"Von Roland Preuß, Berlin","DGB-Chef Hoffmann wendet sich gegen die einrichtungsbezogene Impfpflicht. Er sieht viele Fragen für Beschäftigte ungeklärt. 
                        
                            Von Roland Preuß, Berlin",10022022,Sueddeutsche
Abschiebungen nehmen zu,09022022_17:50,https://www.sueddeutsche.de/politik/bundesinnenministerium-abschiebungen-nehmen-zu-1.5525175,Bundesinnenministerium,,,,10022022,Sueddeutsche
Maier rügt Meier wegen Maier,09022022_17:50,https://www.sueddeutsche.de/politik/afd-maier-ruegt-meier-wegen-maier-1.5525177,AfD,,,,10022022,Sueddeutsche
Friedrich Wetter verzichtet,09022022_17:50,https://www.sueddeutsche.de/politik/ehrenbuergerschaft-friedrich-wetter-verzichtet-1.5525179,Ehrenbürgerschaft,,,,10022022,Sueddeutsche
Geht doch,09022022_17:50,https://www.sueddeutsche.de/meinung/hildmann-telegram-kommentar-1.5525502,Telegram,,Von Christoph Koopmann,"Das Netzwerk wirft Attila Hildmann hinaus. Ausgerechnet jetzt. 
                        
                            Von Christoph Koopmann",10022022,Sueddeutsche
Und draußen der Mob,09022022_17:50,https://www.sueddeutsche.de/meinung/slowakei-russland-nato-populisten-1.5525412,Slowakei,,Von Viktoria Großmann,"Meinung
                    
                    
                        Das Parlament stimmt der Nutzung zweier Flughäfen durch US-Truppen zu. Die Abstimmung offenbart, was das Problem ist in dem Land.
                        
                            Von Viktoria Großmann",10022022,Sueddeutsche
Flüssigerdgas,09022022_17:50,https://www.sueddeutsche.de/meinung/fluessiggas-lng-pipeline-1.5525217,Aktuelles Lexikon,,Von Thomas Balbierer,"Meinung
                    
                    
                        Ein Energieträger, der nicht aus einer russischen Pipeline käme.
                        
                            Von Thomas Balbierer",10022022,Sueddeutsche
Isabelle Adjani,09022022_17:50,https://www.sueddeutsche.de/meinung/profil-adjani-berlinale-1.5525145,Berlinale,,Von David Steinitz,"Der französische Star spielt die Hauptrolle im Berlinale-Eröffnungsfilm ""Peter von Kant""
                        
                            Von David Steinitz",10022022,Sueddeutsche
Was will Wissing?,09022022_17:50,https://www.sueddeutsche.de/politik/verkehr-ampelkoalition-wissing-co2-1.5525534,CO₂-Grenzwerte für Autos,,"Von Markus Balser, Berlin","Das Umweltministerium will schärfere Abgas-Grenzwerte für Autos, der Verkehrsminister schweigt dazu beharrlich. Lange wird das nicht mehr gut gehen. 
                        
                            Von Markus Balser, Berlin",10022022,Sueddeutsche
Konfusion nach der Kür,09022022_17:50,https://www.sueddeutsche.de/sport/olympia-peking-doping-eiskunstlaufen-1.5525462,Doping im Eiskunstlauf?,,Von Johannes Knuth,"Eine abgesagte Siegerehrung und viele offene Fragen: Im Fokus steht die russische Eiskunstlauf-Auswahl, die im Teamwettbewerb vor den USA und Japan Gold gewann - nun aber mit einem etwaigen positiven Dopingtest in Verbindung gebracht wird.
                        
                            Von Johannes Knuth",10022022,Sueddeutsche
Das Streiflicht,09022022_17:50,https://www.sueddeutsche.de/politik/glosse-das-streiflicht-1.5525349,Glosse,,,,10022022,Sueddeutsche
Im Land der Schneekönigin,09022022_17:50,https://www.sueddeutsche.de/reise/lappland-finnland-urlaub-nachhaltigkeit-1.5524691,Winter in Finnland,,"Von Ingrid Brunner, Syöte","Menschenleere, weite Natur und angeblich die reinste Luft der Welt:
Ein paar Gemeinden in Lappland setzen seit Jahrzehnten auf sanften, nachhaltigen Tourismus - und haben immer neue Ideen. Wie das geht? Ein Besuch.
                        
                            Von Ingrid Brunner, Syöte",10022022,Sueddeutsche
Dax schließt im Plus - Anleger gehen wieder ins Risiko,09022022_17:48,https://www.sueddeutsche.de/wirtschaft/boersen-dax-schliesst-im-plus-anleger-gehen-wieder-ins-risiko-dpa.urn-newsml-dpa-com-20090101-220209-99-42375,Börsen,dpa,,,10022022,Sueddeutsche
Opferzahl nach Sturm in Madagaskar auf über 92 gestiegen,09022022_17:46,https://www.sueddeutsche.de/panorama/opferzahl-nach-sturm-in-madagaskar-auf-ueber-92-gestiegen-1.5525673,,,,"Video
                    
                    
                        Auf der Insel Madagaskar war die Lage nach dem verheerenden Tropensturm ""Batsirai"" lange unklar. Viele Straßenverbindungen sind weiterhin durch Erdrutsche und Überflutungen unterbrochen. Doch allmählich wird das Ausmaß der Zerstörung offenbar.",10022022,Sueddeutsche
"Drach nennt Prozess-Vorkehrungen in Köln ""lächerlich""",09022022_17:43,https://www.sueddeutsche.de/panorama/prozesse-drach-nennt-prozess-vorkehrungen-in-koeln-laecherlich-dpa.urn-newsml-dpa-com-20090101-220209-99-48022,Prozesse,dpa,,,10022022,Sueddeutsche
Ulrike Stern erhält Gillhoff-Literaturpreis 2022,09022022_17:41,https://www.sueddeutsche.de/kultur/literatur-ludwigslust-ulrike-stern-erhaelt-gillhoff-literaturpreis-2022-dpa.urn-newsml-dpa-com-20090101-220209-99-50359,Literatur - Ludwigslust,dpa,,,10022022,Sueddeutsche
Spiel des SC Sand gegen VfL Wolfsburg abgesagt,09022022_17:40,https://www.sueddeutsche.de/sport/fussball-spiel-des-sc-sand-gegen-vfl-wolfsburg-abgesagt-dpa.urn-newsml-dpa-com-20090101-220209-99-51272,Fußball,dpa,,,10022022,Sueddeutsche
Gute Resonanz auf Impfangebot in Schweriner Apotheke,09022022_17:40,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-gute-resonanz-auf-impfangebot-in-schweriner-apotheke-dpa.urn-newsml-dpa-com-20090101-220209-99-51420,Gesundheit - Schwerin,dpa,,,10022022,Sueddeutsche
Tesla-Produktionsstart in Brandenburg verzögert sich weiter,09022022_17:38,https://www.sueddeutsche.de/wirtschaft/auto-frankfurt-oder-tesla-produktionsstart-in-brandenburg-verzoegert-sich-weiter-dpa.urn-newsml-dpa-com-20090101-220209-99-51409,Auto - Frankfurt (Oder),dpa,,,10022022,Sueddeutsche
"""Schizophrene sind nicht gefährlich""",09022022_17:35,https://www.sueddeutsche.de/muenchen/wolfratshausen/krankheit-schizophrene-sind-nicht-gefaehrlich-1.3603274,Psychiatrie,,Von Klaus Schieder,"Miriam B. leidet an der Krankheit und will mit Vorurteilen aufräumen. Denn während Depressionen mittlerweile akzeptiert werden, gilt das für Psychosen nicht.
                        
                            Von Klaus Schieder",10022022,Sueddeutsche
