Titel,URL,Date_Info,News_page
Schulschließungen in Argentinien: Warum sich Antonella nach dem Lockdown ihre superlangen Haare abschnitt,https://www.spiegel.de/ausland/argentinien-maedchen-kann-nach-1-5-jahren-wieder-zur-schule-und-schneidet-seine-lebenslangen-haare-ab-a-99f68ab8-cae6-430a-8056-da345905e3b2,09122021_16:12 ,Spiegel
Fußballquiz: Welcher Bundesligist spielte im Saisonschnitt vor nur 15 Zuschauern?,https://www.spiegel.de/sport/fussball/fussball-quiz-welcher-bundesligist-spielte-im-saisonschnitt-vor-nur-15-zuschauern-a-eeccc676-92b7-41c8-9899-42528cde5bf5,09122021_16:06 ,Spiegel
Landgericht Nürnberg: Lebenslange Haft für 67-Jährigen wegen Mord an Ehefrau und Bekanntem,https://www.spiegel.de/panorama/justiz/landgericht-nuernberg-lebenslange-haft-wegen-mord-an-ehefrau-und-bekanntem-a-679fb796-b989-43ad-afe7-97885bb622c1,09122021_15:42 ,Spiegel
»Hamstern ist auf Dauer schlicht zu teuer«: Deutsche Industrie hält an »Just in Time«-Prinzip fest,https://www.spiegel.de/wirtschaft/deutsche-industrie-haelt-an-just-in-time-fertigung-fest-a-0da16a0c-9313-4e38-9ec3-ec40d14019c3,09122021_15:40 ,Spiegel
SPD-Nominierung: Klaas Heufer-Umlauf soll bei der Wahl des Bundespräsidenten abstimmen,https://www.spiegel.de/politik/klaas-heufer-umlauf-soll-bei-der-wahl-des-bundespraesidenten-fuer-spd-abstimmen-a-df8d2aa3-ee92-4a1f-80f5-9cfbee5a632c,09122021_15:33 ,Spiegel
Immunisierung gegen das Coronavirus: Deshalb ist die dritte Impfung jetzt so wichtig,https://www.spiegel.de/gesundheit/boostern-gegen-corona-warum-karl-lauterbach-und-andere-experten-die-dritte-impfung-empfehlen-a-adefa6b8-af19-4c42-9437-a0b87f4e4529,09122021_15:24 ,Spiegel
Oscar-Ehrenpreisträgerin: Regisseurin Lina Wertmüller ist tot,https://www.spiegel.de/kultur/kino/lina-wertmueller-regisseurin-und-oscar-ehrenpreistraegerin-ist-gestorben-a-a05069cf-6d2e-418a-b906-d4caa28e94e3,09122021_15:18 ,Spiegel
Covid-19: Stiko empfiehlt Impfung für jüngere Kinder mit Vorerkrankung,https://www.spiegel.de/wissenschaft/medizin/coronavirus-stiko-empfiehlt-corona-impfung-fuer-juengere-kinder-mit-vorerkrankung-a-98927851-cec3-4691-9256-a54e1e5b4221,09122021_15:13 ,Spiegel
Nach Pappschild-Crash bei Tour de France: 1200 Euro Strafe - und noch einen Euro obendrauf,https://www.spiegel.de/sport/tour-de-france-1200-1-euro-strafe-fuer-pappschild-crash-verursacherin-a-9c582a1d-a0a9-41b4-9983-a46ff090367b,09122021_15:13 ,Spiegel
"Modernisierungsstau: Studentenwerke fordern 1,6 Milliarden Euro für Sanierung von Mensen",https://www.spiegel.de/panorama/bildung/studentenwerke-fordern-1-6-milliarden-euro-fuer-sanierung-von-mensen-a-f22f6800-8afa-4ff6-8902-fdab54fb6e39,09122021_15:06 ,Spiegel
"Machtkampf beim Autokonzern: Diess bleibt VW-Chef, muss aber Kompetenzen abgeben",https://www.spiegel.de/wirtschaft/unternehmen/vw-herbert-diess-bleibt-konzernchef-muss-aber-kompetenzen-abgeben-a-cef3642c-1949-4ecd-89a3-9ae5f1c55e31,09122021_15:04 ,Spiegel
