Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Sechs Kilo Kokain im Auto: U-Haft für 30-Jährigen,26112021_15:01,https://www.sueddeutsche.de/bayern/kriminalitaet-fuessen-sechs-kilo-kokain-im-auto-u-haft-fuer-30-jaehrigen-dpa.urn-newsml-dpa-com-20090101-211126-99-156285,Kriminalität - Füssen,dpa,,,26112021,Sueddeutsche,bayern
SPD für Vorziehen der Weihnachtsferien: Regierung dagegen,26112021_15:00,https://www.sueddeutsche.de/bildung/bildung-kiel-spd-fuer-vorziehen-der-weihnachtsferien-regierung-dagegen-dpa.urn-newsml-dpa-com-20090101-211126-99-154995,Bildung - Kiel,dpa,,,26112021,Sueddeutsche,bildung
Verband begrüßt Vorschlag für Özdemir als Agrarminister,26112021_15:00,https://www.sueddeutsche.de/wirtschaft/agrar-stuttgart-verband-begruesst-vorschlag-fuer-oezdemir-als-agrarminister-dpa.urn-newsml-dpa-com-20090101-211126-99-156244,Agrar - Stuttgart,dpa,,,26112021,Sueddeutsche,wirtschaft
Krankenhäuser stehen vor Verschiebung geplanter Operationen,26112021_14:58,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-krankenhaeuser-stehen-vor-verschiebung-geplanter-operationen-dpa.urn-newsml-dpa-com-20090101-211126-99-156236,Gesundheit - Hannover,dpa,,,26112021,Sueddeutsche,gesundheit
SPD fordert im U-Ausschuss Flut Infos zu Todesumständen,26112021_14:57,https://www.sueddeutsche.de/panorama/unwetter-duesseldorf-spdfordert-im-u-ausschuss-flut-infos-zu-todesumstaenden-dpa.urn-newsml-dpa-com-20090101-211126-99-156171,Unwetter - Düsseldorf,dpa,,,26112021,Sueddeutsche,panorama
AfD sagt Bundesparteitag ab,26112021_14:57,https://www.sueddeutsche.de/politik/coronavirus-afd-parteitag-1.5474310,Meuthen-Nachfolge,,,Am 11. Dezember wollte die Partei in Wiesbaden einen neuen Bundesvorstand wählen. Nun wird die Versammlung auf 2022 verschoben. Gründe sind die Corona-Lage und damit verbundene mögliche Zugangsbeschränkungen für Ungeimpfte.,26112021,Sueddeutsche,politik
Kombinierer Riiber siegt wieder - Deutsche abgeschlagen,26112021_14:56,https://www.sueddeutsche.de/sport/ski-nordisch-kombinierer-riiber-siegt-wieder-deutsche-abgeschlagen-dpa.urn-newsml-dpa-com-20090101-211126-99-156055,Ski nordisch,dpa,,,26112021,Sueddeutsche,sport
Vater mit Beil erschlagen? Sohn schweigt im Mordprozess,26112021_14:55,https://www.sueddeutsche.de/panorama/prozesse-berlin-vater-mit-beil-erschlagen-sohn-schweigt-im-mordprozess-dpa.urn-newsml-dpa-com-20090101-211125-99-144028,Prozesse - Berlin,dpa,,,26112021,Sueddeutsche,panorama
Regierung stellt U-Ausschuss weitere Akten zur Verfügung,26112021_14:55,https://www.sueddeutsche.de/panorama/unwetter-duesseldorf-regierung-stellt-u-ausschuss-weitere-akten-zur-verfuegung-dpa.urn-newsml-dpa-com-20090101-211126-99-156172,Unwetter - Düsseldorf,dpa,,,26112021,Sueddeutsche,panorama
Was der Koalitionsvertrag für Autofahrer bedeutet,26112021_14:55,https://www.sueddeutsche.de/wirtschaft/auto-was-der-koalitionsvertrag-fuer-autofahrer-bedeutet-dpa.urn-newsml-dpa-com-20090101-211126-99-156147,Auto,dpa,,,26112021,Sueddeutsche,wirtschaft
