Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Pendler stehen wieder mehr im Stau: Münchner am häufigsten,07122021_05:26,https://www.sueddeutsche.de/bayern/verkehr-muenchen-pendler-stehen-wieder-mehr-im-stau-muenchner-am-haeufigsten-dpa.urn-newsml-dpa-com-20090101-211207-99-283874,Verkehr - München,dpa,,,07122021,Sueddeutsche,bayern
USA verkünden diplomatischen Boykott der Winterspiele in Peking,07122021_05:25,https://www.sueddeutsche.de/politik/olympia-biden-china-1.5481819,Olympia,,,Kein Mitglied der US-Regierung werde zu den Spielen nach China reisen. US-Sportler dürfen aber an den Wettkämpfen teilnehmen.,07122021,Sueddeutsche,politik
Ungeimpfte eher bereit zum Corona-Regelbruch an Weihnachten,07122021_05:24,https://www.sueddeutsche.de/bayern/gesellschaft-neubiberg-ungeimpfte-eher-bereit-zum-corona-regelbruch-an-weihnachten-dpa.urn-newsml-dpa-com-20090101-211207-99-283366,Gesellschaft - Neubiberg,dpa,,,07122021,Sueddeutsche,bayern
Mann nach Zusammenstoß bei Krumbach ums Leben gekommen,07122021_05:20,https://www.sueddeutsche.de/bayern/unfaelle-mann-nach-zusammenstoss-bei-krumbach-ums-leben-gekommen-dpa.urn-newsml-dpa-com-20090101-211207-99-283367,Unfälle,dpa,,,07122021,Sueddeutsche,bayern
Herrmann besorgt über Fackelaufmarsch gegen Corona-Politik,07122021_05:18,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-herrmann-besorgt-ueber-fackelaufmarsch-gegen-corona-politik-dpa.urn-newsml-dpa-com-20090101-211207-99-283368,Gesundheit - München,dpa,,,07122021,Sueddeutsche,bayern
Ärzte beklagen Planungsunsicherheit bei Impfstofflieferungen,07122021_05:16,https://www.sueddeutsche.de/gesundheit/gesundheit-weimar-aerzte-beklagen-planungsunsicherheit-bei-impfstofflieferungen-dpa.urn-newsml-dpa-com-20090101-211207-99-283424,Gesundheit - Weimar,dpa,,,07122021,Sueddeutsche,gesundheit
Immer weniger Russisch-Unterricht an Thüringer Schulen,07122021_05:14,https://www.sueddeutsche.de/bildung/bildung-erfurt-immer-weniger-russisch-unterricht-an-thueringer-schulen-dpa.urn-newsml-dpa-com-20090101-211207-99-283425,Bildung - Erfurt,dpa,,,07122021,Sueddeutsche,bildung
"Lkw-Unfall: Fahrer schwer verletzt, Vollsperrung",07122021_05:12,https://www.sueddeutsche.de/panorama/unfaelle-wallhausen-lkw-unfall-fahrer-schwer-verletzt-vollsperrung-dpa.urn-newsml-dpa-com-20090101-211207-99-283426,Unfälle - Wallhausen,dpa,,,07122021,Sueddeutsche,panorama
Potsdam neu unter den staureichsten Städten Deutschlands,07122021_05:09,https://www.sueddeutsche.de/wirtschaft/verkehr-potsdam-potsdam-neu-unter-den-staureichsten-staedten-deutschlands-dpa.urn-newsml-dpa-com-20090101-211207-99-283766,Verkehr - Potsdam,dpa,,,07122021,Sueddeutsche,wirtschaft
Studie: Deutlich mehr Stau in Berlin,07122021_05:07,https://www.sueddeutsche.de/wirtschaft/verkehr-berlin-studie-deutlich-mehr-stau-in-berlin-dpa.urn-newsml-dpa-com-20090101-211207-99-283767,Verkehr - Berlin,dpa,,,07122021,Sueddeutsche,wirtschaft
