Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Weitere Hilfstransporte sind aus Fürstenfeldbruck unterwegs,03032022_16:20,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-ukraine-hilfstransporte-1.5540919,Brucker helfen der Ukraine,,"Von Peter Bierl, Fürstenfeldbruck","Inzwischen gibt es in einigen Kommunen im Landkreis private Sammelaktionen. 
                        
                            Von Peter Bierl, Fürstenfeldbruck",04032022,Sueddeutsche,muenchen
München trennt sich von Gergijew: Netrebko sagt Konzerte ab,03032022_16:19,https://www.sueddeutsche.de/bayern/konflikte-muenchen-muenchen-trennt-sich-von-gergijew-netrebko-sagt-konzerte-ab-dpa.urn-newsml-dpa-com-20090101-220228-99-321839,Konflikte - München,dpa,,,04032022,Sueddeutsche,bayern
Ärzte rufen zur Hilfe für die Ukrainer auf,03032022_16:17,https://www.sueddeutsche.de/politik/krieg-schwerin-aerzte-rufen-zur-hilfe-fuer-die-ukrainer-auf-dpa.urn-newsml-dpa-com-20090101-220303-99-372583,Krieg - Schwerin,dpa,,,04032022,Sueddeutsche,politik
Leipzig bereitet Unterstützung für Ukraine-Geflüchtete vor,03032022_16:16,https://www.sueddeutsche.de/politik/krieg-leipzig-leipzig-bereitet-unterstuetzung-fuer-ukraine-gefluechtete-vor-dpa.urn-newsml-dpa-com-20090101-220303-99-371144,Krieg - Leipzig,dpa,,,04032022,Sueddeutsche,politik
Opernstar Anna Netrebko sagt Konzerte auch in Hamburg ab,03032022_16:15,https://www.sueddeutsche.de/kultur/musik-hamburg-opernstar-anna-netrebko-sagt-konzerte-auch-in-hamburg-ab-dpa.urn-newsml-dpa-com-20090101-220301-99-337830,Musik - Hamburg,dpa,,,04032022,Sueddeutsche,kultur
Vier Kälber nach Brand im Stall tot,03032022_16:15,https://www.sueddeutsche.de/panorama/braende-kusterdingen-vier-kaelber-nach-brand-im-stall-tot-dpa.urn-newsml-dpa-com-20090101-220303-99-372561,Brände - Kusterdingen,dpa,,,04032022,Sueddeutsche,panorama
77 Prozent - und Ende?,03032022_16:15,https://www.sueddeutsche.de/muenchen/starnberg/corona-impfung-novavax-starnberg-impfquote-1.5540926,Impfquote im Landkreis Starnberg,,Von Christina Rebhahn-Roither und Florian Zick,"In den vergangenen Tagen sind nur noch wenige Menschen in den Impfzentren vorstellig geworden, die sich ein erstes Mal piksen lassen wollten. Der neue Novavax-Impfstoff hat daran nichts geändert.
                        
                            Von Christina Rebhahn-Roither und Florian Zick",04032022,Sueddeutsche,muenchen
Kampf dem Grillrauch: Ausschuss und Ministerium über Kreuz,03032022_16:14,https://www.sueddeutsche.de/wissen/umwelt-mannheim-kampf-dem-grillrauch-ausschuss-und-ministerium-ueber-kreuz-dpa.urn-newsml-dpa-com-20090101-220303-99-372507,Umwelt - Mannheim,dpa,,,04032022,Sueddeutsche,wissen
Eingeschlagene Scheibe in russisch-polnischem Supermarkt,03032022_16:13,https://www.sueddeutsche.de/panorama/kriminalitaet-oberhausen-eingeschlagene-scheibe-in-russisch-polnischem-supermarkt-dpa.urn-newsml-dpa-com-20090101-220303-99-372542,Kriminalität - Oberhausen,dpa,,,04032022,Sueddeutsche,panorama
Fortuna Düsseldorf muss auf Felix Klaus verzichten,03032022_16:13,https://www.sueddeutsche.de/sport/fussball-duesseldorf-fortuna-duesseldorf-muss-auf-felix-klaus-verzichten-dpa.urn-newsml-dpa-com-20090101-220303-99-372502,Fußball - Düsseldorf,dpa,,,04032022,Sueddeutsche,sport
Ursache von Straßenbahnunfall mit 26 Verletzten noch unklar,03032022_16:13,https://www.sueddeutsche.de/panorama/unfaelle-rostock-ursache-von-strassenbahnunfall-mit-26-verletzten-noch-unklar-dpa.urn-newsml-dpa-com-20090101-220303-99-363145,Unfälle - Rostock,dpa,,,04032022,Sueddeutsche,panorama
