Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Demo-Ankündigung: Polizei sichert Stadtratssitzung ab,27012022_16:17,https://www.sueddeutsche.de/politik/kommunen-dresden-demo-ankuendigung-polizei-sichert-stadtratssitzung-ab-dpa.urn-newsml-dpa-com-20090101-220127-99-874696,Kommunen - Dresden,dpa,,,28012022,Sueddeutsche,politik
"Zinsen, Inflation, Ukraine-Krise: Gefahr für Finanzmarkt?",27012022_16:16,https://www.sueddeutsche.de/wirtschaft/boersen-zinsen-inflation-ukraine-krise-gefahr-fuer-finanzmarkt-dpa.urn-newsml-dpa-com-20090101-220127-99-874187,Börsen,dpa,,,28012022,Sueddeutsche,wirtschaft
Elke Büdenbender kehrt in Richterberuf zurück,27012022_16:15,https://www.sueddeutsche.de/politik/bundespraesident-elke-buedenbender-kehrt-in-richterberuf-zurueck-dpa.urn-newsml-dpa-com-20090101-220127-99-875030,Bundespräsident,dpa,,,28012022,Sueddeutsche,politik
"""Ich wäre eine gute Mutter""",27012022_16:11,https://www.sueddeutsche.de/leben/behinderung-pflegemutter-diskriminierung-inklusion-1.5516235,Inklusion,,Von Carolin Fries,"Svenja Steinke wünscht sich ein Pflegekind. Doch die Behörden halten die körperlich schwer eingeschränkte Frau für ungeeignet - nur ein ebenfalls behindertes Kind, das ginge vielleicht. Ist das Diskriminierung?
                        
                            Von Carolin Fries",28012022,Sueddeutsche,leben
Es gibt wieder Dividende,27012022_16:11,https://www.sueddeutsche.de/wirtschaft/deutsche-bank-dividende-jahreszahlen-1.5516752,Deutsche Bank,,"Von Meike Schreiber , Frankfurt","Die Deutsche Bank feiert sich für den höchsten Gewinn seit langem und sieht sich zurück im Wettbewerb. Im internationalen Vergleich aber ist sie noch immer ein Zwerg.
                        
                            Von Meike Schreiber , Frankfurt",28012022,Sueddeutsche,wirtschaft
Fußgängerverband: In Berlin bleibt noch viel zu tun,27012022_16:10,https://www.sueddeutsche.de/wirtschaft/verkehr-berlin-fussgaengerverband-in-berlin-bleibt-noch-viel-zu-tun-dpa.urn-newsml-dpa-com-20090101-220127-99-876611,Verkehr - Berlin,dpa,,,28012022,Sueddeutsche,wirtschaft
Der noble Gastgeber,27012022_16:10,https://www.sueddeutsche.de/kultur/ernst-stankovski-nachruf-1.5516802,Zum Tod von Ernst Stankovski,,Von Holger Gertz,"Der Kabarettist, Schauspieler und Autor Ernst Stankovski war so viel mehr als ein Quizmeister. Aber mit seiner Grandezza machte er die Hochkultur in ""Erkennen Sie die Melodie?"" zum Vorabendknüller. 
                        
                            Von Holger Gertz",28012022,Sueddeutsche,kultur
AfD-Politiker als Bildungsausschuss-Vorsitzender abgesetzt,27012022_16:08,https://www.sueddeutsche.de/bayern/bayern-landtag-afd-bayerbach-bildungsausschuss-1.5516266,Bayerischer Landtag,,"Von Viktoria Spinrad, München","Markus Bayerbach soll sich in Chats teilweise radikal geäußert haben. Nun wurde er als Vorsitzender des Bildungsausschusses abgewählt. Es ist ein bislang einmaliger Vorgang in der Geschichte des bayerischen Landtags.
                        
                            Von Viktoria Spinrad, München",28012022,Sueddeutsche,bayern
Kein Geld für Landesaufnahmeprogramm im Haushalt,27012022_16:07,https://www.sueddeutsche.de/politik/landtag-erfurt-kein-geld-fuer-landesaufnahmeprogramm-im-haushalt-dpa.urn-newsml-dpa-com-20090101-220127-99-876064,Landtag - Erfurt,dpa,,,28012022,Sueddeutsche,politik
Stralsund will Werftgelände am 1. März kaufen,27012022_16:07,https://www.sueddeutsche.de/wirtschaft/schiffbau-stralsund-stralsund-will-werftgelaende-am-1-maerz-kaufen-dpa.urn-newsml-dpa-com-20090101-220127-99-876570,Schiffbau - Stralsund,dpa,,,28012022,Sueddeutsche,wirtschaft
