Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Warnstreiks an Uniklinik Leipzig für bessere Bezahlung,16112021_12:29,https://www.sueddeutsche.de/karriere/gewerkschaften-leipzig-warnstreiks-an-uniklinik-leipzig-fuer-bessere-bezahlung-dpa.urn-newsml-dpa-com-20090101-211116-99-18301,Gewerkschaften - Leipzig,dpa,,,16112021,Sueddeutsche,karriere
Vor Spiel gegen FCN: Sandhausen-Spieler beenden Quarantäne,16112021_12:28,https://www.sueddeutsche.de/bayern/fussball-sandhausen-vor-spiel-gegen-fcn-sandhausen-spieler-beenden-quarantaene-dpa.urn-newsml-dpa-com-20090101-211116-99-19571,Fußball - Sandhausen,dpa,,,16112021,Sueddeutsche,bayern
Gedenkkränze und Gebinde vom Ostfriedhof Gera gestohlen,16112021_12:27,https://www.sueddeutsche.de/panorama/kriminalitaet-gera-gedenkkraenze-und-gebinde-vom-ostfriedhof-gera-gestohlen-dpa.urn-newsml-dpa-com-20090101-211116-99-19521,Kriminalität - Gera,dpa,,,16112021,Sueddeutsche,panorama
Versicherung zahlt nicht bei Bauunfall bei Familienhilfe,16112021_12:24,https://www.sueddeutsche.de/panorama/justiz-erfurt-versicherung-zahlt-nicht-bei-bauunfall-bei-familienhilfe-dpa.urn-newsml-dpa-com-20090101-211116-99-19523,Justiz - Erfurt,dpa,,,16112021,Sueddeutsche,panorama
AfD will Parteitag in Schmallenberg: Stadt wehrt sich,16112021_12:23,https://www.sueddeutsche.de/politik/parteien-duesseldorf-afd-will-parteitag-in-schmallenberg-stadt-wehrt-sich-dpa.urn-newsml-dpa-com-20090101-211116-99-16878,Parteien - Düsseldorf,dpa,,,16112021,Sueddeutsche,politik
Naturschützer: Grundlage für Genehmigung von B26n fehlt,16112021_12:23,https://www.sueddeutsche.de/bayern/verkehr-wuerzburg-naturschuetzer-grundlage-fuer-genehmigung-von-b26n-fehlt-dpa.urn-newsml-dpa-com-20090101-211116-99-19499,Verkehr - Würzburg,dpa,,,16112021,Sueddeutsche,bayern
"Zwei Wochen nach Corona-Ausbruch: ""Sansibar"" öffnet wieder",16112021_12:22,https://www.sueddeutsche.de/wirtschaft/gastgewerbe-sylt-zwei-wochen-nach-corona-ausbruch-sansibar-oeffnet-wieder-dpa.urn-newsml-dpa-com-20090101-211116-99-19508,Gastgewerbe - Sylt,dpa,,,16112021,Sueddeutsche,wirtschaft
Protest in Halle im Tarifstreit im öffentlichen Dienst,16112021_12:22,https://www.sueddeutsche.de/karriere/gewerkschaften-halle-saale-protest-in-halle-im-tarifstreit-im-oeffentlichen-dienst-dpa.urn-newsml-dpa-com-20090101-211116-99-13640,Gewerkschaften - Halle (Saale),dpa,,,16112021,Sueddeutsche,karriere
Ermittlungen gegen Ex-Chef von Ex-Fahrradbauer vor Abschluss,16112021_12:21,https://www.sueddeutsche.de/panorama/kriminalitaet-halle-saale-ermittlungen-gegen-ex-chef-von-ex-fahrradbauer-vor-abschluss-dpa.urn-newsml-dpa-com-20090101-211116-99-19488,Kriminalität - Halle (Saale),dpa,,,16112021,Sueddeutsche,panorama
Gericht: Regeln für Warn- und Alarmstufe sind rechtens,16112021_12:20,https://www.sueddeutsche.de/panorama/prozesse-mannheim-gericht-regeln-fuer-warn-und-alarmstufe-sind-rechtens-dpa.urn-newsml-dpa-com-20090101-211116-99-19489,Prozesse - Mannheim,dpa,,,16112021,Sueddeutsche,panorama
Kammer verurteilt Aggressivität gegen medizinisches Personal,16112021_12:19,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-kammer-verurteilt-aggressivitaet-gegen-medizinisches-personal-dpa.urn-newsml-dpa-com-20090101-211116-99-19303,Gesundheit - Dresden,dpa,,,16112021,Sueddeutsche,gesundheit
