Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Extras für die Community""",24022022_20:54,https://www.sueddeutsche.de/muenchen/wolfratshausen/gelting-kleinkunstbuehne-hinterhalt-thorsten-thane-hiha-community-patreon-1.5530806,Geltinger Kulturbühne,,"Von Stephanie Schwaderer, Geretsried","Thorsten Thane und das ""Hinterhalt""-Team setzen auf ein neues Finanzierungskonzept.
                        
                            Von Stephanie Schwaderer, Geretsried",25022022,Sueddeutsche,muenchen
Fürstenfeldbruck sucht Namen für neuen Jugendtreff,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-jugendtreff-namenswettbewerb-1.5536048,Wettbewerb,,,Vorschläge können bis zum 9. März beim Stadtjugendrat eingereicht werden.,25022022,Sueddeutsche,muenchen
Einbrecher scheitern an Tür,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/polizei-fuerstenfeldbruck-grafrath-einbruch-einbruchsversuch-1.5536256,Grafrath,,,Unbekannte richten Sachschaden an.,25022022,Sueddeutsche,muenchen
Jugendgruppe will christliches Festival besuchen,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/germering-christliches-festival-1.5536265,Freie evangelische Gemeinde Germering,,,Interessierte können sich bei Jugendreferent Michael Weber anmelden,25022022,Sueddeutsche,muenchen
Stimmzettel tauchen überraschend auf,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/erich-raff-sportbeirat-wahl-stimmzettel-fuerstenfeldbruck-1.5535867,Sportbeirat,,"Von Stefan Salger, Fürstenfeldbruck","Nach der Wahl des Sportbeirats von Fürstenfeldbruck gab es Gerüchte und sich widersprechende Aussagen des Oberbürgermeisters. Nun ist das Ergebnis bekannt .
                        
                            Von Stefan Salger, Fürstenfeldbruck",25022022,Sueddeutsche,muenchen
Kreis-FDP sagt politischen Ascherdonnerstag ab,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/eichenau-krieg-absage-politischer-ascherdonnerstag-1.5536205,Reaktion auf den russischen Einmarsch in die Ukraine,,,Vorsitzender Martin Koch hält Bierzeltstimmung derzeit nicht für angemessen.,25022022,Sueddeutsche,muenchen
Bürgerbegehren entzweit Gemeinderat,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/alling-sportplatz-kindergarten-buergerbegehren-1.5535942,Bürgerbegehren,,"Von Manfred Amann, Alling","Allinger Kommunalpolitiker kritisieren, dass Unterstützer des Kindergartenbaus die Seite gewechselt und bei den Gegnern unterschrieben haben.
                        
                            Von Manfred Amann, Alling",25022022,Sueddeutsche,muenchen
Caritas-Tagesstätte erweitert Plätze,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/germering-psychiatrie-tagesstaette-1.5535975,Germering,,,"Bis zu 15 psychisch kranke Menschen werden nun in der Einrichtung ""Aufwind"" betreut.",25022022,Sueddeutsche,muenchen
Historische Motive im Fokus,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/foto-fotowettbewerb-brucker-buidl-fuerstenfeldbruck-1.5535924,Fürstenfeldbruck,,,Am 15. März ist Einsendeschluss beim Fotowettbewerb Brucker Buidl.,25022022,Sueddeutsche,muenchen
Sammelstellen für Gartenabfälle wieder geöffnet,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-gartenabfaelle-sammelstellen-1.5536242,Landkreis Fürstenfeldbruck,,,Grünzeug kann aber auch an allen großen Wertstoffhöfen abgegeben werden.,25022022,Sueddeutsche,muenchen
Ortsdurchfahrt Windach gesperrt,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/moorenweis-strassensperrung-kanal-1.5535948,Moorenweis,,,Kanalarbeiten machen Umleitung notwendig,25022022,Sueddeutsche,muenchen
Wenig Chancen für einen Waldkindergarten,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/alling-waldkindergarten-1.5535996,Kinderbetreuung,,"Von Manfred Amann, Alling","Der Mehrheit im Gemeinderat Alling ist das jährliche Defizit zu groß. 
                        
                            Von Manfred Amann, Alling",25022022,Sueddeutsche,muenchen
Gymnasiast baut ungewöhnliches Musikinstrument,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-jugend-forscht-theremin-viscardi-gymnasium-1.5536227,Jugend forscht,,"Von  Isabel Strathmann , Fürstenfeldbruck","Narek Ter-Nikoghosyan vom Viscardi-Gymnasium in Fürstenfeldbruck gewinnt beim Regionalwettbewerb ""Jugend forscht"" mit einem selbst konstruierten Theremin.
                        
                            Von  Isabel Strathmann , Fürstenfeldbruck",25022022,Sueddeutsche,muenchen
Prinzenpaar mit Zukunft,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/faschingsgilde-olching-fgo-olching-faschingszug-olching-aschermittwoch-supergardetreffen-heimatgilde-ffb-1.5536274,Mitten in Fürstenfeldbruck,,"Kolumne von  Erich C Setzwein, Fürstenfeldbruck","Die Faschingsgilde Olching hat sich etwas Besonderes einfallen lassen.
                        
                            Kolumne von  Erich C Setzwein, Fürstenfeldbruck",25022022,Sueddeutsche,muenchen
Schwebender Baum,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/hundertjaehrige-eiche-verpflanzung-autokran-spezialfirma-fuerstenfeldbruck-1.5536131,Fürstenfeldbruck,,"Von Ingrid Hügenell, Fürstenfeldbruck","Eine Baufirma aus Fürstenfeldbruck lässt eine hundert Jahre alte Eiche nicht fällen, sondern auf dem selben Grundstück verpflanzen.
                        
                            Von Ingrid Hügenell, Fürstenfeldbruck",25022022,Sueddeutsche,muenchen
Handfester Streit unter Jugendlichen,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/facebook-soziale-medien-fuerstenfeldbruck-koerperverletzung-1.5536269,Fürstenfeldbruck,,,Polizei ermittelt gegen vier Personen in Fürstenfeldbruck.,25022022,Sueddeutsche,muenchen
Betrüger am Telefon,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/betrueger-telefon-polizei-abzocke-fuerstenfeldbruck-1.5536252,Klassische Masche,,"Von Stefan Salger, Fürstenfeldbruck","Wenn sich ein Anrufer meldet, sich als Verwandter oder Polizist ausgibt und ganz dringend um Geld bittet, dann ist Vorsicht geboten.
                        
                            Von Stefan Salger, Fürstenfeldbruck",25022022,Sueddeutsche,muenchen
Bocklet täuscht sich in Putin,24022022_20:54,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-reinhold-bocklet-katrin-staffler-putin-ukraine-krieg-1.5536318,Ukraine,,"Von Xaver Lallinger, Fürstenfeldbruck","Stunden vor dem Angriff auf die Ukraine nennt der frühere CSU-Minister Gründe, weshalb Russland das Nachbarland nicht überfallen werde.
                        
                            Von Xaver Lallinger, Fürstenfeldbruck",25022022,Sueddeutsche,muenchen
Grüne gegen Gilchinger Vergabepolitik,24022022_20:54,https://www.sueddeutsche.de/muenchen/starnberg/gilching-gruene-gegen-gilchinger-vergabepolitik-1.5536367,Gilching,,,,25022022,Sueddeutsche,muenchen
Wohnung mit Aussicht gesucht,24022022_20:54,https://www.sueddeutsche.de/muenchen/starnberg/mitten-im-garten-wohnung-mit-aussicht-gesucht-1.5535957,Mitten im Garten,,Glosse von Jacqueline Lang,"""Ein passender Ort zum Nestbau ist nicht immer leicht zu finden, und so kämpfen Vögel zunehmend mit Wohnungsnot""
                        
                            Glosse von Jacqueline Lang",25022022,Sueddeutsche,muenchen
Millionenloch in Andechs,24022022_20:54,https://www.sueddeutsche.de/muenchen/starnberg/andechs-finanzen-verschuldung-1.5536124,Finanzen,,"Von Blanche Mamer, Andechs","Der Gemeinde fehlen die Rücklagen. Nun muss sie hohe Kredite aufnehmen.
                        
                            Von Blanche Mamer, Andechs",25022022,Sueddeutsche,muenchen
Warum Escape-Spiele so beliebt sind,24022022_20:54,https://www.sueddeutsche.de/muenchen/starnberg/starnberg-freizeit-spiele-denksport-1.5536020,Freizeit,,"Interview von Hannah Szeck, Starnberg","Die Starnberger Stadtbücherei bietet ein spezielles Programm an, bei dem es um Flucht und Rätselraten geht. Das kommt sehr gut an - ein Gespräch über die Gründe dafür.
                        
                            Interview von Hannah Szeck, Starnberg",25022022,Sueddeutsche,muenchen
Mit dem Wassertaxi zur Landesgartenschau,24022022_20:54,https://www.sueddeutsche.de/muenchen/starnberg/starnberg-starnberger-see-landesgartenschau-mobilitaetskonzept-shuttlebusse-seeanbindung-patrick-janik-villa-almeida-soecking-1.5536117,Starnberg,,Von Peter Haacke,"Die Kreisstadt bewirbt sich um die Ausstellung 2032 und sammelt in einem zweiten Online-Workshop kühne bis naheliegende Ideen. Sogar eine Seilbahn steht auf dem Wunschzettel. 
                        
                            Von Peter Haacke",25022022,Sueddeutsche,muenchen
Landkreis soll sich auf Geflüchtete vorbereiten,24022022_20:54,https://www.sueddeutsche.de/muenchen/freising/freising-landkreis-soll-sich-auf-gefluechtete-vorbereiten-1.5536099,Freising,,,,25022022,Sueddeutsche,muenchen
Jugendamt sucht Tageseltern,24022022_20:54,https://www.sueddeutsche.de/muenchen/freising/landkreis-freising-jugendamt-sucht-tageseltern-1.5536115,Landkreis Freising,,,,25022022,Sueddeutsche,muenchen
Impfung mit Novavax startet,24022022_20:54,https://www.sueddeutsche.de/muenchen/freising/corona-im-landkreis-freising-impfung-mit-novavax-startet-1.5536095,Corona im Landkreis Freising,,,,25022022,Sueddeutsche,muenchen
"""Der christliche Dienst am Bedürftigen""",24022022_20:54,https://www.sueddeutsche.de/muenchen/freising/malteser-freising-hilfe-adel-1.5536109,Soziales Engagement im Landkreis Freising,,"Interview von Gudrun Regelein, Freising","Jeder der könne, sollte der Gesellschaft auch etwas zurückgeben, sagt Christine Gräfin La Rosée. Die 59-Jährige ist die neue kommissarische Kreisbeauftragte des Malteser Hilfsdienstes im Landkreis Freising.
                        
                            Interview von Gudrun Regelein, Freising",25022022,Sueddeutsche,muenchen
Hotspot im Fokus,24022022_20:54,https://www.sueddeutsche.de/muenchen/freising/flughafen-im-erdinger-moos-hotspot-im-fokus-1.5536105,Flughafen im Erdinger Moos,,,Grüne und Bürgerverein wollen Ultrafeinstaub-Messungen  auf dem Flughafengelände,25022022,Sueddeutsche,muenchen
Angebranntes Essen löst Feueralarm aus,24022022_20:54,https://www.sueddeutsche.de/muenchen/freising/feuerwehreinsatz-an-der-angerstrasse-in-freising-angebranntes-essen-loest-feueralarm-aus-1.5536120,Feuerwehreinsatz an der Angerstraße in Freising,,,,25022022,Sueddeutsche,muenchen
