Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Weißer Ring: Gewalt in Familien nimmt zu,25122021_18:16,https://www.sueddeutsche.de/panorama/kriminalitaet-weisser-ring-gewalt-in-familien-nimmt-zu-dpa.urn-newsml-dpa-com-20090101-211225-99-503918,Kriminalität,dpa,,,26122021,Sueddeutsche
Mildere Temperaturen nach Weihnachten erwartet,25122021_18:14,https://www.sueddeutsche.de/panorama/wetter-mildere-temperaturen-nach-weihnachten-erwartet-dpa.urn-newsml-dpa-com-20090101-211225-99-502551,Wetter,dpa,,,26122021,Sueddeutsche
Corona-Weihnacht: Lauterbach ruft zum Testen auf,25122021_18:12,https://www.sueddeutsche.de/service/jahreswechsel-corona-weihnacht-lauterbach-ruft-zum-testen-auf-dpa.urn-newsml-dpa-com-20090101-211225-99-500718,Jahreswechsel,dpa,,,26122021,Sueddeutsche
Mann ohne Führerschein verursacht Unfall und flüchtet,25122021_18:11,https://www.sueddeutsche.de/panorama/unfaelle-gotha-mann-ohne-fuehrerschein-verursacht-unfall-und-fluechtet-dpa.urn-newsml-dpa-com-20090101-211225-99-504212,Unfälle - Gotha,dpa,,,26122021,Sueddeutsche
"Was kann man sagen oder tun, wenn die Worte fehlen?",25122021_17:57,https://www.sueddeutsche.de/kultur/michael-ignatieff-ueber-den-trost-sachbuch-ratgeber-1.5493533,"Michael Ignatieffs Buch ""Über den Trost in dunklen Zeiten""",,Von Nils Minkmar,"Der kanadische Ideenhistoriker Michael Ignatieff hat ein Buch über das Trösten geschrieben, das ganz anders ist als die übliche Ratgeberliteratur.
                        
                            Von Nils Minkmar",26122021,Sueddeutsche
Es geht rund,25122021_17:56,https://www.sueddeutsche.de/kultur/corona-pandemie-friedrich-merz-1.5494039,Pandemie,,Von Marlene Knobloch,"Aus einem ""Freedom Day"" wurde nichts, stattdessen: noch ein Matschwinter mit Corona. Seit Beginn der Pandemie träumen wir von ihrem Ende - dabei sollten wir zyklisch denken.
                        
                            Von Marlene Knobloch",26122021,Sueddeutsche
Sea-Watch rettet 180 Bootsmigranten - 30 Menschen gestorben,25122021_17:47,https://www.sueddeutsche.de/politik/migration-sea-watch-rettet-180-bootsmigranten-30-menschen-gestorben-dpa.urn-newsml-dpa-com-20090101-211224-99-500063,Migration,dpa,,,26122021,Sueddeutsche
Toter bei Brand in Sonnewalde entdeckt,25122021_17:41,https://www.sueddeutsche.de/panorama/braende-sonnewalde-toter-bei-brand-in-sonnewalde-entdeckt-dpa.urn-newsml-dpa-com-20090101-211225-99-504143,Brände - Sonnewalde,dpa,,,26122021,Sueddeutsche
OSZE: Verstöße gegen Waffenstillstand in Ostukraine,25122021_17:41,https://www.sueddeutsche.de/politik/konflikte-osze-verstoesse-gegen-waffenstillstand-in-ostukraine-dpa.urn-newsml-dpa-com-20090101-211225-99-501172,Konflikte,dpa,,,26122021,Sueddeutsche
Dünnes Eis: Kinder von Flussinsel gerettet,25122021_17:01,https://www.sueddeutsche.de/panorama/notfaelle-duennes-eis-kinder-von-flussinsel-gerettet-dpa.urn-newsml-dpa-com-20090101-211225-99-504062,Notfälle,dpa,,,26122021,Sueddeutsche
Niederlagen für deutsche NBA-Profis - Curry überragt,25122021_16:55,https://www.sueddeutsche.de/sport/basketball-niederlagen-fuer-deutsche-nba-profis-curry-ueberragt-dpa.urn-newsml-dpa-com-20090101-211224-99-495897,Basketball,dpa,,,26122021,Sueddeutsche
Frau sticht auf Mann in Hostel ein,25122021_16:37,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-frau-sticht-auf-mann-in-hostel-ein-dpa.urn-newsml-dpa-com-20090101-211225-99-504003,Kriminalität - Berlin,dpa,,,26122021,Sueddeutsche
Ein Toter bei Verkehrsunfall auf der A5 nahe Renchen,25122021_16:32,https://www.sueddeutsche.de/wirtschaft/verkehr-renchen-ein-toter-bei-verkehrsunfall-auf-der-a5-nahe-renchen-dpa.urn-newsml-dpa-com-20090101-211225-99-501237,Verkehr - Renchen,dpa,,,26122021,Sueddeutsche
12.000 Puten müssen wegen Vogelpest getötet werden,25122021_16:26,https://www.sueddeutsche.de/leben/tiere-goldenstedt-12000-puten-muessen-wegen-vogelpest-getoetet-werden-dpa.urn-newsml-dpa-com-20090101-211225-99-503969,Tiere - Goldenstedt,dpa,,,26122021,Sueddeutsche
