Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Chargennummern für Impfstoff in Coswig gestohlen,19122021_09:50,https://www.sueddeutsche.de/panorama/kriminalitaet-coswig-chargennummern-fuer-impfstoff-in-coswig-gestohlen-dpa.urn-newsml-dpa-com-20090101-211219-99-440228,Kriminalität - Coswig,dpa,,,19122021,Sueddeutsche,panorama
Teil des Hafens wegen beschädigter Brücke gesperrt,19122021_09:49,https://www.sueddeutsche.de/panorama/unfaelle-teil-des-hafens-wegen-beschaedigter-bruecke-gesperrt-dpa.urn-newsml-dpa-com-20090101-211219-99-440172,Unfälle,dpa,,,19122021,Sueddeutsche,panorama
Sanierung der Münchner Glyptothek nach drei Jahren beendet,19122021_09:48,https://www.sueddeutsche.de/bayern/museen-muenchen-sanierung-der-muenchner-glyptothek-nach-drei-jahren-beendet-dpa.urn-newsml-dpa-com-20090101-211219-99-440199,Museen - München,dpa,,,19122021,Sueddeutsche,bayern
74-Jähriger stirbt nach Autounfall in Grafschaft Bentheim,19122021_09:45,https://www.sueddeutsche.de/panorama/unfaelle-wietmarschen-74-jaehriger-stirbt-nach-autounfall-in-grafschaft-bentheim-dpa.urn-newsml-dpa-com-20090101-211219-99-440175,Unfälle - Wietmarschen,dpa,,,19122021,Sueddeutsche,panorama
Mehrere Wildschweine bei Kollision auf B26 getötet,19122021_09:40,https://www.sueddeutsche.de/panorama/unfaelle-gross-zimmern-mehrere-wildschweine-bei-kollision-auf-b26-getoetet-dpa.urn-newsml-dpa-com-20090101-211219-99-440137,Unfälle - Groß-Zimmern,dpa,,,19122021,Sueddeutsche,panorama
"""Ein kaltherziges und brutales Land""",19122021_09:35,https://www.sueddeutsche.de/bayern/bayern-nachkriegszeit-stig-dagerman-reportagen-deutscher-herbst-1946-1.5487142,Bayern in der Nachkriegszeit,,Von Hans Kratzer,"Der schwedische Journalist Stig Dagerman reiste im Herbst 1946 durch das kriegszerstörte Deutschland. Seine Reportagen werfen einen ungewohnten Blick auf die damalige Tristesse. Auch seine Erfahrungen in Bayern klingen ganz anders, als man sie aus heutiger Sicht erwarten würde.
                        
                            Von Hans Kratzer",19122021,Sueddeutsche,bayern
Steuererklärungen sollen einfacher und digitaler werden,19122021_09:35,https://www.sueddeutsche.de/politik/bundesfinanzminister-steuererklaerungen-teilzeitfalle-1.5491143,Christian Lindner,,,Damit will der Bundesfinanzminister eines der Wahlversprechen der FDP realisieren. Ausgaben für das Homeoffice sollen auch nach der Pandemie steuerlich absetzbar sein.,19122021,Sueddeutsche,politik
Biathletin Herrmann verzichtet auf Massenstart - Doll dabei,19122021_09:32,https://www.sueddeutsche.de/sport/biathlon-biathletin-herrmann-verzichtet-auf-massenstart-doll-dabei-dpa.urn-newsml-dpa-com-20090101-211219-99-439970,Biathlon,dpa,,,19122021,Sueddeutsche,sport
"Sieben-Tage-Inzidenz sinkt auf 315,4",19122021_09:32,https://www.sueddeutsche.de/gesundheit/gesundheit-sieben-tage-inzidenz-sinkt-auf-3154-dpa.urn-newsml-dpa-com-20090101-211219-99-438033,Gesundheit,dpa,,,19122021,Sueddeutsche,gesundheit
84-Jährige will Unfallopfer helfen und wird von Zug erfasst,19122021_09:31,https://www.sueddeutsche.de/wirtschaft/verkehr-henschleben-84-jaehrige-will-unfallopfer-helfen-und-wird-von-zug-erfasst-dpa.urn-newsml-dpa-com-20090101-211219-99-440065,Verkehr - Henschleben,dpa,,,19122021,Sueddeutsche,wirtschaft
