Titel,URL,Date_Info,News_page
Bildungsministerin Stark-Watzinger: Bei Testknappheit dürfen Schüler nicht das Nachsehen haben,https://www.spiegel.de/panorama/bildung/bettina-stark-watzinger-bei-knappen-coronatests-duerfen-schueler-nicht-das-nachsehen-haben-a-25587046-cd25-469b-a2ef-cc565f626fe0,13012022_12:57 ,Spiegel
"Roland Emmerich über die Klimakrise: »In 10, 15, 20 Jahren wird alles so schlimm, dass das niemand mehr abstreiten kann«",https://www.spiegel.de/panorama/leute/roland-emmerich-momentan-gibt-es-noch-viele-leute-die-den-klimawandel-leugnen-a-26240061-fac9-4f6e-ad1a-a457a71e515b,13012022_12:51 ,Spiegel
Insolventer Schiffsbauer: Mitarbeiter der MV Werften sollen Dezember-Gehalt noch bekommen,https://www.spiegel.de/wirtschaft/unternehmen/mv-werften-nach-investor-genting-belegschaft-soll-dezember-gehalt-noch-bekommen-a-f5658723-2a21-4e46-b7e3-1775a9bf382e,13012022_12:49 ,Spiegel
Abkehr von E-Fuels: Verkehrsminister Wissing warnt vor Kauf von Autos mit Verbrennungsmotor,https://www.spiegel.de/auto/volker-wissing-verkehrsminister-warnt-vor-kauf-von-autos-mit-verbrennungsmotor-a-2eda9591-7832-44be-8609-375fb89b3c5c,13012022_12:44 ,Spiegel
Umstrittener Flyerservice: Razzia beim »Zentrum für politische Schönheit« nach Aktion gegen AfD,https://www.spiegel.de/politik/deutschland/afd-razzia-beim-zentrum-fuer-politische-schoenheit-nach-flyeraktion-a-d4ce7014-acd2-4ea5-8e66-a3c912aae072,13012022_12:24 ,Spiegel
Ex-Tennisstar Stich über den Fall Djoković: »Ich halte das für unglaubwürdig«,https://www.spiegel.de/sport/michael-stich-ueber-novak-djokovic-und-den-corona-streit-in-australien-ich-halte-das-fuer-unglaubwuerdig-a-40635da7-be92-4438-aaaa-eb3c7972e5b7,13012022_12:16 ,Spiegel
"Erzeugerpreise: Raps, Getreide und Kartoffeln werden immer teurer",https://www.spiegel.de/wirtschaft/soziales/raps-getreide-und-kartoffeln-werden-immer-teurer-a-5c3980ff-d459-413a-97c7-9ac3213a5891,13012022_12:02 ,Spiegel
Bewerbungsgedicht für das Amt des Parlamentspoeten: »Werde euch abends bei Tonic und Gin / mit fuchtigen Versen erschrecken«,https://www.spiegel.de/kultur/parlamentspoeten-bewerbungsgedicht-von-thomas-gsella-a-d5b365c4-2322-4aaa-b207-42c0055eab47,13012022_12:00 ,Spiegel
Geldentwertung: US-Notenbankerin nennt Kontrolle der Inflation die »wichtigste Aufgabe«,https://www.spiegel.de/wirtschaft/soziales/fed-direktorin-lael-brainard-kontrolle-der-inflation-ist-wichtigste-aufgabe-a-bea59d8b-722e-4224-a4c1-18dfe30a57bc,13012022_11:56 ,Spiegel
"Zehnter Jahrestag der »Costa Concordia«-Havarie: »Die Menschenmassen, alle rannten durcheinander«",https://www.spiegel.de/panorama/costa-concordia-ueberlebende-erinnert-sich-die-menschenmassen-alle-rannten-durcheinander-a-7ae3cb3f-8f79-46e3-afc3-f235ac83f03d,13012022_11:51 ,Spiegel
Nach Morden an Heimbewohnern: Leiterin des Oberlinhauses in Potsdam gekündigt,https://www.spiegel.de/panorama/potsdam-leiterin-des-behinderten-wohnheims-oberlinhaus-gekuendigt-a-f46155df-185a-4db4-8ed0-3585c06abff1,13012022_11:51 ,Spiegel
+++ Corona-News +++: Lehrerstreik in Frankreich nach Chaos bei Coronaregeln,https://www.spiegel.de/wissenschaft/medizin/corona-news-am-donnerstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-54e50d1e-5c51-4b24-83b7-3e84e31b6319,13012022_11:50 ,Spiegel
Defekte Druckmaschine: Hunderttausende Menschen in Südafrika fahren mit abgelaufenem Führerschein,https://www.spiegel.de/panorama/gesellschaft/suedafrika-hunderttausende-menschen-fahren-mit-abgelaufenem-fuehrerschein-a-063e3764-ba1a-4449-9629-6741eeafb1d2,13012022_11:28 ,Spiegel
Streit über Impfgesetz: FDP wirft Union Verzögerungstaktik vor,https://www.spiegel.de/politik/deutschland/corona-impfpflicht-fdp-wirft-union-verzoegerung-beim-streit-ums-gesetz-vor-a-940d9cbb-2af4-4726-b765-d4d34e548845,13012022_11:25 ,Spiegel
Kosten der Klimakrise: Extremer Regen bedroht Arbeitsplätze in Industriestaaten,https://www.spiegel.de/wissenschaft/extremer-regen-bedroht-arbeitsplaetze-in-industriestaaten-a-52372aae-0bcc-4bb5-8d5d-5018408b4c4e,13012022_11:21 ,Spiegel
»Ich fühle mich ziemlich krank«: Tomic bestätigt Coronaerkrankung nach Qualifikationsspiel für Australian Open,https://www.spiegel.de/sport/tennis/australian-open-bernard-tomic-an-corona-erkrankt-zwei-tage-nach-vorahnung-a-50108ab7-7ac1-4228-b43f-df2d384cfbd7,13012022_11:17 ,Spiegel
Michelle Obama über Maya Angelou: »Sie war eine phänomenale Frau«,https://www.spiegel.de/panorama/leute/michelle-obama-ueber-maya-angelou-sie-war-eine-phaenomenale-frau-a-12e6184d-4615-4f68-aba9-a368e1beeeb7,13012022_11:03 ,Spiegel
Wirtschaftsminister: Habeck setzt im Kampf gegen Inflation auf mehr Unabhängigkeit von fossilen Energien,https://www.spiegel.de/wirtschaft/soziales/robert-habeck-setzt-im-kampf-gegen-inflation-auf-mehr-unabhaengigkeit-von-fossilen-energien-a-32330176-563b-40fb-aecb-cdece2904210,13012022_10:46 ,Spiegel
»Cyber-Probleme«: Erpressersoftware legt US-Gefängnis lahm,https://www.spiegel.de/netzwelt/erpressersoftware-legt-us-gefaengnis-lahm-a-107ed983-b990-46b0-a96a-8bec1778aea8,13012022_10:43 ,Spiegel
Einblicke in Stasi-Unterlagen: DDR-Geheimdienst bespitzelte Scholz während seiner Juso-Zeit jahrelang,https://www.spiegel.de/politik/deutschland/olaf-scholz-was-in-den-stasi-akten-aus-seiner-juso-zeit-steht-a-36d9b86c-e8a8-4c55-81c2-a963298b2518,13012022_10:40 ,Spiegel
Syrischer Bürgerkrieg: Lebenslange Haft in Koblenzer Prozess um Staatsfolter in Syrien,https://www.spiegel.de/politik/deutschland/koblenz-lebenslange-haft-in-prozess-um-staatsfolter-in-syrien-a-988b4782-8f62-402c-b306-4451830d60b3,13012022_10:28 ,Spiegel
Fahrgast mit ungewöhnlichem Gepäck: Mutmaßlicher Einbrecher in Siegen nach Taxifahrt mit Tresor festgenommen,https://www.spiegel.de/panorama/justiz/siegen-mutmasslicher-einbrecher-nach-taxifahrt-mit-tresor-festgenommen-a-77a4c06d-a46c-4c3d-8316-8cfd19b66b6a,13012022_10:20 ,Spiegel
Größter Discounter: Aldi stellt auf »Tierwohl-Milch« um,https://www.spiegel.de/wirtschaft/aldi-stellt-auf-tierwohl-milch-um-a-6c645a99-d34a-419f-bbb1-1ec780c6179b,13012022_09:57 ,Spiegel
Altersvorsorge: Minister Heil will Renten durch mehr Arbeitnehmer stabilisieren,https://www.spiegel.de/wirtschaft/soziales/hubertus-heil-will-renten-durch-mehr-arbeitnehmer-stabilisieren-a-e916bd21-7036-42f7-ac21-270e3a4c63f2,13012022_09:49 ,Spiegel
Nach Johnsons »Partygate«: Labour-Vorsprung in britischen Umfragen wächst,https://www.spiegel.de/ausland/boris-johnson-labour-vorsprung-waechst-nach-partygate-skandal-a-d8d8a4a0-17d7-4e51-91b8-b8de76592292,13012022_09:21 ,Spiegel
Sitzung im Reichstag: Bundestag debattiert Klima- und Wirtschaftspläne von Minister Habeck,https://www.spiegel.de/politik/deutschland/robert-habeck-bundestag-debattiert-klima-und-wirtschaftsplaene-livestream-a-fd4313cf-4e48-40e3-b9b9-69912e50be87,13012022_08:54 ,Spiegel
"Handball-EM 2022: Spielplan, Gruppen und Ergebnisse",https://www.spiegel.de/sport/handball/handball-em-2022-spielplan-gruppen-und-ergebnisse-a-ff5a138f-50e0-4344-b9f5-179de482f930,13012022_08:44 ,Spiegel
"Australian Open: Zverev startet mit deutschem Duell, Kerber gegen eine Estin",https://www.spiegel.de/sport/tennis/australian-open-alexander-zverev-startet-gegen-daniel-altmaier-a-e4e6d8ba-1216-4cf0-84a4-3ddb80c5c3fe,13012022_08:31 ,Spiegel
Bertelsmann-Studie: Nur sechs Bundesländer informieren über Qualität von Pflegeheimen,https://www.spiegel.de/wirtschaft/soziales/bertelsmann-stiftung-zur-pflege-nur-sechs-bundeslaender-informieren-ueber-qualitaet-von-heimen-a-23a7c3bb-94d0-4607-8acb-11639497b06b,13012022_08:29 ,Spiegel
Debatte im Bundestag: Lauterbach verzichtet auf eigenen Antrag zur Corona-Impfpflicht,https://www.spiegel.de/politik/deutschland/corona-impfpflicht-karl-lauterbach-will-keinen-eigenen-antrag-erarbeiten-a-c6853363-dc70-4e2f-a8fb-31c2d9884ef2,13012022_08:00 ,Spiegel
Fariba Adelkhah: Französisch-iranische Forscherin muss in Iran zurück ins Gefängnis,https://www.spiegel.de/ausland/fariba-adelkhah-franzoesisch-iranische-forscherin-muss-in-iran-zurueck-ins-gefaengnis-a-b565bcd9-ab52-484d-b0e4-5ca16c809684,13012022_07:59 ,Spiegel
Chelsea zieht ins Ligapokal-Finale ein: Antonio Rüdiger trifft gegen Tottenham und schweigt zu Wechselgerüchten,https://www.spiegel.de/sport/fussball/antonio-ruediger-schiesst-fc-chelsea-gegen-tottenham-hotspur-ins-fa-cup-finale-a-cde59a02-a5c0-4414-a7ff-eed893871492,13012022_07:56 ,Spiegel
"Berufseinstieg als Straßenwärterin: »Ich mag es, die Verantwortung für große Maschinen zu tragen«",https://www.spiegel.de/start/strassenwaerterin-werden-ich-mag-es-die-verantwortung-fuer-grosse-maschinen-zu-tragen-a-2d82aa97-4273-437e-b52d-f8ad2efa4095,13012022_07:51 ,Spiegel
Fall Novak Djoković: Australiens Regierungschef: Minister überlegt noch wegen des Visums,https://www.spiegel.de/sport/tennis/novak-djokovic-australiens-regierungschef-minister-ueberlegt-noch-wegen-des-visums-a-e43a5b3c-e40b-4926-b1f9-de0621d79064,13012022_07:48 ,Spiegel
Europaweit 40 Prozent geplant: Von der Leyen will neuen Vorstoß für Frauenquote in Aufsichtsräten,https://www.spiegel.de/wirtschaft/unternehmen/frauenquote-in-aufsichtsraeten-ursula-von-der-leyen-will-neuen-vorstoss-a-96bbda41-38a3-4dc1-aae6-534269f47218,13012022_07:45 ,Spiegel
Eric Adams: New Yorker Bürgermeister macht Bruder zum Sicherheitschef,https://www.spiegel.de/ausland/new-york-buergermeister-eric-adams-macht-bruder-zum-sicherheitschef-a-84c84574-965c-450a-8a49-516345802905,13012022_07:34 ,Spiegel
Bürgermeister von Kiew: Vitali Klitschko bereitet sich auf »Eskalation« zwischen Russland und Ukraine vor,https://www.spiegel.de/ausland/ukraine-vitali-klitschko-bereitet-kiew-auf-eskalation-mit-russland-vor-a-f8c2e158-243b-480b-a0fa-121885f9b7b1,13012022_07:16 ,Spiegel
Hochschulskandal in Marokko: Professor vergibt gute Noten gegen Sex – zwei Jahre Gefängnis,https://www.spiegel.de/panorama/justiz/marokko-professor-wegen-vergabe-guter-noten-gegen-sex-verurteilt-a-3c494540-2373-4fac-8cb1-6f90c8afc1d8,13012022_07:15 ,Spiegel
Wegen zu hoher Schulden: Iran und Venezuela verlieren Stimmrechte bei der Uno,https://www.spiegel.de/ausland/iran-und-venezuela-verlieren-stimmrechte-bei-der-uno-a-63fb7581-24a6-4366-96d4-42fa440361d9,13012022_07:13 ,Spiegel
Australian Open: Djoković bekommt Erstrundengegner zugelost – Visum-Status weiter unklar,https://www.spiegel.de/sport/tennis/novak-djokovic-bei-australian-open-erstrundengegner-zugelost-visum-status-weiter-unklar-a-62e7453f-3bb6-4857-aa83-a676686515be,13012022_07:08 ,Spiegel
