Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Nach Hochwasser: Versicherer zahlen über 3 Milliarden Euro,2021-12-07 11:10:00,https://www.sueddeutsche.de/panorama/unwetter-berlin-nach-hochwasserversicherer-zahlen-ueber-3-milliarden-euro-dpa.urn-newsml-dpa-com-20090101-211207-99-286538,Unwetter - Berlin,dpa,,,07122021,Sueddeutsche
Regensburger David Otto für drei Spiele gesperrt,2021-12-07 11:10:00,https://www.sueddeutsche.de/bayern/fussball-frankfurt-am-main-regensburger-david-otto-fuer-drei-spiele-gesperrt-dpa.urn-newsml-dpa-com-20090101-211207-99-287021,Fußball - Frankfurt am Main,dpa,,,07122021,Sueddeutsche
Linke kritisiert Anzahl von Ost-Ministern im Ampel-Kabinett,2021-12-07 11:09:00,https://www.sueddeutsche.de/politik/koalition-berlin-linke-kritisiert-anzahl-von-ost-ministern-im-ampel-kabinett-dpa.urn-newsml-dpa-com-20090101-211207-99-286734,Koalition - Berlin,dpa,,,07122021,Sueddeutsche
WHO gegen Genesenen-Plasma als Covid-Therapie,2021-12-07 11:08:00,https://www.sueddeutsche.de/wissen/wissenschaft-who-gegen-genesenen-plasma-als-covid-therapie-dpa.urn-newsml-dpa-com-20090101-211207-99-285734,Wissenschaft,dpa,,,07122021,Sueddeutsche
Frau wegen Beihilfe zu Millionendiebstahl vor Gericht,2021-12-07 11:08:00,https://www.sueddeutsche.de/panorama/prozesse-bremen-frau-wegen-beihilfe-zu-millionendiebstahl-vor-gericht-dpa.urn-newsml-dpa-com-20090101-211207-99-286386,Prozesse - Bremen,dpa,,,07122021,Sueddeutsche
Frankfurter Messe erhöht Verluste in der Corona-Krise,2021-12-07 11:05:00,https://www.sueddeutsche.de/wirtschaft/dienstleistungen-frankfurt-am-main-frankfurter-messe-erhoeht-verluste-in-der-corona-krise-dpa.urn-newsml-dpa-com-20090101-211207-99-286931,Dienstleistungen - Frankfurt am Main,dpa,,,07122021,Sueddeutsche
Corona-Inzidenz sackt ab: Aber starke Zweifel an Zahlen,2021-12-07 11:03:00,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-corona-inzidenz-sackt-ab-aber-starke-zweifel-an-zahlen-dpa.urn-newsml-dpa-com-20090101-211206-99-272902,Gesundheit - Berlin,dpa,,,07122021,Sueddeutsche
Großes Echo auf kleinen Boykott,2021-12-07 11:02:00,https://www.sueddeutsche.de/politik/olympia-boykott-usa-china-peking-1.5481874,Olympia 2022,,"Von Fabian Fellmann, Washington","China reagiert verärgert auf die Ankündigung der USA, keine diplomatische Vertretung zu den Winterspielen nach Peking zu schicken. Es ist der nächste Akt im Ränkespiel der beiden Großmächte. 
                        
                            Von Fabian Fellmann, Washington",07122021,Sueddeutsche
Großbritannien verschärft Einreiseregeln,2021-12-07 11:00:00,https://www.sueddeutsche.de/gesundheit/gesundheit-grossbritannien-verschaerft-einreiseregeln-dpa.urn-newsml-dpa-com-20090101-211207-99-286333,Gesundheit,dpa,,,07122021,Sueddeutsche
10 Millionen US-Dollar beschlagnahmt,07122021_09:54,https://www.sueddeutsche.de/panorama/10-millionen-us-dollar-beschlagnahmt-1.5481961,,,,"Video
                    
                    
                        Sicherheitsbehörden in Panama haben die Gelder bei einer Razzia in der Drogenszene sichergestellt.",07122021,Sueddeutsche
