Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Zwei Abgeordnete treten aus,30122021_17:43,https://www.sueddeutsche.de/politik/afd-zwei-abgeordnete-treten-aus-1.5498607,AfD,,,,01012022,Sueddeutsche
Rakete im Weltall,30122021_17:43,https://www.sueddeutsche.de/politik/iran-rakete-im-weltall-1.5498738,Iran,,,,01012022,Sueddeutsche
Hoffnung in der Platte,30122021_17:43,https://www.sueddeutsche.de/politik/berlin-immobilienmarkt-obdachlose-1.5499032,Berliner Wohnungsmarkt,,"Von Jan Heidtmann, Berlin","In Berlin Mitte steht ein Haus mit fast 100 Wohnungen leer - weil der Eigentümer es so will. Jetzt sollen Obdachlose dort einziehen. Über einen noch offenen Machtkampf zwischen Stadt und Immobilienmarkt.
                        
                            Von Jan Heidtmann, Berlin",01012022,Sueddeutsche
Tricksen für die Zukunft,30122021_17:43,https://www.sueddeutsche.de/politik/schuldenbremse-klimaschutz-grundgesetz-1.5499013,Schuldenbremse und FDP,,"Von Wolfgang Janisch, Karlsruhe","Klimapolitik und Reduzierung von Schulden: Beide Vorhaben sollen künftigen Generationen dienen, aber sie kollidieren miteinander. Das ist ein Dilemma für Finanzminister Christian Lindner - und für das Bundesverfassungsgericht.
                        
                            Von Wolfgang Janisch, Karlsruhe",01012022,Sueddeutsche
Lobbyregister startet,30122021_17:43,https://www.sueddeutsche.de/politik/bundestag-lobbyregister-startet-1.5498740,Bundestag,,,,01012022,Sueddeutsche
Warnungen an Taiwan,30122021_17:43,https://www.sueddeutsche.de/politik/china-warnungen-an-taiwan-1.5498736,China,,,,01012022,Sueddeutsche
Mehr Zuschuss für eine Million Bürger,30122021_17:43,https://www.sueddeutsche.de/politik/wohngeld-mehr-zuschuss-fuer-eine-million-buerger-1.5498610,Wohngeld,,,,01012022,Sueddeutsche
Von Quarantänedauer bis Kontaktreduzierung,30122021_17:43,https://www.sueddeutsche.de/politik/corona-omikron-lauterbach-booster-impfung-quarantaene-fallzahlen-hochrisikogebiete-1.5499053,Corona,,"Von Henrike Roßbach, Berlin","Gesundheitsminister Lauterbach kündigt ""gute Vorschläge"" im Kampf gegen Omikron an. 
                        
                            Von Henrike Roßbach, Berlin",01012022,Sueddeutsche
Auf ein Wort,30122021_17:42,https://www.sueddeutsche.de/meinung/bmw-tesla-autoindustrie-1.5499017,Autoindustrie,,Von Max Hägler,"Meinung
                    
                    
                        BMW oder Tesla? Zum Jahreswechsel werden die Unterschiede zwischen deutschen und amerikanischen Unternehmen sichtbar.
                        
                            Von Max Hägler",01012022,Sueddeutsche
Was Familie ist,30122021_17:42,https://www.sueddeutsche.de/meinung/verantwortungsgemeinschaften-familie-ampel-koalition-1.5498093,Zusammenleben,,Kolumne von Heribert Prantl,"Meinung
                    
                    
                        Wahlverwandtschaften, Verantwortungsgemeinschaften und andere Neuigkeiten: Die Zukunft der Gesellschaft braucht Organisationsphantasie.
                        
                            Kolumne von Heribert Prantl",01012022,Sueddeutsche
Wir halten das aus,30122021_17:42,https://www.sueddeutsche.de/meinung/erwartungen-politik-kommunikation-corona-1.5498833,Erwartungen an die Politik,,Kommentar von Katharina Riehl,"Meinung
                    
                    
                        2021 kam eigentlich immer alles anders, als man dachte, und im Zweifel schlechter. Das macht mürbe. Deshalb hier ein Vorschlag für das neue Jahr: Politiker geben zu, wenn sie unsicher sind - und Wähler kommen damit klar.
                        
                            Kommentar von Katharina Riehl",01012022,Sueddeutsche
Wie im Kalten Krieg,30122021_17:42,https://www.sueddeutsche.de/meinung/russland-usa-eu-1.5498956,Ukraine-Konflikt,,Kommentar von Alexandra Föderl-Schmid,"Meinung
                    
                    
                        Die USA verhandeln mit Russland unter Ausschluss der Europäer. Damit wird die EU düpiert und Wladimir Putin hofiert - der sich wieder als Vertreter einer Supermacht fühlen kann.
                        
                            Kommentar von Alexandra Föderl-Schmid",01012022,Sueddeutsche
