Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Hertha war wie ein gemischter Salat. Der aber nicht schmeckte!""",18012022_17:46,https://www.sueddeutsche.de/sport/bobic-hertha-interview-1.5510417,Fredi Bobic im Interview,,"Interview von Javier Cáceres, Berlin","Vor dem Berliner Derby im DFB-Pokal gegen Union spricht Sportchef Fredi Bobic über sein schwieriges Andocken bei Hertha BSC. Und er erklärt, wie Corona die Millionen von Investor Windhorst frisst.
                        
                            Interview von Javier Cáceres, Berlin",19012022,Sueddeutsche,sport
Rochade auf der Schlüsselposition,18012022_17:46,https://www.sueddeutsche.de/sport/volleyball-rochade-auf-der-schluesselposition-1.5510092,Volleyball,,Von Sebastian Winter,"Diagonalspieler Samuel Jeanlys verlässt Herrschings Volleyballer kurz vor dem Start der heißen Saisonphase. Deren Trainer spricht von einer ""Win-win-win-Situation"". Auch, weil der Nachfolger des Franzosen für die Zwischenrunde schon bereitsteht.
                        
                            Von Sebastian Winter",19012022,Sueddeutsche,sport
EQT will Schufa ganz,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/uebernahme-eqt-will-schufa-ganz-1.5509930,Übernahme,,,,19012022,Sueddeutsche,wirtschaft
Der Verschmähte,18012022_17:46,https://www.sueddeutsche.de/sport/tischtennis-der-verschmaehte-1.5510193,Tischtennis,,Von Andreas Liebmann,"Kay Stumper ist in dieser Saison ein Sieggarant für den Bundesligisten TTC Neu-Ulm. Trotzdem wird der 19-Jährige fast nie eingesetzt. Sein Weggang zum Saisonende steht bereits fest.
                        
                            Von Andreas Liebmann",19012022,Sueddeutsche,sport
Die Inflation ist besser als ihr Ruf,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/inflation-ezb-massnahmen-1.5510152,Konjunktur,,Kommentar von Bastian Brinkmann,"Meinung
                    
                    
                        Die Preise steigen um mehr als fünf Prozent. Klingt schockierend - und nach einem Anlass für die EZB, die Zinsen zu erhöhen. Doch da gibt es ein Problem.
                        
                            Kommentar von Bastian Brinkmann",19012022,Sueddeutsche,wirtschaft
Veltins meldet Rekordabsatz,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/bier-veltins-meldet-rekordabsatz-1.5509932,Bier,,,,19012022,Sueddeutsche,wirtschaft
Warum Joe Biden so unbeliebt ist,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/joe-biden-wirtschaftspolitik-bilanz-usa-1.5510185,USA,,Von Claus Hulverscheidt,"Nach einem Jahr im Amt kann der US-Präsident wirtschaftspolitische Erfolge vorweisen wie kein Vorgänger in den vergangenen 45 Jahren. Trotzdem ist er unglaublich unpopulär. Wie kann das sein?
                        
                            Von Claus Hulverscheidt",19012022,Sueddeutsche,wirtschaft
Besuch Kretschmers in Frankenberg von Protest begleitet,18012022_17:46,https://www.sueddeutsche.de/politik/demonstrationen-frankenbergsa-besuch-kretschmers-in-frankenberg-von-protest-begleitet-dpa.urn-newsml-dpa-com-20090101-220118-99-758271,Demonstrationen - Frankenberg/Sa.,dpa,,,19012022,Sueddeutsche,politik
Schadenersatz beim Bau möglich,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/eugh-urteil-schadenersatz-beim-bau-moeglich-1.5509934,EuGH-Urteil,,,,19012022,Sueddeutsche,wirtschaft
Genting bereitet Insolvenz vor,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/kreuzfahrt-konzern-genting-bereitet-insolvenz-vor-1.5510136,Kreuzfahrt-Konzern,,,,19012022,Sueddeutsche,wirtschaft
"""Wir haben erkannt, dass wir weiblicher und jünger werden müssen""",18012022_17:46,https://www.sueddeutsche.de/wirtschaft/gewerkschaften-wir-haben-erkannt-dass-wir-weiblicher-und-juenger-werden-muessen-1.5510098,Gewerkschaften,,Interview von Benedikt Peters und Roland Preuß,"DGB-Chef Reiner Hoffmann erklärt, wie die Ampelkoalition die Kluft zwischen Arm und Reich verringern kann, was bei den Home-Office-Regeln passieren muss, und wieso sich die Gewerkschaften selbst ändern müssen.
                        
                            Interview von Benedikt Peters und Roland Preuß",19012022,Sueddeutsche,wirtschaft
Anleiherenditen steigen deutlich,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/anleihen-und-devisen-anleiherenditen-steigen-deutlich-1.5509762,Anleihen und Devisen,,,"In Erwartung steigender Zinsen in den USA werfen Anleger  Anleihen aus ihren Depots. Dies treibt  hierzulande die Rendite der zehnjährigen Staatstitel bis auf minus 0,002 Prozent an.",19012022,Sueddeutsche,wirtschaft
Zinssorgen belasten Dax,18012022_17:46,https://www.sueddeutsche.de/wirtschaft/aktien-zinssorgen-belasten-dax-1.5509760,Aktien,,,Die Anleger ziehen sich aus dem Aktienmarkt zurück. Sie fürchten schnellere Zinserhöhungen gegen die hohe Inflation. Darunter leiden insbesondere die Papiere der Technologie-Unternehmen. Auch an der Wall Street überwiegen die Minuszeichen.,19012022,Sueddeutsche,wirtschaft
Schwarzfahrer und Impfpflicht,18012022_17:46,https://www.sueddeutsche.de/kolumne/debatte-schwarzfahrer-und-impfpflicht-1.5510077,Debatte,,,"Sollten Schwarzfahrer ins Gefängnis? Und zeigt Österreich uns, wie man eine Impfpflicht festsetzt? Diskutieren Sie online mit.",19012022,Sueddeutsche,kolumne
Lasst die Chinesen alles gewinnen,18012022_17:46,https://www.sueddeutsche.de/kolumne/olympische-spiele-lasst-die-chinesen-alles-gewinnen-1.5510204,Olympische Spiele,,,Das Regime in Peking und das IOC würde vermutlich nur ein Boykott der Athleten und Athletinnen beeindrucken. Ein Leser hat da noch eine ganz andere Idee.,19012022,Sueddeutsche,kolumne
Milliarden und Billionen,18012022_17:46,https://www.sueddeutsche.de/kolumne/korrekturen-milliarden-und-billionen-1.5510075,Korrekturen,,,"Blackrock hat einen Jahresgewinn von 5,9 Milliarden Dollar; das japanische Gesamtbudget für 2022 beträgt  107,6 Billionen Yen.",19012022,Sueddeutsche,kolumne
"Kirche, Macht und Frauen",18012022_17:46,https://www.sueddeutsche.de/kolumne/abtreibung-kirche-macht-und-frauen-1.5510071,Abtreibung,,,Die geplante Abschaffung des Paragrafen 219a und der Kommentar  von Bischof Bätzing rufen Kritiker und Befürworter auf den Plan. Eine kontroverse Debatte.,19012022,Sueddeutsche,kolumne
Was sich aus vergangenen Katastrophen lernen lässt,18012022_17:46,https://www.sueddeutsche.de/kultur/neill-ferguson-doom-coronakrise-1.5509875,"Niall Fergusons Sachbuch ""Doom""",,Von Michael Mönninger,"Erdbeben, Hungersnöte, Kriege, Atomunfälle: Eigentlich hat die Menschheit Erfahrung mit Desastern. Aber lassen sich daraus Schlüsse für den Umgang mit der Corona-Pandemie ziehen? Das versucht jedenfalls der britische Wirtschaftshistoriker Niall Ferguson.
                        
                            Von Michael Mönninger",19012022,Sueddeutsche,kultur
"Die Dinge, wie Gott sie sieht",18012022_17:46,https://www.sueddeutsche.de/kultur/bachtyar-ali-maerchen-roman-nordirak-rezension-mein-onkel-den-der-wind-mitnahm-1.5509845,"Bachtyar Alis ""Mein Onkel, den der Wind mitnahm""",,Von Martin Ebel,"Ein Held, der durch die Folter so abmagert, dass er fliegen lernt: Wie politische Tyrannei ein Leben vor sich hertreibt, erzählt Bachtyar Ali - als Märchen.
                        
                            Von Martin Ebel",19012022,Sueddeutsche,kultur
Die Sache mit der Liebe und dem Rauch,18012022_17:46,https://www.sueddeutsche.de/kultur/nicolas-chamfort-moralist-frankreich-aphorismen-ulrich-kunzmann-1.5509846,Nicolas Chamforts vollständige Aphorismen,,Von Joseph Hanimann,"Albert Camus nannte ihn den ""Moralisten der Revolte"", Nietzsche fand, er sei der witzigste unter ihnen, als Frauenverächter macht ihm so leicht keiner etwas vor: Nicolas Chamforts Aphorismen liegen jetzt vollständig vor.
                        
                            Von Joseph Hanimann",19012022,Sueddeutsche,kultur
