Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Umweltschützer sammeln Müll bei alternativer Kohltour,13022022_08:43,https://www.sueddeutsche.de/wissen/umweltverschmutzung-bremen-umweltschuetzer-sammeln-muell-bei-alternativer-kohltour-dpa.urn-newsml-dpa-com-20090101-220212-99-97392,Umweltverschmutzung - Bremen,dpa,,,13022022,Sueddeutsche
Ein toter Fan in São Paulo nach Finale der Club-WM,13022022_08:43,https://www.sueddeutsche.de/sport/fussball-ein-toter-fan-in-so-paulo-nach-finale-der-club-wm-dpa.urn-newsml-dpa-com-20090101-220213-99-104169,Fußball,dpa,,,13022022,Sueddeutsche
Dresen: Politik muss sich bei Murat Kurnaz entschuldigen,13022022_08:43,https://www.sueddeutsche.de/kultur/film-berlin-dresen-politik-muss-sich-bei-murat-kurnaz-entschuldigen-dpa.urn-newsml-dpa-com-20090101-220213-99-104211,Film - Berlin,dpa,,,13022022,Sueddeutsche
Autofahrer übersieht Fußgängerin: 25-Jährige schwer verletzt,13022022_08:40,https://www.sueddeutsche.de/wirtschaft/verkehr-peine-autofahrer-uebersieht-fussgaengerin-25-jaehrige-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220213-99-104170,Verkehr - Peine,dpa,,,13022022,Sueddeutsche
"Hauptbahnhof: Erneut Verstöße in ""Waffenverbotszone""",13022022_08:39,https://www.sueddeutsche.de/panorama/kriminalitaet-hamburg-hauptbahnhof-erneut-verstoesse-in-waffenverbotszone-dpa.urn-newsml-dpa-com-20090101-220213-99-104157,Kriminalität - Hamburg,dpa,,,13022022,Sueddeutsche
"""Hätte nicht zählen dürfen"": Irreguläres Mainzer Tor",13022022_08:38,https://www.sueddeutsche.de/sport/fussball-haette-nicht-zaehlen-duerfen-irregulaeres-mainzer-tor-dpa.urn-newsml-dpa-com-20090101-220213-99-103927,Fußball,dpa,,,13022022,Sueddeutsche
Biike-Feuer lodern auch dieses Jahr nicht überall,13022022_08:37,https://www.sueddeutsche.de/kultur/brauchtum-biike-feuer-lodern-auch-dieses-jahr-nicht-ueberall-dpa.urn-newsml-dpa-com-20090101-220213-99-104121,Brauchtum,dpa,,,13022022,Sueddeutsche
Auto stürzt über Brücke acht Meter tief in Fluss,13022022_08:34,https://www.sueddeutsche.de/panorama/unfaelle-kuenzelsau-auto-stuerzt-ueber-bruecke-acht-meter-tief-in-fluss-dpa.urn-newsml-dpa-com-20090101-220213-99-104071,Unfälle - Künzelsau,dpa,,,13022022,Sueddeutsche
Bewaffneter überfällt Mannheimer Supermarkt,13022022_08:32,https://www.sueddeutsche.de/panorama/kriminalitaet-mannheim-bewaffneter-ueberfaellt-mannheimer-supermarkt-dpa.urn-newsml-dpa-com-20090101-220213-99-104048,Kriminalität - Mannheim,dpa,,,13022022,Sueddeutsche
Küchenbrand verursacht hohen Schaden,13022022_08:32,https://www.sueddeutsche.de/panorama/braende-fischerbach-kuechenbrand-verursacht-hohen-schaden-dpa.urn-newsml-dpa-com-20090101-220213-99-103643,Brände - Fischerbach,dpa,,,13022022,Sueddeutsche
Mehr Kinder fehlen unerlaubt in der Schule,13022022_08:31,https://www.sueddeutsche.de/bildung/bildung-stuttgart-mehr-kinder-fehlen-unerlaubt-in-der-schule-dpa.urn-newsml-dpa-com-20090101-220213-99-103645,Bildung - Stuttgart,dpa,,,13022022,Sueddeutsche
"Auto kommt von Straße ab, überschlägt sich: Schwerverletzte",13022022_08:30,https://www.sueddeutsche.de/panorama/unfaelle-laufenburg-auto-kommt-von-strasse-ab-ueberschlaegt-sich-schwerverletzte-dpa.urn-newsml-dpa-com-20090101-220213-99-103648,Unfälle - Laufenburg,dpa,,,13022022,Sueddeutsche
Kinder zerkratzen geparkte Autos in Düren: Hoher Schaden,13022022_08:30,https://www.sueddeutsche.de/panorama/kriminalitaet-dueren-kinder-zerkratzen-geparkte-autos-in-dueren-hoher-schaden-dpa.urn-newsml-dpa-com-20090101-220213-99-104002,Kriminalität - Düren,dpa,,,13022022,Sueddeutsche
