Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Mehr Sozialwohnungen: Trendwende laut Al-Wazir geschafft,26012022_13:40,https://www.sueddeutsche.de/wirtschaft/wohnen-wiesbaden-mehr-sozialwohnungen-trendwende-laut-al-wazir-geschafft-dpa.urn-newsml-dpa-com-20090101-220126-99-852192,Wohnen - Wiesbaden,dpa,,,26012022,Sueddeutsche
Tagespflegemutter führt Hund aus - Erlaubnis entzogen,26012022_13:40,https://www.sueddeutsche.de/panorama/urteile-tagespflegemutter-fuehrt-hund-aus-erlaubnis-entzogen-dpa.urn-newsml-dpa-com-20090101-220126-99-859231,Urteile,dpa,,,26012022,Sueddeutsche
Söder fordert Rückkehr zu längerem Genesenenstatus,26012022_13:39,https://www.sueddeutsche.de/bayern/corona-bayern-aktuell-inzidenz-genesenenstatus-lauterbach-1.5512150,Coronavirus-Newsblog für Bayern,,Alle Entwicklungen im Überblick,"Der Bund solle die Verkürzung von sechs auf drei Monate zurücknehmen, sagt Bayerns Regierungschef - und übt Kritik an Gesundheitsminister Lauterbach. Die Inzidenz springt auf mehr als 1000.
                        
                            Alle Entwicklungen im Überblick",26012022,Sueddeutsche
Defektes Weichenstück stört Straßenbahnverkehr,26012022_13:39,https://www.sueddeutsche.de/wirtschaft/verkehr-karlsruhe-defektes-weichenstueck-stoert-strassenbahnverkehr-dpa.urn-newsml-dpa-com-20090101-220126-99-859531,Verkehr - Karlsruhe,dpa,,,26012022,Sueddeutsche
Noch kein Termin zwischen IOC-Chef Bach und Peng Shuai,26012022_13:37,https://www.sueddeutsche.de/politik/sportpolitik-noch-kein-termin-zwischen-ioc-chef-bach-und-peng-shuai-dpa.urn-newsml-dpa-com-20090101-220126-99-859464,Sportpolitik,dpa,,,26012022,Sueddeutsche
Darum geht's in der großen Impfpflicht-Debatte im Bundestag,26012022_13:36,https://www.sueddeutsche.de/gesundheit/gesundheit-darum-gehts-in-der-grossen-impfpflicht-debatte-im-bundestag-dpa.urn-newsml-dpa-com-20090101-220126-99-858948,Gesundheit,dpa,,,26012022,Sueddeutsche
Corona-Fälle: Europapokal-Spiel in Stuttgart abgesagt,26012022_13:34,https://www.sueddeutsche.de/sport/volleyball-schwerin-corona-faelle-europapokal-spiel-in-stuttgart-abgesagt-dpa.urn-newsml-dpa-com-20090101-220126-99-859488,Volleyball - Schwerin,dpa,,,26012022,Sueddeutsche
Stammstrecke wird zwischen Ostbahnhof und Hackerbrücke gesperrt,26012022_13:34,https://www.sueddeutsche.de/muenchen/muenchen-stammstrecke-s-bahn-bauarbeiten-verkehr-1.5515677,S-Bahn München,,,"Weil neun Kilometer Schienen ausgetauscht werden müssen, fährt die S-Bahn an den kommenden beiden Wochenenden nur eingeschränkt. Passagiere müssen mitunter auf Trambahnen und Busse ausweichen und längere Fahrzeiten einplanen.",26012022,Sueddeutsche
Ministerium: Testpflicht-Änderung ist rechtlich geboten,26012022_13:33,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-ministerium-testpflicht-aenderung-ist-rechtlich-geboten-dpa.urn-newsml-dpa-com-20090101-220126-99-859471,Gesundheit - Schwerin,dpa,,,26012022,Sueddeutsche
"Ermittlungsgruppe ""Booster"" mit positiver Zwischenbilanz",26012022_13:32,https://www.sueddeutsche.de/panorama/kriminalitaet-luebeck-ermittlungsgruppe-booster-mit-positiver-zwischenbilanz-dpa.urn-newsml-dpa-com-20090101-220126-99-859461,Kriminalität - Lübeck,dpa,,,26012022,Sueddeutsche
"Kahn: Salihamidzic ""eine lange Zeit"" beim FC Bayern",26012022_13:32,https://www.sueddeutsche.de/bayern/fussball-muenchen-kahn-salihamidzic-eine-lange-zeit-beim-fc-bayern-dpa.urn-newsml-dpa-com-20090101-220126-99-859420,Fußball - München,dpa,,,26012022,Sueddeutsche
Landesbank Baden-Württemberg übernimmt Berlin Hyp,26012022_13:32,https://www.sueddeutsche.de/wirtschaft/banken-stuttgart-landesbank-baden-wuerttemberg-uebernimmt-berlin-hyp-dpa.urn-newsml-dpa-com-20090101-220126-99-859329,Banken - Stuttgart,dpa,,,26012022,Sueddeutsche
CDU und FDP wollen bei Maßnahmen an einem Strang ziehen,26012022_13:32,https://www.sueddeutsche.de/politik/landtag-duesseldorf-cdu-und-fdp-wollen-bei-massnahmen-an-einem-strang-ziehen-dpa.urn-newsml-dpa-com-20090101-220126-99-855443,Landtag - Düsseldorf,dpa,,,26012022,Sueddeutsche
Freispruch im Prozess um Waffenverkauf an Lübcke-Mörder,26012022_13:31,https://www.sueddeutsche.de/politik/extremismus-paderborn-freispruch-im-prozess-um-waffenverkauf-an-luebcke-moerder-dpa.urn-newsml-dpa-com-20090101-220126-99-857353,Extremismus - Paderborn,dpa,,,26012022,Sueddeutsche
Otte lässt Amt als Chef der Werteunion ruhen,26012022_13:30,https://www.sueddeutsche.de/politik/cdu-otte-afd-werteunion-1.5515605,Kandidat für Bundespräsidentenwahl,,,"Er tritt auf Vorschlag der AfD bei der Bundespräsidentenwahl an, die CDU hat deshalb ein Parteiausschlussverfahren eingeleitet. Er habe dies zur Kenntnis genommen, so Otte.",26012022,Sueddeutsche
"""Geboostert-Band"" soll Zugang zur Gastronomie vereinfachen",26012022_13:30,https://www.sueddeutsche.de/gesundheit/krankheiten-bremen-geboostert-band-soll-zugang-zur-gastronomie-vereinfachen-dpa.urn-newsml-dpa-com-20090101-220126-99-859406,Krankheiten - Bremen,dpa,,,26012022,Sueddeutsche
RKI meldet 164.000 Neuinfektionen binnen 24 Stunden,26012022_13:30,https://www.sueddeutsche.de/gesundheit/gesundheit-rki-meldet-164000-neuinfektionen-binnen-24-stunden-dpa.urn-newsml-dpa-com-20090101-220126-99-852187,Gesundheit,dpa,,,26012022,Sueddeutsche
Polizei versucht Rekonstruktion des Heidelberger Amoklaufs,26012022_13:30,https://www.sueddeutsche.de/panorama/kriminalitaet-mannheim-polizei-versucht-rekonstruktion-des-heidelberger-amoklaufs-dpa.urn-newsml-dpa-com-20090101-220126-99-857652,Kriminalität - Mannheim,dpa,,,26012022,Sueddeutsche
