Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Landkreis Miesbach richtet Leichensammelstelle ein,01122021_08:14,https://www.sueddeutsche.de/bayern/kommunen-landkreis-miesbach-richtet-leichensammelstelle-ein-dpa.urn-newsml-dpa-com-20090101-211201-99-210423,Kommunen,dpa,,,01122021,Sueddeutsche,bayern
"Schmutzler: Großer Dartsport ""kein Kneipenspiel mehr""",01122021_08:13,https://www.sueddeutsche.de/sport/darts-schmutzlergrosser-dartsport-kein-kneipenspiel-mehr-dpa.urn-newsml-dpa-com-20090101-211201-99-210348,Darts,dpa,,,01122021,Sueddeutsche,sport
Aaron Carter trennt sich nach Geburt des ersten Kindes,01122021_08:11,https://www.sueddeutsche.de/leben/leute-aaron-carter-trennt-sich-nach-geburt-des-ersten-kindes-dpa.urn-newsml-dpa-com-20090101-211201-99-207155,Leute,dpa,,,01122021,Sueddeutsche,leben
Scheune in Meißner-Vockerode abgebrannt: Keine Verletzten,01122021_08:11,https://www.sueddeutsche.de/panorama/braende-meissner-scheune-in-meissner-vockerode-abgebrannt-keine-verletzten-dpa.urn-newsml-dpa-com-20090101-211201-99-210349,Brände - Meißner,dpa,,,01122021,Sueddeutsche,panorama
Hessens Maschinenbauer mit zweistelligem Wachstum,01122021_08:10,https://www.sueddeutsche.de/wirtschaft/maschinenbau-frankfurt-am-main-hessens-maschinenbauer-mit-zweistelligem-wachstum-dpa.urn-newsml-dpa-com-20090101-211201-99-210350,Maschinenbau - Frankfurt am Main,dpa,,,01122021,Sueddeutsche,wirtschaft
Adele kündigt Konzertreihe in Las Vegas an,01122021_08:10,https://www.sueddeutsche.de/leben/personen-adele-kuendigt-konzertreihe-in-las-vegas-an-dpa.urn-newsml-dpa-com-20090101-211201-99-208515,Personen,dpa,,,01122021,Sueddeutsche,leben
Dicke Luft in Delhi,01122021_08:09,https://www.sueddeutsche.de/panorama/dicke-luft-in-delhi-1.5477392,,,,"Video
                    
                    
                        Die Luftqualität ist so schlecht, dass viele Bürger unter gesundheitlichen Problemen leiden.",01122021,Sueddeutsche,panorama
Von Taxi überrollt: 81-jährige Passagierin tödlich verletzt,01122021_08:08,https://www.sueddeutsche.de/wirtschaft/verkehr-huenstetten-von-taxi-ueberrollt-81-jaehrige-passagierin-toedlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211130-99-206754,Verkehr - Hünstetten,dpa,,,01122021,Sueddeutsche,wirtschaft
Stürmisches Wetter für Sachsen-Anhalt erwartet,01122021_08:07,https://www.sueddeutsche.de/panorama/wetter-magdeburg-stuermisches-wetter-fuer-sachsen-anhalt-erwartet-dpa.urn-newsml-dpa-com-20090101-211201-99-210297,Wetter - Magdeburg,dpa,,,01122021,Sueddeutsche,panorama
Ministerin: Mobile Impfteams sollen an Schulen impfen,01122021_08:05,https://www.sueddeutsche.de/bildung/bildung-magdeburg-ministerinmobile-impfteams-sollen-an-schulen-impfen-dpa.urn-newsml-dpa-com-20090101-211201-99-210298,Bildung - Magdeburg,dpa,,,01122021,Sueddeutsche,bildung
Pfiffe und wütende Schreie,01122021_08:05,https://www.sueddeutsche.de/sport/3-liga-fussball-tsv-1860-muenchen-gruenwalder-zuschauer-1.5477350,TSV 1860 München,,Von Christoph Leischwitz,"Im womöglich letzten Spiel des Jahres vor Zuschauern verliert der TSV 1860 München zu Hause gegen Waldhof Mannheim. Das wirft die Frage auf, ob die Mannschaft für den Kampf um die zweite Liga personell gut genug bestückt ist.
                        
                            Von Christoph Leischwitz",01122021,Sueddeutsche,sport
Sachsen bleibt Corona-Hotspot: Inzidenz sinkt erneut leicht,01122021_08:04,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-sachsen-bleibt-corona-hotspot-inzidenz-sinkt-erneut-leicht-dpa.urn-newsml-dpa-com-20090101-211201-99-210225,Gesundheit - Berlin,dpa,,,01122021,Sueddeutsche,gesundheit
