Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Kaderali: 2G nur für Menschen mit Booster diskutieren,29122021_12:26,https://www.sueddeutsche.de/gesundheit/gesundheit-greifswald-kaderali-2g-nur-fuer-menschen-mit-booster-diskutieren-dpa.urn-newsml-dpa-com-20090101-211229-99-534005,Gesundheit - Greifswald,dpa,,,30122021,Sueddeutsche
Watzke weist Spekulation über Gehaltsverzicht zurück,29122021_12:25,https://www.sueddeutsche.de/sport/fussball-dortmund-watzke-weist-spekulation-ueber-gehaltsverzicht-zurueck-dpa.urn-newsml-dpa-com-20090101-211229-99-533552,Fußball - Dortmund,dpa,,,30122021,Sueddeutsche
Bundesregierung: Besseres Bild zum Infektionsgeschehen ab Januar,29122021_12:24,https://www.sueddeutsche.de/politik/bundesregierung-besseres-bild-zum-infektionsgeschehen-ab-januar-1.5497919,,,,"Video
                    
                    
                        ""Die Zahlen werden sich zu Beginn des Jahres wieder normalisieren, es wird zu Nachmeldungen kommen"", sagte ein Sprecher des Gesundheitsministeriums mit Blick auf die aktuell sinkenden Infektionszahlen.",30122021,Sueddeutsche
Schulen sollen über Distanzunterricht selbst entscheiden,29122021_12:22,https://www.sueddeutsche.de/bildung/bildung-erfurt-schulen-sollen-ueber-distanzunterricht-selbst-entscheiden-dpa.urn-newsml-dpa-com-20090101-211229-99-531828,Bildung - Erfurt,dpa,,,30122021,Sueddeutsche
69 Bahnhöfe modernisiert: Bahn schließt Programm ab,29122021_12:22,https://www.sueddeutsche.de/wirtschaft/bahn-erfurt-69-bahnhoefe-modernisiert-bahn-schliesst-programm-ab-dpa.urn-newsml-dpa-com-20090101-211229-99-533973,Bahn - Erfurt,dpa,,,30122021,Sueddeutsche
Silvester und Neujahr in den Kirchen,29122021_12:16,https://www.sueddeutsche.de/muenchen/muenchen-silvester-neujahr-gottesdienste-kirchenkonzerte-1.5495206,Gottesdienste und Konzerte,,,"Orgelmusik, Chöre oder eine poetische Krippen-Klanginstallation: Eine Auswahl von Gottesdiensten und Kirchenkonzerten zum Jahreswechsel in München.",30122021,Sueddeutsche
Deutscher Urlauber stürzt in Bach in Tirol,29122021_12:15,https://www.sueddeutsche.de/panorama/notfaelle-ramsau-im-zillertal-deutscher-urlauber-stuerzt-in-bach-in-tirol-dpa.urn-newsml-dpa-com-20090101-211229-99-533895,Notfälle - Ramsau im Zillertal,dpa,,,30122021,Sueddeutsche
Polizei: Zahl der Einbrüche in Hamburg 2021 weiter gesunken,29122021_12:12,https://www.sueddeutsche.de/panorama/kriminalitaet-hamburg-polizei-zahl-der-einbrueche-in-hamburg-2021-weiter-gesunken-dpa.urn-newsml-dpa-com-20090101-211229-99-533856,Kriminalität - Hamburg,dpa,,,30122021,Sueddeutsche
FC Arsenal: Erneut positiver Corona-Test für Trainer Arteta,29122021_12:11,https://www.sueddeutsche.de/sport/fussball-fcarsenal-erneut-positiver-corona-test-fuer-trainer-arteta-dpa.urn-newsml-dpa-com-20090101-211229-99-533762,Fußball,dpa,,,30122021,Sueddeutsche
Autofahrer rast durch Spielplatz und Bushaltestelle,29122021_12:11,https://www.sueddeutsche.de/bayern/verkehr-effeltrich-autofahrer-rast-durch-spielplatz-und-bushaltestelle-dpa.urn-newsml-dpa-com-20090101-211229-99-533654,Verkehr - Effeltrich,dpa,,,30122021,Sueddeutsche
"""Wie ein Lauffeuer""",29122021_12:11,https://www.sueddeutsche.de/panorama/vogelgrippe-israel-zugvoegel-huehner-hula-tal-h5n1-1.5497884,Vogelgrippe in Israel,,"Von Peter Münch, Tel Aviv","Mitten in der neuen Corona-Welle trifft Israel auch noch ein massiver Ausbruch der Vogelgrippe. Und die Sorge wächst, dass das H5N1-Virus auf Menschen übergreift.
                        
                            Von Peter Münch, Tel Aviv",30122021,Sueddeutsche
600 Hansa-Fans: Anzeige und Ordnungswidrigkeitsverfahren,29122021_12:10,https://www.sueddeutsche.de/sport/fussball-rostock-600-hansa-fans-anzeige-und-ordnungswidrigkeitsverfahren-dpa.urn-newsml-dpa-com-20090101-211229-99-533860,Fußball - Rostock,dpa,,,30122021,Sueddeutsche
Betrug an Corona-Teststation: Mitarbeiter angezeigt,29122021_12:09,https://www.sueddeutsche.de/bayern/kriminalitaet-muenchen-betrug-an-corona-teststation-mitarbeiter-angezeigt-dpa.urn-newsml-dpa-com-20090101-211229-99-533655,Kriminalität - München,dpa,,,30122021,Sueddeutsche
Freie Fahrt in Bussen: Walldorf und St. Leon-Rot Vorreiter,29122021_12:07,https://www.sueddeutsche.de/wirtschaft/verkehr-walldorf-freie-fahrt-in-bussen-walldorf-und-st-leon-rot-vorreiter-dpa.urn-newsml-dpa-com-20090101-211229-99-530004,Verkehr - Walldorf,dpa,,,30122021,Sueddeutsche
Der neue Plan für die Komplett-Tournee,29122021_12:04,https://www.sueddeutsche.de/sport/vierschanzentournee-skispringen-frauen-1.5497434,Skispringen,,"Von Volker Kreisl, Oberstdorf","Die Vierschanzentournee der Männer findet aktuell zum 70. Mal statt - für Frauen gibt es den Wettbewerb immer noch nicht. Doch die Verantwortlichen im Skispringen haben nun eine Idee, wie sich das im kommenden Winter ändern könnte. 
                        
                            Von Volker Kreisl, Oberstdorf",30122021,Sueddeutsche
Lohnt sich Atomenergie finanziell und fürs Klima?,29122021_12:02,https://www.sueddeutsche.de/wissen/atomenergie-pro-und-contra-deutschland-frankreich-endlager-1.5496149,Kernkraft,,Von Christoph von Eichhorn und Thomas Hummel,"Kernkraftwerke gegen den Klimawandel: Was daran realistisch ist, und wie teuer Atomenergie wirklich kommt - eine Bilanz. Fünfter und letzter Teil der SZ-Serie.
                        
                            Von Christoph von Eichhorn und Thomas Hummel",30122021,Sueddeutsche
Teenager Abdusattorow ist nun Schnellschach-Weltmeister,29122021_12:02,https://www.sueddeutsche.de/sport/schach-teenager-abdusattorow-ist-nun-schnellschach-weltmeister-dpa.urn-newsml-dpa-com-20090101-211228-99-528336,Schach,dpa,,,30122021,Sueddeutsche
Deutschland: 596 Rechtsextremisten per Haftbefehl gesucht,29122021_12:01,https://www.sueddeutsche.de/panorama/deutschland-596-rechtsextremisten-per-haftbefehl-gesucht-1.5497880,,,,"Video
                    
                    
                        Fast 600 Rechtsextremisten werdejn derzeit in Deutschland per Haftbefehl gesucht. Das geht aus der Antwort des Bundesinnenministeriums auf eine Kleine Anfrage der Linksfraktion im Bundestag hervor.",30122021,Sueddeutsche
Prozess zu Juwelendiebstahl in Dresden ab 28. Januar,29122021_12:00,https://www.sueddeutsche.de/panorama/kriminalitaet-dresden-prozess-zu-juwelendiebstahl-in-dresden-ab-28-januar-dpa.urn-newsml-dpa-com-20090101-211229-99-533382,Kriminalität - Dresden,dpa,,,30122021,Sueddeutsche
Hessen-Stipendium fördert Forschung zu Hessens Modebädern,29122021_11:59,https://www.sueddeutsche.de/wissen/wissenschaft-wiesbaden-hessen-stipendium-foerdert-forschung-zu-hessens-modebaedern-dpa.urn-newsml-dpa-com-20090101-211229-99-533660,Wissenschaft - Wiesbaden,dpa,,,30122021,Sueddeutsche
Milde Temperaturen zu Silvester,29122021_11:59,https://www.sueddeutsche.de/panorama/wetter-milde-temperaturen-zu-silvester-dpa.urn-newsml-dpa-com-20090101-211229-99-533571,Wetter,dpa,,,30122021,Sueddeutsche
Der Rest vom Fest,29122021_11:57,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterhaching-ottobrunn-abfall-weihnachten-1.5497487,Abfallwirtschaft,,"Von Angela Boschert und Iris Hilberth, Unterhaching/Ottobrunn","In der Corona-Pandemie produzieren die Menschen mehr Müll als vorher. Um den Jahreswechsel ist das besonders auffällig - da müssen tonnenweise Elektroschrott, Papier und Altglas entsorgt werden.
                        
                            Von Angela Boschert und Iris Hilberth, Unterhaching/Ottobrunn",30122021,Sueddeutsche
Bürgerbeauftragte: Erhöhung des Kinderzuschlags zu gering,29122021_11:55,https://www.sueddeutsche.de/leben/soziales-kiel-buergerbeauftragte-erhoehung-des-kinderzuschlags-zu-gering-dpa.urn-newsml-dpa-com-20090101-211229-99-533603,Soziales - Kiel,dpa,,,30122021,Sueddeutsche
Leipzigs Forsberg: Mentale Probleme nach Trainer-Entlassung,29122021_11:53,https://www.sueddeutsche.de/sport/fussball-leipzigs-forsberg-mentale-probleme-nach-trainer-entlassung-dpa.urn-newsml-dpa-com-20090101-211229-99-533575,Fußball,dpa,,,30122021,Sueddeutsche
Gesuchter Mann kann Geldstrafe nicht zahlen: Kommt in Haft,29122021_11:52,https://www.sueddeutsche.de/panorama/kriminalitaet-harrislee-gesuchter-mann-kann-geldstrafe-nicht-zahlen-kommt-in-haft-dpa.urn-newsml-dpa-com-20090101-211229-99-533584,Kriminalität - Harrislee,dpa,,,30122021,Sueddeutsche
