Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Eintracht Braunschweig spielt trotz Corona gegen Zwickau,25012022_16:41,https://www.sueddeutsche.de/sport/fussball-braunschweig-eintracht-braunschweig-spielt-trotz-corona-gegen-zwickau-dpa.urn-newsml-dpa-com-20090101-220125-99-847349,Fußball - Braunschweig,dpa,,,26012022,Sueddeutsche
Airbus und IG Metall: Verhandlungen in entscheidender Phase,25012022_16:41,https://www.sueddeutsche.de/wirtschaft/flugzeugbau-airbus-und-igmetall-verhandlungen-in-entscheidender-phase-dpa.urn-newsml-dpa-com-20090101-220125-99-846743,Flugzeugbau,dpa,,,26012022,Sueddeutsche
Deutsche Handballer nur mit 13 Spielern gegen Russland,25012022_16:41,https://www.sueddeutsche.de/sport/handball-deutsche-handballer-nur-mit-13-spielern-gegen-russland-dpa.urn-newsml-dpa-com-20090101-220125-99-847863,Handball,dpa,,,26012022,Sueddeutsche
Atommüll-Zwischenlager in Gewerbegebiet unzulässig,25012022_16:38,https://www.sueddeutsche.de/wissen/abfall-atommuell-zwischenlager-in-gewerbegebiet-unzulaessig-dpa.urn-newsml-dpa-com-20090101-220125-99-847697,Abfall,dpa,,,26012022,Sueddeutsche
Impfmüdigkeit: Corona-Inzidenz steigt auf fast 1200,25012022_16:38,https://www.sueddeutsche.de/wissen/wissenschaft-potsdam-impfmuedigkeit-corona-inzidenz-steigt-auf-fast-1200-dpa.urn-newsml-dpa-com-20090101-220125-99-843813,Wissenschaft - Potsdam,dpa,,,26012022,Sueddeutsche
Nach Unfall auf Intensivstation: Bernal kämpft um Karriere,25012022_16:36,https://www.sueddeutsche.de/sport/radsport-nach-unfall-auf-intensivstation-bernal-kaempft-um-karriere-dpa.urn-newsml-dpa-com-20090101-220124-99-835563,Radsport,dpa,,,26012022,Sueddeutsche
Förderstopp: Städte- und Gemeindebund fordert Sicherheit,25012022_16:35,https://www.sueddeutsche.de/wirtschaft/energie-potsdam-foerderstopp-staedte-und-gemeindebund-fordert-sicherheit-dpa.urn-newsml-dpa-com-20090101-220125-99-847838,Energie - Potsdam,dpa,,,26012022,Sueddeutsche
Viagra bleibt rezeptpflichtig,25012022_16:34,https://www.sueddeutsche.de/panorama/viagra-verschreibungspflicht-entscheidung-arzneimittelbehoerde-1.5515200,Medizin,,,"Ein Expertengremium der Arzneimittelbehörde hat empfohlen, den Wirkstoff Sildenafil nicht aus der Verschreibungspflicht zu entlassen.",26012022,Sueddeutsche
Ministerin: Keine zusätzlichen Stromtrassen in Thüringen,25012022_16:34,https://www.sueddeutsche.de/wirtschaft/energie-erfurt-ministerin-keine-zusaetzlichen-stromtrassen-in-thueringen-dpa.urn-newsml-dpa-com-20090101-220125-99-847807,Energie - Erfurt,dpa,,,26012022,Sueddeutsche
Geldfälschung: Anklage gegen acht junge Menschen erhoben,25012022_16:33,https://www.sueddeutsche.de/panorama/kriminalitaet-hechingen-geldfaelschung-anklage-gegen-acht-junge-menschen-erhoben-dpa.urn-newsml-dpa-com-20090101-220125-99-847778,Kriminalität - Hechingen,dpa,,,26012022,Sueddeutsche
